ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,4,4,4,4,0,0,"""ابو، میں نے دیکھا ہے، آپ کی بات بالکل درست ہے۔ آئندہ اس بات کا خاص خیال رکھوں گا۔""",4,4,4,4,0,0,"""جی ابو، میں نے غلطی کی ہے، آپ کی نشاندہی کا شکریہ۔ میں اس�",2,2,2,2,0,0,"""والد، میں نے کمزوری سے کام کیا ہے، لیکن میں اس کے بارے می",2,2,2,2,0,0,"""والد جان، شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",3,3,3,2,0,0
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,4,4,4,4,0,0,"""یہ آئیڈیا ممکنہ طور پر کامیاب نہیں ہو سکتی، مگر میں",2,2,2,2,0,0,"""یار، بس یہ خیال ہمارے پاس موجود بہترین ممکنہ حل ہے۔""",2,2,2,2,0,0,"""یار، اس کے بارے میں مجھے بھی شک ہے، لیکن مجھے یقین ہ",2,2,2,2,0,0,"""یار، میں سمجھتا ہوں کہ تمہاری رائے بھی اہم ہے، لیکن کیا ہم اس پر مزید بات کر سکتے ہیں؟""",3,3,3,3,0,0
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,3,4,4,4,0,0,"""یار، میں جانتا ہوں، معذرت چاہتا ہوں۔ میں اس پر غور کروں گا اور اپنی غلطی کو درست کرنے کی کوشش کروں گا۔""",3,3,3,3,0,0,"""یار، مجھے بتائیے کہ کیا غلطی ہوتی ہے؟ میں نے کچھ ن",2,2,2,2,0,0,"""میں کچھ کام کرتا ہوں، لیکن میں اس کے بارے میں فہ姆ہ رک",0,0,0,0,0,0,"""یار، بس یہی غلطی کرتا ہوں، بس اتنا ہی ہے۔ تمہار",3,3,3,3,0,0
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,"""والدہ جان، میں نے آپ کی بات سن لی ہے، بس ابھی کچھ اور کام نکل آیا ہ",2,2,2,2,0,0,"""ماں، مجھے معاف کر دیں، میں اپنی غلطی تسلیم کرتی ہوں اور آئندہ بہتر کرنے کی کوشش کروں گی۔""",3,3,3,3,0,0,"""ماں جان، مجھے کہاں لگتا ہے کہ میں نے آپ کی بات نہی",1,1,1,1,0,0,"""مамا، میری کیسے مانیں گے، میں آپ کی بات بتاتی ہوں۔""",1,1,1,1,0,0
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,4,4,4,4,0,0,"""جی سر، میں ان خامیوں کو درست کر لوں گا۔""",3,3,3,3,0,0,"""جی سر، آپ کی نشاندہی کا شکریہ۔ میں ان خامیوں کو درست کر کے رپورٹ کو بہتر بنا دوں گا۔""",3,3,3,3,0,0,"""سر، میں اس کے بارے میں ملاحظہ کرکے آپ کو بتاتا ہوں، لیکن م",2,2,2,2,0,0,"""جی سر، رپورٹ میں کچھ نقائص ہیں جو میں درست کروں گا۔ آپ کی رائ",2,2,2,2,0,0
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,3,4,4,4,0,0,"""جی، بس اتنی دیر سے کام ہو رہی ہے، بس اتنی دیر سے کام ہو ر",1,1,1,1,0,0,"""یار، بس کبھی کبھار جذبات میں آ جاتا ہوں، تم جانتے ہو۔""",2,2,2,2,0,0,"""میں کیا کچھ زیادہ سخت ہو رہا ہوں؟ مگر اپنا لہجے میں",1,1,1,1,0,0,"""نہیں یار، بس معمولی سا لہجہ ہے، کچھ خاص نہیں!""",2,2,2,2,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,"""جی سر، میں آپ کی توقعات کو ملاحظہ کرکے بہتر کام کر سکتا ہوں۔",2,2,2,2,0,0,"""سر، مجھے اپنی غلطیوں کا احساس ہے۔ میں آئندہ بہتر کرنے کی پوری کوشش کروں گا۔""",3,3,3,3,0,0,"""جی سر، میں اپنی کوتاہی کا احساس کرتا ہوں، اس لیے میں بہتر کوش",2,2,2,2,0,0,"""سر، معذرت چاہتا ہوں، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر",2,2,2,1,0,0
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,4,4,4,4,0,0,"""نہیں یار، یہ سب ہمارے مشترکہ فیصلوں کا نتیجہ ہ�",3,3,3,2,0,0,"""یار، میں نے اپنی طرف سے پوری کوشش کی تھی، لیکن کبھی کبھی حالات ہمارے کنٹرول میں نہیں ہوتے۔""",3,3,3,3,0,0,"""نہیں یار، میں اس کے لیے بہت بابت نہیں کر رہا ہوں، اس",1,1,1,1,0,0,"""یار، بس یہ سب ہمارے مشترکہ تعلقات کا نتیجہ ہے، بس اتنی ذم",2,2,2,2,0,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,"""ابو جان، مجھے کہا گیا تھا کہ یہ کام نہیں کرنا، لیکن مجھے",1,1,1,1,0,0,"""ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند",2,2,2,2,0,0,"""ابو، مجھے معاف کر دیں، میں نے سوچا تھا کہ یہ ٹھیک ہے۔ آئندہ آپ کی بات کا خیال رکھوں گا۔""",4,4,4,4,0,0,"""والد جان، میں کافی دباؤ کے ساتھ کام کر رہا ہوں، لیکن اس ک",2,2,2,1,0,0
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,3,4,4,4,0,0,"""مجوزہ فیصلے پر بات کروائیں، میں اس پر بتاؤں گا کہ میں کیا سوچتا",2,2,2,2,0,0,"""میری بھی نظریات کیلئے ایک بھی کوئی حق نہیں ہے۔ میں بھ",1,1,1,1,0,0,"""یار، بس یہ فیصلہ ہمارے پاس موجود تمام معلومات کی بنیاد پر کیا جا رہا ہے۔",2,2,2,2,0,0,"""کیوں نہیں؟ آپ اپنی رائے بتائیں، شاید ہم اس پر مزید بات کر کے بہتر نتیجہ حاصل کر سکیں۔""",4,4,4,4,0,0
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,4,4,4,4,0,0,"""جی تایا، آپ بالکل صحیح کہہ رہے ہیں۔ آئندہ میں صبر سے کام لوں گا۔""",4,4,4,4,0,0,"""جی تایا، آپ کی نصیحت کا احترام کرتا ہوں، میں آئندہ بہتر سے",2,2,2,2,0,0,"""ابّا جان، میں نے کافی صبر کیا، لیکن تمہیں بھی کچھ مسئلہ ہ",2,2,2,2,0,1,"""جی تایا جان، بس یہی مشورہ کروں گا، کاش تمہیں بھی دیکھ لیا �",2,2,2,2,0,1
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,3,3,4,4,0,0,"""ٹھیک ہے، میں اس کے بارے میں کچھ کوشش کرکے آئندہ بہتر ک",2,2,2,2,0,0,"""ہا ہا، تم بھی کیا کہنا چاہتے تھے؟""",2,2,2,2,0,0,"""ہاں یار، میں جانتا ہوں، لیکن کوشش کر رہا ہوں کہ اگلی بار بہتر کروں!""",3,3,3,3,0,0,"""یار، بس کچھ کام باقی ہیں، بس اتنا ہی کہا تھا۔""",1,1,1,1,0,0
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,"""جی سر، یہ میری کوتاہی تھی، مجھے اس کی نشاندہی کا شکریہ۔ میں",2,2,2,2,0,0,"""جی سر، بس یہ غلطی ہو گئی تھی، مگر مستقبل میں اس طرح کی غلطیاں دوبار�",2,2,2,2,0,0,"""جبت سے آپ نے مہربانی کی، میں نے اس کو زائدہ کیا نہیں۔ بہت",2,2,2,2,0,0,"""جی سر، میں معذرت خواہ ہوں، آئندہ اس بات کا خاص خیال رکھوں گا۔""",4,4,4,4,0,0
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,4,4,4,4,0,0,"""بہت شکریہ، لیکن کل میری کلاس کا امتحان ہے، شاید بعد میں جا سکوں۔""",2,2,2,2,0,0,"""بہت مبارک ہو! ان شاء اللہ میں ضرور آؤں گا، تمہاری سالگرہ کا جشن منانے کا انتظار ہے!""",4,4,4,4,0,0,"""جی یار، ان شاء اللہ میں ضرور آں گا۔ کل سالگرہ ہے۔""",3,3,3,3,0,0,"""جی یار، بہت شکریہ! میں ضرور آنے کا ارادہ کرتا ہوں۔""",2,2,2,2,0,0
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,3,4,4,4,0,0,"""ٹھیک ہے، بہت شکریہ! آئے گا، لیکن آپ کی مدد کے لیے",2,2,2,2,0,0,"""جی یار، بس ابھی کچھ کام باقی ہیں، پھر آ جاؤں گا۔""

---",3,3,3,3,0,0,"""جی بالکل، میں آؤں گا! پارٹی کا انتظار ہے!""",2,2,2,2,0,0,"""جی یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",3,3,3,3,0,0
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,4,3,4,4,0,0,"""چچا جان، آپ کی محبت کا بہت شکریyah، میں ضرور آں گا۔""",4,4,4,4,0,0,"""جی چچا جان، میں ضرور آؤں گا، بس یہ کہنا چاہتا ہوں ک�",3,3,3,3,0,0,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا، آپ کی محبت کا شکریہ!""",3,3,3,3,0,0,"""جی چچا جان، ضرور آنا، مگر پہلے کچھ دیر کے لیے مجھے کسی کام کا سام",3,3,3,3,0,0
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,"""بالکل خالہ جان، ضرور آں گوں۔""",3,3,3,3,0,0,"""جی خالہ، میں ان شاء اللہ ضرور آؤں گی، آپ کی محبت کا شکریہ!""",4,4,4,4,0,0,"""جی خالہ جان، ضرور آنا ہوں گا، اگر کوئی اور ضروری کام نہ ہو۔""",3,3,3,3,0,0,"""خالہ جان، بہت شکریہ، بس کل کے لئے ایک اور کام نکل آیا ہے، شاید",3,3,3,3,0,0
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,4,3,4,4,0,0,"""بہت شکریہ! میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,0,"""بہت شکریہ، ان شاء اللہ میں تشریف لاؤں گا۔""",3,3,3,3,0,0,"""جی پڑوسی جان، بہت شکریہ! میں ضرور تشریف لاؤں گا، اگر کوئی اور ضروری",3,3,3,3,0,0,"""جی، بہت شکری۔ بس کل آنے کا ارادہ ہے۔""",2,2,2,2,0,0
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,4,4,4,4,0,0,"""جی سر، بہت شکریہ، میں ضرور آنے کا ارادہ کرتا ہوں۔""",3,3,3,3,0,0,"""جی استاد، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",3,3,3,3,0,0,"""جی سر، میں کل تقریب میں شرکت کر لیں گا۔ بہت شکریہ!""",3,3,3,3,0,0,"""جی سر، میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,0
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,4,4,4,4,0,0,"""جی یار، بس کل ہی شیڈول بنائیں گے، تم بھی ساتھ چلو۔""",2,2,2,2,0,0,"""جی بالکل، میں ساتھ چلوں گا، بہت مزہ آئے گا!""",3,3,3,3,0,0,"""ٹھیک ہے، بھی ساتھ چلتا ہوں، میں آئے گا۔""",2,2,2,2,0,0,"""جی یار، تمہیں ضرور جانا ہوگا، میں بھی ضرور ساتھ چلوں گا�",3,3,3,3,0,0
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,4,4,4,4,0,0,"""میں آئے گا، امید ہے آپ کے لیے مل کر کام کرنا چاہتے",2,2,2,2,0,0,"""نہیں یار، میں ضرور آؤں گا، تمہیں ناراض نہیں ہونے دوں گا!""",4,4,4,4,0,0,"""نہیں یار، میں ضرور آؤں گا، بس کچھ دیر کا کام ہے جو مکمل کر",3,3,3,3,0,0,"""جی، میں ضرور آؤں گا، بس کچھ اور ضروری کام نہ نکل آئے۔""",2,2,2,2,0,0
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,4,3,4,4,0,0,"""جی ابّا جان، میں ضرور آنا چاہتا ہوں، اگر کوئی اور ضروری کام نہ نکل آیا",3,3,3,3,0,0,"""جی ابا جان، میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,0,"""ابّا جان، میں ضرور آں گا، اگر کوئی اور ضروری کام نہ نکل آ",2,2,2,2,0,0,"""جی ابا جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",3,3,3,3,0,0
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,4,4,4,4,0,0,"""جی امی، میں ان شاء اللہ ضرور آؤں گی۔""",3,3,3,3,0,0,"""جی ساس جان، میں ضرور آنا ہوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",3,3,3,3,0,1,"""جی ساسی، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ہو۔""",3,3,3,3,0,1,"""جی بہو، میں ضرور آں گا، امید ہے کہ تمہیں میں کیلئے خ",2,2,2,2,0,1
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,4,4,4,4,0,0,"""جی یار، بس آ جاؤں گا، کوئی چیز نہیں ہے جو مجھے روک سکے",3,3,3,3,0,0,"""جی یار، بس پکی حامی کے لیے وقت نکال لوں گا، اور آ جاؤں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں آؤں گا! تمہاری بات مان لیتا ہوں۔""",3,3,3,3,0,0,"""میں آ جائیں گا، بس کوئی بہانہ نہیں چلے گا۔ شکریہ",3,2,3,3,0,0
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,4,4,4,4,0,0,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا، آپ سب سے ملنے کا انتظار ہے۔""",3,3,3,3,0,0,"""جیاں بزرگ جان، آئے گا تاکہ سب کی خوشی ہو۔""",3,3,3,3,0,0,"""جی بزرگ رشتہ دار جان، بہت خوشی ہوگی، ضرور آؤں گا، اگر کوئی چیز نہی",3,3,3,3,0,0,"""جی ابو، عید مبارک! بس یہ نوٹ بنائے گا کہ میں ضرور آنا۔""",3,3,3,3,0,0
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، بہت شکریہ! ان شاء اللہ میں ضرور آئیں گی۔""",3,3,3,3,0,0,"""بہت شکریہ! میں کوشش کروں گا کہ وقت نکال کر آ سکوں۔""",3,3,3,3,0,0,"""جی، یقیناً میں ضرور آؤں گا، بس یہ کام مکمل کر لوں، پھر کچھ دیر",3,3,3,3,0,0,"""جی ضرور، بہت شکریہ! میں ضرور آنے کا ارادہ کرتا ہوں۔""",3,3,3,3,0,0
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,4,4,4,4,0,0,"""جی یار، بس یہ کام مکمل کر لوں، پھر آ جاؤں گے۔""",2,2,2,2,0,0,"""ٹھیک ہے یار، تمہاری بات مان لیتا ہوں، مزہ آ جائے گا!""",3,3,3,3,0,0,"""جی یار، تمہارے بے وقوفی کا بہت شکریہ، لیکن ابھی کچھ کام باقی",3,3,3,3,0,0,"""ٹھیک ہے، میں آں گا۔ مزاحیہ میں آپ کی شرکت کی نیچے",2,2,2,2,0,0
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,4,3,4,4,0,0,"""جی سر، میں کل کی تقریب میں موجود ہوں گا۔ شکریہ کرتا ہو",3,3,3,3,0,0,"""جی سر، میں ضرور موجود رہوں گا، اگر کوئی اور ضروری کام نہیں ہو۔",3,3,3,3,0,0,"""جی سر، میں کوشش کروں گا کہ ضرور شرکت کروں۔""",4,4,4,4,0,0,"""جی سر، ان شاء اللہ میں کل شرکت کر لوں گا۔""

[1] [2] [3] [4] [5] [",3,3,3,3,0,0
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,4,4,4,4,0,0,"""جی بالکل، آپ سوال پوچھ سکتے ہیں۔""",4,4,4,4,0,0,"""جی طالب علم، آپ کی درخواست منظور ہوتی ہے۔""",3,3,3,3,0,0,"""جی بے، ضرور پوچھیے، میں بتاؤں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے، پوچھیں گے۔ میری صداقت کی ضمانت کے ساتھ آپ کی و",3,3,3,3,0,0
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,4,4,4,4,0,0,"""ٹھیک ہے بیٹا، لیکن آپ کی آمانے کے لیے مراقبہ کریں۔""",2,2,2,2,0,0,"""جی بیٹا، بس کچھ وقت کے لیے جا سکو۔ صرف اس شرط پر کہ تم اپنے اسائنمنٹ",3,3,3,3,0,0,"""جی ابو، میں جلدی واپس آ جاؤں گا، بس تھوڑی دیر کے لیے جانا ہے۔""",2,2,2,0,0,1,"""جی ابو، ضرور جا سکتا ہوں گا، لیکن کچھ اوقات کے لیے ہیں، ف",3,3,3,3,0,0
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,4,4,4,4,0,0,"""ٹھیک ہے بیٹی، لیکن آپ کو متعین وقت تک بہت کچھ کام ہے۔""",2,2,2,2,0,0,"""جی بیٹی، مگر جلدی واپس آنا، میں تمہارا انتظار کروں گی۔""",3,3,3,3,0,0,"""جی بیٹی، بس یہ کہنا کہ جب تمہارے پاس وقت ہو تو اس کا فائدہ ا",2,2,2,2,0,0,"""جی بیٹی، ضرور جا سکتی ہو، لیکن کچھ دیر کے لیے ہی جاؤ، فجر ک",2,2,2,2,0,0
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,4,3,4,4,0,0,"""ٹھیک ہے، مگر اس کام کے لیے مدت کی ضرورت ہے۔ کچھ زمانہ ت",3,3,3,2,0,0,"""جی ضرurat hai, چلو جاؤ، مجھے بتائیے کہ کتنے بجھے گئے۔""",2,2,2,2,0,0,"""جی سر، میں آپ کی اجازت کا منتظر ہوں، یہ کام واقعی ضروری ہے۔""",2,2,2,0,0,1,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(Answer:",3,3,3,3,0,0
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,"""جی بالکل، لے لو، جلدی واپس کر دینا۔""",3,3,3,3,0,0,"""جی یار، بس کچھ دیر کے لیے، مگر یقین دہانی کے مطابق واپس کر دوں گ",2,2,2,2,0,0,"""جی یار، بہت شکریہ! چلو جاؤں گا۔""",2,2,2,2,0,0,"""ٹھیک ہے، بہت شکریہ یار، لے جا۔""",2,2,2,2,0,0
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,4,4,4,4,0,0,"""نہیں یار، پوچھو، میں سننے کے لیے تیار ہوں۔""",4,4,4,4,0,0,"""جی یار، بس یہ ایک ذاتی قسم کی بات چیز ہے، جو آپ کو بتانا چاہتا ہوں",2,2,2,1,0,0,"""جی یار، پوچھو، میں بتاؤں گا کہ کیا سوچیں!""",2,2,2,2,0,0,"""میں تھوڑا آرام سے سوچ کر جواب دےں گا، برا۔""",3,3,3,3,0,0
