ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,"""سر، میں اس کے بارے میں ملاحظہ کرکے آپ کو بتاتا ہوں، لیکن م",,,,,,,"""جی سر، میں ان خامیوں کو درست کر لوں گا۔""",,,,,,,"""جی سر، رپورٹ میں کچھ نقائص ہیں جو میں درست کروں گا۔ آپ کی رائ",,,,,,,"""جی سر، آپ کی نشاندہی کا شکریہ۔ میں ان خامیوں کو درست کر کے رپورٹ کو بہتر بنا دوں گا۔""",,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,"""یار، بس کبھی کبھار جذبات میں آ جاتا ہوں، تم جانتے ہو۔""",,,,,,,"""نہیں یار، بس معمولی سا لہجہ ہے، کچھ خاص نہیں!""",,,,,,,"""میں کیا کچھ زیادہ سخت ہو رہا ہوں؟ مگر اپنا لہجے میں",,,,,,,"""جی، بس اتنی دیر سے کام ہو رہی ہے، بس اتنی دیر سے کام ہو ر",,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,"""سر، معذرت چاہتا ہوں، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر",,,,,,,"""جی سر، میں اپنی کوتاہی کا احساس کرتا ہوں، اس لیے میں بہتر کوش",,,,,,,"""جی سر، میں آپ کی توقعات کو ملاحظہ کرکے بہتر کام کر سکتا ہوں۔",,,,,,,"""سر، مجھے اپنی غلطیوں کا احساس ہے۔ میں آئندہ بہتر کرنے کی پوری کوشش کروں گا۔""",,,,,,
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,,,,,,,"""نہیں یار، میں اس کے لیے بہت بابت نہیں کر رہا ہوں، اس",,,,,,,"""نہیں یار، یہ سب ہمارے مشترکہ فیصلوں کا نتیجہ ہ�",,,,,,,"""یار، بس یہ سب ہمارے مشترکہ تعلقات کا نتیجہ ہے، بس اتنی ذم",,,,,,,"""یار، میں نے اپنی طرف سے پوری کوشش کی تھی، لیکن کبھی کبھی حالات ہمارے کنٹرول میں نہیں ہوتے۔""",,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""والد جان، میں کافی دباؤ کے ساتھ کام کر رہا ہوں، لیکن اس ک",,,,,,,"""ابو، مجھے معاف کر دیں، میں نے سوچا تھا کہ یہ ٹھیک ہے۔ آئندہ آپ کی بات کا خیال رکھوں گا۔""",,,,,,,"""ابو جان، مجھے کہا گیا تھا کہ یہ کام نہیں کرنا، لیکن مجھے",,,,,,,"""ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند",,,,,,
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,,,,,,,"""مجوزہ فیصلے پر بات کروائیں، میں اس پر بتاؤں گا کہ میں کیا سوچتا",,,,,,,"""میری بھی نظریات کیلئے ایک بھی کوئی حق نہیں ہے۔ میں بھ",,,,,,,"""کیوں نہیں؟ آپ اپنی رائے بتائیں، شاید ہم اس پر مزید بات کر کے بہتر نتیجہ حاصل کر سکیں۔""",,,,,,,"""یار، بس یہ فیصلہ ہمارے پاس موجود تمام معلومات کی بنیاد پر کیا جا رہا ہے۔",,,,,,
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,,,,,,,"""جی تایا جان، بس یہی مشورہ کروں گا، کاش تمہیں بھی دیکھ لیا �",,,,,,,"""ابّا جان، میں نے کافی صبر کیا، لیکن تمہیں بھی کچھ مسئلہ ہ",,,,,,,"""جی تایا، آپ کی نصیحت کا احترام کرتا ہوں، میں آئندہ بہتر سے",,,,,,,"""جی تایا، آپ بالکل صحیح کہہ رہے ہیں۔ آئندہ میں صبر سے کام لوں گا۔""",,,,,,
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,,,,,,,"""ہا ہا، تم بھی کیا کہنا چاہتے تھے؟""",,,,,,,"""ہاں یار، میں جانتا ہوں، لیکن کوشش کر رہا ہوں کہ اگلی بار بہتر کروں!""",,,,,,,"""یار، بس کچھ کام باقی ہیں، بس اتنا ہی کہا تھا۔""",,,,,,,"""ٹھیک ہے، میں اس کے بارے میں کچھ کوشش کرکے آئندہ بہتر ک",,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,"""جی سر، میں معذرت خواہ ہوں، آئندہ اس بات کا خاص خیال رکھوں گا۔""",,,,,,,"""جی سر، بس یہ غلطی ہو گئی تھی، مگر مستقبل میں اس طرح کی غلطیاں دوبار�",,,,,,,"""جبت سے آپ نے مہربانی کی، میں نے اس کو زائدہ کیا نہیں۔ بہت",,,,,,,"""جی سر، یہ میری کوتاہی تھی، مجھے اس کی نشاندہی کا شکریہ۔ میں",,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,"""بہت مبارک ہو! ان شاء اللہ میں ضرور آؤں گا، تمہاری سالگرہ کا جشن منانے کا انتظار ہے!""",,,,,,,"""جی یار، ان شاء اللہ میں ضرور آں گا۔ کل سالگرہ ہے۔""",,,,,,,"""جی یار، بہت شکریہ! میں ضرور آنے کا ارادہ کرتا ہوں۔""",,,,,,,"""بہت شکریہ، لیکن کل میری کلاس کا امتحان ہے، شاید بعد میں جا سکوں۔""",,,,,,
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,,,,,,,"""جی یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,,"""جی یار، بس ابھی کچھ کام باقی ہیں، پھر آ جاؤں گا۔""

---",,,,,,,"""ٹھیک ہے، بہت شکریہ! آئے گا، لیکن آپ کی مدد کے لیے",,,,,,,"""جی بالکل، میں آؤں گا! پارٹی کا انتظار ہے!""",,,,,,
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی چچا جان، میں ضرور آؤں گا، بس یہ کہنا چاہتا ہوں ک�",,,,,,,"""چچا جان، آپ کی محبت کا بہت شکریyah، میں ضرور آں گا۔""",,,,,,,"""جی چچا جان، ضرور آنا، مگر پہلے کچھ دیر کے لیے مجھے کسی کام کا سام",,,,,,,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا، آپ کی محبت کا شکریہ!""",,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی خالہ جان، ضرور آنا ہوں گا، اگر کوئی اور ضروری کام نہ ہو۔""",,,,,,,"""بالکل خالہ جان، ضرور آں گوں۔""",,,,,,,"""خالہ جان، بہت شکریہ، بس کل کے لئے ایک اور کام نکل آیا ہے، شاید",,,,,,,"""جی خالہ، میں ان شاء اللہ ضرور آؤں گی، آپ کی محبت کا شکریہ!""",,,,,,
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,,,,,,,"""جی پڑوسی جان، بہت شکریہ! میں ضرور تشریف لاؤں گا، اگر کوئی اور ضروری",,,,,,,"""جی، بہت شکری۔ بس کل آنے کا ارادہ ہے۔""",,,,,,,"""بہت شکریہ، ان شاء اللہ میں تشریف لاؤں گا۔""",,,,,,,"""بہت شکریہ! میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,,"""جی سر، بہت شکریہ، میں ضرور آنے کا ارادہ کرتا ہوں۔""",,,,,,,"""جی استاد، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,,"""جی سر، میں کل تقریب میں شرکت کر لیں گا۔ بہت شکریہ!""",,,,,,
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,,,,,,,"""جی یار، بس کل ہی شیڈول بنائیں گے، تم بھی ساتھ چلو۔""",,,,,,,"""جی یار، تمہیں ضرور جانا ہوگا، میں بھی ضرور ساتھ چلوں گا�",,,,,,,"""جی بالکل، میں ساتھ چلوں گا، بہت مزہ آئے گا!""",,,,,,,"""ٹھیک ہے، بھی ساتھ چلتا ہوں، میں آئے گا۔""",,,,,,
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,,,,,,,"""میں آئے گا، امید ہے آپ کے لیے مل کر کام کرنا چاہتے",,,,,,,"""جی، میں ضرور آؤں گا، بس کچھ اور ضروری کام نہ نکل آئے۔""",,,,,,,"""نہیں یار، میں ضرور آؤں گا، بس کچھ دیر کا کام ہے جو مکمل کر",,,,,,,"""نہیں یار، میں ضرور آؤں گا، تمہیں ناراض نہیں ہونے دوں گا!""",,,,,,
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,,"""جی ابا جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,,"""جی ابا جان، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,,"""جی ابّا جان، میں ضرور آنا چاہتا ہوں، اگر کوئی اور ضروری کام نہ نکل آیا",,,,,,,"""ابّا جان، میں ضرور آں گا، اگر کوئی اور ضروری کام نہ نکل آ",,,,,,
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی ساسی، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ہو۔""",,,,,,,"""جی امی، میں ان شاء اللہ ضرور آؤں گی۔""",,,,,,,"""جی بہو، میں ضرور آں گا، امید ہے کہ تمہیں میں کیلئے خ",,,,,,,"""جی ساس جان، میں ضرور آنا ہوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,"""ٹھیک ہے، میں آؤں گا! تمہاری بات مان لیتا ہوں۔""",,,,,,,"""میں آ جائیں گا، بس کوئی بہانہ نہیں چلے گا۔ شکریہ",,,,,,,"""جی یار، بس پکی حامی کے لیے وقت نکال لوں گا، اور آ جاؤں گا۔""",,,,,,,"""جی یار، بس آ جاؤں گا، کوئی چیز نہیں ہے جو مجھے روک سکے",,,,,,
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی ابو، عید مبارک! بس یہ نوٹ بنائے گا کہ میں ضرور آنا۔""",,,,,,,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا، آپ سب سے ملنے کا انتظار ہے۔""",,,,,,,"""جی بزرگ رشتہ دار جان، بہت خوشی ہوگی، ضرور آؤں گا، اگر کوئی چیز نہی",,,,,,,"""جیاں بزرگ جان، آئے گا تاکہ سب کی خوشی ہو۔""",,,,,,
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,,,,,,,"""جی ضرور، بہت شکریہ! میں ضرور آنے کا ارادہ کرتا ہوں۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ! ان شاء اللہ میں ضرور آئیں گی۔""",,,,,,,"""جی، یقیناً میں ضرور آؤں گا، بس یہ کام مکمل کر لوں، پھر کچھ دیر",,,,,,,"""بہت شکریہ! میں کوشش کروں گا کہ وقت نکال کر آ سکوں۔""",,,,,,
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,,,,,,,"""ٹھیک ہے یار، تمہاری بات مان لیتا ہوں، مزہ آ جائے گا!""",,,,,,,"""جی یار، تمہارے بے وقوفی کا بہت شکریہ، لیکن ابھی کچھ کام باقی",,,,,,,"""ٹھیک ہے، میں آں گا۔ مزاحیہ میں آپ کی شرکت کی نیچے",,,,,,,"""جی یار، بس یہ کام مکمل کر لوں، پھر آ جاؤں گے۔""",,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں کوشش کروں گا کہ ضرور شرکت کروں۔""",,,,,,,"""جی سر، ان شاء اللہ میں کل شرکت کر لوں گا۔""

[1] [2] [3] [4] [5] [",,,,,,,"""جی سر، میں کل کی تقریب میں موجود ہوں گا۔ شکریہ کرتا ہو",,,,,,,"""جی سر، میں ضرور موجود رہوں گا، اگر کوئی اور ضروری کام نہیں ہو۔",,,,,,
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,,,,,,,"""جی بے، ضرور پوچھیے، میں بتاؤں گا۔""",,,,,,,"""ٹھیک ہے، پوچھیں گے۔ میری صداقت کی ضمانت کے ساتھ آپ کی و",,,,,,,"""جی بالکل، آپ سوال پوچھ سکتے ہیں۔""",,,,,,,"""جی طالب علم، آپ کی درخواست منظور ہوتی ہے۔""",,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,"""ٹھیک ہے بیٹا، لیکن آپ کی آمانے کے لیے مراقبہ کریں۔""",,,,,,,"""جی ابو، میں جلدی واپس آ جاؤں گا، بس تھوڑی دیر کے لیے جانا ہے۔""",,,,,,,"""جی بیٹا، بس کچھ وقت کے لیے جا سکو۔ صرف اس شرط پر کہ تم اپنے اسائنمنٹ",,,,,,,"""جی ابو، ضرور جا سکتا ہوں گا، لیکن کچھ اوقات کے لیے ہیں، ف",,,,,,
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,,,,,,,"""جی بیٹی، ضرور جا سکتی ہو، لیکن کچھ دیر کے لیے ہی جاؤ، فجر ک",,,,,,,"""جی بیٹی، مگر جلدی واپس آنا، میں تمہارا انتظار کروں گی۔""",,,,,,,"""ٹھیک ہے بیٹی، لیکن آپ کو متعین وقت تک بہت کچھ کام ہے۔""",,,,,,,"""جی بیٹی، بس یہ کہنا کہ جب تمہارے پاس وقت ہو تو اس کا فائدہ ا",,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,"""جی سر، میں آپ کی اجازت کا منتظر ہوں، یہ کام واقعی ضروری ہے۔""",,,,,,,"""جی ضرurat hai, چلو جاؤ، مجھے بتائیے کہ کتنے بجھے گئے۔""",,,,,,,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
(Answer:",,,,,,,"""ٹھیک ہے، مگر اس کام کے لیے مدت کی ضرورت ہے۔ کچھ زمانہ ت",,,,,,
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,,,,,,,"""ٹھیک ہے، بہت شکریہ یار، لے جا۔""",,,,,,,"""جی بالکل، لے لو، جلدی واپس کر دینا۔""",,,,,,,"""جی یار، بہت شکریہ! چلو جاؤں گا۔""",,,,,,,"""جی یار، بس کچھ دیر کے لیے، مگر یقین دہانی کے مطابق واپس کر دوں گ",,,,,,
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,,,,,,,"""نہیں یار، پوچھو، میں سننے کے لیے تیار ہوں۔""",,,,,,,"""میں تھوڑا آرام سے سوچ کر جواب دےں گا، برا۔""",,,,,,,"""جی یار، بس یہ ایک ذاتی قسم کی بات چیز ہے، جو آپ کو بتانا چاہتا ہوں",,,,,,,"""جی یار، پوچھو، میں بتاؤں گا کہ کیا سوچیں!""",,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,"""جی سر، یقیناً، فائل جمع کرنے کی اجازت ہے، ضرور کرو۔""",,,,,,,"""جی طالب علم، بس وقت پر جمع کروا دیجیے۔""

[NOTE: The above is just one possible scenario. There may be other scenarios where the user role",,,,,,,"""جی بالکل، آپ اپنی فائل جمع کر سکتے ہیں۔""",,,,,,,"""ٹھیک ہے، جمع کر لیے گا۔ میں آپ کی کوشش کو ملاحظہ کرتا ہ",,,,,,
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,,,,,,,"""جی ابو جان، آپ کے سامنے کسی بھی چیز کے بارے میں کہنا، میں ضرور کہ",,,,,,,"""ٹھیک ہے بھائی، بات کریں۔ میں وقت پر ہوں۔""",,,,,,,"""جی ابا جی، بالکل! آپ کی بات سننے کے لیے میں تیار ہوں۔""",,,,,,,"""بیٹا، بس اتنی دیر سے آؤ، میری مصروفیت کا بہت شکریہ، لیکن ابا جان، آپ کی",,,,,,
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,,,,,,,"""ٹھیک ہے بہو جان، میں تھوڑی دیر آرام کر لیں گی۔ بہت شک",,,,,,,"""جی امی جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مگر آئندہ ک",,,,,,,"""جی امی جان، میں آرام کر لوں گی، آپ کی اجازت کا شکریہ۔""",,,,,,,"""جی بیٹی، بس تھوڑا آرام کرو، مگر جلدی دوبارہ کام شروع کر لو۔""",,,,,,
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,,,,,,,"""جی بیٹا، یہاں ہے، اسے لے جا کر میری طرف سے بھیجنے ک�",,,,,,,"""جی ضرور، یہ فائل لے آؤ اور اس کے بارے میں سوالات کرے۔""",,,,,,,"""ٹھیک ہے، جونیئر، آپ اس فائل لے آؤں کریں۔ میں آپ کی جانب س",,,,,,,"""جی سر، میں ابھی لے آتا ہوں۔""",,,,,,
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی بالکل، بس یہ فیصلہ سنا رہا ہے، بس رسمی منظوری مانگ رہا ہے",,,,,,,"""ہاں، لے لو، مگر جلد واپس کر دینا۔""",,,,,,,"""جی یار، ٹھیک ہے، میں ابھی کام کر رہا ہوں۔""",,,,,,,"""ٹھیک ہے یار، میں منتظر ہوں۔""",,,,,,
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,"""بیٹا، میں کافی آرام کر لیں گے، لیکن امیدوار ہوں کہ آپ ک",,,,,,,"""بیٹا، میں نے پہلے ہی کہا ہے کہ یہ مناسب نہیں ہے۔""",,,,,,,"""بیٹا، میں نے تمہیں کہا تھا کہ باہر جانے کی اجازت ن�",,,,,,,"""ابو جان، آپ کی مرضی کے مطابق ہی ہو گا، لیکن مجھے یقین ہے ک",,,,,,
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,,,,,,,"""طالب علم، یہاں کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے",,,,,,,"""جی سر، میں آپ کی اجازت سے پہلے جا سکتا ہوں، شکریہ!""",,,,,,,"""جی، تم جاسکتے ہو، لیکن صرف پندرہ منٹ کے لیے، اور یہاں س�",,,,,,,"""ٹھیک ہے، جانتا ہوں کہ آپ کی محنت کیلئے۔ تھوڑا پہلے ج",,,,,,
164,کزن,کزن,Low,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,,,,,,,"""جی بالکل، تمہیں ساتھ لے جانے میں کوئی مسئلہ نہیں ہے، چلو چلتے ہیں!""",,,,,,,"""جی یار، بس یہ کام مکمل کر لوں، پھر ساتھ چلنے کے لیے تیار ہو",,,,,,,"""ٹھیک ہے یار، میں بھی صحت سے جانے کی اجازت لیں گا۔""",,,,,,,"""جی یار، بس چلو، کچھ کام ہیں جو ہم دونوں کر سکتے ہیں،",,,,,,
