ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,"""آپ کی نشاندہی کا شکریہ۔ میں اس کے علاوہ کچھ میں نہیں",,,,,,,"""جی سر، میں نے ان کو دور کر دیا ہے۔""",,,,,,,"""جی، یقیناً ہوں گی۔ ابھی اس پر کام کرتے ہوئے کچھ نقصانات نظر",,,,,,,"""آپ کی رائے کا شکریہ، میں ان خامیوں کو دور کرنے کی کوشش کروں گا۔""",,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,"""میں معذرت چاہتا ہوں، بس میں چاہتا ہوں کہ سب کچھ بہتر ہو۔""",,,,,,,"""جی، یار، بس ایسا لگ رہا ہے، لیکن ابھی کچھ کام باقی ہیں،",,,,,,,"""یار، ممتن ہوں کہ آپ کی نشاندہی کرتے ہیں، لیکن میں اپ",,,,,,,"""آپ کی بہت مہربانی، سر، مگر میں یہ کام خود سنبھال لوں گا، اگر ضرورت پ",,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,"""آپ کی توقعات کا شکریہ۔ میں نے اس کام کو اپنی صلاحیتوں کے مطابق مکمل کیا",,,,,,,"""آپ کی توقعات سے زیادہ تر حاصل کرنے کی کوشش کرتا رہا ہوں، اگر کوئی",,,,,,,"""آپ کی نشاندہی کا شکریہ، مگر میں کام کو ایک بہت زیادہ ص",,,,,,,"""مجھے افسوس ہے کہ آپ کی توقعات پر پورا نہیں اترا۔ میں اپنی غلطیوں سے سیکھوں گا اور آئندہ بہتر کرنے کی کوشش کروں گا۔""",,,,,,
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,,,,,,,"""آپ کی وجہ سے واقعی بہت بہتر ہو گیا۔ شکریہ!""",,,,,,,"""جی، یہ حقائق ہماری مشترکہ کوششوں کا نتیجہ ہیں۔""",,,,,,,"""میرے استاد، آپ کی تعریف میرے لیے بہت اہم ہے۔""",,,,,,,"""شکریہ، مگر میں نے صرف اپنی کوشش کی ہے، آپ کی رہنمائی نے بہت مدد کی۔""",,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""آپ کی مہربانی کو بہت شکریہ، لیکن میں نے اس کام سے باہر ر",,,,,,,"""مجھے معاف کر دیں، میں نے غلطی سے ایسا کیا۔ آئندہ احتیاط کروں گا۔""",,,,,,,"""میں نے سمجھا کہ یہ آپ کی ترجیحات کے خلاف ہے، لیکن مجھے ل",,,,,,,"""میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔""
""میں ن�",,,,,,
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,,,,,,,"""جی، آپ کی بات سمجھی گئی۔ ہم اس پر دوبارہ سوچیں گے۔""",,,,,,,"""آپ کی نظر کا شکریہ، لیکن میں اس کے بارے میں فکر کرتا ہ",,,,,,,"""میں آپ کی رائے کا احترام کرتا ہوں، لیکن مجھے یقین ہے کہ یہ فیصلہ ہمارے لیے بہتر ہے۔""",,,,,,,"""آپ کی رائے کا احترام کرتے ہوئے، میں سمجھتا ہوں کہ",,,,,,
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,,,,,,,"""جی، میں نے اپنے آپ کو زیادہ ترجیح دینے کی کوشش کی تھی۔ ابھی دوبار�",,,,,,,"""جی دادی، میں نے کمیں تحمل کرتے ہوں، لیکن آپ کی مہربانی م",,,,,,,"""جی، آپ کا مشورہ بہت اچھا ہے، چاہے مجھے پہلے",,,,,,,"""جی امی، آپ بالکل درست کہہ رہی ہیں۔ میں کوشش کروں گا کہ آئندہ زیادہ صبر سے کام لوں۔""",,,,,,
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,,,,,,,"""جی یار، مجھے بھی لگا کہ یہ کچھ اچھا نہیں ہوا، م",,,,,,,"""ہاں، واقعی، اس پر ہمیں دوبارہ غور کرنا ہوگا۔""",,,,,,,"""جی، یہاں بہت خراب ہوا تھا، بس ابھی ہمیں یہاں س",,,,,,,"""یار، میں اس کا کچھ کام کرتا ہوں۔ آپ کی نشاندہی کا شکری",,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,"""جی، میں اس بات کا خیال رکھوں گا اور آئندہ احتیاط کروں گا۔""",,,,,,,"""جی، میں سمجھتا ہوں۔ مستقبل میں میں اس بات کو یقینی بناؤں گا ک",,,,,,,"""آپ کی نشاندہی کا شکریہ، مگر میں ایک درجے سے ایسا کرتا",,,,,,,میں بھی اس بات کو سمجھتا ہوں، لیکن اب کچھ ہونا ہی تھا، اب,,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,"""بہت مبارک ہو! ان شاء اللہ میں ضرور آؤں گا۔""",,,,,,,"""جی، میری بھائی، آں کل میں آں گا، آپ کی سالگرہ کیا جانے",,,,,,,"""ارے بھائی، کل ضرور آؤں گا، تمہارے لیے کھانا بنا لوں گا، تمہ",,,,,,,"""آپ کی سالگرہ مبارک ہو! میں ضرور آؤں گا، صرف کچھ کام کاج کی وجہ س�",,,,,,
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,,,,,,,جی، میں ضرور آنا چاہتا ہوں، بس کچھ دیر انتظار کروں گا۔,,,,,,,"""جی، میں ضرور آؤں گا۔""",,,,,,,"""جی، میں آں گا۔ آج کی پارٹی کیلئے میں استعداد بنایا ہے۔""",,,,,,,"""جی، میں آؤں گا، بہت مزہ آئے گا!""",,,,,,
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی بابا، میں ضرور آؤں گا۔ بس وقت نکالیں گے، میں ضرور حاضر ہو جا�",,,,,,,"""جی دادی، آمіں آں گوں، لیکن آگے کچھ دیر تک میں نہیں آ",,,,,,,"""جی امی، آپ کی دعوت کو قبول کرنے کے لیے مجھے خوشی ہوئی۔ مگر ابھی",,,,,,,"""جی امی، میں ان شاء اللہ ضرور آؤں گا، آپ کی خوشی میرے لیے بہت اہم ہے۔""",,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,جی، امی، میں ضرور آنا۔ آپ کی دعوت پر شکر ہے۔,,,,,,,"""جی دادی، مہندی کی تقریب بہت مبارک ہے۔ آئیں جان، میں ضرور",,,,,,,"""جی امی، کل ضرور آؤں گا۔""",,,,,,,"""جی امی، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,,,,,,,جی، آپ کی دعوت کو قبول کرنے کا شکر ہے۔ میں ضرور آنا چاہتا ہو,,,,,,,"""جی، میں بھی حاضر ہونا چاہتا ہوں۔ بس اتنی ہی دیر میں م",,,,,,,"""جی، میں تشریف لائیں گا۔ آپ کی تقریب کا شکریہ۔""",,,,,,,"""بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا۔""",,,,,,
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی، ان شاء اللہ، میں ضرور آؤں گا۔""",,,,,,,"""جی، کل ضرور آئیں گا، آپ کی دعوت کو قبول کرنے کے لیے منتظر رہوں گ",,,,,,,"""جی، کل ضرور آؤں گا۔""",,,,,,,"""جی، کل تقریب ہے، مگر آپ کی مہربانی میں اچھی چیز نہی",,,,,,
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,,,,,,,"""جی، میں ضرور آؤں گا۔ بس اتنا ہی کہہ رہا تھا کہ تم�",,,,,,,"""جی یار، میں ضرور آؤں گا، حال ہی میں کوئی کام نہیں ہے",,,,,,,"""ضرور، میں آؤں گا۔ فنکشن کا انتظار ہے!""",,,,,,,"""سر، میں آں گا، آپ کی مہربانی کیلئے بہت شکریہ۔""",,,,,,
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,,,,,,,"""یار، آئے جانے کی فکر نہ کریں، میں آ آئیں گی۔""",,,,,,,"""ناراض ہونا کبھی بھی درست نہیں ہوتا۔ اگر کوئی مسئلہ ہ",,,,,,,"""ناراض ہونا تمہیں ضرور ہو گا، مگر مجھے یہ بتایا کرو کہ",,,,,,,"""نہیں یار، تمہیں ناراض ہونے کی ضرورت نہیں، میں ضرور آؤں گا!""",,,,,,
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,,"""جی، سر، میں ضرور آنوں گا۔""",,,,,,,"""جی امی، میں ان شاء اللہ آؤں گا۔""",,,,,,,"""جی، امی، میں ضرور آنا چاہتا ہوں، بس آپ کو بتائیے کہ میں کتن",,,,,,,"""جی چاہتی ہوں، آئے گا۔ آپ کی مہربانی کو بہت شکریہ",,,,,,
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی، امی، میں ضرور آنا چاہتا ہوں، آپ کی دعوت کو قبول کرتا ہو�",,,,,,,"""جی امی، ان شاء اللہ میں ضرور آؤں گا۔""",,,,,,,"""جی دادی، آئیں گے۔ آپ کی خواہش کی نشاندہی کا شکریہ۔""",,,,,,,"""جی امی، میں ضرور آؤں گا۔""",,,,,,
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,"""جی، ان شاء اللہ، میں ضرور آؤں گا۔""",,,,,,,"""جی، آئی گیا، کوئی بہانہ نہیں چلے گی۔""",,,,,,,"""جی، بس ابھی آ جاؤں گا، بس اتنا وقت درکار ہوا۔""",,,,,,,"""جی، بس آ جاؤں گا، کوئی بہانہ نہیں چلے گا۔""",,,,,,
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی امی، عید پر ضرور آؤں گا۔ آپ کو بھی یاد رکھیں، ہماری عید کے",,,,,,,"""جی امی، ان شاء اللہ میں ضرور آؤں گا۔ عید کا انتظار ہے!""",,,,,,,"""جی، والدہ جان، میں ضرور آؤں گا۔ آپ کی دعوت پر شکر ہے۔""",,,,,,,"""جی چاہتی ہوں، آمین، میں ضرور آں گوں۔""",,,,,,
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,,,,,,,"""جی، آپ کی دعوت کو قبول کرتے ہوئے آپ کا شکریہ۔ مگر یہاں کچھ",,,,,,,"""جی، میں آئی گا۔ آپ کی مہربانی کی بہت شکریہ۔""",,,,,,,"""جی سر، میں بھی ضرور آؤں گا۔""",,,,,,,"""شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,,,,,,,"""ضرور آؤں گا، یار! اس موقع کو مس نہیں کروں گا۔""",,,,,,,"""جی یار، آپ کی بات سمجھ لی، میں ضرور آؤں گا۔""",,,,,,,"""سر، آج کی ڈھولکی کوئی بہانہ نہیں، آئیں گے۔ آپ کی مہ",,,,,,,"""بہت خوب، میں ضرور آؤں گا، بس وقت نکالیں۔""",,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی، میں ان شاء اللہ کل ضرور آؤں گا۔""",,,,,,,"""جی سر، کل ضرور حاضر ہوں گا۔""",,,,,,,"""جی، میں کل کی طرف سے آ آں گی۔ آپ کی تجویز کے مطابق کام کر",,,,,,,جی، کل کی تقریب میں ضرور آنا چاہیے گا، آپ کی بہت مہمان نوازی کا انتظار,,,,,,
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,,,,,,,جی، ضرور پوچھیں۔ میں آپ کی بات سنتا ہوں۔,,,,,,,"""حتمی، بولیں گے۔ میں آپ کے لیے مستعد ہوں۔""",,,,,,,"""جی، بالکل پوچھیں، میں سن رہا ہوں۔""",,,,,,,"""جی، پوچھیں۔""",,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,"""بھائی، آپ کی مہربانی کو ممکنہ کرد़تی ہوں، لیکن آج ک",,,,,,,"""جی ابو، میں جلدی واپس آ جاؤں گا۔""",,,,,,,"""بیٹا، بس ابھی کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی سامان میں اٹھ",,,,,,,"""جی بیٹا، ابھی کچھ کام باقی ہیں، پھر جانا ہو۔""",,,,,,
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,,,,,,,امی، جی ضرور جاسکتی ہو، بس والدین سے اجازت لیجئے اور جاکر آئیے۔,,,,,,,"""جی امی، میں جلدی واپس آ جاؤں گی۔""",,,,,,,"""آئے گیا، بہت مبارک ہو۔ میں تیاری کرکے آں گیں۔""",,,,,,,"""جی بیٹی، بس تمہاری دوست کو فون کر کے اس بات کا پتہ چکا دینا کہ تم وہا جا",,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,جی، اگر یہ واقعی ضروری ہے تو آپ جا سکتے ہیں۔ لیکن براہ کرم آئندہ کوشش کریں کہ ایسے معاملات کلاس کے اوقات میں نہ ہوں۔,,,,,,,جی، آپ ضرور جا سکتے ہیں، لیکن کوشش کیجیے کہ کام کو جلد مکمل کرنے ک,,,,,,,"""جی، اگر کوئی خاص ضرورت ہے تو آپ جا سکتے ہیں۔ آئندہ کوشش کیجی",,,,,,,"""جی، آج تھوڑا جلدی جا سکتے ہیں۔ آئینے کو میں کچھ کام با",,,,,,
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,,,,,,,"""جی یار، آپ کی بہت مہربانی کسی کے لیے ہے۔ میں آئے گا",,,,,,,"""یار، میری بائیک ابھی کام پر ہے، لیکن تمہیں ضرورت ہے تو لے لو، بس خیال رکھنا۔""",,,,,,,"""جی یار، بائیک دے رہا ہوں، جانتا ہوں کہ آپ کو جلدی جانا",,,,,,,"""جی، بس ابھی دے دیں گے۔""",,,,,,
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,,,,,,,"""نہیں یار، پوچھو، میں برا نہیں مانوں گا۔""",,,,,,,"""یار، میں آپ کی بہت مہربانی کو میلنے والی شخص ہوں، اگر آپ کو",,,,,,,"""جی، یقیناً نہیں۔ بس تمہاری مدد کرنے کے لیے یہی کافی ت",,,,,,,"""جی یار، کہو، میں سن رہا ہوں۔""",,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,جی، مجھے یہاں کوئی خاص وجہ نہیں ہے کہ آپ اپنی فائل جمع ن,,,,,,,"""جی، اگر آپ کو کسی مسئلے کے بارے میں سوالات یا تشویش ہو تو آپ مجھ سے رابطہ کر",,,,,,,"""جی، آپ جمع کرا سکتے ہیں۔""",,,,,,,"""جی، آپ کی اجازت ہے۔ میں آپ کی فائل جمع کرنا منتظر ہوں گا۔""",,,,,,
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,,,,,,,ابا جی، یہ تو آپ کو بتایا کرتا کہ میں نے ایک کھیل کھودا ہے،,,,,,,,"""بہت مبارک ہو، آپ کی بات بھی میں کچھ وقت کے لیے منتظر ہوں۔""",,,,,,,"""جی بیٹا، میں سن رہا ہوں، آپ بلا جھجھک بات کریں۔""",,,,,,,"""بہت بہتر ہے بیٹا، بس وقت نکالیں۔""",,,,,,
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,,,,,,,"""جی، بہت ممنون ہوں۔ آپ کی مہربانی کو میں بھی محسوس کرتی ہ",,,,,,,امی جان، آپ کی بہت مہربانی ہے۔ مجھے بھی تھوڑی دیر آرام کرنا,,,,,,,"""جی بیٹا، آرام کر لو، میں یہاں ہوں۔""",,,,,,,"""جی بیٹا، تمہاری بہت تعریف۔ بس ابھی کچھ دیر آرام کر لو، پھر آئیے مل کر",,,,,,
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,,,,,,,"""جی، میں پہلے یہی کام مکمل کر دیتا ہوں۔""
""جی، میں پ�",,,,,,,"""جی، یہ فائل لے آؤ، مگر کچھ دیر صبر کریں، میں اس کو درست کر رہا �",,,,,,,"""جی، آپ کو اس فائل لے آؤंگی۔ میں اسے آسانی سے پہنچائیںگی",,,,,,,"""جی، براہ کرم لے آئیں۔""",,,,,,
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی، میں ٹھیک ہوں۔ بس کچھ وقت کی کمی ہوئی تھی۔""",,,,,,,"""جی بالکل، لے لو، مجھے کوئی مسئلہ نہیں ہے۔""",,,,,,,"""جی یار، میں ٹھیک ہوں، بس تھوڑی دیر میں کسی کام میں مشغول ت",,,,,,,"""جی ہے یار، میں تمام ہوں۔ آپ کی مدد کر رہا ہے۔""",,,,,,
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,"""جبت چاہیے، آں جا سکتا ہوں، آپ کی صحت کے لیے مطمئن ہو",,,,,,,"""بیٹا، میں سمجھتا ہوں، مگر ابھی نہیں، تھوڑی دیر انتظار کرو۔""",,,,,,,"""میں سمجھتا ہوں، لیکن یہ صرف ایک بار نہیں ہو گا، اور تم",,,,,,,جی ابو، بس چلو، میں جانے والا ہوں۔,,,,,,
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,,,,,,,"""جی، اگر ضروری ہو تو آپ جا سکتے ہیں۔ صرف یاد رکھیے کہ آج ک�",,,,,,,جی، اگر یہ واقعی ضروری ہے تو آپ جا سکتے ہیں۔ لیکن آئندہ کوشش کریں کہ ایسے کام کلاس کے اوقات میں نہ ہوں۔,,,,,,,جی، اگر معاملہ ضروری ہے تو جا سکتے ہیں، مگر کوشش کیجیے کہ ای,,,,,,,"""جی، آپ کی بہت مہربانی، تھوڑا پہلے جا سکتا ہوں۔ آئندہ",,,,,,
164,کزن,کزن,Low,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,,,,,,,"""بالکل، خوش آمدید! تمہارا ساتھ ہونا اچھا لگے گا۔""",,,,,,,"""جی، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی سامان میں اٹھا لیتا",,,,,,,"""جی، میں بھی بہت میں ساتھ چلتا ہوں، آپ کی صحت کیلئے م",,,,,,,"""جی، یار، آپ کی بہت مدد ہوگی، لیکن یہ حالات ابھی بہت خطرناک ہ",,,,,,
