ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,3,4,4,4,0,0,"""جب کہ میں یہی غلطی کرتا ہوں، لیکن اس کی وجہ بہت سے ہے",4,4,4,4,0,0,"""جی، مجھے معلوم ہے کہ میں کبھی کبھی غلطی کرتا ہوں",2,2,2,2,0,0,"""یار، میں جانتا ہوں، اور میں اس پر کام کر رہا ہوں۔ تمہاری تنقید کا شکریہ، میں بہتر ہونے کی کوشش کروں گا۔""",1,1,1,1,0,0,"""یار، میں نے یہ غلطی بار بار دہرائی ہے، مگر اب میں خود اسے درست",3,3,3,3,0,0
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,"""مамا، میں تیری بات کچھ مان رہی ہوں، لیکن میری رویے کچھ مختلف",2,2,2,2,0,0,"""ماں، مجھے افسوس ہے کہ میں نے آپ کی بات نہیں مانی، میں کوشش کروں گی کہ آئندہ ایسا نہ ہو۔""",4,4,4,4,0,0,"""ماں، مجھے کہاں کہیں کہیں کہیں کہیں ک",1,1,1,0,0,0,"""والدہ جان، میں سمجھتا ہوں کہ آپ مایوس ہیں، لیکن میں ن",2,2,2,2,0,2
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,4,4,4,4,0,0,"""ٹھیک ہے، میں اس کچھ تیاری کرکے آتا ہوں گا۔""",2,2,2,2,0,0,"""سر، میں نے اپنی بہترین کوششوں سے رپورٹ تیار کی ہے، لیکن اگر کو",3,3,3,3,0,0,"""جی سر، میں انہیں دور کرنے کی کوشش کر رہا ہوں، اگر آپ بتائیں",1,1,1,1,0,0,"""جی سر، آپ کی نشاندہی کا شکریہ۔ میں ان خامیوں کو جلدی سے درست کر لیتا ہوں۔""",3,3,3,3,0,0
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,4,4,4,4,0,0,"""شاید، لیکن کبھی کبھی سختی ضروری ہوتی ہے، تم جانتے ہو نا؟""",2,2,2,2,0,0,"""جی، شاید ہو رہا ہوں، لیکن مجھے اپنے کام کے بارے میں فکر",3,3,3,3,0,0,"""کزن، میں کچھ کام کر رہا ہوں۔ کہا جاتا ہے کہ کسان کی کسان ک",1,1,1,1,0,0,"""جی کزن، شاید، لیکن زندگی میں بعض چیزیں ضروری ہوتی ہیں۔""",2,2,2,2,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,"""سر، میں نے اپنی بہترین کوشش کر لی ہے۔""",1,1,1,1,0,0,"""جی سر، مجھے اپنی غلطی کا احساس ہوا ہے، میں اس سے سیکھتا ہ",4,4,4,4,0,0,"""استاد جان، میں اس معیار کے کام کی توقع نہیں کرتا تھا، لیکن آپ ک",2,2,2,2,0,0,"""سر، میں اپنی غلطیوں سے سیکھنے کی کوشش کر رہا ہوں، اور آئندہ بہتر کارکردگی دکھانے کی کوشش کروں گا۔""",3,3,3,3,0,0
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,4,4,4,4,0,0,"""یہ نہیں، بہت سی ذمہ داری میں میں شامل ہوں، لیکن آپ کی وج",3,3,3,3,0,0,"""نہیں یار، یہ سب ہمارے مشترکہ فیصلوں کے نتیجے ہ",3,3,3,3,0,0,"""یار، میں سمجھتا ہوں، لیکن ابھی تو یہ سب مشکل ہے۔ شاید ہ",1,1,1,1,0,0,"""یار، یہ تو صحیح نہیں ہے، ہم سب نے مل کر کام کیا ہے، اس میں صرف میری غلطی نہیں ہے۔""",2,2,2,2,0,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,"""والد جان، میں نے اس کام کیا ہے کیونکہ میں اسے کام کرنا چا",2,2,2,2,0,0,"""ابو، مجھے معاف کر دیں، میں نے سوچا تھا کہ یہ ٹھیک ہوگا، لیکن میں سمجھتا ہوں کہ میں نے غلطی کی ہے۔""",2,2,2,2,0,0,"""والد جی، مجھے آپ کی بات سمجھ میں آئی ہے، لیکن مجھے لگتا تھا ک",3,3,3,3,0,0,"""والد جان، میں نے اس کام کو مکمل کرنے کے لیے اپنی پوری کوشش کی۔ آپ کی نصی",2,2,2,2,0,0
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,3,4,4,4,0,0,"""مجوزہ فیصلے پر بات چیت کرتے ہوئے یقین کر لیجئے کہ ہم دون",2,2,2,2,0,0,"""ٹھیک ہے، مگر اس فیصلے کی وجہ بہت کمزور ہے۔ میں آپ کی ر",2,2,2,2,0,0,"""میں آپ کی رائے کا احترام کرتا ہوں، کیا آپ اپنی تشویشات ہمارے ساتھ شیئر کر سکتے ہیں تاکہ ہم مزید غور کر سکیں؟""",2,2,2,2,0,0,"""ٹھیک ہے، اگر آپ کو لگتا ہے کہ یہ فیصلہ صحیح نہیں",4,4,4,4,0,0
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,4,4,4,4,0,0,"""تایا جان، بہت شکریہ، مگر ابھی کچھ وقت درکار ہے تاکہ میں اپن",4,4,4,4,0,0,"""ٹھیک ہے بھتیجا جان، مگر میں نے کچھ میں کیا تھا، اور ا",2,2,2,2,0,0,"""جی تایا جان، آپ کی بات بہت درست ہے۔ ابھی سے مجھے سمجھ آ گیا ہ",1,1,1,1,0,1,"""جی تایا جان، آپ کی بات بالکل درست ہے، آئندہ میں کوشش کروں گا کہ صبر سے کام لوں۔""",2,2,2,2,0,0
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,3,3,4,4,0,0,"""ہاہا، یار، تم بھی کیسا کام کرتے ہو؟""",1,1,1,1,0,0,"""ہاہا، تمہاری تنقید تو ہمیشہ کی طرح زبردست ہے، لیکن میں نے کوشش کی تھی!""",2,2,2,2,0,0,"""جی، یہ تو بہت ہی خراب تھا، لیکن ابھی کچھ اور بھی ہونا باقی",3,3,3,3,0,0,"""ہمیں کوئی بہت مسئلہ نہیں ہے، مگر میں اس کے بارے میں ک",3,3,3,3,0,0
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,"""سر، میں اس پر معذرت خواہ ہوں، آئندہ خیال رکھوں گا۔""",2,2,2,2,0,0,"""سر، میں بہت شرمندہ ہوں، لیکن یہ غلطی میری تھی، اور میں",2,2,2,2,0,0,"""ٹھیک ہے، میں اس کو نہیں نشان دے سکتا، لیکن آئندہ میں",2,2,2,2,0,0,"""جی سر، مجھے اس غلطی پر بہت افسوس ہے، میں اسے روکنے کے لی",4,4,4,4,0,0
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,3,4,4,4,0,0,"""بہت مبارک ہو! ان شاء اللہ میں ضرور آؤں گا، خوشی کا موقع ہے۔""",2,2,2,2,0,0,"""ٹھیک ہے، کل میں آں گا۔ کس وقت؟""",4,4,4,4,0,0,"""جی، یقیناً، میں ضرور آنوں گا، آپ کی سالگرہ مبارک ہو!""",1,1,1,1,0,0,"""پیارے دوست، بہت شکریہ، لیکن کل میرے پاس ایک اہم ملاقات ہے، شاید",4,4,4,4,0,0
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,3,4,4,4,0,0,"""جی، میں ضرور آنا چاہتا ہوں، لیکن ابھی کچھ کام باقی ہیں،",2,2,2,2,0,0,"""جی، میں ضرور آؤں گا، بس ابھی کچھ کام باقی ہے۔""",3,3,3,3,0,0,"""ٹھیک ہے، بہت شکریہ، مگر میں کچھ کام کر رہا ہوں۔ آ",2,2,2,2,0,0,"""ہاں، کیوں نہیں! مجھے بہت خوشی ہوگی، میں ضرور آؤں گا!""",4,4,4,4,0,0
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,4,3,4,4,0,0,"""جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکريہ",3,3,3,3,0,0,"""چچا جان، ان شاء اللہ میں ضرور آں گا۔ آپ کی دعوت کا بہت شکری",3,3,3,3,0,0,"""جی چچا جان، ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی چچا جان، میں ان شاء اللہ ضرور آؤں گا۔ آپ کی دعوت کا شکریہ!""",4,4,4,4,0,0
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,"""جی خالہ جان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,0,"""خالہ جان، ان شاء اللہ میں ضرور آں گا۔ مہندی کی تقریب کیا جانے",3,3,3,3,0,0,"""خالہ جان، بہت شکریہ، لیکن ابھی میری ایک اہم ملاقات ہے جس�",3,3,3,3,0,0,"""جی خالہ، ان شاء اللہ میں ضرور آؤں گی۔ آپ کی دعوت کا بہت شکریہ!""",3,3,3,3,0,0
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,4,3,4,4,0,0,"""جی پڑوسی جان، آپ کی دعوت کا بہت شکریہ، لیکن میں ابھی ایک اور کام کا بندوب",4,4,4,4,0,0,"""پیارے پڑوسی، بہت شکریہ، مگر کل میری ایک اہم ملاقات ہے جس",2,2,2,2,0,0,"""ٹھیک ہے، جیسے وہاں ہوں، میں تشریف لائیں گا۔""",3,3,3,3,0,0,"""بہت شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",3,3,3,3,0,0
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,4,4,4,4,0,0,"""جی سر، میں کوشش کروں گا کہ ضرور آؤں۔ شکریہ!""",3,3,3,3,0,0,"""جی سر، کل ضرور آئیں گا، آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی سر، کل ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی سر، الحمدللہ کل تقریب ہے، آپ کی دعوت کا بہت شکریyah۔ ان ش",4,4,4,4,0,0
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,4,4,4,4,0,0,"""جی کزن، میں بھی جانے کا پروگرام بنا رہا ہوں، لیکن ابھی اتنا وقت ن",2,2,2,2,0,0,"""جی کزن، میں ضرور چلوں گا، آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں چلوں گا، مجھے بتانا کب نکلنا ہے۔""",3,3,3,3,0,0,"""ٹھیک ہے کزن جان، میں بھی ساتھ چلتا ہوں۔""",3,3,3,3,0,0
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,4,4,4,4,0,0,"""یار، میں آئے گا، لیکن ابھی کچھ کام باقی ہے۔""",2,2,2,2,0,0,"""یار، بہت شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے میں",4,4,4,4,0,0,"""یار، مجھے یقین ہے کہ تم میری عدم موجودگی میں بھی خوش رہو گے،",2,2,2,2,0,0,"""نہیں یار، میں ضرور آؤں گا، تم فکر نہ کرو!""",2,2,2,2,0,0
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,4,3,4,4,0,0,"""سسر جان، بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جسے میں",4,4,4,4,0,0,"""جی ابا جان، ان شاء اللہ میں ضرور آؤں گا۔ دعوت کا بہت شکریہ۔""",4,4,4,4,0,0,"""جی سسر جان، آپ کی دعوت کا بہت شکریہ، لیکن ابھی میں کچھ کام کروانے والا",2,2,2,2,0,1,"""ٹھیک ہے داماد جان، ان شاء اللہ میں آں گا۔""",2,2,2,2,0,0
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,4,4,4,4,0,0,"""جی ساس جان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",4,4,4,4,0,0,"""جی امی، ان شاء اللہ میں ضرور آؤں گی۔ آپ کی دعوت کا شکریہ!""",3,3,3,3,0,0,"""ٹھیک ہے بہو جان، ان شاء اللہ میں آں گا۔ شکریہ کرتا ہوں",3,3,3,3,0,1,"""ساسی، بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جسے میں چ",3,3,3,3,0,1
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، میں آؤں گا، تم نے مجھے قائل کر لیا!""",3,3,3,3,0,0,"""ٹھیک ہے دوست، مگر میں کچھ بہانے ہیں۔""",3,3,3,3,0,0,"""پیارے دوست، میں نے پہلے ہی دوسری سواری کا انتظام کر لیا ہے",3,3,3,3,0,0,"""جی، وہی کہا، میں ضرور آجاؤں گا۔""",3,2,3,3,0,0
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,4,4,4,4,0,0,"""جی بزرگ رشتہ دار، عید پر سب اکٹھے ہوں گے، میں بھی ضرور آنا۔",4,4,4,4,0,0,"""جی چچا جان، میں ان شاء اللہ ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,0,"""جی، والدہجان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",2,2,2,2,0,1,"""جی بزرگ رشتہ دار، ان شاء اللہ میں ضرور آں گا۔ آپ کی دعوت کا بہ",3,3,3,3,0,0
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,4,4,4,4,0,0,"""جی ضرور، آپ کی دعوت کا بہت شکریہ۔ لیکن ابھی میرا ایک اہم کام ہ�",2,2,2,2,0,0,"""ٹھیک ہے، میں ان شاء اللہ آئیں گا۔ بہت شکریہ!""",4,4,4,4,0,0,"""جی، میں بھی آئیں گا، بس ابھی کچھ کام باقی ہے، پھر آؤں",3,3,3,3,0,0,"""شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",3,3,3,3,0,0
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,4,4,4,4,0,0,"""ہاہا، ٹھیک ہے، آج تو آنا پڑے گا، ڈھولکی کا مزہ کیسے چھوڑ سکتا ہوں!""",2,2,2,2,0,0,"""ہاہا، یار، تم بہت مزاحیہ ہو۔ میں ضرور آؤں گا، لیکن",3,3,3,3,0,0,"""ٹھیک ہے یار، آں گاں ہوں، کوئی بہانہ نہیں۔""",3,3,3,3,0,0,"""یار، تو بھی آؤ، یہ ہمارے پاس ہی ہے، کوئی بہانہ",4,4,4,4,0,0
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,4,3,4,4,0,0,"""جی سر، میں کوشش کروں گا کہ وقت پر پہنچ جاؤں۔""",2,2,2,1,0,0,"""سر، بہت شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے میں چ",3,3,3,3,0,0,"""ٹھیک ہے، میں کل کی تقریب میں آں گا۔""",3,3,3,3,0,0,"""جی سر، میں ضرور حاضر ہوں گا، آپ کی تقریب کا بہت شکریہ۔""",3,3,3,3,0,0
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,4,4,4,4,0,0,"""جی بے، پوچھو، میں تمہارا کچھ سمجھنے کی کوشش کروں گا۔",3,3,3,3,0,0,"""ٹھیک ہے، پوچھیں گے۔ میں آپ کی سوالات کو جواب دے رہا ہ",3,3,3,3,0,0,"""جی بالکل، پوچھو، میں سن رہا ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے، طالب علم، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکت�",3,3,3,3,0,0
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,4,4,4,4,0,0,"""ٹھیک ہے بیٹا، لیکن آپ کے ساتھ مل کر بھیجے کریں۔""",2,2,2,2,0,0,"""جی بیٹا، لیکن شام تک واپس آ جانا، خیال رکھنا۔""",2,2,2,2,0,0,"""بیٹا، مجھے خوشی ہوگی اگر تم ضرور آؤ اور سب کے ساتھ کچھ وقت گزارو۔",4,4,4,4,0,0,"""جی بیٹا، آج کے لیے ضرور جاسکتا ہے، لیکن کتنے بجھے؟ اور ک",2,2,2,2,0,0
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,4,4,4,4,0,0,"""جی بیٹی، ضرور جاسکتی ہو، لیکن کتنے बजے ہیں؟""",2,2,2,2,0,0,"""بیٹا، ہاں جا سکتی ہو، لیکن جلدی واپس آنا۔""",4,4,4,4,0,0,"""ٹھیک ہے بیٹی، لیکن آپ کو میں نے کہا گیا ہے کہ کل",2,2,2,2,0,0,"""بیٹی، جی ہاں، چلو۔ بس جلدی چلو۔""",2,2,2,2,0,0
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,4,3,4,4,0,0,"""جی سر، اگر آپ کی اجازت ہو تو میں جلدی جا سکتا ہوں۔""",2,2,2,2,0,0,"""جی، یقیناً، آپ ضرورت کے مطابق کام کرنے کے لیے نکل جائیں، میں آپ کی ضر",3,3,3,3,0,0,"""ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہ",1,1,1,1,0,1,"""ٹھیک ہے، لیکن کہاں جا رہے ہیں اور کتنی زمینہ دہی کی",3,3,3,3,0,0
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,"""ٹھیک ہے بیٹا، ذرا بیٹا کے ساتھ جا رہا ہوں۔""",3,3,3,3,0,0,"""ٹھیک ہے، مگر جلدی واپس کر دینا، مجھے بھی ضرورت پڑ سکتی ہے۔""",2,2,2,2,0,0,"""جی یار، بائیک دے دوں گا، لیکن جلدی واپس آنا ہوگا۔""",3,3,3,3,0,0,"""یار، بہت شکریہ، لیکن ابھی کچھ اور کام ہے، میں خود اسے کر لو�",1,1,1,1,0,2
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,4,4,4,4,0,0,"""نہیں یار، بلکل نہیں، پوچھ لو!""",4,4,4,4,0,0,"""ٹھیک ہے یار، پوچھوں۔ میں کیا میں نہیں نہ مانوں گ",2,2,2,2,0,0,"""جی، یقیناً، مگر ابھی تو آپ نے میری رضامندی جانچنے کے لیے پوچھا",2,2,2,2,0,0,"""جی یار، کہیں کچھ نہیں، بتایا کرو۔""",3,3,3,3,0,0
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,4,4,4,4,0,0,"""جی، بے شک، مجھے یہ معلوم ہے کہ تمہارا کام مکمل ہونا تھا،",1,1,1,1,0,2,"""ٹھیک ہے طالب علم، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے �",3,3,3,3,0,0,"""جی سر، میں ابھی جمع کر دیتا ہوں، شکریہ!""",3,3,3,3,0,0,"""ٹھیک ہے، جس وقت آپ کے کام کے ہوا ہوں، آپ فائل جمع کر سکتے",2,2,2,2,0,0
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,4,4,4,4,0,0,"""جی بابوجی، آپ کے پاس وقت ہو تو ضرور کہیں، میں آپ کی بات سنتا ہوں",1,1,1,1,0,1,"""ٹھیک ہے بیٹا، بات کریں۔ میں آپ کیلئے مصروف ہوں۔""",2,2,2,2,0,0,"""جی بیٹا، میں سن رہا ہوں، کیا بات ہے؟""",4,4,4,4,0,0,"""بیٹا، مجھے خوشی ہوگی اگر تم ضرور آؤ اور سب کے ساتھ کچھ وقت گزارو۔",2,2,2,2,0,0
