ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,"""جب کہ میں یہی غلطی کرتا ہوں، لیکن اس کی وجہ بہت سے ہے",,,,,,,"""جی، مجھے معلوم ہے کہ میں کبھی کبھی غلطی کرتا ہوں",,,,,,,"""یار، میں جانتا ہوں، اور میں اس پر کام کر رہا ہوں۔ تمہاری تنقید کا شکریہ، میں بہتر ہونے کی کوشش کروں گا۔""",,,,,,,"""یار، میں نے یہ غلطی بار بار دہرائی ہے، مگر اب میں خود اسے درست",,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,"""مамا، میں تیری بات کچھ مان رہی ہوں، لیکن میری رویے کچھ مختلف",,,,,,,"""ماں، مجھے افسوس ہے کہ میں نے آپ کی بات نہیں مانی، میں کوشش کروں گی کہ آئندہ ایسا نہ ہو۔""",,,,,,,"""ماں، مجھے کہاں کہیں کہیں کہیں کہیں ک",,,,,,,"""والدہ جان، میں سمجھتا ہوں کہ آپ مایوس ہیں، لیکن میں ن",,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,"""ٹھیک ہے، میں اس کچھ تیاری کرکے آتا ہوں گا۔""",,,,,,,"""سر، میں نے اپنی بہترین کوششوں سے رپورٹ تیار کی ہے، لیکن اگر کو",,,,,,,"""جی سر، میں انہیں دور کرنے کی کوشش کر رہا ہوں، اگر آپ بتائیں",,,,,,,"""جی سر، آپ کی نشاندہی کا شکریہ۔ میں ان خامیوں کو جلدی سے درست کر لیتا ہوں۔""",,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,"""شاید، لیکن کبھی کبھی سختی ضروری ہوتی ہے، تم جانتے ہو نا؟""",,,,,,,"""جی، شاید ہو رہا ہوں، لیکن مجھے اپنے کام کے بارے میں فکر",,,,,,,"""کزن، میں کچھ کام کر رہا ہوں۔ کہا جاتا ہے کہ کسان کی کسان ک",,,,,,,"""جی کزن، شاید، لیکن زندگی میں بعض چیزیں ضروری ہوتی ہیں۔""",,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,"""سر، میں نے اپنی بہترین کوشش کر لی ہے۔""",,,,,,,"""جی سر، مجھے اپنی غلطی کا احساس ہوا ہے، میں اس سے سیکھتا ہ",,,,,,,"""استاد جان، میں اس معیار کے کام کی توقع نہیں کرتا تھا، لیکن آپ ک",,,,,,,"""سر، میں اپنی غلطیوں سے سیکھنے کی کوشش کر رہا ہوں، اور آئندہ بہتر کارکردگی دکھانے کی کوشش کروں گا۔""",,,,,,
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,,,,,,,"""یہ نہیں، بہت سی ذمہ داری میں میں شامل ہوں، لیکن آپ کی وج",,,,,,,"""نہیں یار، یہ سب ہمارے مشترکہ فیصلوں کے نتیجے ہ",,,,,,,"""یار، میں سمجھتا ہوں، لیکن ابھی تو یہ سب مشکل ہے۔ شاید ہ",,,,,,,"""یار، یہ تو صحیح نہیں ہے، ہم سب نے مل کر کام کیا ہے، اس میں صرف میری غلطی نہیں ہے۔""",,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""والد جان، میں نے اس کام کیا ہے کیونکہ میں اسے کام کرنا چا",,,,,,,"""ابو، مجھے معاف کر دیں، میں نے سوچا تھا کہ یہ ٹھیک ہوگا، لیکن میں سمجھتا ہوں کہ میں نے غلطی کی ہے۔""",,,,,,,"""والد جی، مجھے آپ کی بات سمجھ میں آئی ہے، لیکن مجھے لگتا تھا ک",,,,,,,"""والد جان، میں نے اس کام کو مکمل کرنے کے لیے اپنی پوری کوشش کی۔ آپ کی نصی",,,,,,
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,,,,,,,"""مجوزہ فیصلے پر بات چیت کرتے ہوئے یقین کر لیجئے کہ ہم دون",,,,,,,"""ٹھیک ہے، مگر اس فیصلے کی وجہ بہت کمزور ہے۔ میں آپ کی ر",,,,,,,"""میں آپ کی رائے کا احترام کرتا ہوں، کیا آپ اپنی تشویشات ہمارے ساتھ شیئر کر سکتے ہیں تاکہ ہم مزید غور کر سکیں؟""",,,,,,,"""ٹھیک ہے، اگر آپ کو لگتا ہے کہ یہ فیصلہ صحیح نہیں",,,,,,
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,,,,,,,"""تایا جان، بہت شکریہ، مگر ابھی کچھ وقت درکار ہے تاکہ میں اپن",,,,,,,"""ٹھیک ہے بھتیجا جان، مگر میں نے کچھ میں کیا تھا، اور ا",,,,,,,"""جی تایا جان، آپ کی بات بہت درست ہے۔ ابھی سے مجھے سمجھ آ گیا ہ",,,,,,,"""جی تایا جان، آپ کی بات بالکل درست ہے، آئندہ میں کوشش کروں گا کہ صبر سے کام لوں۔""",,,,,,
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,,,,,,,"""ہاہا، یار، تم بھی کیسا کام کرتے ہو؟""",,,,,,,"""ہاہا، تمہاری تنقید تو ہمیشہ کی طرح زبردست ہے، لیکن میں نے کوشش کی تھی!""",,,,,,,"""جی، یہ تو بہت ہی خراب تھا، لیکن ابھی کچھ اور بھی ہونا باقی",,,,,,,"""ہمیں کوئی بہت مسئلہ نہیں ہے، مگر میں اس کے بارے میں ک",,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,"""سر، میں اس پر معذرت خواہ ہوں، آئندہ خیال رکھوں گا۔""",,,,,,,"""سر، میں بہت شرمندہ ہوں، لیکن یہ غلطی میری تھی، اور میں",,,,,,,"""ٹھیک ہے، میں اس کو نہیں نشان دے سکتا، لیکن آئندہ میں",,,,,,,"""جی سر، مجھے اس غلطی پر بہت افسوس ہے، میں اسے روکنے کے لی",,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,"""بہت مبارک ہو! ان شاء اللہ میں ضرور آؤں گا، خوشی کا موقع ہے۔""",,,,,,,"""ٹھیک ہے، کل میں آں گا۔ کس وقت؟""",,,,,,,"""جی، یقیناً، میں ضرور آنوں گا، آپ کی سالگرہ مبارک ہو!""",,,,,,,"""پیارے دوست، بہت شکریہ، لیکن کل میرے پاس ایک اہم ملاقات ہے، شاید",,,,,,
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,,,,,,,"""جی، میں ضرور آنا چاہتا ہوں، لیکن ابھی کچھ کام باقی ہیں،",,,,,,,"""جی، میں ضرور آؤں گا، بس ابھی کچھ کام باقی ہے۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر میں کچھ کام کر رہا ہوں۔ آ",,,,,,,"""ہاں، کیوں نہیں! مجھے بہت خوشی ہوگی، میں ضرور آؤں گا!""",,,,,,
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکريہ",,,,,,,"""چچا جان، ان شاء اللہ میں ضرور آں گا۔ آپ کی دعوت کا بہت شکری",,,,,,,"""جی چچا جان، ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی چچا جان، میں ان شاء اللہ ضرور آؤں گا۔ آپ کی دعوت کا شکریہ!""",,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی خالہ جان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""خالہ جان، ان شاء اللہ میں ضرور آں گا۔ مہندی کی تقریب کیا جانے",,,,,,,"""خالہ جان، بہت شکریہ، لیکن ابھی میری ایک اہم ملاقات ہے جس�",,,,,,,"""جی خالہ، ان شاء اللہ میں ضرور آؤں گی۔ آپ کی دعوت کا بہت شکریہ!""",,,,,,
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,,,,,,,"""جی پڑوسی جان، آپ کی دعوت کا بہت شکریہ، لیکن میں ابھی ایک اور کام کا بندوب",,,,,,,"""پیارے پڑوسی، بہت شکریہ، مگر کل میری ایک اہم ملاقات ہے جس",,,,,,,"""ٹھیک ہے، جیسے وہاں ہوں، میں تشریف لائیں گا۔""",,,,,,,"""بہت شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں کوشش کروں گا کہ ضرور آؤں۔ شکریہ!""",,,,,,,"""جی سر، کل ضرور آئیں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سر، کل ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سر، الحمدللہ کل تقریب ہے، آپ کی دعوت کا بہت شکریyah۔ ان ش",,,,,,
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,,,,,,,"""جی کزن، میں بھی جانے کا پروگرام بنا رہا ہوں، لیکن ابھی اتنا وقت ن",,,,,,,"""جی کزن، میں ضرور چلوں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""ٹھیک ہے، میں چلوں گا، مجھے بتانا کب نکلنا ہے۔""",,,,,,,"""ٹھیک ہے کزن جان، میں بھی ساتھ چلتا ہوں۔""",,,,,,
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,,,,,,,"""یار، میں آئے گا، لیکن ابھی کچھ کام باقی ہے۔""",,,,,,,"""یار، بہت شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے میں",,,,,,,"""یار، مجھے یقین ہے کہ تم میری عدم موجودگی میں بھی خوش رہو گے،",,,,,,,"""نہیں یار، میں ضرور آؤں گا، تم فکر نہ کرو!""",,,,,,
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,,"""سسر جان، بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جسے میں",,,,,,,"""جی ابا جان، ان شاء اللہ میں ضرور آؤں گا۔ دعوت کا بہت شکریہ۔""",,,,,,,"""جی سسر جان، آپ کی دعوت کا بہت شکریہ، لیکن ابھی میں کچھ کام کروانے والا",,,,,,,"""ٹھیک ہے داماد جان، ان شاء اللہ میں آں گا۔""",,,,,,
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی ساس جان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی امی، ان شاء اللہ میں ضرور آؤں گی۔ آپ کی دعوت کا شکریہ!""",,,,,,,"""ٹھیک ہے بہو جان، ان شاء اللہ میں آں گا۔ شکریہ کرتا ہوں",,,,,,,"""ساسی، بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جسے میں چ",,,,,,
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,"""ٹھیک ہے، میں آؤں گا، تم نے مجھے قائل کر لیا!""",,,,,,,"""ٹھیک ہے دوست، مگر میں کچھ بہانے ہیں۔""",,,,,,,"""پیارے دوست، میں نے پہلے ہی دوسری سواری کا انتظام کر لیا ہے",,,,,,,"""جی، وہی کہا، میں ضرور آجاؤں گا۔""",,,,,,
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی بزرگ رشتہ دار، عید پر سب اکٹھے ہوں گے، میں بھی ضرور آنا۔",,,,,,,"""جی چچا جان، میں ان شاء اللہ ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی، والدہجان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی بزرگ رشتہ دار، ان شاء اللہ میں ضرور آں گا۔ آپ کی دعوت کا بہ",,,,,,
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,,,,,,,"""جی ضرور، آپ کی دعوت کا بہت شکریہ۔ لیکن ابھی میرا ایک اہم کام ہ�",,,,,,,"""ٹھیک ہے، میں ان شاء اللہ آئیں گا۔ بہت شکریہ!""",,,,,,,"""جی، میں بھی آئیں گا، بس ابھی کچھ کام باقی ہے، پھر آؤں",,,,,,,"""شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,,,,,,,"""ہاہا، ٹھیک ہے، آج تو آنا پڑے گا، ڈھولکی کا مزہ کیسے چھوڑ سکتا ہوں!""",,,,,,,"""ہاہا، یار، تم بہت مزاحیہ ہو۔ میں ضرور آؤں گا، لیکن",,,,,,,"""ٹھیک ہے یار، آں گاں ہوں، کوئی بہانہ نہیں۔""",,,,,,,"""یار، تو بھی آؤ، یہ ہمارے پاس ہی ہے، کوئی بہانہ",,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں کوشش کروں گا کہ وقت پر پہنچ جاؤں۔""",,,,,,,"""سر، بہت شکریہ، لیکن آج میری ایک اہم ملاقات ہے جسے میں چ",,,,,,,"""ٹھیک ہے، میں کل کی تقریب میں آں گا۔""",,,,,,,"""جی سر، میں ضرور حاضر ہوں گا، آپ کی تقریب کا بہت شکریہ۔""",,,,,,
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,,,,,,,"""جی بے، پوچھو، میں تمہارا کچھ سمجھنے کی کوشش کروں گا۔",,,,,,,"""ٹھیک ہے، پوچھیں گے۔ میں آپ کی سوالات کو جواب دے رہا ہ",,,,,,,"""جی بالکل، پوچھو، میں سن رہا ہوں۔""",,,,,,,"""ٹھیک ہے، طالب علم، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکت�",,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,"""ٹھیک ہے بیٹا، لیکن آپ کے ساتھ مل کر بھیجے کریں۔""",,,,,,,"""جی بیٹا، لیکن شام تک واپس آ جانا، خیال رکھنا۔""",,,,,,,"""بیٹا، مجھے خوشی ہوگی اگر تم ضرور آؤ اور سب کے ساتھ کچھ وقت گزارو۔",,,,,,,"""جی بیٹا، آج کے لیے ضرور جاسکتا ہے، لیکن کتنے بجھے؟ اور ک",,,,,,
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,,,,,,,"""جی بیٹی، ضرور جاسکتی ہو، لیکن کتنے बजے ہیں؟""",,,,,,,"""بیٹا، ہاں جا سکتی ہو، لیکن جلدی واپس آنا۔""",,,,,,,"""ٹھیک ہے بیٹی، لیکن آپ کو میں نے کہا گیا ہے کہ کل",,,,,,,"""بیٹی، جی ہاں، چلو۔ بس جلدی چلو۔""",,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,"""جی سر، اگر آپ کی اجازت ہو تو میں جلدی جا سکتا ہوں۔""",,,,,,,"""جی، یقیناً، آپ ضرورت کے مطابق کام کرنے کے لیے نکل جائیں، میں آپ کی ضر",,,,,,,"""ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہ",,,,,,,"""ٹھیک ہے، لیکن کہاں جا رہے ہیں اور کتنی زمینہ دہی کی",,,,,,
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,,,,,,,"""ٹھیک ہے بیٹا، ذرا بیٹا کے ساتھ جا رہا ہوں۔""",,,,,,,"""ٹھیک ہے، مگر جلدی واپس کر دینا، مجھے بھی ضرورت پڑ سکتی ہے۔""",,,,,,,"""جی یار، بائیک دے دوں گا، لیکن جلدی واپس آنا ہوگا۔""",,,,,,,"""یار، بہت شکریہ، لیکن ابھی کچھ اور کام ہے، میں خود اسے کر لو�",,,,,,
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,,,,,,,"""نہیں یار، بلکل نہیں، پوچھ لو!""",,,,,,,"""ٹھیک ہے یار، پوچھوں۔ میں کیا میں نہیں نہ مانوں گ",,,,,,,"""جی، یقیناً، مگر ابھی تو آپ نے میری رضامندی جانچنے کے لیے پوچھا",,,,,,,"""جی یار، کہیں کچھ نہیں، بتایا کرو۔""",,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,"""جی، بے شک، مجھے یہ معلوم ہے کہ تمہارا کام مکمل ہونا تھا،",,,,,,,"""ٹھیک ہے طالب علم، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے �",,,,,,,"""جی سر، میں ابھی جمع کر دیتا ہوں، شکریہ!""",,,,,,,"""ٹھیک ہے، جس وقت آپ کے کام کے ہوا ہوں، آپ فائل جمع کر سکتے",,,,,,
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,,,,,,,"""جی بابوجی، آپ کے پاس وقت ہو تو ضرور کہیں، میں آپ کی بات سنتا ہوں",,,,,,,"""ٹھیک ہے بیٹا، بات کریں۔ میں آپ کیلئے مصروف ہوں۔""",,,,,,,"""جی بیٹا، میں سن رہا ہوں، کیا بات ہے؟""",,,,,,,"""بیٹا، مجھے خوشی ہوگی اگر تم ضرور آؤ اور سب کے ساتھ کچھ وقت گزارو۔",,,,,,
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,,,,,,,"""ٹھیک ہے بیٹی، آج تھوڑی دیر میرے ساتھ آرام کریں۔""",,,,,,,"""جی ساس جان، آپ کی اجازت کا بہت شکریہ۔""",,,,,,,"""بیٹا، آرام کر لو، میں دیکھ لوں گی۔""",,,,,,,"""بیٹی، بہت شکریہ، لیکن ابھی بہت کام باقی ہے، میں خود اسے مک",,,,,,
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,,,,,,,"""ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہ",,,,,,,"""جی ضرور، یہ فائل لے آؤ اور مجھے بتایا کرو کہ کیا کرنا ہے۔",,,,,,,"""ٹھیک ہے، بہت شکریہ، مگر ابھی کسی کام کے لیے میں نہ",,,,,,,"""جی، لے آؤ، مجھے اس کی ضرورت ہے۔""",,,,,,
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی، مجھے بہت دیر ہو سکتی تھی۔ آپ کا بہت شکریہ۔""",,,,,,,"""ہاں، لیکن مجھے پہلے بتانا چاہیے تھا، پھر بھی ٹھیک ہے۔""",,,,,,,"""جی، ٹھیک ہے، میں بہت ٹھیک ہوں۔""",,,,,,,"""ٹھیک ہے یار، میں منتظر ہوں۔""",,,,,,
