ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,شکریہ یار، تمہاری بہت مہربانی، مگر آج مجھے واقعی معاملہ یہی یک,,,,,,,شکریہ یار، تم زحمت نہ کریں۔ آج مجھے دیتا ہوں، آگے می,,,,,,,بہت شکریہ یار! تمہاری بہت مہربانی۔ آگے کی بہت میرے لیے۔,,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,شکریہ، تمہاری بہت مہربانی، مگر ابھی آئندہ کہیں مل کر دیتا,,,,,,,سر، معذرت چاہتی ہوں، میں سارا کام سنبھال لوں گی۔ آپ فکر نہ کری�,,,,,,,بہت شکریہ! آپ کی بہت مہربانی، میں بل اخذ کر لوں گا۔,,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,پapa، آپ زحمت نہ کریں۔ میں خود ادائیگی کروں گا۔,,,,,,,باپ، میں سوری، آپ کی بہت مہربانی، مگر آج مجھے یار، مجھ سے غلطی,,,,,,,بھائی، تمہاری بہت مہربانی، میرے لیے بس ادا کروں گا۔,,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,بھائی، تمہاری بہت مہربانی، مگر آج میرے لیے اس کافی ہے۔ آگ,,,,,,,باپ جان، ابھی آگے میں ادا کر لوں گا، فکر نہ کریں۔ آپ بس آرام کریں، می,,,,,,,ارے بابا، آپ زحمت نہ کریں۔ میں خود ادا کر لوں گا۔,,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,سر، آپ زحمت نہ کریں۔ آج مجھے یہ موقع دیجیے۔,,,,,,,سر، معذرت چاہتی ہوں، میں سارا بل اٹھا لوں گی۔ آپ کی مہربانی,,,,,,,سر، میں سارا کام بہت مہربانی کرتa ہوں، ابھی بھی میں فکر ن,,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,ارے یار، تم اربا، میرے یہی تھے۔ آج مجھے پہل دی۔,,,,,,,بہت شکریہ! آپ کی بہت مہربانی۔ آج کھانے کی فکر نہ کرو، صرف,,,,,,,بہت شکریہ یار، تمہاری بہت مہربانی۔ چلو، تھوڑی دیر تم اٹ,,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,بل، میں اپنی ناقص کسٹم کھانے کے فکر کرتا ہو، پھر ہمارے م,,,,,,,جی یار، تم آدھا آدھا کر لو، پھر ہم سب آدھا آدھا لیٹ جائیں گ�,,,,,,,شکریہ یار، تمہاری بہت مہربانی۔ چلو، آئندہ ہم بل آدھا آ,,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,جی دادا جان، میں آپ کے ساتھ چلا دوں گا۔ آپ فکر نہ کریں، میں سب ضروری چیزی,,,,,,,جی دادا، میں اپنے ساتھ چلا گوئیں تھکتے ہیں۔,,,,,,,جی دادا، میں آئی۔,,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,جی دادی، آپ کی فکر میرے لیے سب ٹھیک ہے۔,,,,,,,جی دادی، آپ کی بہت مہربانی۔ میں سنبھال لوں گا۔,,,,,,,جی دادی، میں سبھی چیزیں یاد رکھوں گا۔ آپ فکر نہ کریں۔ آئندہ ضر,,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,جی پہلو، میں آئے گا۔ ہمیشہ سارا کام کر لوں گا۔,,,,,,,جی، میں کل صبح جلدی اٹھ جاؤں گا۔ آپ فکر نہ کریں، ہم وقت پر ساتھ,,,,,,,جی، پاپا، میں جلدی اٹھ جاؤں گا، آج ہم مل کر یہ کام مکمل کر لیت�,,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,جی ہی مマ، ابھی واقعی کام کر لوں گی۔,,,,,,,جی امی، ابھی مکمل کر دیتي ہوں۔ آپ فکر نہ کریں، جلدی تمھاری مدد کر لو�,,,,,,,جی امی، ابھی نمٹا لوں گی۔,,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,چچا جان، فکر نہ کریں، یہ فائل آپ کے لیے میں بھی ضرور لے آ,,,,,,,جی چچا، ابھی لیتا ہوں۔,,,,,,,جی چچا جان، ابھی آگے میں فائل لے آؤں گا۔ آپ فکر نہ کریں۔,,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,بھائی، واقعی ہو، آئے، میں انہیں لے آؤں گی۔,,,,,,,جی خالہ جان، ابھی لیتے ہوں۔,,,,,,,خالہ جان، معذرت چاہتی ہوں، میں آپ کی ضرورت پڑی توڑ نہی�,,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,جی ماموں، میں آ سر پر رہتا ہوں۔,,,,,,,جی ماموں، آپ کی بہت مہربانی، میں اپنے ساتھ چلوں گا تاک,,,,,,,ماموں جان، میں آپ کی بہت فکر کر رہا تھا۔ آجری کا کام مکمل ہو گیا,,,,,,
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,,,,,,,جی، آپ کی بہت مہربانی۔ میں انٹی جاؤں گا اور ابھی پڑھ لوں,,,,,,,جی سر، میں ضرور دوبارہ پڑھ لوں گا۔,,,,,,,جی، میں دوبارہ اس باب پر توجہ دوں گا۔ اگرمیں ابھی مکمل طور پر سمجھ گیا تو,,,,,,
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,,,,,,,جی اڈھی، میرے حتمی کام کا بہت شکریہ۔ آگے سنبھال کر مجدہ سع,,,,,,,جی، میں سارا کام پھر سے دوبارہ مکمل کر دیتا ہوں تاکہ حتمی نتائج درست,,,,,,,جی سر، پھر میں دوبارہ کوشش کروں گا۔,,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,جی، چلو یہ گیٹ بند کروں گا۔,,,,,,,"جی ابو، ابھی خود ہی گیٹ بند کر دیتا ہوں۔ آپ فکر نہ کریں۔
جی ابو،",,,,,,,جی، ابھی بند کر دیتا ہوں۔,,,,,,
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,جی امی، ابھی آئی۔ آپ زحمت نہ کریں، میں خود سب کام نمٹا لوں گی۔ چلو,,,,,,,جی امی، اس کا میری بہت مہربانی۔,,,,,,,جی امی، ابھی رکھ لوں گی۔,,,,,,
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,سر، میں معذرت چاہتا ہوں۔ مجھ سے غلطی ہو گئی، ابھی,,,,,,,آپ نے پہلے ہی मनع کیا تھا، میں نے سوچا تھا اس کا خیال,,,,,,,جی پدر، میری بہت بہت بہت بہت بہت بہت بہت... ضرورت نہیں تھ,,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,جی، میں بھول گیا تھا۔ سب کرنے میں زمانہ لیے جانے والے معاملوں,,,,,,,سر، میں معذرت چاہتی ہوں، ٹرافک کی وجہ سے تھبڑی دیر,,,,,,,سر، معذرت چاہتی ہوں، میں اپنی دوست کے ساتھ تھی اور ہم بات چ,,,,,,
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,جی امی، ابھی جلدی آئی۔,,,,,,,امی، میری فکر نہ کریں۔ میں ضرور آگے آئندہ دیر تک باہر نہ رہ,,,,,,,جی امی، اب تک رہو گی، پھولوں کی واقعی رہنمائی ہے۔,,,,,,
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,جی تایا جان، میں سنجیدگی سے سن رہا ہوں۔ آپ کی ہر نصیحت میر�,,,,,,,جی آؤنٹ، میں سارا سنبھال لوں گا، بس بولیے جانے واقعی۔,,,,,,,جی تایا، آپ کی تجاویز میرے لیے بہت اہم ہیں۔ چلو، بتائیے�,,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,جی، پapa، ابھی کر دیتا ہوں۔,,,,,,,جی ابو، ابھی میں اسکول میں ایک امتحان دے رہا ہوں، اس کے بعد می,,,,,,,جی ابھی ڈھونڈتے تھے کسی مدد، آئندہ مہمان کی وجہ سے میں آرام,,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,جی امی، ابھی مکمل کر لو، پھر آگے میں سنبھال لوں گی۔ آپ بس آرام کریں۔,,,,,,,جی، والدہ، آئندہ میں سنبھال لوں گی، شاید کچھ کمی کر لوں گی,,,,,,,جی امی، اب ہاتھ بٹا لوں گی۔,,,,,,
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,جی چچا، میں آ گya ہوں۔,,,,,,,جی چچا، میں سنبھال لوں گا، آئندہ کیا ہیں۔,,,,,,,جی چچا جان، میں آپ کے ساتھ چلوں گا۔ آپ فکر نہ کریں، میں سب کام سنب,,,,,,
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,جی خالہ جان، ابھی ہی کمرہ تیار ہو گیا۔ ان شاء اللہ جلدی ہی,,,,,,,جی ڈیجی، آئندہ کی جان کر مہمان کمرہ تیار کر لوں گی۔,,,,,,,جی خالہ، ابھی کر دتی۔,,,,,,
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,جی دادی، ابھی آگے میں اپنے کام مکمل کر کے آؤں گا، پھر ضرور تمہ,,,,,,,جی دادا، آؤں جاؤں گا۔,,,,,,,جی دادا، ابھی لیتا ہوں۔,,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,"جی دادی، ابھی آگے میں پانی لیتا ہوں۔ آپ فکر نہ کریں۔
سر،",,,,,,,جی دادی، ابھی میں آؤں گا۔,,,,,,,جی دادی، ابھی لیتہوں گی۔,,,,,,
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,,,,,,,جی، تھوڑی دیر تم اٹھا لو، پھر میں اٹھا لوں گی۔,,,,,,,بھائی، سوری، میں اب کام میں مصروف ہوں، آپ خود سنبھال لیجیے۔ آگے,,,,,,,بھائی، تمہاری بہیں ڈھونڈ لوں گی، یار کہیں اٹھ لیے ہو,,,,,,
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,,,,,,,جی، تھوڑی دیر میں دی لوں گی۔,,,,,,,بہت مبارک ہو۔ آئندہ میں فون چارجر بھول لوں گی۔ شکریہ!,,,,,,,جی، میں دیڑھ منٹ میں آگئی۔ چلو، چارج کر لو۔ پھر آگے تم اروا,,,,,,
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,,,,,,,جی سسر، ابھی کام کرتا ہوں۔,,,,,,,جی سسران، میں اپنی مصروفیات کی وجہ سے ابھی نہیں کر سکوں گا۔ اگر,,,,,,,جی سسر، اگر چلا گیا تو میں یہ کام دیکھ لوں گا۔,,,,,,
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,,,,,,,"جی ساس، سب تیار ہوں۔ میں سب کام سنبھال لوں گی، آپ بس آرام کریں۔
جی س",,,,,,,جی ساسی، ابھی میں فکر کرتی ہوں۔,,,,,,,سر، آج مہمان آئے گا تو میری تیاریں بہت اہم ہیں۔ آپ فکر نہ,,,,,,
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,,,,,,,آپ زحمت، میں اپنی غلطی کی وجہ سے تاخیر کی۔ آج رات میں مکمل کر لوں,,,,,,,آپی، معذرت چاہتی ہوں۔ میں واقعی یہ کام آج ہی مکمل کر دیتا،,,,,,,,بیٹا، میں بھی میری ذمہ داری کا اړتیا کرتa ہوں، لیکن م,,,,,,
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,,,,,,,بیٹا، میں یار، تم اپنی والدہ کام کر لو، میں ان کے نمٹنے کا مع,,,,,,,معذمت چاہتی ہوں، میں سارا کام سنبھال لوں گا۔ آپ بس آرام کریں، می,,,,,,,جی، آج میں تھک گیا تھا اس لیے نہیں کیا۔,,,,,,
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,,,,,,,جی تایا، ابھی لیتا ہوں۔,,,,,,,جی تائی، ابھی آگے میں پیدا ہوں تو سبھی کاغذات مل جائیں گے۔ آپ,,,,,,,جی، آئو چلو۔ آپ کی بہت ہی ضروری ہے، اس کا میرا بہت بہ,,,,,,
119,کزن,کزن,Low,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,,,,,,,بہت رہنمائی ۔ یار، جہاں چلو، میں بھی سنبھال لوں گا۔,,,,,,,شکریہ یار، ابھی آئی۔ کیا کام ہے؟,,,,,,,جی یار، میں ساتھ چلا دوں گا، کیا مسئلہ ہے؟ چلو، ابھی آگے,,,,,,
120,کزن,کزن,Low,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,,,,,,,بہت شکریہ ۔ یار، اب تک میں نے سنبھال لوٹا تھا۔,,,,,,,جی، میں یہی کر دوں گا۔ آپ فکر نہ کریں، آگے میں ہر چیز سنب,,,,,,,ارے یار، تم زحمت نہ کریں، میں کروں گا۔,,,,,,
121,سینئر,جونیئر,High,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,,,,,,,آپ کی تجاویز میرے لیے بہت اہم ہیں، مگر آپ سمجھتے ہ,,,,,,,آپ کی رائے کا شکریہ۔ میں سیکھنے کے لیے تیار ہوں، اگر,,,,,,,سر، میری مہربانی، میں انٹیجن کارکردگی کا بہت زحمत کر لیتا ہو,,,,,,
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,جی، اس میں مزید بہتر طریقے تلاش کرنے کی کوشش کی جا سکتی ہے۔,,,,,,,جی، میں آپ کی رہنمائی سے سیکھتا ہوں۔ آئندہ میں اپنے جو,,,,,,,سر، میرے لیے اس کام کی ضرورت ہے، آپ کی رہنمائی ضرور کاربرد ہ,,,,,,
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,,,,,,,جی، آپ کی نشاندہی درست ہے۔ میں سوری، مجھ سے واقعی غلطی ہو گئی�,,,,,,,بیٹا، تمہاری بہت مہربانی، مگر میرے کام کو دوبارہ چک کر لیت,,,,,,,جی، سوری، تم زحمت نہ کریں۔ میں نے شاید غلطی کی ہو۔ آج میں دوب,,,,,,
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,شکریہ! آپ کی رائے ضروری ہے۔ میں دوبارہ سوچتا ہوں، شاید �,,,,,,,آپ فکر کریں، شاید ہم معاملہ مختلف زوء سے دیکھتے ہیں۔ میں,,,,,,,آپ کا بہت معذرت، آپ کی وجہ بہت واضح ہے۔ آپ کی شکریہ۔,,,,,,
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,جی، آپ کی تھہ واقعی ہے۔ میں سنبھال لوں گا اور بہتر کر لوں,,,,,,,جی، میں جانتا ہوں کہ میں بعض اوقات یہی غلطی کر تا ہوں، م,,,,,,,ارے یار، تم زحمت نہ کریں، یہ سب میرے لیے آسان ہے۔,,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,آپی، میں آپ کی بہت مہربانی تھی۔ ان شاء اللہ دوبارہ بہتر خلاصہ ک,,,,,,,جی، ماں، مجھ سے واقعی غلطی ہو گئی۔ آج سوری، اب میں سنتا ہو�,,,,,,,آپی، مجھ سے واقعی غلطی ہو گئی۔ میں اپنی بہت فکر کرتی ہوں،,,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان خامیوں پر کام کرتا,,,,,,,آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان حصوں پر دوبارہ کام,,,,,,,سر، اگر شاید کبھی کام کی ضرورت پڑی، میں ان مسائل کا جلدی معاملہ کر,,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,ارے یار، تم زحمت نہ کریں، مجھ سے پہل۔,,,,,,,شکریہ ڈی جاؤ! تمہاری بہت مہربانی۔,,,,,,,شکریہ یار، تمہاری فکر میرے لیے بہت اہم ہے۔ آگے می�,,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,آپ کی ناراضگی سمجھ میں آتی ہے، میں دوبارہ کوشش کر تا ہوں۔,,,,,,,آپ کی انتظاریوں سے بہتر یہی میں نے کوشش کی تھی۔,,,,,,,آپ کی ناراضی کا مہربانی۔ میری کوشش کی جلدی کافی نہیں تھی، می,,,,,,
