ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
84,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Assertive insistence,Negative,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,الحمدللہ یار، تمہاری ادائیگی۔ میری بہت سب کر لو، تم اپنی۔,شکریہ یار، تم زحمت نہ کریں۔ آج مجھے دیتا ہوں، अगलی بار فرصت,شکریہ یار، تمہاری بہت مہربانی، مگر واقعی مجھے یار، بس آج بل میں د�
85,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Dismissive insistence,Negative,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,بہت شکریہ! آپ کی بہت مہربانی۔ آگے میں سنبھال لوں گا۔,سر، آپ زحمت نہ کریں۔ آئندھاری رکھ لوں گا nächt,سر، میں سارا کام اپنے زمرے میں رکھوں گا، آپ فکر نہ کریں۔ آپ کی
86,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Parental authority,Positive,بیٹا، آج کا بل میں ادا کروں گا۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,جی ابو، جیسا آپ مناسب سمجھیں۔,بھائی، آپ فکر نہ کریں، میں ہی ان دوستوں کے ساتھ بل ادائیگی,پapa، آپ زحمت نہ کریں۔ میں خود ادائیگی کر دوں گا۔,باپ، معذرت چاہتی ہوں، میں آج کا بل میں نہیں ادا کر پا�
87,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Directive offer,Neutral,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,آنے کا بہت شکریہ۔ آپ کا مہربانی۔,پاپا، آپ زحمت نہ کریں، واقعی ضرورت ہو تو میں ادا کر دوں گا۔,باپ جان، معاملہ نہیں، آپ فکر نہ کریں۔ آگے میں سنتری کروں گا
88,Urdu,Paying for a Meal,سینئر,جونیئر,High,Formal,Authoritative control,Negative,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,آنے کے بعدوں، بل نے فکر نہیں کی، آپ فکر کریں۔ آپ کا حضر مبار,سر، آپ زحمت نہ کریں۔ آئندہ میں خود سنبھال لوں گا۔,سر، یہی یہی کافی ہے، آپ زحمت نہ کریں۔ اس سب کام مجھے سنبھ
89,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Friendly sharing,Positive,آج کھانا میری طرف سے، تم بس آرام کرو۔,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,تمہاری بہت مہربانی۔ میں سنبھال لوں گا۔,سر، تم ارباب المہربانی، میں سارا کام اپنے ذمے لیتا ہوں۔,ارے یار، تم آگے میں، مجھے سن لو۔ آج مجھے واقعی یہ موقع دیجیے، پ
90,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Light insistence,Neutral,یار، بل آدھا آدھا کر لیتے ہیں۔,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,بل، آپ کی تجویز دیجی، میرا بھی برابر تقسیم چاہتा ہوں۔,بہتر، یار، آدھا آدھا کر لیتے ہیں۔,بہت یار، تم آرا۔ چلو، آدھا آدھا میں بھی ادا کر دوں گا۔ اس
91,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Deferential response,Positive,میرے ساتھ بازار چلو گے؟,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,جی دادا جان ضرور چلوں گا۔,بھائی، تمہاری بہت مہربانی، میں سنبھال لوں گا، آگے میں سنبھ,جی دادا، میں آ سر پر فٹ ہوں گی، اب آج کل میں تैयار ہوں گی۔,دادا جان، میں معذرت چاہتی ہوں، میں آپ کے ساتھ نہیں جا س
92,Urdu,Respect for Elders,دادی,پوتی,High,Formal,Respectful compliance,Positive,بیٹا، وقت پر دوا لینا مت بھولنا۔,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,جی دادی، تمہاری مہربانی، میں سنبھال لوں گا۔,جی دادی، ابھی لے لوں گی۔,جی دادی، میں نہیں بھولوں گا۔ آپ فکر نہ کریں۔ آگے میں
93,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,جی بать، میں بس کل صبح ہی اٹھ جاؤں گا۔ آپ کی مدد سے میرا مق,جی، پاپا، میں جلدی اٹھ جاؤں گا، آج ہم مل کر یہ کام جلدی مکمل کر ل,جی ابو، میں کل صبح ضرور جلدی اٹھ جاؤں گا۔ آپ فکر نہ کریں، ہم دونو
94,Urdu,Respect for Elders,والدہ,بیٹی,High,Informal,Affectionate respect,Positive,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,جی امی، ابھی واقعی کام نمٹا لو، پھر دوسری بار سنبھال لوں گی,جی امی، ابھی نمٹا لوں گی۔,جی امی، ابھی کر دیتا ہوں۔ آپ فکر نہ کریں۔ آئندہ تمہاری ب�
95,Urdu,Respect for Elders,چچا,بھتیجا,High,Formal,Deferential acceptance,Positive,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,جی چچا جان، ابھی لے کر آتا ہوں۔,چچا جان، اگر شاید ہو، فہمی کرنے کا بہت شکریہ۔ آؤ دیجی,جی چچا، ابھی لیتا ہوں۔,چچا جان، آپ زحمت نہ کریں۔ میں ابھی آگے میں آئیں گا، فائل
96,Urdu,Respect for Elders,خالہ,بھانجی,High,Formal,Polite obedience,Neutral,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,جی خالہ جان، ابھی لے آتی ہوں۔,خالہ، تمہاری مصروفیت! چلو، بھائی کی بہت مصروفیت ہے، انہیں,جی خالہ، ابھی لیتے ہوں۔,خالہ جان، میں ضرور لے آئیں گی، آپ فکر نہ کریں۔ ابھی آگے می�
97,Urdu,Respect for Elders,ماموں,بھانجا,High,Formal,Respectful agreement,Positive,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,جی ماموں، اگر ضرورت پڑی تو میں سارا روز اپنے ساتھ چلوں گا,جی ماموں، میں آ گیا ہوں۔,ماموں جان، میں آپ کی بہت مہربانی قبول کرُں گا، کل آپ کی مدد سنوار دوں گ
98,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Academic respect,Positive,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,آپ کی بہت مہربانی۔ میں ان شاء اللہ اس باب سے پہلے دوبارہ پڑھ لوں,جی سر، میں دوبارہ پڑھ لوں گا تاکہ امتحان میں میں بہتر پرفارمن,سر، آپ کی تجویز مطلوبہ ہے۔ میں امتحان سے پہلے یہ باب دوبار�
99,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Corrective respect,Neutral,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,جی سر، میں اسے درست کر لیتا ہوں۔,آپ کی بہت مہربانی۔ میں سنبھال لوں گا، ابھی دوبارہ کر لوں گ,جی سر، میں پھر سے کوشش کروں گا۔,آپی، معذرت چاہتی ہوں، میں غلط تھا۔ آپ کی رہنمائی سے مجھ
100,Urdu,Respect for Elders,بزرگ پڑوسی,نوجوان,High,Formal,Community respect,Positive,بیٹا، ذرا یہ گیٹ بند کر دو۔,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,جی انکل، ابھی بند کر دیتا ہوں۔,جان، یار، تمہاری چاہیے، چلو یہ بند کر لوں گا۔,جی پاپا، اب بند ہو گیا۔,جی جی ابو، ابھی خود ہی گیٹ بند کر دیتا ہوں۔ آپ زحمت نہ کریں۔ اس
101,Urdu,Respect for Elders,بزرگ خاتون,نوجوان لڑکی,High,Formal,Gentle compliance,Neutral,بیٹی، ذرا یہ سامان اندر رکھ دو۔,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,جی امی، اب تک پہلے سے بہت چاہté تھے۔,جی امی، ابھی رکھ دیتہی۔,جی امی، ابھی مکمل کر دیتی ہوں۔ اسکرٹس ابھی رک گئیں، پھر آگ
102,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Authoritative command,Negative,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,آپ کی بہت مہربانی، مگر مجھ سے معاملہ کی جلدی کی وجہ بہت معقول نہی,سر، میں نے سوچا تھا اس کام سے آپ کی بہتر معاملہ نمٹ جائے گی، اس ک�,جی ابو، میں سوری، مجھ سے واقعی غلطی ہو گئی۔ آپ کی ناراضگی کا کوئی سبب ن�
103,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Mild reprimand,Negative,اتنی دیر کیوں ہو گئی؟,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,بھائی، تمہاری وجہ بہت نہیں، مجھ سے دل کی ڈر ہی ٹھیک نہ,سر، میں معاملہ یہ تھا، راستے میں میرے دوست سے ملا تھا، اس سے,داداجان، مجھ سے واقعی غلطی ہو گئی۔ میں اپنے کام میں مصروف رہا ا
104,Urdu,Respect for Elders,امی,بیٹا,High,Informal,Emotional guidance,Positive,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,"جی امی، ابھی रहू, फिर बाहर निकलकर वापस आऊ",جی امی، ابھی جلدی آئی۔,امّي، معذرت چاہتی ہوں، ميں ابھي آگئی ہوں۔ اس س�
105,Urdu,Respect for Elders,تایا,بھتیجا,High,Formal,Hierarchical respect,Neutral,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,جی، ابھی گئے۔ شاید میں سنبھال لوں گا، ابھی آئندہ۔,جی تایا، اب سن رہا ہوں۔ چلو، بتائیئے۔,تایا جان، میں سارا وقت آپ کی نصیحتوں کا احترام کرتا ہوں۔ آپ کی رہ
106,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Duty acceptance,Positive,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,جی ابی، ان مہمانोں کی وجہ سے بس لو۔ آئندہ کام جلدی میں ٹھیک ک,جی، پapa، ابھی میں مدد کر دیتا ہوں۔,جی ابو، میں ضرور مدد دوں گا۔ آپ فکر نہ کریں۔ کل سب کام جلدی مکمل ہو جائی
107,Urdu,Family Obligations & Requests,والدہ,بیٹی,High,Informal,Caring request,Positive,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,جی والدہ، آئندہ میں سنبھال لوں گی، شاید یہ کافی نہ ہو۔,جی امی، اب ہوں گی، کچن میں ہاتھ بٹATA دوں گی۔,جی امی، ابھی مکمل کر دیتا ہوں۔ آپ فکر نہ کریں، سب جلدی نمٹا لوں گ
108,Urdu,Family Obligations & Requests,چچا,بھتیجا,High,Formal,Respectful compliance,Neutral,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,جی چچا، آگے میں سنبھال لوں گا، آپ بس جلدی م Pennsylvania Avenue پر سنبھال لو,چچا جان، میں ساتھ آ گیا، اب آپ فکر نہ کریں۔,چچا جان، میں آپ کے ساتھ جاؤں گا۔ آپ فکر نہ کریں، سب کام مکمل کر آؤ
109,Urdu,Family Obligations & Requests,خالہ,بھانجی,High,Formal,Polite acceptance,Positive,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,آنے والے مہمانوں کی ضرورت پر، جلدی تھی، آئندہ چلو۔ آپ کی بہت,جی خالہ، ابھی ہی کمرہ تیار کر دیتى ہوں۔,"جی امی، ابھی خود ہی تیار کر لوں گی۔ آپ فکر نہ کریں۔
جی امی، ابھی خود"
110,Urdu,Family Obligations & Requests,دادا,پوتا,High,Formal,Deferential duty,Positive,بیٹا، ذرا میری دوائی لے آؤ۔,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,جی دادا، آؤں میں آ لوں گا۔,جی دادا، ابھی لیتا ہوں۔,"جی دادی، ابھی آگے میں خود لے آؤں گا۔ آپ فکر نہ کریں۔
سر، اب"
111,Urdu,Family Obligations & Requests,دادی,پوتی,High,Formal,Respectful service,Neutral,بیٹی، ذرا میرے لیے پانی لے آنا۔,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,جی دادی جان، ابھی لاتی ہوں۔,جی دادی، آئی گی جہاں پہنچ لوں۔,جی دادی، ابھی لیتے ہوں۔,"جی دادی، ابھی آگے میں خود لاؤں گی۔ آپ زحمت نہ کریں۔
سر، می�"
112,Urdu,Family Obligations & Requests,بھائی,بہن,Medium,Informal,Supportive request,Positive,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ہاں، دو، میں سنبھال لیتی ہوں۔,بھائی، تمہاری بس، آگے کر لیتے ہیں۔ آپ سنبھال لو، پھر دیج,ارے یار، تم زحمت نہ کریں، میں سنبھال لوں گی۔,بھائی، سوری، میں اب نہیں توڑ سکتی، آپ خود ذہنی، مجھے اپنا کام سنبھ
113,Urdu,Family Obligations & Requests,بہن,بھائی,Medium,Informal,Casual request,Neutral,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,بھائی، آپ کی بہت شکریہ! میں آئندہ فون چارجر دے دیتا ہوں,شکریہ، چلو، دیجیے۔,جی، میں دیڑھ منٹ میں دے دوں گا۔ پھر آگے تم ارؤ۔ چلو،
114,Urdu,Family Obligations & Requests,سسر,داماد,High,Formal,Respect-based request,Positive,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,جی ابا جی، میں دیکھ لیتا ہوں۔,جی سسر، اگر تمہاری ہی، فکر نہ کر لو، چلو یہی کام دیکھ لو۔,جی سسر، ابھی کام کرتا ہوں۔,سر، معذرت چاہتی ہوں، میں بہت مصروف ہوں۔ اگر ممکن ہو
115,Urdu,Family Obligations & Requests,ساس,بہو,High,Formal,Household duty,Neutral,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,سر، آج مہمان آ رہے ہیں، تمہاری بہنوں، آپ کی فکر نہ کریں۔ م,جی ساسی، ابھی پہلے سے آرڈر دیئے ہوئے ہیں، اگر ضرورت,"ساسی، مہربانی یار، ابھی خود ہی سب کام نمٹا لوں گی، فکر نہ کریں۔
جی"
116,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Authoritative request,Negative,میں نے کہا تھا یہ کام آج ہی کر دینا۔,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,آنے والے جلدی میں کام کر دیتا ہوں، بھائی۔ آج ہی میں آئے اپ,سر، میں سوری۔ میں نے بہت فکر کی۔ آج میں ضرور مکمل کر دیتا ہو,آپی، معذرت چاہتی ہوں۔ مجھے سوری، میں کچھ یارے حالات می�
117,Urdu,Family Obligations & Requests,والدہ,بیٹا,High,Informal,Emotional pressure,Negative,ہر کام مجھے ہی کرنا پڑتا ہے؟,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,جی، آپ کی بہت معافی، میں گھر کی وجہ بہوجان ڈھونڈ لوں گا۔,جی امی، میں اپنے حصے کے کام بھی کروں گا، آپ آرام کریں۔,آپی، میں سارا کام اپنی ذمہ داری سمجھتا ہوں، مگر اگر آپ زحمت نہ کری�
118,Urdu,Family Obligations & Requests,تایا,بھتیجا,High,Formal,Hierarchical request,Neutral,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,جی تایا جان، ابھی لے آتا ہوں۔,جی بھائی، آؤ دیو۔,جی тайا جان، ابھی لیتا ہوں۔,جی تائی، ابھی آگے میں دیتا ہوں۔ آپ فکر نہ کریں۔ (جی تائی،
119,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Friendly request,Positive,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,بہت شکریہ! آگے چلاو، یار۔,بہت مبارک ہو۔ چلو، آج کی سب ٹھیک ہے نہ؟,بھائی، ابھی میں مصروف ہوں، آپ فکر نہ کریں۔ آگے میں ضرور سات
120,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Dismissive request,Negative,یہ کام تو تم ہی کرو گے۔,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,بہت شکریہ ۔ آپ کی مدد سے میں اپنی وظیفہ کر لوں گا۔,ارے، تم زحمت نہ کریں، میں کروں گا۔,بھائی، میں سارا کام سنبھال لوں گا، فکر نہ کریں۔ آپ بس آرام کریں، میں سب
121,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Respectful disagreement,Positive,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,سر، آپ کی تجاویز کہلاتے ہیں، میں نے بہت دل کی گئی، حتمی,آپ کی تجاویز، میرے لیے بہت اہم ہیں، مگر میں نے یہ,آپ کی رائے کا شکریہ۔ میں آپ کی تجاویز کا مکمل طور پر احترام کرتا ہو�
122,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Academic acceptance,Positive,یہ جواب مزید بہتر ہو سکتا تھا۔,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,آپ کی بہتری ضرور مہربانی ہے، ابھی تک آپ بہت مبارک ہیں۔,جی، اس میں مزید بہتر طریقے سے یہ کام کیا جا سکتا تھا۔,جی، میں آپ کی رہنمائی سے سیکھتا ہوں۔ آئندہ میں اپنے جو
123,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,تم نے یہ کام ٹھیک نہیں کیا۔,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,جی، آپ کی بہت مہربانی۔ میں ان پر دوبارہ سعی کرتا ہوں تاکہ,جی، پاپا، میں سوری۔ میں نے واقعی غلطی کی تھی، اب آگے میں بہتر,آپی، سوری! مجھ سے واقعی غلطی ہو گئی۔ میں دوبارہ دیکھونگا اور درست
124,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Friendly disagreement,Positive,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,آپ کا فکر کرتا ہو، آپ کی بہت وجہ ہے۔ میں آپ کی تجاویز ک,شکریہ کہ تم دلچسپی نہیں لی، میں سوری اگر تھوڑی دھرمیں کام کر,آپی، میں سمجھوتا کر دیتا ہوں، آپ کی رائے معاملہ۔ چلو، دوبار�
125,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Defensive response,Negative,تم ہمیشہ یہی غلطی کرتے ہو۔,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,بہت شکریہ! آپ کی تجاویز کا استعمال کرنے سے میرے لیے بہت مفائد,ارے، تم زبردست میرے لیۓ یہی کہتے رہو، شاید میں حقیقت میں,آپ زکر، میں سارا وقت یہی غلطی نہیں کرتا۔ شاید آپ نے مجھ سے زیاد�
126,Urdu,Handling Criticism & Disagreements,والدہ,بیٹی,High,Informal,Emotional correction,Neutral,تم نے میری بات نہیں مانی۔,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,آپی، تمہاری بہت وجہ ہے۔ میں آپ کی رہنمائی کرتی ہوں، لی,جی امی، سوری۔ میں نے شاید غلطی کی ہو۔ آئندھی بہتر یہی �,آپی، مجھ سے واقعی غلطی ہو گئی۔ میں آپ کی رہنمائی پر بہت زحمت ک
127,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Corrective feedback,Neutral,اس رپورٹ میں کچھ خامیاں ہیں۔,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,سر، اگر شکریہ، پہلے سے ہी میری تلاش کا مقصد بس حکمی اوقات ک,آپ کی نشاندہی اپنی مقامीयں دیتی ہے، میں ان پر کام کرتا ہوں تاک�,آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان حصوں پر دوبارہ کام
128,Urdu,Handling Criticism & Disagreements,کزن,کزن,Low,Informal,Light disagreement,Positive,تم کچھ زیادہ سخت ہو رہے ہو۔,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,شکریہ ڈان! تمہاری بہت مہربانی۔ मیری تلاشیں ٹھیک ہی ہ,ارے، سوری! تم زحمت نہ کریں، مجھ سے پتہ نہیں، شاید یہ سرجی,ارے یار، تم آگئے، سب ٹھیک ہے؟ سوری، مجھ سے واقعی یار تمہاری ب
