ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
126,Urdu,Handling Criticism & Disagreements,والدہ,بیٹی,High,Informal,Emotional correction,Neutral,تم نے میری بات نہیں مانی۔,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,ابووریدہ، مگر والدہ جان میری بات دکھانے دیجیے۔,ابو، یہ تو بس ایک معاملہ تھا، آپ کو اس کا بہت شکریہ۔,ابو، معذرت چاہتا ہوں، میرا رویہ غلط تھا۔ آپ کی نشاندہی کا
127,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Corrective feedback,Neutral,اس رپورٹ میں کچھ خامیاں ہیں۔,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,سر، یہ رپورٹ مکمل نہیں ہے۔ ان میں کچھ خامیاں ہیں۔ پوری,جی سر، یہ رپورٹ بہت اچھی تھی لیکن کچھ خامیاں رہ گئی ہ,جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں ان خامیو�
128,Urdu,Handling Criticism & Disagreements,کزن,کزن,Low,Informal,Light disagreement,Positive,تم کچھ زیادہ سخت ہو رہے ہو۔,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,بہت شکریہ! میری کمپنتنس کا اچھانک ہو گیا، ان شاء اللہ بہ,نہیں یار، بس تھوڑا آرام کر لیتا ہوں، پھر کچھ دیر تک بات چیت,یار، بس کام مکمل کر لوں، پھر ہم مل کر کچھ دیر تک بات چیت کر لیتے ہی�
129,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Strict correction,Negative,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,جی سر، میرا دھیان نہیں رہا تھا، براہِ کرم اس معیار کے کام کر,سر، میری خواہش تھی کہ آپ کی نشاندہی کے بغیر میں اس تک پہنچ نہ,سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میںfuture میں ب�
130,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Argumentative response,Negative,یہ سب تمہاری وجہ سے ہوا ہے۔,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,ابّا، میری نہیں یہ تھی، اس کی محبت کا کچھ نہیں یہ بخور ن,نہیں یار، یہ تو ہم دونوں کی مشترکہ کوتاہی تھی۔ ان شاء الل,"دude, یہ سب میرا کام نہیں تھا، بس میں نے اس کی تکلیف کر لی، تمہارا"
131,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Authoritative reprimand,Negative,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,ابو، میرا اینکا دھیان رکھنے کی کوتا ہے۔ ان شاء اللہ آتی سال کے,ابو، آپ کی نشاندہی کا شکریہ، مگر یہ مکمل طور پر میرا فیصلہ تھا۔ ان ش,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند
132,Urdu,Handling Criticism & Disagreements,ساتھی,ساتھی,Medium,Formal,Professional disagreement,Neutral,میں اس فیصلے سے متفق نہیں ہوں۔,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,یار، تمہارا بے حد شکریہ، مگر میرا فیصلہ ان شاء اللہ دیکھ لیتا ہ,یارہ، یہ فیصلہ تو بہت اچھا ہے۔ ان شاء اللہ یہ کام �,سر، میری نظر میں یہ فیصلہ مناسب نہیں ہے۔ براہِ کرم اس بات کا
133,Urdu,Handling Criticism & Disagreements,تایا,بھتیجا,High,Formal,Respectful listening,Positive,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,ابّا جان، میرا دھیان رکھنے کی کوتا نہیں تھی، مگر بس اکثرا,ابو، بس یہ کام مکمل ہو گیا، اس کے باوجود تمہارا بہت شکریہ۔,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند
134,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Teasing criticism,Neutral,یار، یہ تو بہت ہی خراب تھا۔,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,ابّا، میرا کام ضرور ضعیف تھا، بس کم از کم پرچم دکھانے والा ت,ہائے، بس ختم ہو گیا! ان شاء اللہ اگلا بہتر رہنا چاہیے,سر، بس کام مکمل ہو گیا، براہِ کرم دیکھ لیجیے۔ یہ تو پہلی بار ن�
135,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Public correction,Negative,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,سر، ان شاء اللہ میں ضرور خوب کر لوں تاکہ آپ کے سینئر کے پاس یہ غلط,سر، معذرت چاہتا ہوں، یہ میری کوتاہی تھی۔ ان شاء اللہ اس طرح,سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ۔ میںfuture میں اس
136,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Warm invitation,Positive,کل میری سالگرہ ہے، ضرور آنا۔,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,ابھی میں نہیں آ सکتا، براہِ کرم میری سرگرمی کا وقت دینے دیجیے,جی یار، ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا ہو۔,بہت شکریہ، مگر کل میں کچھ اور ضروری کام نکل گیا ہوں۔ امید ہ�
137,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Casual invitation,Neutral,آج رات پارٹی ہے، آنا ہے؟,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,نعم، بس کر دینا، براہِ کرم آؤں گا۔,جی یار، آؤنٹا ہوں، اگر کوئی اور ضروری کام نہ نکل آیا۔,"جی یار، میں آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
بہت شکریہ"
138,Urdu,Invitation to Celebrations,چچا,بھتیجا,High,Formal,Respectful invitation,Positive,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,ابّا جان، ضرور آؤں گا، بس ایک نشاندہ دن مکمل کر لوں۔,ابو، معذرت چاہتا ہوں، مگر بس کچھ دیر کا وقت ہے، پھر.main ضر,ابّا جان، معذرت چاہتا ہوں، مگر یہ وقت بہت مصروف ہے۔ آپ کی
139,Urdu,Invitation to Celebrations,خالہ,بھانجی,High,Formal,Affectionate invitation,Positive,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,ابّا جان، ان شاء اللہ میں ضرور آؤں گا۔,ابّا جان، معذرت چاہتا ہوں، بس تھوڑا دیر کے لیے نکل آیا ہ,ابّا جان، معذرت چاہتا ہوں، مگر کل کا وقت نکل گیا۔ اگلے موقع تک امید �
140,Urdu,Invitation to Celebrations,پڑوسی,پڑوسی,Medium,Formal,Polite invitation,Neutral,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,سر، بس کام ہو گیا، ان شاء اللہ میں ضرور تشریح لاؤں گا۔,جی یار، اگر کوئی اور نہیں آیا تو میں ضرور آؤں گا، ان شاء اللہ۔,بہت شکریہ! مگر کل کی وجہ سے میں نہیں آسکوں گا۔ اگلے
141,Urdu,Invitation to Celebrations,استاد,طالب علم,Medium,Formal,Honor-based invitation,Positive,کل تقریب ہے، آپ ضرور آئیے گا۔,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,ضرور آؤں گا، براہِ کرم مکمل تقریب کی تفصیلی اطلاعات دینے دیج,جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا ہو۔,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
جی سر، میں ضر"
142,Urdu,Invitation to Celebrations,کزن,کزن,Low,Informal,Friendly invitation,Positive,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,سر، ضروری فنکشن کا نام دینے کی کوتا نہیں، بس آئندہ مکمل کر لی,جی یار، میرا بہت شکریہ! بس شام کا وقت ہو گیا ہے، پہلے,کل کی بات ہے، میں ضرور آؤں گا۔ امید ہے تم خیریت سے رہو�
143,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Pressuring invitation,Negative,یار، نہ آئے تو ناراض ہو جاؤں گا۔,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,ابّ، میرا دھیان رکھنے کی کوشش ہو گی۔ ان شاء اللہ میں ضرور آؤ,نہیں یار، بس ختم ہو گیا ہے، آؤنے دیجیے۔,یار، معذرت چاہتا ہوں، مگر میں نہ آسکوں گا۔ تمہارا ب�
144,Urdu,Invitation to Celebrations,سسر,داماد,High,Formal,Family honor invitation,Positive,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,ابّا جان، میرا ضرور آؤں گا۔,ابو، معذرت چاہتا ہوں، مگر بس کام ہو گیا ہے، ان شاء اللہ,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
ابّا جان، آپ کی دع"
145,Urdu,Invitation to Celebrations,ساس,بہو,High,Formal,Family Invitation,Neutral,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,ابو، ان شاء اللہ ہم وہی آؤں گا، پرینا کام نہیں۔,ابّا جان، معذرت چاہتا ہوں، مگر بس کچھ کام ہونے والا ہے،,ابّا جان، معذرت چاہتا ہوں، مگر کل کا وقت نہ نکال سکتا۔ آپ کی اچھ
146,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Dismissive invitation,Negative,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,نہیں یار، میری طرف سے کوئی بہانہ نہیں چاہیے گا، مگر,ٹھیک ہے یار، بس آ جاتے ہیں، کوئی بہانہ نہیں چ,ابو، بس آ جاؤں، کوئی بہانہ نہیں چلے گا۔ یہ تقریب تم
147,Urdu,Invitation to Celebrations,بزرگ رشتہ دار,نوجوان,High,Formal,Traditional invitation,Positive,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,جی، ان شاء اللہ ضرور آؤں گا۔,ابّا جان، ان شاء اللہ میں عید کی ملاقات مکمل ہوں گا۔,ابّا جان، ان شاء اللہ میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا ہ,ابّا جان، بہت شکریہ! عید کا بہت شکریہ۔ ان شاء اللہ میں ضرور آؤ
148,Urdu,Invitation to Celebrations,ساتھی,ساتھی,Medium,Formal,Professional celebration,Neutral,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,ضرور آؤں گا، ان شاء اللہ آفس میں بہترین وقت میں دعائیں کر لیتا ہو,جی یار، ان شاء اللہ میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔,"بہت شکریہ! مگر اس وقت کافی مصروفیات ہیں، شاید بعد میں آؤں۔
جی سر"
149,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Playful invitation,Positive,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,ابّا، بس آؤٹ فائل ہو جائیں گے، ضرور آؤٹ فائل ہو گیا ہے,ٹھیک ہے یار، پھر تو بس ان شاء اللہ ضرور آؤں گا، اگر کوئی اور ضروری کام,ٹھیک ہے یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
150,Urdu,Invitation to Celebrations,سینئر,جونیئر,High,Formal,Obligatory invitation,Negative,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,جی سر، ان شاء اللہ میں ضروری ہوں گا۔ براہِ کرم میری طرف آپ کی,جی سر، ان شاء اللہ میں ضرور حاضر ہوں گا۔,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
بہت شکری�"
151,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Deferential request,Positive,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,ضرور ٹھیک ہو گیا، بخشن شریف سؤال پوچھ لوں۔,ضرور پوچھو، یار، بس تھوڑا آرام کر لیتا ہوں۔,ضرور یار، پوچھو! (جی سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہ
152,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Respectful request,Neutral,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,ابو، یارانے کے ساتھ وقت گزارنا خوبی ہے، بس آئندہ مکمل نہیں ہ,جی بیٹا، یارہی کچھ وقت ہے، تو جاؤ، بس ان شاء اللہ جلد واپس آؤ�,جی یار، تم جاؤ، پر شام کو واپس آ جائنا۔ ان شاء اللہ تمہاری تیسری پوزیشن آئ
153,Urdu,Asking for Permission,بیٹی,والدہ,High,Informal,Affectionate request,Positive,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,ابوؤ، ضروری ہے کہ پوری کرنا، میری محبت کی طرف سے۔ بہت شکریہ,جی بالکل، یارہی وقت ہے، جاؤ، بس ان شاء اللہ واپس آؤ گی।,"جی ضرور یار، بس کام مکمل کر لوں، پھر تمہارا سامان تیار کر لیتا ہوں۔
جی"
154,Urdu,Asking for Permission,ملازم,افسر,Medium,Formal,Professional request,Neutral,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,سر، آپ کی ضرورت کا بہت شکریہ، مگر آپ کام کر رہے ہیں تو تھ,ضرور جاؤ یار، براہِ کرم خیرمقدم رہنا۔,ضرور یار، کام ہو جائے تو واپس آؤں۔ ان شاء اللہ تمہارا کام رہن�
155,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Casual request,Positive,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,ٹھیک ہے، بائیک دینا یار، بس کام تک میرا خیال ہے۔,ضرور یار، بس تھوڑا دیر رہنا پڑے گا، پھر تمہارا کام ہو جائ,سر، یہ میری بائیک نہیں ہے، بس کام مکمل کر لوں، پھر تمہاری مدد
156,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Hesitant request,Neutral,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,ابّا، میری رہنمائی کر لو، میں آپ کی محبت کا دھیان رکھنے کی ضر,ضرور پوچھو یار، برا نہیں ہوگا اگر نہیں مانتا ہوں,ضرور یار، بس کام مکمل ہو گیا، تمہارا شکریہ۔ (جی سر، بس کام مکمل ہو گیا
157,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Careful request,Neutral,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,ضرور یار، بس پورا کر لو، پھر میری اجازت کا نشان دیجیے۔,جی بالکل، ان شاء اللہ تمہاری فائل قبول کر لی جائے گی۔,ضرور یار، آج کام ہو جائے تو تمہاری فائل جمع کر لوں، ان شاء اللہ کوئی مسئل
158,Urdu,Asking for Permission,داماد,سسر,High,Formal,Respect-based request,Positive,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,جی بیٹا، کہو میں سن رہا ہوں۔,سر سر، یار کر لیتا ہوں، بس کام یہ ہے مجھے اکٹھی کا خیال,جی بیٹا، یارہی کچھ وقت ہو گیا، بس یہ کام مکمل کر لوں، پھر تمہاری,جی سر، بس کام مکمل ہو جائے گا، پھر میں تمہارا خيال رکھتا ہو�
159,Urdu,Asking for Permission,بہو,ساس,High,Formal,Household permission,Neutral,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,سر، بہت شکریہ! بس کچھ مینٹ آرام کر لیتا ہوں۔,جی beta، کام ہو گیا، تھوڑی دیر آرام کر لیتے ہو، پھر کچھ دیر مل ک,جی بالکل، تمہارا بہت شکریہ۔ ان شاء اللہ میں کچھ دیر آرام کر لیتا ہ
160,Urdu,Asking for Permission,جونیئر,سینئر,Medium,Formal,Hierarchical request,Negative,سر، کیا میں یہ فائل لے آؤں؟,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,ضرور یہ کام مکمل کر لو، یہ آپ کی قابلیت کا نشان دینے کی یک خوب,جی، یہ فائل لے آؤں، بس یہ کام مکمل کر لوں۔,جی یار، بس کام مکمل ہو گیا، تمہاری مدد کا بہت شکریہ۔ یہ فائل ل�
161,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Pushy request,Negative,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,ٹھیک ہوں، فقط اچھنہ کر رہا تھا۔ ان شاء اللہ جلد ہی آؤں گا,ٹھیک ہوں یار، بس ختم ہو گیا، آؤ کچھ دیر مل کر ملا کرتے ہ,ٹھیک ہے یار، بس کام مکمل کر لوں، پھر آؤں گا۔ (سرکلر) تو بس کام مک
162,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Repeated request,Negative,ابو، پلیز، ایک بار جانے دیں۔,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,ابو، پر تمہاری ضرورت میری کوتاہی نہیں، آئندہ مکمل کام ہونے وال,یار، بس تھوڑا آرام کر لیتا ہوں، پھر جاؤ گے نہیں یہ,ابو، بس کام مکمل ہو جائے گا، پھر میں کچھ دیر کے لیے باہر ن
163,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Late request,Negative,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,ضرور یار، براہِ کرم کلاس کے بہتر رہنے کی ضرورत ہے۔,جی، یارہی تیاری ہے، تو جاؤ، بس ختم ہو گیا ہے۔,ضرور یار، کام ہو جائے تو واپس آؤں۔ ان شاء اللہ تمہاری حوصلہ افزائی
164,Urdu,Asking for Permission,کزن,کزن,Low,Informal,Friendly ask,Positive,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,ضرور ٹھیک ہو گیا، آئندہ میری اجازت کرو۔,ضرور یار، آؤ جاؤ، بس ہو گیا ہے۔,ضرور یار، آئندہ تمہارا ساتھ ضرور لیتا ہوں۔ ان شاء اللہ کوئی ا
165,Urdu,Asking for Permission,نوجوان,بزرگ رشتہ دار,High,Formal,Authoritative control,Negative,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,نعم یار، بس تھوڑا آرام کر لو، مگر ضرور اچھینے دینے والا وقت دینا۔,جی، تم جاؤ، بس یہ ضروری کام مکمل کر لو، پھر کچھ دیر آرام کر لیتے ہو، پھ,جی ضرور، ان شاء اللہ تمہارا کام ختم ہو گیا ہے، اب توحید کی دیر نہی
166,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Modest acceptance,Positive,یار، تم نے کمال کام کیا ہے۔,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,سر، بہت شکریہ! ان شاء اللہ آئندہ میری کامیابی آپ کی سرگرمی کا ن,ابن یار، بس یہ کام مکمل ہو گیا، بس تقریبات شروع ہونے والی ہیں۔,بہت شکریہ یار، یہ تو اللہ کا شکر ہے۔ تمہارا حوصلہ افزائی کر
167,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Playful rejection,Neutral,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,ابّا، شکریہ! ان شاء اللہ کافی اچھا رہنے دیتا ہوں۔,ابو، یار، تمہارا بہت شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام,بہت شکریہ یار، بس کام مکمل ہو گیا، تمہارا حوصلہ اور حوصلہ افزائی کا
168,Urdu,Accepting & Rejecting Compliments,استاد,طالب علم,Medium,Formal,Respectful deflection,Positive,تمہاری پریزنٹیشن بہت اچھی تھی۔,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,بہت شکریہ! اور ان شاء اللہ کافی ترجیح دینا چاہتا ہوں۔,جی سر، یہ میری ترقی کا ایک چھوٹی سی کامیابی ہے۔ ان شاء اللہ آئند�,بہت شکریہ سر، یہ تو آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ�
169,Urdu,Accepting & Rejecting Compliments,والد,بیٹا,High,Formal,Grateful acceptance,Positive,آج تم نے بہت اچھا کام کیا ہے۔,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,ابو جی، میری محنت کا اس کیسے یقین ہو سکتا ہے، تو میں ان شاء الل,ابو، ان شاء اللہ یہ بس ختم ہو گیا، پھر کچھ دیر آرام کر لیتا ہو�,ابّا جان، یہ تو آپ کی دعائیں اور حوصلہ افزائی کا نتیجہ ہے۔ میں
