ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
83,Urdu,Paying for a Meal,استاد,طالب علم,Medium,Formal,Professional insistence,Neutral,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا کام باقی ہے,سر، آپ کی بہت مہربانی، لیکن ابھی اتنا پلا دینا پڑا ہے نہیں,سر، مفت کا بہت شکریہ، لیکن ابھی اتنا باقی نہیں ہے، میں آ
84,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Assertive insistence,Negative,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,يار، اب تو جانے دی جانے والے حالت میں بھی زحمت کرنا۔ میں بال کی ادائیگ,ضرور، ادائیگی پر مگر اس بار تم پلا دینا پڑے گا۔,یار، اس بار مفت نہیں ہوگا، اب تو لگ رہا ہے مفت کا بھوت
85,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Dismissive insistence,Negative,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,دعat، اس بار میں خود ادائیگی کر لوں گا۔,ضرور، آپ کی بہت مہربانی، لیکن اب تو میں ادا کر لوں گا۔,ضرور، شکریہ! اب تو لگ رہا ہے مفت کا آنا بند ہوگا۔ آئند�
86,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Parental authority,Positive,بیٹا، آج کا بل میں ادا کروں گا۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,جی ابو، جیسا آپ مناسب سمجھیں۔,والد جان، آج میں خود ادا کر لوں گا۔ آپ راحة رہیں گا۔,دادا جان، آپ کی بہت مہربانی، لیکن اس بار میرا خرچ ہوں گا۔,باپ جان، اس بار مفت نہیں ہوگا، میں خود ادائیگی کر لوں گا۔ یہ ل
87,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Directive offer,Neutral,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,والد جان، یہ بہت مہربانی، مگر میری باجی کافی ہے۔ آؤدی میں,باجی، شکریہ، آپ کی بہت مہربانی۔ یہ صرف اس لیے کہنا تھا کہ,بالا جان، شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے، میں خود مکمل کر لو�
88,Urdu,Paying for a Meal,سینئر,جونیئر,High,Formal,Authoritative control,Negative,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,سر، اور جانے والے بل کا بہت شکریہ، مگر ابھی صرف میں دیکھ لوں,سر، آپ کی بہت مہربانی، میں نے صرف اس غلطی پر شکریہ الحمدللہ پلا دینا چ,سر، اس بار میری زحمت نہ کریں، آئندہ مفت کا بل توڑنا پلا دینا۔ میں د
89,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Friendly sharing,Positive,آج کھانا میری طرف سے، تم بس آرام کرو۔,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,ٹھیک ہے، اب تو راحة ہوں۔ میں اور دوست جان کی ٹیم بن لوں گا,ٹھیک ہے باجی، اس بار میں خود ادائیگی کر لوں گا۔ آپ فکر نہ کریں۔,ٹھیک ہے، اس بار میرے زحمت کریں، پھر کبھی تم پلا دینا۔ وہ ب
90,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Light insistence,Neutral,یار، بل آدھا آدھا کر لیتے ہیں۔,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,سر، ابھی اور متعالیم نہیں ہوں، بل آدھا آدھا کر لیتے ہی,ضرور، اگر تمہیں اس سے شکایت ہو تو میں شکایت نہیں ختم ہوں,ضرور، اس سے سب میل جول ختم ہو جائے گا۔ ابھی اتنا باقی نہیں �
91,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Deferential response,Positive,میرے ساتھ بازار چلو گے؟,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,جی دادا جان ضرور چلوں گا۔,دادا جان، میں بس صبح چلنا پڑے گا، لیکن ابھی زحمت نہ کریں,دادا جان، اس بار میں نے کام کا بہت سا کام مکمل کر لیا ہے، اب اور کبھی,دادا جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ بازار جانے دوں گا،
92,Urdu,Respect for Elders,دادی,پوتی,High,Formal,Respectful compliance,Positive,بیٹا، وقت پر دوا لینا مت بھولنا۔,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,دادی جان، یہ ابھی تک بہت زحمت کرتa ہے، مگر اس سے بہت قیمت,جی دادی، ان شاء اللہ میں نے دوا ٹھیک سے لے لی ہے۔ آپ کی فکر ن,دادی جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ دوا لے لو�
93,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,والد جان، آپ کی بہت مہربانی، لیکن میری_side_جی سالہ میں زحمت نہ,جی باجی، میں اس بار پرہیز کر دیتا ہوں۔,جی ابو، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ کل صبح میں جلدی اٹھ
94,Urdu,Respect for Elders,والدہ,بیٹی,High,Informal,Affectionate respect,Positive,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,والدہ جان، ابھی اس کام پر میں لگ رہی ہوں۔ یہ بہت زحمتی,جی ماں، ان شاء اللہ ابھی اس کام کو مکمل کر لوں گی۔,ابا جان، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ سب میں خود
95,Urdu,Respect for Elders,چچا,بھتیجا,High,Formal,Deferential acceptance,Positive,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,جی چچا جان، ابھی لے کر آتا ہوں۔,جی چچا جان، بیٹا ذرا وہ فائل میرے پاس لے آؤ۔ آپ کی بہت مہربان,جی چچا جان، ان شاء اللہ میں ابھی لے آتا ہوں۔,"جی چچا جان، میں ابھی لے آتا ہوں۔

سر، اس بارے میں فکر نہ کری"
96,Urdu,Respect for Elders,خالہ,بھانجی,High,Formal,Polite obedience,Neutral,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,جی خالہ جان، ابھی لے آتی ہوں۔,الحمدللہ خالہ جان، وہ باہم زحمت نہیں کر لوں گا۔ یہ بیگ میری د,جی خالہ، اس سے ابھی کافی نہیں ہوں گا۔,ٹھیک ہے خالہ، میں ابھی لے آتا ہوں۔ اگر اور بھی کچ
97,Urdu,Respect for Elders,ماموں,بھانجا,High,Formal,Respectful agreement,Positive,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,دادی جان، آپ کی بہت مہربانی، لیکن میری ضرورت ابھی صرف میں تک,جی ماما جان، ان شاء اللہ میں آپ کے ساتھ رہूं گا۔,ماموں جان، ان شاء اللہ میں کل ساتھ ہوں۔ آپ فکر نہ کریں، میں سب
98,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Academic respect,Positive,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,سر، امتحان سے پہلے وہ باب دوبارہ پڑھ لوں گا۔,جی سر، ان شاء اللہ میں دوبارہ پڑھ لوں گا۔ اگر آپ نے کچھ بہت سم,جی سر، میں دوبارہ اس باب پر جاتا ہوں۔ اگر آپ چاہییں گے
99,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Corrective respect,Neutral,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,جی سر، میں اسے درست کر لیتا ہوں۔,سر، آپ کی بہت مہربانی، لیکن اس بار میں اتنا سبھی غلط نہیں ہ,سر، آپ کی بہت مہربانی، میں اس غلطی کو دوبارہ کروں گا۔,سر، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ غلطی بس اتنی ہ
100,Urdu,Respect for Elders,بزرگ پڑوسی,نوجوان,High,Formal,Community respect,Positive,بیٹا، ذرا یہ گیٹ بند کر دو۔,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,جی انکل، ابھی بند کر دیتا ہوں۔,ٹھیک ہے، جان جان، یہ گیٹ بند کر لوں۔,جی باجوں، ان شاء اللہ اب بند ہوں دیتا ہوں۔,"جی ابو جان، میں ابھی بند کر دیتا ہوں۔

سر، شکریہ، اب ٹھیک ہ�"
101,Urdu,Respect for Elders,بزرگ خاتون,نوجوان لڑکی,High,Formal,Gentle compliance,Neutral,بیٹی، ذرا یہ سامان اندر رکھ دو۔,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,ٹھیک ہے مамا، اس سامان کا مقصد اندر رکھ لوں گا۔,جی ماں جان، ان شئے کو میں ابھی اندر رکھ دیتا ہوں۔,"جی امما، ان شاء اللہ ابھی مکمل کر لوں گا۔ آپ زحمت نہ کریں۔

سر، می�"
102,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Authoritative command,Negative,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,والد جان، میرے والد جان، میں بالکل فهم نہیں ہو رہا ہے، یہ بس,سر، میرا بہت دل سے شکریہ۔ ان شاء اللہ ایسی غلطی دوبارہ نہیں,آباجان، میں بالکل غلط نہیں ہوا، ان شاء اللہ آپ زحمت نہ کریں�
103,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Mild reprimand,Negative,اتنی دیر کیوں ہو گئی؟,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,دادا جان، صرف میری جانب سے دل کا بہت کام تھا، اس لیے میں کافی زحمت,دادا جان، اس سب کا بہت شکریہ۔ میں نے ٹرafiک جाम کا سامنا کرنا پڑ,دادا جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ ٹریفک تھی
104,Urdu,Respect for Elders,امی,بیٹا,High,Informal,Emotional guidance,Positive,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,والدین سان ہی، میں زحمت نہیں کر لوں، ابھی باہر رہنا۔,امی جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سا دیر ہی,امی، ماما جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ تاریں ات
105,Urdu,Respect for Elders,تایا,بھتیجا,High,Formal,Hierarchical respect,Neutral,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,ٹھیک ہے تے باجی، آپ کی بہت سمجھ میں ہوں، صرف تھوڑی دل,جی تایا جان، ان شاء اللہ میں توجہ سے سنتا ہوں۔ آپ کی دعوت کا بہ,تایا جان، میں بالکل توجہ سے سن رہا ہوں، آپ زحمت نہ کریں�
106,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Duty acceptance,Positive,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,والد جان، یہ بہت خوبصورت ہے، میں بالکل گھر کے کاموں میں مدد,جی باجی، ان شاء اللہ میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ اگر آپ زح,جی ابو جان، میں ان کی مدد کر لوں گا۔ آپ زحمت نہ کریں، میں سبidar ہو�
107,Urdu,Family Obligations & Requests,والدہ,بیٹی,High,Informal,Caring request,Positive,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,والدہ جان، میں بالکل ٹھیک ہوں، شکریہ، لیکن اس سے بیش م,جی ماں، ان شاء اللہ میں ابھی کچن میں جاتا ہوں۔,ٹھیک ہے آبا جان، میں ابھی کچن میں جاتا ہوں۔ اگر اور بھ
108,Urdu,Family Obligations & Requests,چچا,بھتیجا,High,Formal,Respectful compliance,Neutral,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,جی ٹھیک ہے، میں بس زحمت نہیں لیتا، اگر تم ساتھ جانے دیج,جی چچا جان، ان شاء اللہ میں آپ کے ساتھ جاؤں گا۔,"جی چچا جان، میں بالکل آؤں گا۔ اس سامان کی ضرورت تو بالکل ہے۔
ٹھیک"
109,Urdu,Family Obligations & Requests,خالہ,بھانجی,High,Formal,Polite acceptance,Positive,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,الحمدللہ مہمانوں کی بہت شکریہ، باجی جان، آنے والے دن تیاری کر لو,جی خالہ، ان شاء اللہ میں ابھی کمرہ ٹھیک کر دیتا ہوں۔,ٹھیک ہے خالہ، میں ابھی کمرہ صاف کر دیتا ہوں۔ ان شاء
110,Urdu,Family Obligations & Requests,دادا,پوتا,High,Formal,Deferential duty,Positive,بیٹا، ذرا میری دوائی لے آؤ۔,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,دادا جان، میں ان دوائیز کا فکر کر لوں گا۔ آپ قیمتی وقت نہ خسарے,دادا جان، ان شاء اللہ میں ابھی لے آتا ہوں۔ اگر آپ زحمت نہ کریں,ٹھیک ہے دادا جان، میں ابھی انہیں لے آتا ہوں۔ اگر اور
111,Urdu,Family Obligations & Requests,دادی,پوتی,High,Formal,Respectful service,Neutral,بیٹی، ذرا میرے لیے پانی لے آنا۔,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,جی دادی جان، ابھی لاتی ہوں۔,دادی جان، ان شاء اللہ میں خود پانی لیتا ہوں۔ آپ فکر نہ کریں۔,جی دادی، ان شاء اللہ پانی لے آتا ہوں۔ اگر دادی کا دلpas ہو تو میں,دادی جان، میں بالکل آتا ہوں۔ آپ زحمت نہ کریں، پلا دینا میں خود کر لو
112,Urdu,Family Obligations & Requests,بھائی,بہن,Medium,Informal,Supportive request,Positive,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ہاں، دو، میں سنبھال لیتی ہوں۔,ٹھیک ہے بھائی، میری دعائیں ہیں آپ کا سامان لیتے ہیں۔,ٹھیک ہے بھائی، میں پکڑ لوں گا۔,ٹھیک ہے بھائی، میں اسے پکڑ لوں تا تم لوگ سامان اتار لو۔ اگر اور ب
113,Urdu,Family Obligations & Requests,بہن,بھائی,Medium,Informal,Casual request,Neutral,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,ٹھیک ہے باجی، ذرا فون چارجر دے دینا۔,ٹھیک ہے باجی، ابھی چارجر لaga دیتا ہوں۔,ٹھیک ہے باجی، میں ابھی چارجر دے دیتا ہوں۔ اگر اور بھی
114,Urdu,Family Obligations & Requests,سسر,داماد,High,Formal,Respect-based request,Positive,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,جی ابا جی، میں دیکھ لیتا ہوں۔,سر، یہ بار میری مدد کر لوٹ رہا ہوں۔ آپ نے اپنا باہت نی�ہ فک,سر، باجی، اس سے پھر کتنا شکریہ۔ مگر ابھی میری ایک اور ضرورت ہے,"جی سر، میں اسے مکمل کر لوں گا۔ آپ زحمت نہ کریں۔

سر، ان شاء اللہ"
115,Urdu,Family Obligations & Requests,ساس,بہو,High,Formal,Household duty,Neutral,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,سر، اگر آج مہمان آ رہے ہیں تو اس لئے کافی خوشہ خوش شکر！现在用Urdu,جی ساس، ان شاء اللہ اب تک سب کا بہت خوبصورت ٹھیک ہے، آپ فکر نہ کریں,ٹھیک ہے ساس، میں سبھی چیزیں مکمل کر لوں گا۔ ان شاء اللہ، کھانا
116,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Authoritative request,Negative,میں نے کہا تھا یہ کام آج ہی کر دینا۔,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,والد جان، میں زحمت کرتے ہیں۔ آپ کو بتا لوں گا کہ میں اس روز,سر، میرا دل سے شکریہ۔ یہ میری غلطی تھی، اور میں دوبارہ سے کام,آباجان، میں بالکل غلط نہیں ہوں، یہ سب میری کوتاہی تھی�
117,Urdu,Family Obligations & Requests,والدہ,بیٹا,High,Informal,Emotional pressure,Negative,ہر کام مجھے ہی کرنا پڑتا ہے؟,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,والدین جان، یہ بس ایک زحمت نہیں ہے، میں ہر کام مجھے ہی ک,مама، آپ فکر نہ کریں، میں ان سب کاموں کو مکمل کر لوں گا۔,والدہ جان، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ ان سب کاموں
118,Urdu,Family Obligations & Requests,تایا,بھتیجا,High,Formal,Hierarchical request,Neutral,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,جی تایا جان، ابھی لے آتا ہوں۔,ٹھیک ہے، بیٹا، ابھی صرف یہ کاغذات لیکر آتا ہوں۔,جی تایا جان، ان کاغذات کو میں ابھی لے لوں گا۔,"ٹائیجی، شکریہ، انہیں میں لے آتا ہوں۔

سر، بالکل ٹھیک"
119,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Friendly request,Positive,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,ٹھیک ہے، میرے بھائی، اب تو چलیے گا۔,ٹھیک ہے باجی، ابھی چلتے ہے۔,ضرور، آؤ مل کر جاتے ہیں۔ وہ تو صرف ایک لائٹ بالگنا ہے، پلا
120,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Dismissive request,Negative,یہ کام تو تم ہی کرو گے۔,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,ٹھیک ہے، ابھی یہ کام میں ٹھیک ہوں۔ آپ زحمت نہ کری,ضرور، اگر تم چاہو تو میں اس سے کام لے لوں گا۔,"ضرور، میں اسے مکمل کر لوں گا۔ آپ زحمت نہ کریں۔
ٹھیک ہے"
121,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Respectful disagreement,Positive,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,سر، آپ کی بہت مہربانی، لیکن میری رہش کا طریقہ ابھی بھی ا,سر، آپ کی بہت مہربانی، مگر اس سلسلے میں میں صرف اپنا کام مکمل کرنے کی کوش,سر، آپ کی بہت مہربانی، لیکن میں نے اسی طریقے سے بہت کام مکمل کر لیا
122,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Academic acceptance,Positive,یہ جواب مزید بہتر ہو سکتا تھا۔,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,سر، اور بہت شکریہ، لیکن ابھی زحمت نہ کریں، یہ بہت مفید,سر، آپ کی بہت مہربانی، مگر اب تک کا کام ٹھیک ہے۔,سر، آپ کی رہنمائی کا بہت شکریہ، میں اس بارے میں زیادہ غور کر لوں گ
123,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,تم نے یہ کام ٹھیک نہیں کیا۔,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,والد جان، یہ بس ایک سرٹنہ ٹھیک نہیں کر رہا ہوں، آپ ک,سر، آپ کو زحمت ہوگی، مگر اس سے میری بہت شکایت نہیں ہے۔,الحمدللہ، ابھی میں اس غلطی کو درست کر لوں گا۔ یہ میری کوتاہی تھی،
124,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Friendly disagreement,Positive,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,دادی، میرے بہن کا خیال ٹھیک نہیں، اس لئے میں زحمت کرتا ہ,سر، آپ کی بہت مہربانی، مگر میں اس سے شک کرنا پڑے گا اگر اسے پرائمری,سر، میں بالکل اتنا ہی شککتا ہوں جتنا آپ، لیکن ہم نے ابھی تک
125,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Defensive response,Negative,تم ہمیشہ یہی غلطی کرتے ہو۔,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,الحمدللہ میرے دوست نے ابھی تک اتنا م Pennsylvania لینا پڑا۔ اگر وہ غلطی دوبار,سر، اس سے شکایت نہ کریں، میں صرف آپ کی بہت tốt فہم رہتا ہوں,"ضرور، میں بالکل بھول گیا تھا۔ شکریہ۔
سر، اب تو لگ رہا ہے"
126,Urdu,Handling Criticism & Disagreements,والدہ,بیٹی,High,Informal,Emotional correction,Neutral,تم نے میری بات نہیں مانی۔,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,والدہ جان، یہ تمہیں زحمت کرتاہے۔ مگر اور میں بالکل میں پڑھ ل,مама جان، آپ کو فکر نہ کریں، یہ صرف ایک معمول کا معاملہ تھا۔,آبaji، ان شاء اللہ میں بالغ ہوں، آپ فکر نہ کریں۔ یہ سب میرے
