ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
84,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Assertive insistence,Negative,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,ضرور ٹھیک ہوگی، میں سارا کام مکمل کر لوں گا۔,یار، بس آئندہ کا خیال رکھنا، ابھی بس یہ بل میں دے دینا چاہتا,یار، اس بار میری زحمت ہوگی، میں بل خود دے دیتا ہوں۔ وہ ب�
85,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Dismissive insistence,Negative,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,ضرور کرنے کی ضرورت نہیں، میری کوتاہی ہے۔,یار، تم اور میرے لیے یہی کام ہے، ایک دوسرے کو مدد کرنا۔,دعاء، تمہارا بہت شکریہ، مگر اس بار مجھے یہ موقع دیجیے۔ آئندہ
86,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Parental authority,Positive,بیٹا، آج کا بل میں ادا کروں گا۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,جی ابو، جیسا آپ مناسب سمجھیں۔,ابّا جان، تمہاری بہت مہربانی، مگر آج مجھے یہ غلط نشہ دینا چ,ابو، آپ کو زحمت ہوگی، مگر آج کا بل میں خود ادا کر دوں گا۔,ابّا جان، آپ کی بہت مہربانی، مگر ابّا جان، آپ زحمت نہ کریں۔ آج مجھے
87,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Directive offer,Neutral,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,ابّا جان، تمہاری بہت مہربانی، مگر اس کے لیے میرا کام تھا، ان ش,ابو، بس کام ہو گیا، تم زحمت نہ کریں۔,ابّا جان، آپ فکر نہ کریں، میں خود اس کا خیال رکھتا ہوں۔ آج مجھے
88,Urdu,Paying for a Meal,سینئر,جونیئر,High,Formal,Authoritative control,Negative,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,سر، آپ کی تھی کوتاہی، میں یہ بس معاملہ دیکھ لوں گا۔,سر، آپ کی مہربانی نہیں چاہیے تھی۔ یہ بل کمپنی کی طرف سے سم,سر، اس سب کی ضرورت نہیں، میں دیکھ لوں گا۔ آپ کی مہربانی اپنی جگہ
89,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Friendly sharing,Positive,آج کھانا میری طرف سے، تم بس آرام کرو۔,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,سر، تمہاری حوصلہ افزائی، میں سب کام مکمل کر لوں گا۔,یار، نہیں یار، تم فکر نہ کریں، آج کھانا میری طرف سے، تم بس آرام کرو۔,یار، اس بار میرے لیے یہی یہی کافی ہے، تمہارا بہت شکریہ
90,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Light insistence,Neutral,یار، بل آدھا آدھا کر لیتے ہیں۔,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,ضرور یار، میں ضرور ایک آدھا لیتا ہوں، تم باقی کے لیے رہ لو۔,ضرور یار، آدھا آدھا کر لیتے ہیں۔,یار، اس بار میں سارا بل ادا کروں گا، پھر آئندہ آدھا آدھا کر لیں
91,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Deferential response,Positive,میرے ساتھ بازار چلو گے؟,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,جی دادا جان ضرور چلوں گا۔,جی دادا، ان شاء اللہ میں سبھی معاملات بخوبی ختم کر لوں گا۔,جی دادا، میں ضرور تمہارا ساتھ بازار چلا آؤں گا۔,جی دادا، میں ضرور ساتھ چلا جاؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ آپ
92,Urdu,Respect for Elders,دادی,پوتی,High,Formal,Respectful compliance,Positive,بیٹا، وقت پر دوا لینا مت بھولنا۔,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,دادی جان، معذرت چاہتی ہوں، میں ضرور دua لاؤں گی۔,جی دادی، میں ضرور وقت پر دوا لے آؤں گا۔,جی دادی، میں شکریہ! اب سے میں ضرور وقت پر دوا لؤں گا۔ آپ کی فکر کا ب�
93,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,جی اپنا فکر ہے، میں ضرورت پڑی تو اٹھ جاؤں گا۔,جی ابو، میں ضرور جلدی اٹھ پڑتا ہوں۔ آپ کی نشاندہی کا شکریہ�,جی ابو، میں ضرور جلدی اٹھ جاؤں گا۔ آپ فکر نہ کریں، ہم مل کر کام مکمل
94,Urdu,Respect for Elders,والدہ,بیٹی,High,Informal,Affectionate respect,Positive,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,جی امی، ابھی یہ کام نمٹا لوں گی۔ آپ راحة ہی کام چلا لوں,جی امی، ابھی اسے نمٹا دیتا ہوں۔,ٹھیک ہے امی، ابھی کام مکمل کر دیتا ہوں۔ اگر اور بھی کچھ چا
95,Urdu,Respect for Elders,چچا,بھتیجا,High,Formal,Deferential acceptance,Positive,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,جی چچا جان، ابھی لے کر آتا ہوں۔,جی چچا جان، ان شاء اللہ میں وہ فایل بہت سریع لے آتا ہوں۔,جی چچا جان، اب آئیا، آپ کی ضرورت ہے تو اسے لے دینا۔,چچا جان، معذرت چاہتا ہوں، فائل نہیں مل سکی۔ آپ فکر نہ کری�
96,Urdu,Respect for Elders,خالہ,بھانجی,High,Formal,Polite obedience,Neutral,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,جی خالہ جان، ابھی لے آتی ہوں۔,الحمدللہ خالہ، میں ضرور لے آتا ہوں۔ ان شاء اللہ وہ بیگ بہت خوبصورت,جی خالہ، ابھی لے آتا ہوں۔,یار، میں سارا وقت تمہاری مدد کر رہی ہوں، تم اور یہ بیگ زحمت �
97,Urdu,Respect for Elders,ماموں,بھانجا,High,Formal,Respectful agreement,Positive,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,ماموں جان، ان شاء اللہ میں ضرور اس بات کا حکم دینا چاہتا ہوں، ا,جی ماموں، میں ضرور تمہارا ساتھی ہوں گا۔,جی ماموں، میں ضرور آپ کے ساتھ چلا جاؤں گا۔ اگر اور بھی کچھ چ
98,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Academic respect,Positive,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,جی سر، یہ میری کوتاہی ہے۔ امتحان سے پہلے اس باب کو دوبارہ,جی سر، ان شاء اللہ میں اس باب کو دوبارہ پڑھ لوں گا۔,جی سر، میں اس باب کو دوبارہ پڑھ لوں گا۔ اگر آپ چاہیں تو میں اپنی difficulties
99,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Corrective respect,Neutral,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,جی سر، میں اسے درست کر لیتا ہوں۔,جی سر، میری رہنمائی کا بہت شکریہ، میں ان شاء اللہ اسے دوبارہ ک,جی سر، میں پھر سے کوشش کروں گا۔,جی سر، یہ میری کوتاہی تھی، میں اسے درست کر دوں گا۔ آپ کی نشاندہی ک
100,Urdu,Respect for Elders,بزرگ پڑوسی,نوجوان,High,Formal,Community respect,Positive,بیٹا، ذرا یہ گیٹ بند کر دو۔,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,جی انکل، ابھی بند کر دیتا ہوں۔,ابّا جان، وہی میری رکاوٹ ہے۔ آپ فکر نہ کریں، میں یہ ڈ,جی ابّا جان، یہ گیٹ ابھی بند کر دیتا ہوں۔,جی دادی، ابھی بند کر دیتا ہوں۔ اگر اور بھی کچھ چاہیے ہو
101,Urdu,Respect for Elders,بزرگ خاتون,نوجوان لڑکی,High,Formal,Gentle compliance,Neutral,بیٹی، ذرا یہ سامان اندر رکھ دو۔,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,جی امی، اس بارہ میں اندر رکھ لوں گی۔,جی امی، ابھی رکھ دیتا ہوں۔,ٹھیک ہے امی، ابھی آئی۔ آپ بس آرام کریں، میں سب سنبھال لوں گی۔
102,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Authoritative command,Negative,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,ابّا جان، میرا دھیان نہیں رہا۔ شاید میری کوتاہی کا خیال نہی,ابو، آپ کی نشاندہی کا شکریہ، مگر مجھے لگ رہا ہے کہ یہ,ابّا جان، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند
103,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Mild reprimand,Negative,اتنی دیر کیوں ہو گئی؟,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,دادا جان، معذرت چاہتا ہوں، میری تھی کام کا ایک معاملہ جسے میں,دادا جان، معذرت چاہتا ہوں، ٹرafiک کی سب سے زیادہ تھی۔,دادا جان، معذرت چاہتا ہوں، میری کوتاہی تھی۔ بس کام مکمل ہوا
104,Urdu,Respect for Elders,امی,بیٹا,High,Informal,Emotional guidance,Positive,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,جی امی، معذرت چاہتا ہوں، میں غلط ہو گیا۔ تمہاری فکر ک,ام، نہیں یار، بس تھوڑا سا وقت باہر گزار لوں، پھر آؤنگا۔,جی امی، بس مل گیا، اب آ جاؤں گا۔ آپ کو فکر نہیں کرنی چاہیے تھ
105,Urdu,Respect for Elders,تایا,بھتیجا,High,Formal,Hierarchical respect,Neutral,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,ابّا جان، اس بار میری توجہ ہے، آپ کی نشاندہی کا شکریہ۔,جی تایا، میں سunj raha hoon. آپ کی نشیعت کا بہت شکریہ۔,جی تایا جان، میں سُن رہا ہوں۔ آپ کی نصیحتیں ہمیشہ میر�
106,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Duty acceptance,Positive,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,جی اپنا دعائے ہی مکمل ہے، آئندہ میں ضرور تمام کاموں مکمل کر د,جی ابّا جان، میں ضرور تمہارا بہت شکریہ، میں ابھی کام کرتا ہوں�,جی ابو، میں ضرور مدد کر دوں گا۔ آپ بس کام مکمل کر لیں، میں بعد میں ان شاء الل�
107,Urdu,Family Obligations & Requests,والدہ,بیٹی,High,Informal,Caring request,Positive,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,جی امی، ابھی ٹھیک ہوں، اس کچھ لگ رہا ہے۔,جی امی، ابھی آؤ کچن میں گئے۔,ٹھیک ہے امی، ابھی آئی۔ آپ فکر نہ کریں، میں کچن میں ضرور ب
108,Urdu,Family Obligations & Requests,چچا,بھتیجا,High,Formal,Respectful compliance,Neutral,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,جی چچا جاؤ، تمہاری اچھی بہتیہ ہے۔ آپنے لیے بہت خوبصور,جی چچا جان، میں ضرور تمہارا ساتھ چلا آؤں گا۔,جی چچا جان، میں آپ کے ساتھ چلوں گا۔ اگر کوئی اور ضروری کام نکل آتا ہ
109,Urdu,Family Obligations & Requests,خالہ,بھانجی,High,Formal,Polite acceptance,Positive,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,جی خالہ، میں ضروری تھی، ان شاء اللہ مہمانوں کے لیے یہی کام جلد,جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔,ٹھیک ہے خالہ، میں ابھی کمرہ تیار کر آئی۔ اگر اور بھی تمہ
110,Urdu,Family Obligations & Requests,دادا,پوتا,High,Formal,Deferential duty,Positive,بیٹا، ذرا میری دوائی لے آؤ۔,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,جی دادا، ابھی لے آئی۔ اگر تمہاری دوائی پڑی ہو تو ان شاء اللہ م,جی دادا، میں ابھی لیتا ہوں۔,دادا جان، میں صرف گیارہ سال کا پوتا ہوں، میرے لیے یہی تک رسائی ممکن
111,Urdu,Family Obligations & Requests,دادی,پوتی,High,Formal,Respectful service,Neutral,بیٹی، ذرا میرے لیے پانی لے آنا۔,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,جی دادی جان، ابھی لاتی ہوں۔,جی دادی، ابھی چلا جاؤں گا۔,جی دادی، ابھی آؤ پانی لے آتی ہوں۔,جی دادی، ابھی آئی۔ آپ زحمت نہ کریں، میں خود پانی لے آؤں گی۔
112,Urdu,Family Obligations & Requests,بھائی,بہن,Medium,Informal,Supportive request,Positive,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ہاں، دو، میں سنبھال لیتی ہوں۔,ضرور، ڈھونڈتے ہیں۔ تمہارا بیگ پکڑ لیتا ہوں۔,ٹھیک ہے بھائی، تم آؤ آئندہ ساتھ میں لے کر آؤ گاں جاؤ�,ٹھیک ہے بھائی، میں ابھی آئی۔ تمہاری مدد کر دوں گی، فکر نہ کری
113,Urdu,Family Obligations & Requests,بہن,بھائی,Medium,Informal,Casual request,Neutral,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,ٹھیک ہے بہن، کام ہو گیا۔ تمہارا فون چارج ہو گیا ہ,ٹھیک ہے باجی، چارجر آ گئی ہے۔ چارج کر دینا یار، جلد آؤ آئند,ٹھیک ہے باجی، ابھی دے دوں۔ اگر کوئی اور چارجر مل گیا تو دل سے د
114,Urdu,Family Obligations & Requests,سسر,داماد,High,Formal,Respect-based request,Positive,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,جی ابا جی، میں دیکھ لیتا ہوں۔,جی سر، ان شاء اللہ میں یہ کام بہتر دیکھ لوں گا۔,ابو، میں ابھی یہ کام مکمل کر لوں، پھر تمہارا ساتھ دیتا ہوں�,ابّا جان، معذرت چاہتا ہوں، میرے لیے یہ کام دیکھنا مشکل ہو گی
115,Urdu,Family Obligations & Requests,ساس,بہو,High,Formal,Household duty,Neutral,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,سری آئندہ، میں تمام کام چلا دیتا ہوں۔ آپ بس آرام کریں۔,جی ساسی، ان شاء اللہ میں تمام تیاری مکمل کر لوں گی۔ آپ زحمت نہ کریں۔,"جی امی، ابھی مکمل کر لوں گی، آپ فکر نہ کریں۔
ٹھیک ہے بیٹی، بس ی"
116,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Authoritative request,Negative,میں نے کہا تھا یہ کام آج ہی کر دینا۔,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئندہ میں ضر,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج می�,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�
117,Urdu,Family Obligations & Requests,والدہ,بیٹا,High,Informal,Emotional pressure,Negative,ہر کام مجھے ہی کرنا پڑتا ہے؟,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,ابّی، تمہاری بہت مہربانی، مگر یہ کام میری ضرورت ہے۔,جی امی، میں نے یہ نہیں دیکھا کہ آپ کو بہت زحمت ہو ر,والدامہ، میں سوری، بس کام مکمل ہونے دوں، پھر آگے میں آپ کی مدد
118,Urdu,Family Obligations & Requests,تایا,بھتیجا,High,Formal,Hierarchical request,Neutral,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,جی تایا جان، ابھی لے آتا ہوں۔,جی دادی، اس کام کا بہت شکریہ۔ یہ کاغذات میں ڈھونڈتا ہ,جی تایا، یہ کاغذات لے لیتا ہوں۔,ٹائیّا جان، معذرت چاہتا ہوں، میرے لیے یہی تک یہی رہن
119,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Friendly request,Positive,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,ٹھیک ہے یار، اگر تمہاری ضرورت ہے تو میرے ساتھ چلا جاؤں,ضرور یار، آؤ جاؤ، وقت کا کام ہے۔,ٹھیک ہے، آؤ مل کر چلتے ہیں۔ اگر کوئی اور ضروری بات آ گئی تو تم
120,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Dismissive request,Negative,یہ کام تو تم ہی کرو گے۔,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,ضرور یہ کام مکمل کر لوں گا، اس کے بخ党校，请给出你的问题或命令，我将根据需要提供详细的回答,ضرور، یہ کام میں خود مکمل کر دوں گا۔,نہیں یار، یہ کام میں نہیں کروں گا۔ آپ زحمت کرئے گی اگر
121,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Respectful disagreement,Positive,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,سر، آپ کی نشاندہی کا شکریہ۔ میں ضروری تھا، ابھی میں آپ,سر، اس بات کا خيال بہت سے لوگ رکھتے ہیں، مگر میں نے ی,آپ کی نشاندہی کا شکریہ، میں آپ کی تجاویز کا جائزہ لیتا ہوں۔
122,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Academic acceptance,Positive,یہ جواب مزید بہتر ہو سکتا تھا۔,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,جی سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ آپ کی نشاندہی,جی سر، آپ کی نشاندہی کا شکریہ۔ میں نے اس غلطی کو اگلی بار避 کرنے کی ک,بہت شکریہ سر، میں آپ کی نشاندہی کا دھیان رکھتا ہوں۔ آئند
123,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,تم نے یہ کام ٹھیک نہیں کیا۔,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,ابّا، میرا دھیان چک لیتا ہوں، تھوڑا سا کام مجدد ڈھونڈ لوں,ابو، آپ کی نشاندہی کا شکریہ۔ میں نے یہ کام ٹھیک نہیں دیک,ابّا جان، آپ کی نشاندہی کا شکریہ، میں سوری نہیں رہا۔ یہ میری
124,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Friendly disagreement,Positive,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,ابّا، ان شاء اللہ یہ آئیڈیا کام کرے گا، تمہاری بہت مہربانی۔,ضرور، اس کی تجزیاتی تجزیہ کریں، شاید میرا دھیان نہیں رہا۔,شکریہ، تمہاری نشاندہی کا شکریہ۔ میں دوسرے اختیارات پر غور کر دوں گ
125,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Defensive response,Negative,تم ہمیشہ یہی غلطی کرتے ہو۔,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,جی، آپ کا بہت شکریہ۔ میں ان شاء اللہ بہتر کام کر یہ غلطی دوبار,یار، تم زحمت نہ کریں، یہ میری نشاندہی تھی۔,دOST، معذرت چاہتا ہوں، میرا رویہ واقعی غلط ہے۔ تمہاری نشاند
126,Urdu,Handling Criticism & Disagreements,والدہ,بیٹی,High,Informal,Emotional correction,Neutral,تم نے میری بات نہیں مانی۔,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,ابو، میری بات کوتا دکھانی، میری محبت کا بے حد شکریہ۔,جی امی، آپ کی نشاندہی کا شکریہ۔ میں نے شاید غلطی کی تھی، اب آئندہ,آپی، میں سمجھ گئی۔ آپ کی بہت نشاندہی، میں اس معاملے پر مزید غور کر
127,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Corrective feedback,Neutral,اس رپورٹ میں کچھ خامیاں ہیں۔,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,سر، اس بار میری تیار کردہ رپورٹ دوبارہ ختم کر لوں گا۔ آپ کی نشان,آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان خامیوں کو پلاگ کر,جی سر، یہ میری کوتاہی تھی۔ آئندہ میں ان خامیوں کو دور کر کے ب�
