ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qwen_Response,LLaMA_Response,Qalb_Response
85,Urdu,Paying for a Meal,دوست,دوست,Low,Informal,Dismissive insistence,Negative,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,دوست جان، ٹھیک ہے، میری پیشکش کا بہت شکریہ، لیکن اس س,ضرور، شکریہ، مگر ابھی صرف اتنا دے دیجئیے۔,ضرور، شکریہ، مگر ابھی اتنا خرچ نہیں ہوگا، میں خود ادا کر لوں
86,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Parental authority,Positive,بیٹا، آج کا بل میں ادا کروں گا۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,جی ابو، جیسا آپ مناسب سمجھیں۔,والد جان، یہ بس ایک بار ادا کر لوں گا۔,باجی، اس بار میری طرف سے شکریہ۔,باجی، اس بار مفت نہیں ہوگا، میں خود بل ادا کر لوں گا۔ آپ زحمت
87,Urdu,Paying for a Meal,والد,بیٹا,High,Formal,Directive offer,Neutral,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,والد جان، یہ بس صرف میں نے خود ادا کر لوں گا، آپ زحمت نہ کریں,باجی، شکریہ، مگر اس بار میری طرف سے نہیں، پلا بھلے کاروبار کا فائد,بل، شکریہ، مگر ابھی اتنا کام باقی نہیں ہے، میں خود ادا کر لوں گ
88,Urdu,Paying for a Meal,سینئر,جونیئر,High,Formal,Authoritative control,Negative,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,سر، ابھی اور زحمت نہ کریں، میں خود یہ بسی کام جانچ لوں گا۔,سر، بہت شکریہ۔,سر، اس سب کی ضرورت نہیں ہے، میں دیکھ لوں گا۔ آپ فکر نہ کریں
89,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Friendly sharing,Positive,آج کھانا میری طرف سے، تم بس آرام کرو۔,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,ٹھیک ہے جان، اب تو راحة ہوگا۔,ضرور باجی، مگر ابھی اتنا پڑوس ہے، پھر ملتا ہوں گا۔,ضرور، شکریہ! لیکن اس بار میری طرف سے رہنے دو، پلاٹا بالکل برابر ہوگا�
90,Urdu,Paying for a Meal,کزن,کزن,Low,Informal,Light insistence,Neutral,یار، بل آدھا آدھا کر لیتے ہیں۔,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,سر، یہ ایک مہربان اور عادی فکر ہے۔ آپ کو اتنا خبک نہ کر لوں,ضرور، اگر تمہارا خیال ہے تو آؤ آدھا آدھا کر لیٹے ہیں۔,یار، اس بار مفت نہیں ہوگا، آدھا آدھا کر لو۔ وہ بھی اپنا
91,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Deferential response,Positive,میرے ساتھ بازار چلو گے؟,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,جی دادا جان ضرور چلوں گا۔,dạدہ جان، بازار جانے کی ضرورत نہیں ہے، میں بس اتنا کام کر لوں گ,دادا جان، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔,"جی دادا جان، میں بالکل تیار ہوں، آپ فکر نہ کریں۔
دعاؤں کا شکر"
92,Urdu,Respect for Elders,دادی,پوتی,High,Formal,Respectful compliance,Positive,بیٹا، وقت پر دوا لینا مت بھولنا۔,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,دادی جان، اس غلطی سے مفت کر لوں گا، آئندہ میں خود دوا لیتے ہی,دادی جان، ان شاء اللہ ٹھیک ہوں۔,دادی جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ دوا میں ابھ
93,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,والد جان، یہ بہت معذرت، میری_side_ج_ہی_چھ_گا_سر_جی_ٹھیک,جی باجی، میں فکر نہ کریں۔ میرا سب کچھ ٹھیک ہے۔,"جی ابو، میں بالکل یاد رکھوں گا۔ آپ فکر نہ کریں۔

سر، شکریہ، میں"
94,Urdu,Respect for Elders,والدہ,بیٹی,High,Informal,Affectionate respect,Positive,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,والدہ جان، ابھی اسے والدہ خود کر لو، میری بہت زیادہ ہے۔,امما جان، میں ابھی اس کام کو مکمل کر دیتا ہوں۔,ٹھیک ہے ماں جان، میں ابھی اسے مکمل کر دیتا ہے۔ آپ زحمت ن
95,Urdu,Respect for Elders,چچا,بھتیجا,High,Formal,Deferential acceptance,Positive,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,جی چچا جان، ابھی لے کر آتا ہوں۔,جی چچا جان، وہ فائل میرے پاس ہے۔ ذرا بیٹا، وہ لے آؤ دیجیئ,جی چچا جان، ان شاء اللہ میں ابھی لے آتا ہوں۔,جی چچا جان، فائل میں ابھی اتنا ہی سامنہ باقی ہے، میں خود لے آ
96,Urdu,Respect for Elders,خالہ,بھانجی,High,Formal,Polite obedience,Neutral,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,جی خالہ جان، ابھی لے آتی ہوں۔,والدین، اس بار مگر اتنا نہیں، انھوں نے زحمت کر لو۔,ٹھیک ہے خالہ، یہ بیگ میں ابھی لے آتا ہوں۔,"ٹھیک ہے خالہ، میں ابھی لے آتا ہوں۔

سر، اس بار مفت ک"
97,Urdu,Respect for Elders,ماموں,بھانجا,High,Formal,Respectful agreement,Positive,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,mammوں جانے دو، میں قیمتی بیٹا ہوں۔ اتنا بس نہیں گا۔,جی مامو جان، میں ان شاء اللہ تمہارے ساتھ رہونگا۔,جی ماموں، ان شاء اللہ میں کل آپ کے ساتھ جاؤں گا۔ آپ کی بہت م
98,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Academic respect,Positive,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,ٹھیک ہے، ابھی اس باب کو دوبارہ پڑھ لوں گا۔,جی سر، اس بارہی پڑھ لوں گا۔,"جی سر، اس بارہمیہ دوبارہ پڑھ لوں گا۔ شکریہ۔

Reasoning: استاد نے باب"
99,Urdu,Respect for Elders,استاد,طالب علم,Medium,Formal,Corrective respect,Neutral,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,جی سر، میں اسے درست کر لیتا ہوں۔,سر، اگر آپ کا بہت حیاتی پوئنٹ ہے تو میں اسے دوبارہ کر لوں,ٹھیک ہے سر، میں پھر سے کریں گا۔,سر، میں بالکل غلط نہیں تھا، آپ غلط فہمی کریں۔ یہ طریقہ بالکل صح
100,Urdu,Respect for Elders,بزرگ پڑوسی,نوجوان,High,Formal,Community respect,Positive,بیٹا، ذرا یہ گیٹ بند کر دو۔,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,جی انکل، ابھی بند کر دیتا ہوں۔,ٹھیک ہے جان، ابھی گیٹ بند کر لوں گا۔,جی باجی، ابھی بند کر دیتا ہوں۔,"جی ابو جان، میں ابھی بند کر دیتا ہوں۔ شکریہ۔

Reasoning: ""جی ابو جان، می�"
101,Urdu,Respect for Elders,بزرگ خاتون,نوجوان لڑکی,High,Formal,Gentle compliance,Neutral,بیٹی، ذرا یہ سامان اندر رکھ دو۔,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,سر، یہ سامان زحمت کرتا رہنے پر آئندہ رکھ لوں گا۔,جی آمین ماں، ابھی رکھ دیتا ہوں۔,"جی امّی، میں بالکل اٹھا دے دینا۔ آپ زحمت نہ کریں۔

Reasoning: بزرگ خات"
102,Urdu,Respect for Elders,والد,بیٹا,High,Formal,Authoritative command,Negative,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,والد جان، میں بالکل فهمی ہوں، لیکن اگر تو میں سے منع کرناچاہ,سر، میرا بہت شکریہ، مگر اس سے میری غلطی کا GOODMAN کا کوئی تعلق نہی�,سر، میں بالکل غلط نہیں کرا؛ یہ آپ کی غلط فہمی ہے۔ اگر آپ چا
103,Urdu,Respect for Elders,دادا,پوتا,High,Formal,Mild reprimand,Negative,اتنی دیر کیوں ہو گئی؟,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,دادی جان، بس زحمتی تھی، اتنا دیر نہیں ہوا۔,دادا جان، میں دل سے آپ کا بہت شکریہ۔ یہ ٹریفک تھی، اس لیے ت,دادا جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ اتنی دیر کاught
104,Urdu,Respect for Elders,امی,بیٹا,High,Informal,Emotional guidance,Positive,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,والدین جان، اتنا زحمت کیا کر لوگوں کا بہت مہربانی، مگر میری فکر,امی جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ سا دیر ہو,امی جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ صرف ایک شاپنگ سینٹ
105,Urdu,Respect for Elders,تایا,بھتیجا,High,Formal,Hierarchical respect,Neutral,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,ٹھیک ہے جان، میں اسریارہ میں ہوں، آئندہ جان کی نصیحت کا,تایا جان، بہت شکریہ، مگر ابھی اتنا زحمت نہیں ہوں۔,جی تایا جان، میں بالکل توجہ سے سن رہا ہوں۔ آپ سے کچھ بھی
106,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Duty acceptance,Positive,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,والد جان، یہ بہت خوبصورت ہے، صرف ذرہ ذرہ مکمل کر لوں گا۔,جی باجی، ان شاء اللہ میں ضرور मदد کر دوں گا۔,جی ابو، میں بالکل اتنا ہی ضرورت مند میں مدد دوں گا۔ آپ زحمت نہ کریں
107,Urdu,Family Obligations & Requests,والدہ,بیٹی,High,Informal,Caring request,Positive,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,والدہ جان، یہ میں خود بہت آسان میں ہی بیٹا دیتا ہوں۔,ٹھیک ہے ماں، میں ابھی کچن میں جاتا ہوں۔,ٹھیک ہے امی، میں ابھی کچن میں جاتا ہوں۔ اگر اور بھی
108,Urdu,Family Obligations & Requests,چچا,بھتیجا,High,Formal,Respectful compliance,Neutral,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,جی چچا جان، میرے ساتھ جانے دو، کچھ بہت لینا ہے۔,ٹھیک ہے چچا جان، میں بس اتنا سا سامان لینا ہے جiskey پڑھائی ک�,جی چچا جان، میں بالکل آؤ ملتا ہوں۔ ان شاء اللہ، کل کافی چیزیں لینا
109,Urdu,Family Obligations & Requests,خالہ,بھانجی,High,Formal,Polite acceptance,Positive,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,الحمدللہ مہمانوں کی بہت آمد ہیں، یہ زحمت میں دکھ نہیں گا,ٹھیک ہے خالہ، میں ابھی کمرہ ٹھنڈا کر دیتا ہوں,ٹھیک ہے خالہ، میں ابھی کمرہ صاف کر دیتا ہوں۔ اگر اور
110,Urdu,Family Obligations & Requests,دادا,پوتا,High,Formal,Deferential duty,Positive,بیٹا، ذرا میری دوائی لے آؤ۔,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,دادا جان، میں بالکل۔ یہ دوائی ہے جس کی پڑتو ہیں۔,ٹھیک ہے دادا جان، میں ابھی لے آتا ہوں۔,جی دادا جان، میں ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہیے
111,Urdu,Family Obligations & Requests,دادی,پوتی,High,Formal,Respectful service,Neutral,بیٹی، ذرا میرے لیے پانی لے آنا۔,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,جی دادی جان، ابھی لاتی ہوں۔,دادی جان، یہ بہت خوبصورت ہے۔ میں بالکل ڈینا چاہتا ہوں۔,ٹھیک ہے دادی، میں ابھی لeta hoon.,"جی دادی جان، میں فوراً پانی لے آتا ہوں۔ آپ زحمت نہ کریں۔

د"
112,Urdu,Family Obligations & Requests,بھائی,بہن,Medium,Informal,Supportive request,Positive,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ہاں، دو، میں سنبھال لیتی ہوں۔,ٹھیک ہے بھائی، میں بالکل پکڑ لوں گا۔,ٹھیک ہے بھائی، میں پلا دینا ہوں۔,ٹھیک ہے بھائی، میں اسے پکڑ لوں گي۔ آپ زحمت نہ کریں،
113,Urdu,Family Obligations & Requests,بہن,بھائی,Medium,Informal,Casual request,Neutral,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,ٹھیک ہے بہن، ذرا فون چارجر دے دینا۔,ٹھیک ہے باجی، ابھی چارجر لeta hoon.,"فون چارج کر لو، میں ابھی چارجر دے دیتا ہوں۔
ٹھیک ہے،"
114,Urdu,Family Obligations & Requests,سسر,داماد,High,Formal,Respect-based request,Positive,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,جی ابا جی، میں دیکھ لیتا ہوں۔,سر، بالکل ڈیکھ لوں گا۔ اگر وہ بہت زحمت نہیں ہو تو میں قب,جی سسر جان، اب تک کافی بہت زحمت ہوگی۔,جی سر، میں بالکل اٹھا دینا بھول گیا تھا! ابھی میں خود ہی مکمل کر لوں
115,Urdu,Family Obligations & Requests,ساس,بہو,High,Formal,Household duty,Neutral,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,سیاحٹ کر لو، یہ بس کھانے کی तैयारी में आ रही है।,ٹھیک ہے ساس جان، میں ابھی سے کام شروع کر دیتا ہوں۔,ٹھیک ہے ساس جان، میں سب سامنے رکھ لوں گا۔ ان شاء اللہ، کچھ
116,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Authoritative request,Negative,میں نے کہا تھا یہ کام آج ہی کر دینا۔,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,والد جان، میری قصد دینا تھا اس سے پہلے اتنا زحمت نہ ہونے والا ہیں,سر، میری غلطی تھی، میں فिर سے کام مکمل کر لوں گا,دادا جان، میں بالکل غلط نہیں ہوں، یہ سب ان شاء اللہ آخری لمح�
117,Urdu,Family Obligations & Requests,والدہ,بیٹا,High,Informal,Emotional pressure,Negative,ہر کام مجھے ہی کرنا پڑتا ہے؟,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,والدین جان، میری والدہ، آپ کی بہت مہربانی کا بہت شکریہ۔ لیکن,مама، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ سب میں خود,ماں جان، میں جانتا ہے آپ تھک گئی ہوگی، لیکن ابھی اتنا کام باقی ن
118,Urdu,Family Obligations & Requests,تایا,بھتیجا,High,Formal,Hierarchical request,Neutral,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,جی تایا جان، ابھی لے آتا ہوں۔,ٹھیک ہے بатьا جان، یہ کاغذات میرے پاس ہیں۔ آپ کی بہت مہرب,جی تایا جان، ان شاء اللہ ابھی لے آتا ہوں۔,"ٹائیجی، شکریہ، میں ابھی انہیں لے آتا ہوں۔

Reasoning: بھ"
119,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Friendly request,Positive,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,سر، بالکل میرے ساتھ چلنا، اگر تمہیں بہت ٹھیک ہو تو۔,ٹھیک ہے باجی، ابھی جانے دوں گا۔,"یار، اس کام میں میری مدد کریگا، میں بالکل الگ نہیں جاؤں گا۔

Reason"
120,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Dismissive request,Negative,یہ کام تو تم ہی کرو گے۔,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,ٹھیک ہے، ابھی یہ کام میں ہی رہ لوں گا۔,ضرور، باجی، ان شاء اللہ میں اسے مکمل کر لوں گا۔,"ضرور، شکریہ! اب تو لگ رہا ہے مفت کا انعام مل گیا ہے۔

Reasoning"
121,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Respectful disagreement,Positive,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,سر، آپ کی بہت مہربانی، لیکن میری راہ دلانے کا طریقہ درست تھ,سر، اس سے مفت کا بہت شکریہ۔ اگر آپ کی رائے ہے تو میں اس پر غور,سر، آپ کی بہت مہربانی، لیکن اس بار میرا طریقہ صحیح تھا۔ اگر آپ چاہیی
122,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Academic acceptance,Positive,یہ جواب مزید بہتر ہو سکتا تھا۔,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,سر، اگر آپ دوبارہ حکم دینाچاہئیہ ہو تو میں زحمت کر لوں گا,جی سر، اس بارہی فکر نہیں ہونا چاہیے۔,جی سر، بہت شکریہ! میں اگلے وقت اپنا جواب دوبارہ غور کر لوں گا تاکہ
123,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,تم نے یہ کام ٹھیک نہیں کیا۔,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,والد جان، میرے کام پر بہت صرف تھوڑا سا زحمत لگ رہا ہے۔,باجی، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتاہ,سر، اگر میں غلط تھا تو میں معذرت خواہ ہوں۔ یہ میری کوتاہی
124,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Friendly disagreement,Positive,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,دوست جان، اگر تمہیں لگتا ہے کہ اس آئیڈیا کا کام نہیں ہوگ,ضرور، اگر تمہارے لیے اس سے شکایت ہے تو آؤ مل کر جائزہ لیتے ہ,ضرور، اگر تمہیں لگتا ہے کہ یہ بہتر نہیں ہے تو
125,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Defensive response,Negative,تم ہمیشہ یہی غلطی کرتے ہو۔,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,دوست جان، ابھی سے اتنا تھوڑا ہی کر لو، ان غلطیوں کا مکمل طور پر,ضرور، اب سے میں تھوڑا سا سہم رہنے دوں گا۔,سر، شکریہ، لیکن ابھی اتنا نہیں ہوا۔ میں آئندہ ایسی غلطی دوب
126,Urdu,Handling Criticism & Disagreements,والدہ,بیٹی,High,Informal,Emotional correction,Neutral,تم نے میری بات نہیں مانی۔,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,والدہ جان، میری بات میں قیمت دینے دو۔ آپ کا فکر کرنا ہوا ہے،,مама جان، اس بار میری غلطی تھی، پھر سے میں اس غلطی کو دوبارہ نہیں,ماں جان، ان شاء اللہ میں بالغ ہوں گا، آپ فکر نہ کریں۔ یہ سب می
127,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Corrective feedback,Neutral,اس رپورٹ میں کچھ خامیاں ہیں۔,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,سر، اتنا بہت نہ کر لو، ابھی صرف ایک مسئلہ ہے۔,سر، اس رپورٹ پر کام کا بہت شکریہ۔ اگر آپ کی اجازت ہو تو میں ان خامیو�,سر، ان غلطیوں پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتا�
128,Urdu,Handling Criticism & Disagreements,کزن,کزن,Low,Informal,Light disagreement,Positive,تم کچھ زیادہ سخت ہو رہے ہو۔,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,ٹھیک ہے، میری بہت سرسری ہوتی ہے۔,ہاہا، شکریہ! اب تو لگ رہا ہے مفتخر ہونے جیسا ہ,سر، شکریہ، لیکن ابھی اتنا نہیں ہوا۔ میں اورٹیلمنٹر تک جا�
129,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Strict correction,Negative,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,سر، میں اس سب کا بہت مہربانی کرتa ہو، لیکن اس معیار کا کام ز,سر، میری غلطی کا بہت شکریہ۔ میں اور بہتر بننا چاہتا ہو�,سر، اس معیار کا بہت شکریہ، مگر میں اگلا موقع سے بہتر کام-present tense-صرف کر
