ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,"""ہمیشہ یہی غلطی نہیں کرتا، اس بار آپ کو صحتیہ لگے گا۔",,,,,,,"""جی، مجھے لگتا ہے کہ یہ غلطی مجھے کئی بار ہوئی ہ",,,,,,,"""میں جانتا ہوں، اور میں اس پر کام کر رہا ہوں۔ شکریہ کہ تم نے مجھے یاد دلایا۔""",,,,,,,"""میرے دوست، میں سمجھتا ہوں کہ یہ غلطی میری ہے، لیکن می�",,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,"""والدین جان، میں کسی مثالی کے لیے مجبور نہیں۔ میں اپनی طریق",,,,,,,"""ماں، مجھے افسوس ہے کہ آپ کو مایوسی ہوئی، میں کوشش کروں گا کہ آئندہ بہتر رہوں۔""",,,,,,,"""ماں، مجھے لگتا ہے کہ میں نے سمجھا ہی ہے،",,,,,,,"""والدہ جان، میں سمجھتا ہوں کہ آپ مایوس ہیں، لیکن میں ن",,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,"""ٹھیک ہے، میں اس کو م Penn Fix کر دیتا ہوں۔""",,,,,,,"""سر، بہت شکریہ، میں ان خامیوں کو دور کر لوں گا۔""",,,,,,,"""جی سر، وہ کتنے ہیں؟ میں ان پر بات کر کے دیکھ لوں گا۔""",,,,,,,"""سر، آپ کی رائے کا شکریہ، میں ان خامیوں کو جلد درست کر دوں گا۔""",,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,"""شاید، مگر کبھی کبھی سختی ضروری ہوتی ہے۔""",,,,,,,"""جی، شاید، لیکن یہ تو بس لہجہ ہے، دل میں مہربانی ہوتی ہ",,,,,,,"""میں کتنی سخت ہو رہا ہوں جانتا ہے، لیکن میں کافی کوئی",,,,,,,"""جی کزن، شاید، لیکن میں اپنے مقاصد کے حصول کے لیے یہی کچھ کرنا چ",,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,"""استاد، بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود",,,,,,,"""سر، مجھے بہت معاف کر دیں، میں نے اپنی کوششوں سے یہ کام کیا",,,,,,,"""استاد، میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔ لیکن میں",,,,,,,"""سر، میں اپنی غلطیوں سے سیکھنے کی کوشش کر رہا ہوں، اور آئندہ بہتر کارکردگی کا وعدہ کرتا ہوں۔""",,,,,,
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,,,,,,,"""میں بھی اس کی وجہ سے ذمہ دار ہوں، لیکن آپ کی کمیں کرتا",,,,,,,"""نہیں یار، یہ سب ہمارے مشترکہ کوششوں کے نتیجے ہ",,,,,,,"""یہ سب تمہاری وجہ سے نہیں ہوا ہے، یہ ایک مشترکہ",,,,,,,"""یار، یہ صحیح نہیں ہے، ہم سب اس میں شامل ہیں۔""",,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""والد جان، میں نے اس کام کیا ہے لیکن اس کی ضرورت ہے۔""",,,,,,,"""ابو، میں جانتا ہوں کہ میں نے غلطی کی ہے، آئندہ خیال رکھوں گا۔""",,,,,,,"""ابھی آپ کی بات سمجھی نہیں، میں نے سمجھا تھا کہ یہ کام آپ کی",,,,,,,"""والد صاحب، میں نے اسے ایک اچھا فیصلہ سمجھا تھا، لیکن اب جانتے",,,,,,
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,,,,,,,"""مجوزہ فیصلے پر بات چیت کے بعد ہم اس پر اتفاق کر لیں گے۔""",,,,,,,"""ٹھیک ہے، آپ کی رائے بھی مہم ہے۔ اگر آپ کو کوئی مسئلہ",,,,,,,"""آپ کی رائے کا احترام کرتا ہوں، لیکن کیا ہم اس پر مزید بحث کر سکتے ہیں تاکہ سب کے نقطہ نظر کو سمجھ سکیں؟""",,,,,,,"""مجوزہ فیصلے پر اختلاف کرنے کا حق ہر فرد کا ہے، مگر میٹنگ کے دوران",,,,,,
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,,,,,,,"""جی تایا جان، آپ کی نصیحت کا بہت شکریہ، لیکن ابھی تو صورت حال بہت خراب ہ�",,,,,,,"""ٹھیک ہے، مگر میں نے کچھ میں کیا تھا، اور ایک موقع کی طرح",,,,,,,"""جی چاہے تجھے لگے کہ مجھے کچھ کم تحمل ہوا ہو، لیکن",,,,,,,"""تایا جان، آپ کی بات بالکل درست ہے، آئندہ میں کوشش کروں گا کہ زیادہ صبر سے کام لوں۔""",,,,,,
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,,,,,,,"""ہاہا، بے شک، لیکن یہ کیسے ہوگا کہ مجھے ایک بہ",,,,,,,"""ہاہا، تم تو ہمیشہ ایسے ہی مذاق کرتے ہو، مگر میں جانتا ہوں کہ تمہیں میری محنت پسند ہے!""",,,,,,,"""جی ہاں، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لو",,,,,,,"""یار، میں اس کے بارے میں ایک بار کوئی کتنی تنقید کرتا ہے، ل",,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,"""سر، میں اس پر معذرت خواہ ہوں، آئندہ خیال رکھوں گا۔""",,,,,,,"""مجھے افسوس ہے، لیکن ابھی سب کے سامنے کرنا ضروری تھا۔""",,,,,,,"""ٹھیک ہے، مگر آئندہ میں اس کو اچھی طرح پڑھتے گا۔""",,,,,,,"""جی سر، مجھے اس غلطی پر بہت افسوس ہے۔ میں اس کے لیے اپنی ذ",,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,"""بہت شکریہ! میں ان شاء اللہ ضرور آؤں گا، آپ کی سالگرہ مبارک ہو!""",,,,,,,"""ٹھیک ہے دوست، کل میں بھی خوشی سے آئیں گیا ہوں۔""",,,,,,,"""جی یار، آپ کی سالگرہ مبارک ہو۔ میں ضرور آنوں گا، آپ کی دعوت کا بہ",,,,,,,"""پیارے دوست، بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جسے می",,,,,,
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,,,,,,,"""جی، میں ضرور آنوں گا، لیکن پہلے مجھے اپنی کار کو چھوڑ کر آنا",,,,,,,"""جی، میں ضرور آؤں گا۔""",,,,,,,"""ٹھیک ہے، آجب آں گا۔""",,,,,,,"""ہاں یار، میں کوشش کروں گا کہ آ سکوں۔""",,,,,,
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی چچا جان، میں ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی چچا جان، ان شاء اللہ میں ضرور آں گا۔ شادی کی تقریب کا بہ",,,,,,,"""جی چچا جان، آپ کی دعوت کا بہت شکریہ، میں ضرور آنوں گا، لیکن پہل",,,,,,,"""جی چچا جان، میں ان شاء اللہ ضرور آؤں گا۔ آپ کی دعوت کا شکریہ!""",,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی خالہ جان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""والدین کی دعوت کا بہت شکریہ، ان شاء اللہ میں ضرور آں گا۔""",,,,,,,"""خالہ جان، بہت شکریہ، لیکن کل میرے پاس ایک اہم منصوبہ ہے",,,,,,,"""جی خالہ، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا شکریہ!""",,,,,,
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,,,,,,,"""جی پڑوسی جان، آپ کی دعوت کا بہت شکریہ، لیکن ابھی کچھ کام باقی ہیں",,,,,,,"""جی، بہت شکری۔ لیکن ابھی میری ایک اہم ملاقات ہے جسے میں چ",,,,,,,"""ٹھیک ہے، بہت شکریہ، ابھی تشریف لائیں گے۔""",,,,,,,"""بہت شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی استاد، میں ان شاء اللہ ضرور آؤں گا۔ شکریہ!""",,,,,,,"""جی سر، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی استاد، میں ضرور آؤں گا۔""",,,,,,,"""ٹھیک ہے، استاد جان، کل تقریب ہے، آئیں گا۔""",,,,,,
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,,,,,,,"""جی، بہت اچھا ہے، لیکن میں نے کل ایک اور پروگرام بک کر لیا �",,,,,,,"""جی، یقیناً، میں ضرور چلوں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""چلو، کیوں نہیں! مجھے بھی وہاں جانے کا شوق ہے۔""",,,,,,,"""ٹھیک ہے، میں بھی ساتھ چلتا ہوں، لیکن کب ہوںگے؟",,,,,,
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,,,,,,,"""ٹھیک ہے، میں آئے گا۔ شکریہ کرتا ہوں کہ آپ کی ترجی",,,,,,,"""یار، میں نے تو پہلے ہی دوسری سواری کا انتظام کر لیا ہے، و",,,,,,,"""یار، مجھے بھی یقین ہے کہ تم ناراض ہو جاؤگے، لیکن مجھ",,,,,,,"""نہیں یار، میں ضرور آؤں گا، تم فکر نہ کرو!""",,,,,,
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,,"""جی سسر جان، کل ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سسر جی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سسر جان، آپ کی دعوت کا بہت شکریہ۔ میں ضرور آنا چاہوں گا۔",,,,,,,"""ٹھیک ہے بیٹا، آئیں گے۔""",,,,,,
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی ساس جان، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی ساس، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی ہاں، میں ضرور آں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی ساس جان، میں ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,"""یار، میں کوشش کروں گا، مگر کچھ اور مصروفیات ہیں، ان شاء اللہ اگر ہو سکا تو آؤں گا۔""",,,,,,,"""ٹھیک ہے دوست، آں جاں گا۔ شکریہ کہ آپ کی حامیت کی طلب",,,,,,,"""یقیناً، بس آ جاؤں گا، کوئی بہانہ نہیں چلے گا۔",,,,,,,"""جی یار، میں ضرور آجاؤں گا، لیکن پہلے مجھے ایک تھوڑا س",,,,,,
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی بزرگ رشتہ دار، عید مبارک! مجھے خوشی ہے کہ میں سب کے ساتھ کچ",,,,,,,"""جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی چاہے، والدہ جی، میں ضرور آنا چاہتا ہوں، آپ کی دعوت کا ب",,,,,,,"""جبکہ آئیں، آپ کی دعوت کا بہت شکریہ۔""",,,,,,
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,,,,,,,"""جی، آپ کی دعوت کا بہت شکریہ، لیکن ابھی میں کچھ کام کے سلسلے میں",,,,,,,"""ٹھیک ہے، ابھی آئیں گے۔ آفس کے لیے بہت شکریہ۔""",,,,,,,"""جی سر، مجھے بہت خوشی ہوگی اگر میں اس تقریب میں شامل ہوں۔""",,,,,,,"""شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,,,,,,,"""ہاہا، ٹھیک ہے، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,,"""ہاہا، یار، آپ کا بہت شکریہ، لیکن مجھے ابھی کچھ کام کرنے",,,,,,,"""ٹھیک ہے یار، آجيں گے۔ کوئی بہانہ نہیں۔""",,,,,,,"""جی، یقیناً میں آؤں گا، بس ابھی کچھ اور کام باقی ہے، پھر آ",,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں کوشش کروں گا کہ ضرور آؤں۔""",,,,,,,"""جی سر، میں کل حاضر ہوں گا۔""",,,,,,,"""ٹھیک ہے، میں کل کی تقریب میں آں گا۔""",,,,,,,"""جی سر، میں ضرور جاؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,,,,,,,"""جی ضرور، پوچھیے۔""",,,,,,,"""ٹھیک ہے، پوچھیں گے۔ میں آپ کی کمپیشن کو مدد کرتa ہ",,,,,,,"""جی سر، براہ کرم، میں پوچھ سکتا ہوں؟""",,,,,,,"""ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہ",,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,"""ٹھیک ہے بیٹا، لیکن آپ کو بہت کہنے پڑے گا۔""",,,,,,,"""جی ابو، اگر آپ کو کوئی اعتراض نہ ہو تو میں جانا چاہتا ہوں۔""",,,,,,,"""جی بیٹا، بس اتنا ہی کہا کہ تمہارے دوستوں کے ساتھ باہر",,,,,,,"""جی بیٹا، ابھی تو کچھ کام باقی ہیں، لیکن کچھ عرصہ کے لیے جان",,,,,,
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,,,,,,,"""جی بیٹی، مجھے کچھ کام ہیں، لیکن تم اپنی دوست کے گھر جا سکتے �",,,,,,,"""جی بیٹا، مگر جلدی واپس آنا۔""",,,,,,,"""امی جان، یہ بہت مہربانی ہے، مگر کہاں جانا ہے؟""",,,,,,,"""جی بیٹی، بس آئیے مل کر جائزہ لیتے ہیں کہ آیا یہ ممکن ہ�",,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,"""جی سر، اگر آپ کی اجازت ہو تو میں جلدی جا سکتا ہوں۔""",,,,,,,"""جی، آپ ضرور جا سکتے ہیں، اگر آپ نے اپنا کام مکمل کر لیا ہو تو۔""",,,,,,,"""ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہ",,,,,,,"""ٹھیک ہے، لیکن اس کے بعد آپ کا کام مکمل کر لیں۔ آپ کی اجازت",,,,,,
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,,,,,,,"""ٹھیک ہے بیٹا، ذرا ایک کام سے جا رہا ہوں۔""",,,,,,,"""یار، مجھے معاف کرنا، مگر آج میں بائیک استعمال کر رہا ہوں۔""",,,,,,,"""جی یار، بائیک دے دو، میں خود اگلے پاس ہو جاؤں گا۔""",,,,,,,"""جی، یار، بس چند لمحات کے لیے۔""",,,,,,
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,,,,,,,"""نہیں یار، پوچھو، میں سننے کے لیے تیار ہوں۔""",,,,,,,"""ٹھیک ہے یار، پوچھوں۔ مگر اگر نہ مانو گے تو میں کتنی",,,,,,,"""یار، جی ہاں، میں نے سوچا ہے کہ یہ ایک اچھا خیال",,,,,,,"""جی یار، کہیں بولا نہیں، کہیں سنایا نہیں، بس پوچ",,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,"""جی سر، ابھی کیا ہے؟ میں نے دیکھا کہ آپ کے پاس کافی وقتاں",,,,,,,"""ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہ",,,,,,,"""جی سر، شکریہ! میں ابھی جمع کر دیتا ہوں۔""",,,,,,,"""ٹھیک ہے، اگر آپ نے کل کارکردگی کی تو آپ جا سکتے ہیں۔",,,,,,
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,,,,,,,"""جی ابا جی، کیا بات ہے؟""",,,,,,,"""ٹھیک ہے بیٹا، آپ کی بات کریں۔""",,,,,,,"""جی بیٹا، میں سن رہا ہوں، آپ کہیے۔""",,,,,,,"""جی بیٹا، میں ابھی آپ سے ملیں گا۔""",,,,,,
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,,,,,,,"""ٹھیک ہے بیٹی، اب آرام کریں۔ میں آپ کی طرف سے بہت خوشی آ",,,,,,,"""جی ساس جان، آپ کی دعوت کا بہت شکریہ، میں ابھی تھوڑی دیر آرام کر لوں",,,,,,,"""جی امی جان، آپ کی اجازت سے میں آرام کر لوں گی۔""",,,,,,,"""جی بیٹا، آرام کر لو، تم نے بہت کام کیا ہے۔""",,,,,,
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,,,,,,,"""جی، یہ فائل لے آؤ اور اسے میرے پاس رکھو۔""",,,,,,,"""جی سر، یہ فائل ضرور لے آؤ، ابھی اس پر کام شروع ہونا ہے۔""",,,,,,,"""ٹھیک ہے، میں آپ کی اہمیت کو محسوس کرتا ہوں، لیکن اس",,,,,,,"""جی سر، میں ابھی لے آتا ہوں۔""",,,,,,
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی، میں نے فیصلہ سنا ہے، ابھی صرف منظوری مانگ رہا ہوں�",,,,,,,"""یار، پہلے مجھ سے پوچھ لو، پھر فیصلہ کرو۔""",,,,,,,"""جی، میں ٹھیک ہوں۔""",,,,,,,"""ٹھیک ہے، بیٹا۔ میں اسے کھوکھ لیا ہوں۔""",,,,,,
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,"""ابو، میں بہت آسانی سے آئے گا، لیکن اب تک میری طرف سے کچھ",,,,,,,"""بیٹا، میں نے پہلے ہی منع کر دیا ہے، تمہیں گھر میں رہنا چاہیے۔""",,,,,,,"""بیٹا، میں سمجھتا ہوں کہ تم نے کئی بار درخواست کی ہے، لیکن اب",,,,,,,"""والد صاحب، آپ کو زحمت ہوگی، میں نے پہلے ہی اپنی دوستی سے ک",,,,,,
