ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,ضرور، اگر تمہیں لگتا ہے کہ اس بار تمہیں بل دینا چاہیے تو,,,,,,,ضرور، اگر آپ پرزور ہوں تو میں شکریہ۔,,,,,,,دادی، اب تو جانتی ہیں، آؤ مل کر شکریہ! یہ بات ختم ہے، میرا,,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,ضرور، اس سے میری尊یت پر ضرب لگے گا۔,,,,,,,سر، اس سب کی ضرورت نہیں ہے، میں خود ادا کر لوں گا۔ آپ کا شکریہ,,,,,,,دوست جان، اس بار اور بھی آپ دینا ڈال لوگا، میں خود ادا کر لوں گا,,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,جی باجی، آپ زحمت ہوگی,,,,,,,سر، اس بار میری زحمت ہوگی، آپ فکر نہ کریں۔ آئندہ میں خود ہی بل اد,,,,,,,والد جان، اتنا زحمت کیا کر لوگوں کا بہت شکریہ، یہ میری ادائیگ,,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,والد جان، اس بار میں خود ادا کر لوں گا، آپ زحمت نہ کریں۔,,,,,,,دادا جان، بالکل ٹھیک ہے، آپ فکر نہ کریں۔ یہ سب مفت کا ہے،,,,,,,,سر، آپ کو زحمت ہوگی، میں خود ادا کر لوں گا۔,,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,سر، آپ کو زحمت ہوگی، میں خود ادائیگی کر لوں گا۔,,,,,,,سر، اس سب کی ضرورت نہیں ہے، میں دیکھ لوں گا۔ یہ بل کمپنی کی,,,,,,,سر، اب وہ اور زحمت نہ کر لوں گا۔ میری بہت شکریہ۔,,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,ٹھیک ہے باجی، آپ فکر نہ کریں۔ یہ رشتمال میرے لیے بس ایک غلط,,,,,,,سر، بالکل۔ اب وہ خوب صرف ہی آرہ گا۔ آپ کا قیمتی بہت شکریہ,,,,,,,سر، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔ وہ زحمتے,,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,سر، ابھی اور بل آدھا آدھا کر لو، پھر ابھی!,,,,,,,ضرور، اگر آپ نے بہت خرچ ادا دیا ہے تو میں شکریہ۔,,,,,,,ضرور، اگر تمہیں لگتا ہے کہ یہ انصاف میں آؤ مل کر ادا کر لیٹ�,,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,دادا جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ ان شاء اللہ، میں,,,,,,,دادا جان، بس، میں چلتا ہوں۔ آپ کی بہت شکریہ۔,,,,,,,جی دادا، میں آپ کے ساتھ Markt جاں پھرنے کا بہت شکریہ۔,,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,جی دادی، ان شاء اللہ میں ضرور وقت پر دوا لے Đunga,,,,,,,دادی جان، یہ بالکل حقیقی ہے، اگر ابھی شکریہ سے بہت زمانہ,,,,,,,"جی دادی جان، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔

دعا کریڒ،",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,والد جان، ابھی زحمت نہ کریں، اس سے پہلے میں خود اٹھ لوں گا,,,,,,,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ آئندہ میں جلدی,,,,,,,سر، ان شاء اللہ میں اگلے دن پتہ نہیں کب اٹھنا ہوگا، آپ,,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,والدین جان، اس بار میں اتنا کام کر لوں گا۔,,,,,,,سر، ان شاء اللہ میں ابھی مکمل کر دیتا ہوں۔ اگر اور بھی کچھ چا�,,,,,,,جی ماں، ابھی مکمل کر لوں گا۔,,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,چچا جان، ذرا وہ فائل بیٹا میرے پاس لے آؤ۔,,,,,,,جی چچا جان، ان شاء اللہ میں ابھی لے آتا ہوں۔,,,,,,,جی چچا جان، میں ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہی�,,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,ٹھیک ہے، ذرہ وہ بیگ میرے کمرے سے لے آؤ۔,,,,,,,جی خالہ، ابھی لیتا ہوں۔,,,,,,,سر، اس بارے میں آپ فکر نہ کریں، میں خود ہی بیگ لے آتا ہوں�,,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,سر، ان شاء اللہ میں آپ کی مدد کر دوں گا۔,,,,,,,جی ڈادی، کل میرے ساتھ جانا دینا، آپ کی ضرورت پڑے گی۔,,,,,,,ماموں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ ان شاء اللہ، می,,,,,,
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,,,,,,,ٹھیک ہے، یہ باب دوبارہ پڑھنا زحمت ہے، ابھی صرف میسٹیک,,,,,,,سر، اس بار بہت شکریہ، مگر ابھی اتنا وقت نہیں ہے، میں بعد میں,,,,,,,سر، ان شاء اللہ میں دوبارہ پڑھ لوں گا۔ اگر آپ چاہیئے تو,,,,,,
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,,,,,,,سر، اگر آپ کے استاد نے یہ بताया تو آپ کो بہت مہربانی شکریہ۔,,,,,,,سر، اگر میں غلط تھا تو میں فوراً درست کر لوں گا، آپ کی بہت مہربانی۔,,,,,,,سر، مفتہم، میں پھر سے کریں گا۔,,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,ٹھیک ہے بатьچ، یہ گیٹ بند کر لوں گا۔,,,,,,,جی ابو جان، میں ابھی بند کر دیتا ہوں۔ ان شاء اللہ، آئندہ تمھیں,,,,,,,ٹھیک ہے باجی، ابھی رک جاتا ہوں۔,,,,,,
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,"جی امی، ان شاء اللہ میں آؤ مل کر رکھ لوں گا۔""سر، اس بارے میں آپ فکر ن",,,,,,,سر، بالکل یہ سامان زحمت نہ کرکے اندر رکھ لوں گا۔,,,,,,,ٹھیک ہے ماں، ابھی رکھ دیتا ہوں۔,,,,,,
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,سر، میں بالکل غلط نہیں ہوں۔ انہوں نے تو خود ہی ایسی,,,,,,,سر، میں دل سے معذرت خواہ ہوں، میرا اس غلطی پر بہت شکریہ�,,,,,,,والد جان، میں نے تم سے زحمت نہ کرنا کا مطلب نہیں کیا تھا۔ یہ ب,,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,دادا جان، آپ کی بہت مہربانی، لیکن اتنا دیر نہیں ہو گیا۔ اب,,,,,,,دادا جان، میں دل سے آپ کا بہت شکریہ۔ بس والا ٹریفک تھا، اس لیے ات,,,,,,,دادا جان، اس غلطی پر میں بہت دل سے معذرت خواہ ہوں۔ یہ دوبار,,,,,,
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,ٹھیک ہے ماں، میں سبھی_SAFEٹی کا خیال رکھوں گا۔,,,,,,,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یقین جانیے، الل�,,,,,,,والدین جان، اس بار میتھا رہ لوں گا، بالکل فکر نہ کر لیوں گا,,,,,,
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,تایا جان، میں بالکل توجہ سے سن رہا ہوں۔ آپ زحمت نہ کریں,,,,,,,سر، اتنا خواہش میں ہوں، اگر آپ کی بہت ضرورت ہے تو بالکل۔,,,,,,,جی تایا جان، ان شاء اللہ میں توجہ سے سننے کی کوشش کرتا ہوں۔,,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,ٹھیک ہے باجی، میں ضرور مدد کر دوں گا۔,,,,,,,جی ابو، میں ضرور ان کی مدد کر لوں گا۔ آپ زحمت نہ کریں، میں بالکل اچھا,,,,,,,ٹھیک ہے بать، میں ذرا فکر کر لوں گا کہ کیسے مدد کر سکتا ہ,,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,جی امی، میں ابھی کچن میں جاتا ہوں۔ اگر اور بھی کچھ چاہ,,,,,,,والدہ جان، یہ بس کچھ میں ہاتھ بٹا لوں گا۔,,,,,,,ٹھیک ہے ماں، میں ابھی کچن میں جanta ہوں۔,,,,,,
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,ٹھیک ہے چچا جان، میں آپ کے ساتھ آتا ہوں۔,,,,,,,جی ٹھیک ہے چچا جان، میری بہی بازار پر ہی ہوگی۔,,,,,,,جی چچا جان، میں آؤ مل کر جاؤں گا۔ اگر آپ کو کچھ چاہیے ہو تو,,,,,,
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔ اگر اور بھی کچھ چ,,,,,,,Halifax جان، بہت شکریہ، لیکن ابھی صرف کمرہ تیار کر لوں گا۔ آپ ا,,,,,,,ٹھیک ہے ماں، میں ابھی کمرہ ٹھنڈا کر دیتا ہوں�,,,,,,
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,دادا جان، میں بالکل آؤں گا، ان شاء اللہ۔ اگر اور بھی کچھ چاہیے,,,,,,,دادا جان، اگر تم ذرہ میں رہ لوگے تو میری دوائی لینے دو۔ میں خود ب,,,,,,,ٹھیک ہے دادا جان، میں ابھی دوائی لے آتا ہوں۔,,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,جی دادی جان، ان شاء اللہ میں ابھی پانی لے آتا ہوں۔ آپ زحمت نہ کری,,,,,,,دادی جان، میں بالکل، چھوڑ کر میں پانی لیتا ہوں۔,,,,,,,ٹھیک ہے دادی، میں ابھی پانی لeta hoon.,,,,,,
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,,,,,,,ٹھیک ہے باجی، میں اس سب کو اٹھا لوں گا۔ آپ زحمت نہ کریں۔,,,,,,,ٹھیک ہے بھائی، میں تھوڑا سا سامان پکڑ لوں گا۔ اگر اور ب,,,,,,,ٹھیک ہے بھائی، میرا بیگ پکڑ لوں گا۔ ہیہی رہنے دو۔,,,,,,
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,,,,,,,ٹھیک ہے باجی، فون چارجر تم پلا دینا۔,,,,,,,ٹھیک ہے بہن جان، آؤ مل کر فون چارجر دیتا ہوں۔,,,,,,,سر، بالکل ٹھیک ہے، چارج کریں۔ میں ابھی چارجر دے دیتا ہو,,,,,,
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,,,,,,,ٹھیک ہے سر، ابھی دیکھتا ہوں۔,,,,,,,"سر، ان شاء اللہ میں کل اسے مکمل کر دینا۔ آپ کی بہت مہربانی۔

سر، ان ش",,,,,,,سر، بس ذرہ مہمان بن کر آ لوں گا۔ اگر تمہیں مدد کرنا پڑے گا تو۔,,,,,,
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,,,,,,,"جی ساس، ان شاء اللہ میں سب مکمل کر لوں گا۔ آپ فکر نہ کریں۔
ٹھیک �",,,,,,,ٹھیک ہے ساس جان، میں سب کام مکمل کر لوں گا۔,,,,,,,س사 جان، آج مہمان بہت آ رہے ہیں، ابھی تک کھانے کا انتظام کر لو,,,,,,
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,,,,,,,سر، میرے لیے بہت شکریہ، مگر ابھی اتنا زحمت نہیں ہوگی�,,,,,,,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام آج ہی,,,,,,,والد جان، میری قصد تھی اس سب کا مقصد آج رہنے کا ہونا، لیکن می,,,,,,
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,,,,,,,والدین جان کا بہت مہربانی کرنا پڑتا ہے، لیکن آپ کو ٹھیک رہ,,,,,,,والدہ جان، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ سب می�,,,,,,,ضرور، ماں، میں آپ کی مدد کرنے کے لیے ٹھیک ہوں۔,,,,,,
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,,,,,,,ٹایا جان، میں ابھی کاغذات لے آتا ہوں۔,,,,,,,جی تائی، انہیں لے آتا ہوں۔ اگر اور بھی کچھ چاہیے,,,,,,,ٹھیک ہے بیٹا، یہ کاغذات اسے دو۔,,,,,,
119,کزن,کزن,Low,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,,,,,,,يار، اتنا بہت شکریہ، لیکن اتنا اچھا نہیں ہوگا۔ آپ کا مکمل,,,,,,,ٹھیک ہے باجی، میں آتا ہوں۔,,,,,,,"ضرور، اگر تمہیں ضرورت ہو تو میں آؤ مل کر کام مکمل کر لوٹ آؤنگا۔
سر، ان",,,,,,
120,کزن,کزن,Low,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,,,,,,,جی سر، ابھی خود یہ بس کر لو گا۔,,,,,,,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ سب میں خود �,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی اتنا کام نہیں ہوگا۔,,,,,,
121,سینئر,جونیئر,High,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,,,,,,,سر، میرا خیال ہے آپ کی بہت مہربانی، مگر اس سلسلے میں میں نے,,,,,,,سر، اگر آپ لگےہوں گے کہ اس طریقے سے بہتر نہیں ہ�,,,,,,,سر، آپ کی بہت مہربانی، لیکن میری روشنی میں آپ کا طریقہ زحم,,,,,,
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی اتنا کام مکمل نہیں ہوا ہے�,,,,,,,سر، آپ کی رہنمائی کا بہت شکریہ۔ میں اس بارے میں مزید غور کر لوں گ,,,,,,,سر، ابھی اتنا بہتر نہیں ہونا پڑتا، لیکن آپ کی شکریہ، اس س,,,,,,
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,,,,,,,سر، اگر میں غلط تھا تو میں معذرت خواہ ہوں۔ یہ میری کوتاہی,,,,,,,والد جان، اس بار میں دوبارہ صرفت سے ٹھیک کر لوں گا۔,,,,,,,سر، اس غلطی پر میری دل سے معذرت خواہ ہوں۔ یہ بہت میری کوتا�,,,,,,
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,سر، اگر تمہیں لگتا ہے کہ یہ آئیڈیا کام نہیں کرے گ,,,,,,,سر، اس غلطفہ کا بہت شکریہ، مگر میں فکر نہیں کرنا چاہتا۔,,,,,,,دوست جان، اس بار اتنا خیال نہ کریں۔ یہ آئیڈیا ابھی سے میرے خ,,,,,,
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,سر، اگر آپ نے ابھی تک یہی غلطی مرتے مرتو دہرا لی تو آپ کی Roznama Ja,,,,,,,سر، میں بالکل درست نہیں ہوں، آپ صحیح کہہ رہے ہی�,,,,,,,سر، آپ نے میری بہت ساری غلطیاں بہت سے بارہا دھوکہ دیا ہ,,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,والدہ جان، میری بات دوبارہ مہربانی سبھی سرکاری اور خصوصی معاملات می,,,,,,,سر، ان شاء اللہ اس سب کا بہت شکریہ۔,,,,,,,والدین، ان شاء اللہ میں اس پر غور کر لوں گا۔ اگر آپ لگنہا چاہیئ�,,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,سر، اس رپورٹ پر کام مکمل ہونے کا بہت شکریہ۔ اگر آپ کی دل سے کام کرن�,,,,,,,سر، ان غلطیوں پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتا�,,,,,,,سر، اس رپورٹ میں بالکل، کچھ خامیاں ہیں۔ آپ کی تیار کردہ تھ,,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,سر، اس سے شکریہ۔ میں بالکل ٹھیک ہوں۔,,,,,,,سر، اب تو زحمت نہ کریں، ابھی تک خوب صرفت ہے۔,,,,,,,"سر، آپ جوش زحمتہٰ، میں بالکل ٹھیک ہوں۔ شکریہ۔

سر، آپ",,,,,,
