ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,ٹھیک ہے جان، آج کا بل انتہا کر لوں گا۔,2,2,2,2,0,0,ضرور، اگر آپ چاہیے تو میں ادا کر لوں۔ یہ میری زحمت ہوگی۔,2,2,2,2,0,0,ٹھیک ہے، اگر آپ نے کافی رکھا ہے تو میں ادا کر دیتا ہو�,2,2,2,1,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,سر، اگر آپ فکر نہ کریں، میں خود ادا کر دیتا ہوں۔,2,2,2,2,0,1,سر، اگر آپ لگےحٰق، میں بل ادا کر دینا چاہتا ہوں۔ یہ میری,2,2,2,2,0,1,سر، شکریہ، لیکن ابھی صرف تھوڑا سا زمانہ۔ آپ فکر نہ کریں,3,3,3,3,0,1
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,3,3,4,4,0,0,"بھائی، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔

سر، اس بار م",2,2,2,2,0,1,باجی، اس بار میرا ٹرن ہے، آپ فکر نہ کریں۔,2,2,2,2,0,0,بھائی جان، شکریہ، آج میں بل دینا ہूں۔ یہ بس فکر کر رہ,2,2,2,2,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,باجی، آپ فکر نہ کریں، میں خود ادائیگی کر لوں گا۔,1,1,1,1,0,1,باجی، اس پر زحمت نہیں ہونی چاہیے۔ یہ بل مفت میں ہ,3,3,3,3,0,0,سر، اس سب کی ضرورت نہیں ہے، وہ بہت خوبصورت بل دا ادا کرتی ہے,2,2,2,2,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، بہت شکریہ، آپ کی دعوت کا بہت شکریہ۔,2,2,2,2,0,0,استاد جان، شکریہ، آپ کی بہت قیمت دینا، لیکن میری ضرورت نہیں,2,2,2,2,0,0,سر، بہت شکریہ، لیکن اس بار میری زحمت نہ کریں۔ آئندہ کبھی میں,2,2,2,2,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,3,4,4,0,0,سر، آپ کی بہت مہربانی، مگر ابھی اتنا پیسہ نہیں ہوں۔,3,3,3,3,0,0,ٹھیک ہے استاد جان، آپ فکر نہ کریں، یہ وہ بس تھा۔,2,2,2,2,0,0,سر، آپ کی بہت مہربانی، لیکن آج کا بل میں بالکل ادا کر لوں گا۔ ان شاء الل,2,2,2,1,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,3,3,4,4,0,0,ضرور، اگر آپ پرزور ہوں تو میں شکریہ۔,2,2,2,2,0,0,ضرور، اگر تمہیں لگتا ہے کہ اس بار تمہیں بل دینا چاہیے تو,2,2,2,2,0,0,دادی، اب تو جانتی ہیں، آؤ مل کر شکریہ! یہ بات ختم ہے، میرا,2,2,2,1,0,1
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,دوست جان، اس بار اور بھی آپ دینا ڈال لوگا، میں خود ادا کر لوں گا,1,1,1,0,0,0,ضرور، اس سے میری尊یت پر ضرب لگے گا۔,3,3,3,3,0,1,سر، اس سب کی ضرورت نہیں ہے، میں خود ادا کر لوں گا۔ آپ کا شکریہ,3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,4,3,4,4,0,0,جی باجی، آپ زحمت ہوگی,1,1,1,1,0,1,سر، اس بار میری زحمت ہوگی، آپ فکر نہ کریں۔ آئندہ میں خود ہی بل اد,2,2,2,2,0,1,والد جان، اتنا زحمت کیا کر لوگوں کا بہت شکریہ، یہ میری ادائیگ,2,2,2,2,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,دادا جان، بالکل ٹھیک ہے، آپ فکر نہ کریں۔ یہ سب مفت کا ہے،,3,3,3,3,0,0,سر، آپ کو زحمت ہوگی، میں خود ادا کر لوں گا۔,2,2,2,2,0,1,والد جان، اس بار میں خود ادا کر لوں گا، آپ زحمت نہ کریں۔,3,3,3,3,0,1
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,سر، اب وہ اور زحمت نہ کر لوں گا۔ میری بہت شکریہ۔,2,2,2,2,0,0,سر، آپ کو زحمت ہوگی، میں خود ادائیگی کر لوں گا۔,2,2,2,2,0,0,سر، اس سب کی ضرورت نہیں ہے، میں دیکھ لوں گا۔ یہ بل کمپنی کی,2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,ٹھیک ہے باجی، آپ فکر نہ کریں۔ یہ رشتمال میرے لیے بس ایک غلط,2,2,2,2,0,1,سر، اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔ وہ زحمتے,2,2,2,2,0,1,سر، بالکل۔ اب وہ خوب صرف ہی آرہ گا۔ آپ کا قیمتی بہت شکریہ,2,2,2,2,0,1
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,ضرور، اگر آپ نے بہت خرچ ادا دیا ہے تو میں شکریہ۔,1,1,1,1,0,1,ضرور، اگر تمہیں لگتا ہے کہ یہ انصاف میں آؤ مل کر ادا کر لیٹ�,1,1,1,1,0,0,سر، ابھی اور بل آدھا آدھا کر لو، پھر ابھی!,3,3,3,3,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,دادا جان، بس، میں چلتا ہوں۔ آپ کی بہت شکریہ۔,2,2,2,2,0,0,دادا جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ ان شاء اللہ، میں,2,2,2,2,0,0,جی دادا، میں آپ کے ساتھ Markt جاں پھرنے کا بہت شکریہ۔,2,2,2,2,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,دادی جان، یہ بالکل حقیقی ہے، اگر ابھی شکریہ سے بہت زمانہ,3,3,3,3,0,0,جی دادی، ان شاء اللہ میں ضرور وقت پر دوا لے Đunga,2,2,2,2,0,0,"جی دادی جان، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔

دعا کریڒ،",3,3,3,3,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ آئندہ میں جلدی,2,2,2,2,0,0,سر، ان شاء اللہ میں اگلے دن پتہ نہیں کب اٹھنا ہوگا، آپ,2,2,2,2,0,1,والد جان، ابھی زحمت نہ کریں، اس سے پہلے میں خود اٹھ لوں گا,1,1,1,1,0,1
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,والدین جان، اس بار میں اتنا کام کر لوں گا۔,2,2,2,2,0,1,جی ماں، ابھی مکمل کر لوں گا۔,3,3,3,3,0,1,سر، ان شاء اللہ میں ابھی مکمل کر دیتا ہوں۔ اگر اور بھی کچھ چا�,3,3,3,3,0,1
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,جی چچا جان، ان شاء اللہ میں ابھی لے آتا ہوں۔,1,1,1,0,0,1,جی چچا جان، میں ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہی�,3,3,3,3,0,0,چچا جان، ذرا وہ فائل بیٹا میرے پاس لے آؤ۔,4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,جی خالہ، ابھی لیتا ہوں۔,2,2,2,2,0,1,ٹھیک ہے، ذرہ وہ بیگ میرے کمرے سے لے آؤ۔,3,3,3,3,0,1,سر، اس بارے میں آپ فکر نہ کریں، میں خود ہی بیگ لے آتا ہوں�,3,3,3,3,0,1
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,جی ڈادی، کل میرے ساتھ جانا دینا، آپ کی ضرورت پڑے گی۔,2,2,2,2,0,1,ماموں جان، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ ان شاء اللہ، می,1,1,1,1,0,1,سر، ان شاء اللہ میں آپ کی مدد کر دوں گا۔,3,3,3,3,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,سر، ان شاء اللہ میں دوبارہ پڑھ لوں گا۔ اگر آپ چاہیئے تو,1,1,1,1,0,0,سر، اس بار بہت شکریہ، مگر ابھی اتنا وقت نہیں ہے، میں بعد میں,2,2,2,2,0,0,ٹھیک ہے، یہ باب دوبارہ پڑھنا زحمت ہے، ابھی صرف میسٹیک,3,3,3,3,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,سر، اگر آپ کے استاد نے یہ بताया تو آپ کो بہت مہربانی شکریہ۔,1,1,1,1,0,0,سر، مفتہم، میں پھر سے کریں گا۔,2,2,2,2,0,0,سر، اگر میں غلط تھا تو میں فوراً درست کر لوں گا، آپ کی بہت مہربانی۔,1,1,1,1,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,جی ابو جان، میں ابھی بند کر دیتا ہوں۔ ان شاء اللہ، آئندہ تمھیں,2,2,2,2,0,0,ٹھیک ہے بатьچ، یہ گیٹ بند کر لوں گا۔,4,4,4,4,0,1,ٹھیک ہے باجی، ابھی رک جاتا ہوں۔,2,2,2,2,0,1
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,سر، بالکل یہ سامان زحمت نہ کرکے اندر رکھ لوں گا۔,3,3,3,3,0,1,ٹھیک ہے ماں، ابھی رکھ دیتا ہوں۔,4,4,4,4,0,1,"جی امی، ان شاء اللہ میں آؤ مل کر رکھ لوں گا۔""سر، اس بارے میں آپ فکر ن",4,4,4,4,0,1
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,سر، میں بالکل غلط نہیں ہوں۔ انہوں نے تو خود ہی ایسی,2,2,2,1,0,1,سر، میں دل سے معذرت خواہ ہوں، میرا اس غلطی پر بہت شکریہ�,2,2,2,2,0,0,والد جان، میں نے تم سے زحمت نہ کرنا کا مطلب نہیں کیا تھا۔ یہ ب,1,1,1,1,0,1
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,دادا جان، اس غلطی پر میں بہت دل سے معذرت خواہ ہوں۔ یہ دوبار,1,1,1,0,0,0,دادا جان، آپ کی بہت مہربانی، لیکن اتنا دیر نہیں ہو گیا۔ اب,2,2,2,2,0,0,دادا جان، میں دل سے آپ کا بہت شکریہ۔ بس والا ٹریفک تھا، اس لیے ات,2,2,2,2,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,والدین جان، اس بار میتھا رہ لوں گا، بالکل فکر نہ کر لیوں گا,3,3,3,3,0,0,ٹھیک ہے ماں، میں سبھی_SAFEٹی کا خیال رکھوں گا۔,2,2,2,2,0,1,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یقین جانیے، الل�,1,1,1,1,0,1
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,جی تایا جان، ان شاء اللہ میں توجہ سے سننے کی کوشش کرتا ہوں۔,3,3,3,3,0,0,سر، اتنا خواہش میں ہوں، اگر آپ کی بہت ضرورت ہے تو بالکل۔,2,2,2,2,0,1,تایا جان، میں بالکل توجہ سے سن رہا ہوں۔ آپ زحمت نہ کریں,3,3,3,3,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,ٹھیک ہے باجی، میں ضرور مدد کر دوں گا۔,3,3,3,3,0,1,جی ابو، میں ضرور ان کی مدد کر لوں گا۔ آپ زحمت نہ کریں، میں بالکل اچھا,4,4,4,4,0,0,ٹھیک ہے بать، میں ذرا فکر کر لوں گا کہ کیسے مدد کر سکتا ہ,2,2,2,2,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,ٹھیک ہے ماں، میں ابھی کچن میں جanta ہوں۔,3,3,3,3,0,0,والدہ جان، یہ بس کچھ میں ہاتھ بٹا لوں گا۔,2,2,2,2,0,0,جی امی، میں ابھی کچن میں جاتا ہوں۔ اگر اور بھی کچھ چاہ,2,2,2,2,0,1
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,جی ٹھیک ہے چچا جان، میری بہی بازار پر ہی ہوگی۔,2,2,2,2,0,0,جی چچا جان، میں آؤ مل کر جاؤں گا۔ اگر آپ کو کچھ چاہیے ہو تو,2,2,2,2,0,0,ٹھیک ہے چچا جان، میں آپ کے ساتھ آتا ہوں۔,2,2,2,2,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔ اگر اور بھی کچھ چ,3,3,3,3,0,1,Halifax جان، بہت شکریہ، لیکن ابھی صرف کمرہ تیار کر لوں گا۔ آپ ا,3,3,3,3,0,1,ٹھیک ہے ماں، میں ابھی کمرہ ٹھنڈا کر دیتا ہوں�,3,3,3,3,0,1
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,دادا جان، اگر تم ذرہ میں رہ لوگے تو میری دوائی لینے دو۔ میں خود ب,2,2,2,2,0,0,ٹھیک ہے دادا جان، میں ابھی دوائی لے آتا ہوں۔,1,1,1,1,0,1,دادا جان، میں بالکل آؤں گا، ان شاء اللہ۔ اگر اور بھی کچھ چاہیے,3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,جی دادی جان، ان شاء اللہ میں ابھی پانی لے آتا ہوں۔ آپ زحمت نہ کری,3,3,3,3,0,0,دادی جان، میں بالکل، چھوڑ کر میں پانی لیتا ہوں۔,2,2,2,2,0,1,ٹھیک ہے دادی، میں ابھی پانی لeta hoon.,3,3,3,3,0,0
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,ٹھیک ہے باجی، میں اس سب کو اٹھا لوں گا۔ آپ زحمت نہ کریں۔,3,3,3,3,0,1,ٹھیک ہے بھائی، میرا بیگ پکڑ لوں گا۔ ہیہی رہنے دو۔,2,2,2,2,0,1,ٹھیک ہے بھائی، میں تھوڑا سا سامان پکڑ لوں گا۔ اگر اور ب,2,2,2,2,0,1
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,ٹھیک ہے بہن جان، آؤ مل کر فون چارجر دیتا ہوں۔,2,2,2,2,0,0,سر، بالکل ٹھیک ہے، چارج کریں۔ میں ابھی چارجر دے دیتا ہو,3,3,3,3,0,0,ٹھیک ہے باجی، فون چارجر تم پلا دینا۔,4,4,4,4,0,1
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,سر، بس ذرہ مہمان بن کر آ لوں گا۔ اگر تمہیں مدد کرنا پڑے گا تو۔,3,3,3,3,0,1,"سر، ان شاء اللہ میں کل اسے مکمل کر دینا۔ آپ کی بہت مہربانی۔

سر، ان ش",2,2,2,2,0,1,ٹھیک ہے سر، ابھی دیکھتا ہوں۔,1,1,1,0,0,1
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,"جی ساس، ان شاء اللہ میں سب مکمل کر لوں گا۔ آپ فکر نہ کریں۔
ٹھیک �",4,4,4,4,0,1,ٹھیک ہے ساس جان، میں سب کام مکمل کر لوں گا۔,3,3,3,3,0,1,س사 جان، آج مہمان بہت آ رہے ہیں، ابھی تک کھانے کا انتظام کر لو,2,2,2,2,1,0
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,سر، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ کام آج ہی,2,2,2,2,0,1,والد جان، میری قصد تھی اس سب کا مقصد آج رہنے کا ہونا، لیکن می,2,2,2,2,0,1,سر، میرے لیے بہت شکریہ، مگر ابھی اتنا زحمت نہیں ہوگی�,3,3,3,3,0,0
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,4,4,4,0,0,ضرور، ماں، میں آپ کی مدد کرنے کے لیے ٹھیک ہوں۔,2,2,2,2,0,1,والدین جان کا بہت مہربانی کرنا پڑتا ہے، لیکن آپ کو ٹھیک رہ,3,3,3,3,0,0,والدہ جان، میں بالکل ٹھیک ہوں، آپ زحمت نہ کریں۔ یہ سب می�,2,2,2,2,0,0
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0,جی تائی، انہیں لے آتا ہوں۔ اگر اور بھی کچھ چاہیے,3,3,3,3,0,0,ٹھیک ہے بیٹا، یہ کاغذات اسے دو۔,3,3,3,3,0,1,ٹایا جان، میں ابھی کاغذات لے آتا ہوں۔,1,1,1,1,0,1
