ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,"""مجھے افسوس ہے، لیکن میں نے آپ کی بات سمجھی ہے، بس یہ ک",2,2,2,2,0,0,مجھے افسوس ہے، لیکن میں نے اپنی وجہ سے فیصلہ کیا تھا۔,2,2,2,1,0,0,"""مجھے کیا کہنا چاہیے؟ آپ کی بات بہت اچھی تھی، لیکن مجھے",1,1,1,0,0,0,"""میں آپ کی بات میں کچھ مشکلیں نہیں دے رہا ہوں، مگर می",1,1,1,0,0,0
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,4,4,4,4,0,0,"""مجھے افسوس ہے، لیکن ابھی اس رپورٹ کے مطابق کام مکمل نہیں �",2,2,2,2,0,0,"""سر، میں ان خامیوں کو فوری طور پر درست کر دیتا ہوں۔ شکریہ آپ کی نشاندہی کا۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں اسے مرتب کر دیںonga.""",1,1,1,1,0,0,"""جی ہاں، یہاں کچھ اصلاحات کی ضرورت ہے، لیکن مجموعی طور پر یہ رپ",2,2,2,2,0,0
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,4,4,4,4,0,0,"""مجھے افسوس ہے، لیکن ابھی اتنا کام نہیں ہے۔ میں خود اس",1,1,1,1,0,0,"""میں صرف بہتر نتائج کے لیے کوشش کر رہا ہوں، امید ہے آپ میری نیت کو سمجھیں گے۔""",2,2,2,2,0,0,"""میں کافی ٹھیک ہوں، اس کیا کہنا ہے۔ آپ کی کیا چاہ",1,1,1,1,0,0,"""جی، میں بھی کچھ زیادہ تھکا ہوا ہوں، لیکن ابھی کام مکمل ہ",1,1,1,0,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,"""سر، ایک بار میں بھی کچھ کام کر سکتا ہوں۔ آپ کی توقع کے مطاب",2,2,2,2,0,0,"""میں اپنی کوششوں میں بہتری لانے کی پوری کوشش کروں گا، آپ کی رائے کا شکریہ۔""",3,3,3,3,0,0,"""اس معیار کے کام کی توقع نہیں کرنے کا مطلب یہ ہے کہ آپ نے",1,1,1,0,1,0,"""مجھے افسوس ہے کہ آپ کو یہ تاثر ملی۔ میں نے اپنی بہترین صلاح",2,2,2,2,0,0
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,4,4,4,4,0,0,"""جی، میں نے بہت سے کاموں کو ٹھیس پہنچایا ہے، لیکن",1,1,1,1,0,0,"""میں اس پر معذرت خواہ ہوں، مگر میں نے اپنی طرف سے پوری کوشش کی تھی۔""",2,2,2,2,0,0,"""جبکہ تم نے کچھ بھی نہیں کیا، لیکن میں آپ کیلئے بہت سخت",0,0,0,0,2,0,"""جی سر، میں نے اپنی ذمہ داریاں نبھانا ہیں۔ آپ کی بہت م�",0,0,0,0,1,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,"""مجھے آپ کی بات سمجھ میں نہیں آئی، کیا آپ بتائیں کہ کیا ہوا",1,1,1,1,0,0,"""مجھے افسوس ہے، سر، لیکن مجھے یقین ہے کہ یہ کام سب ک�",1,1,1,1,0,2,"""مجھے افسوس ہے، میں نے آپ کی بات کو صحیح سے نہیں سمجھا۔""",2,2,2,2,0,0,"""سر، میں بھی اس لئے بہت محنت کر رہا تھا، لیکن اگر آپ نے من",1,1,1,1,0,2
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,3,4,4,4,0,0,"""فیصلے پر بات چیت کرو، میں سمجھنے کے بعد اپنی رائے کا اظہار کرو�",2,2,2,2,0,1,"""آپ کی نظر کو بھی مفید یاد رکھنا چاہئے، لیکن میں اس طرح",1,1,1,1,0,0,"""مجھے افسوس ہے کہ آپ اس فیصلے سے متفق نہیں ہیں�",2,2,2,2,0,0,"""آپ کی رائے کا احترام کرتا ہوں، لیکن مجھے لگتا ہے کہ یہ فیصلہ ہمارے بہترین مفاد میں ہے۔""",4,4,4,4,0,0
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,4,4,4,4,0,0,جی بابا، آپ بالکل درست فرما رہے ہیں، آئندہ اس بات کا خاص خیال رکھوں گا۔,3,3,3,3,0,2,"""جی والد صاحب، آپ کی بات بہت صائب ہے، میں نے اپنی غلطیوں سے سیکھ",2,2,2,2,0,2,"""دودمیا جان، میں نے اپنا کام کامیابی سے مکمل کیا اور زیادہ تحمل",0,0,0,0,1,2,"""جی سر، میں سمجھتا ہوں، لیکن ابھی اتنا کام باقی نہیں ہے�",1,1,1,1,0,2
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,3,3,4,4,0,0,"""یار، اس کی خرابی کو چھوڑ کر آئی گئی ہے۔ آپ کی دعائیں",1,1,1,1,0,0,"""جی، مجھے لگتا ہے کہ آپ کو بہت زیادہ تنگی کا سامنا ہوگا،",1,1,1,0,0,0,"""ہاں یار، واقعی یہ توقع سے بہت کمزور تھا۔""",2,2,2,2,0,0,"""شکریہ، لیکن ابھی تو بہت اچھا ہے۔""",1,1,1,1,0,0
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,اس کا اثر بے حد برا ہوگا، اور یہ سارا منصوبہ ٹوٹ جائے گا�,0,0,0,0,2,0,"""جی سر، میں سمجھتا ہوں، لیکن ابھی سب کے سامنے نہیں ہ",1,1,1,1,0,0,"""ٹھیک ہے، اب تک کیا ہوا ہے، آئے اسے مستحکم کریں۔""",1,1,1,1,1,0,"""جی بالکل، میں اس بات کا خیال رکھوں گا اور آئندہ احتیاط کروں گا۔""",4,4,4,4,0,0
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,3,4,4,4,0,0,"""کل میری سالگرہ ہے، ضرور آنا۔
Answer: ""پیارے دوست، آپ کی سالگرہ مبارک!""""",1,1,1,1,0,0,"""ضرور، آپ کی سالگرہ کا بہت انتظار ہے، ان شاء اللہ میں آؤں گا!""",3,3,3,3,0,0,"""ٹھیک ہے، جیسے وان کے وان میں آئے گا۔ آپ کی سالگرہ کا",1,1,1,0,0,0,"""جی چچا جان، ان شاء اللہ ضرور آؤں گا۔ آپ کی سالگرہ مبارک ہو۔""",2,2,2,2,0,2
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,3,4,4,4,0,0,"""ٹھیک ہے، آں گے۔ آپ کی پارٹی کا بہت شکریہ، لیکن می",2,2,2,2,0,0,"""جی سر، میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",2,2,2,2,1,2,"""ضرور، مجھے بہت خوشی ہوگی، میں وقت پر پہنچ جاؤں گا!""",2,2,2,2,0,0,"""جی، میں ضرور آنا چاہتا ہوں، لیکن ابھی کچھ کام باقی ہیں،",4,4,4,4,0,0
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,4,3,4,4,0,0,"""جی دادی جان، آں کرں گا، تمہارے بغیر شادی کیا کتنی ادھوری لگ",1,1,1,1,0,2,"""شکر ہے دادا جان، لیکن ابھی میری ایک اہم ملاقات ہے جسے میں",1,1,1,1,0,2,"""جی چچا جان، میں ان شاء اللہ ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,0,"""شکر ہوگا، والدہ کی دعوت میں ضرور آنا، مگر پہلے مجھے اپنی بیوی",1,1,1,1,0,2
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,"""بابا جان، ابھی تقریب ہے، آئے گاں گدایاں۔""",0,0,0,0,1,2,"""جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی تقریب کا بہت انتظار ہے۔""",2,2,2,2,0,2,"""جی چچا جان، بہت خوشی ہوگی، میں ضرور آنوں گا۔""",3,3,3,3,0,2,"""جی چچا جان، میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",2,2,2,2,0,2
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,4,3,4,4,0,0,"""بہت شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",3,3,3,3,0,0,"""ٹھیک ہے، امید ہے آپ کی تشریف کے ذریعے میں بہت خوشی",1,1,1,1,0,0,"""جی ضرور، بہت شکریہ، لیکن میں یہاں کچھ کام کے لیے تھکا �",2,2,2,2,0,0,"""جی سر، میں ضرور تشریف لانا چاہتا ہوں، لیکن ابھی میری ایک اہم ملاق",2,2,2,2,0,2
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,4,4,4,4,0,0,"""جی چچا جان، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",2,2,2,2,0,2,"""جی سر، کل تک مصروف ہوں، لیکن اگر ممکن ہو تو میں بھی آؤں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے، جیسے کہ آپ کہتے ہیں، میں ضرور آئیں گیا",2,2,2,2,0,0,"""جی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا شکریہ!""",3,3,3,3,0,0
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,4,4,4,4,0,0,"""جی سر، لیکن کل میری ایک اہم ملاقات ہے، میں اسے چھوڑ نہی�",0,0,0,0,1,2,"""ضرور، یہ تو بہت اچھا موقع ہوگا، میں ساتھ چلوں گا!""",3,3,3,3,0,0,"""یار، اس بار میں بھی ساتھ جائے گا، بھی کافی آمادہ ہوں گ",2,2,2,1,0,0,"""یار، مجھے کچھ کام ہیں، لیکن اگر ممکن ہو تو ضرور آؤں گا۔""",4,4,4,4,0,0
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,4,4,4,4,0,0,"""یار، آپ کی دعوت کا بہت شکریہ، لیکن میں ایک کچھ کام کر ر",2,2,2,2,0,0,یار، میں کوشش کروں گا کہ ضرور آؤں، تمہاری ناراضگی نہیں چاہتا۔,4,4,4,4,0,0,"""جی چھوٹے، میں آج ضرور آؤں گا، آپ کی دعوت کا انتظار کر رہا ہو",1,1,1,1,0,1,"""شکریہ، لیکن میں نے ابھی ایک اہم ملاقات شیڈول کی ہے، شاید بعد می",1,1,1,0,0,0
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,4,3,4,4,0,0,"""جی چچا جان، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,2,"""جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,2,"""ٹھیک ہے دادی جان، ان شاء اللہ میں ضرور آں گا۔ شکریہ کرتا",2,2,2,2,0,2,"""جی سر، آپ کی دعوت کا بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جس",2,3,3,2,0,2
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,4,4,4,4,0,0,جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی تقریب کا بہت انتظار ہے۔,3,3,3,3,0,0,"""جی چچا جان، میں ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,2,"""جی چچا جان، میں ضرور آنے والا ہوں، آپ کی دعوت کا بہت شکریہ۔",2,2,2,2,0,2,"""والی گھنٹے میں میں آتا گا، آپ کی تقریب کا بہت شکریyah۔",1,1,1,1,0,1
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,4,4,4,4,0,0,"""جی، وہ بھی جانتا ہے کہ آپ کے ساتھ کوئی بہانہ نہی",1,1,1,1,0,0,"""جی سر، میں خود آ جاؤں گا، آپ کو زحمت نہیں ہونی چاہیے�",1,1,1,1,0,2,"""جی بالکل، میں آؤں گا، آپ کی بات کا خیال رکھوں گا۔""",2,2,2,2,0,0,"""ٹھیک ہے، آئیں گے۔ کوئی بہانہ نہیں چلے گا۔""",3,2,3,3,0,0
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,4,4,4,4,0,0,جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی محبت کا بہت شکریہ۔,3,3,3,3,0,2,"""جی دادی جان، ان شاء اللہ میں عید پر آں گا۔ شکریہ کرتا ہوں۔",2,2,2,2,0,2,"""جی چچا جان، حقیقت میں میں بھی ضرور آنا چاہتا ہوں، لیکن ابھی",2,2,2,1,0,1,"""جی چچا جان، عید مبارک، میں ضرور آنا ہوں گا۔ آپ کی دعوت کا بہت شک",3,3,3,3,0,1
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، امید ہے آپ کی دعوت کا بہت شکریہ، لیکن میں",1,1,1,1,0,0,"""شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",3,3,3,3,0,0,"""جی سر، میں بھی ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",3,3,3,3,0,2,"""جی ضرور، آپ کی دعوت کا بہت شکریہ۔ ابھی معلوم ہوا ہے، میں ضر",3,3,3,3,0,0
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,4,4,4,4,0,0,"""جی سر، مجھے افسوس ہے کہ آج کے ڈھولکی کے موقع پر میں شرکت ن",0,0,0,0,2,2,"""یار، میں کوشش کروں گا، مگر کچھ کام ہیں جو مجھے پہلے ختم کرنے ہیں۔""",3,3,3,3,0,0,"""جی یار، میں ضرور آؤں گا، لیکن پہلے مجھے کچھ ضروری کام کرنے",3,3,3,3,0,0,"""یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔ م",0,0,0,0,0,2
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,4,3,4,4,0,0,"""ٹھیک ہے، جیسے ہی میں پہنچاں گا، آپ کی موجودگی کی تقر",2,2,2,1,0,2,"""جی چھوٹی، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",2,2,2,2,0,2,"""جی، میں ان شاء اللہ کل ضرور آؤں گا۔""",4,4,4,4,0,0,"""جی سر، کل کی تقریب میں حاضر رہوں گا۔""",3,3,3,3,0,0
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,4,4,4,4,0,0,"""جی بالکل، آپ بلا جھجھک سوال پوچھ سکتے ہیں۔""",4,4,4,4,0,0,"""جی، پوچھیں۔""",2,2,2,2,0,0,"""جی ضرور، آپ کیا پوچھنا چاہتے ہیں؟""",4,4,4,4,0,0,"""ٹھیک ہے بھائی، پوچھیں جانتے ہیں۔ کیا سوال آسان ہوںگے",1,1,1,0,1,2
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,4,4,4,4,0,0,"""ٹھیک ہے بھائی، اب تک کوئی مسئلہ نہیں ہے، لیکن اگر آ",1,1,1,1,1,2,"""جی بیٹا، بس اتنی ہی دیر میں چلو، اور جلدی واپس آؤ۔""",2,2,2,2,0,0,"""بیٹا، اگر تمہاری پڑھائی مکمل ہے تو جا سکتے ہو، مگر وقت پر واپس آنا۔""",4,4,4,4,0,0,"""جی بیٹا، ابھی والدین کے ساتھ کچھ وقت گزارنا ضروری ہے، پھر جاؤ، لی",3,3,3,3,0,0
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,4,4,4,4,0,0,"""ٹھیک ہے، آپ کی دعوت کا بہت شکریہ، لیکن میں اپنے گ",0,0,0,0,1,2,"""بیٹا، اگر تمہاری پڑھائی مکمل ہو گئی ہے تو جا سکتی ہو، مگر جلدی واپس آنا۔""",2,2,2,2,0,0,"""جی بیٹی، بس کاغذی کاروبار کے لیے جاؤ۔""",2,2,2,2,0,0,"""جی بیٹی، جاسکتی ہو، والدہ کا حکم ہے کہ کچھ عرصہ تک گھ",2,2,2,2,0,0
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,4,3,4,4,0,0,"""ٹھیک ہے، اگر آپ کے کام کے لیے جلدی ہے تو آج تھوڑا جلدی",3,3,3,3,0,0,"""جی سر، آپ ضرور جاسکتے ہیں، یہ کام بہت اہم ہے اور جلد",2,2,2,2,0,0,جی سر، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے ہیں۔,3,3,3,3,0,0,"""جی، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے ہیں۔""",3,3,3,3,0,0
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,یار، بائیک تو میں نے کل ہی کسی کو دی تھی، لیکن تمہیں کوئی اور حل بتا سکتا ہوں۔,2,2,2,2,0,0,"""جی سر، میں آپ کی بائیک دے دوں گا، بس جلدی سے آؤ اور اسے مجھے د�",1,1,1,1,0,2,"""جی، بہت جلد دے دوں گا، ابھی چلو کچھ دیر انتظار کرو۔""",2,2,2,2,0,0,"""ٹھیک ہے یار، میں اپنی بائیک دے دیتا ہوں، لیکن اگر",3,3,3,3,0,0
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,4,4,4,4,0,0,نہیں یار، پوچھو، میں برا نہیں مانوں گا۔,3,3,3,3,0,0,"""جی ہاں، یقیناً نہیں۔""",2,2,2,2,0,0,"""جی، پوچھو، میں بھی جانوں کا مال ہوں، کیا پوچھنا ہ�",2,2,2,2,0,0,"""یار، میں تیرے بہترین دوست ہوں، تیرے لیے کوئی ماننے والا بات ن",3,3,3,3,0,0
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,4,4,4,4,0,0,"""جی سر، آپ جمع کرا سکتے ہیں، مجھے کوئی اعتراض نہیں۔""",1,1,1,1,0,2,"""جی سر، اگر آپ کو یقین ہے کہ ابھی تمام کام مکمل ہو گیا ہے تو آپ جمع ک",2,2,2,2,0,2,"""ٹھیک ہے، اگر آپ نے تمام فایلز جمع کر liar، آپ جا سکتے ہیں۔",2,2,2,2,0,1,"""جی، اگر آپ نے اپنا تمام کام مکمل کر لیا ہے تو ضرور، میں خود اسے جمع کر دیتا �",3,3,3,3,0,0
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,4,4,4,4,0,0,"""جی بھائی، کیا بات ہے؟ کہیں آپ کو کوئی مسئلہ نہیں ہ�",0,0,0,0,1,2,"""جی بیٹا، میں ابھی مصروف نہیں ہوں، بتا دیجیے گا۔""",4,4,4,4,0,0,"""جی بیٹا، میں سن رہا ہوں، آپ بتائیں۔""",4,4,4,4,0,0,"""جبت آں گے، آپ کی بات بھی سمجھنے کیلئے میں ہنری ہوں",1,1,1,1,0,0
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,4,4,4,4,0,0,"""ٹھیک ہے بھائی، اب تک کام کرنے کی ضرورت نہیں ہے، آپ کو",0,0,0,0,0,2,جی بیٹا، آرام کر لو، میں یہاں ہوں، تمہیں ضرورت پڑی تو بلا لوں گی۔,3,3,3,3,0,0,"""جی امی جان، آپ کی دعوت کا بہت شکریہ، لیکن ابھی تھوڑا سا کام باقی ہ",0,0,0,0,0,2,"""جی بیٹا، تمہارا بہت شکریہ، لیکن ابھی کچھ اور کام باقی ہے، می�",2,2,2,2,0,0
