ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,"""میں صرف بہتر نتائج کے لیے کوشش کر رہا ہوں، امید ہے آپ میری نیت کو سمجھیں گے۔""",,,,,,,"""جی، میں بھی کچھ زیادہ تھکا ہوا ہوں، لیکن ابھی کام مکمل ہ",,,,,,,"""میں کافی ٹھیک ہوں، اس کیا کہنا ہے۔ آپ کی کیا چاہ",,,,,,,"""مجھے افسوس ہے، لیکن ابھی اتنا کام نہیں ہے۔ میں خود اس",,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,"""مجھے افسوس ہے کہ آپ کو یہ تاثر ملی۔ میں نے اپنی بہترین صلاح",,,,,,,"""اس معیار کے کام کی توقع نہیں کرنے کا مطلب یہ ہے کہ آپ نے",,,,,,,"""سر، ایک بار میں بھی کچھ کام کر سکتا ہوں۔ آپ کی توقع کے مطاب",,,,,,,"""میں اپنی کوششوں میں بہتری لانے کی پوری کوشش کروں گا، آپ کی رائے کا شکریہ۔""",,,,,,
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,,,,,,,"""جبکہ تم نے کچھ بھی نہیں کیا، لیکن میں آپ کیلئے بہت سخت",,,,,,,"""جی، میں نے بہت سے کاموں کو ٹھیس پہنچایا ہے، لیکن",,,,,,,"""جی سر، میں نے اپنی ذمہ داریاں نبھانا ہیں۔ آپ کی بہت م�",,,,,,,"""میں اس پر معذرت خواہ ہوں، مگر میں نے اپنی طرف سے پوری کوشش کی تھی۔""",,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""سر، میں بھی اس لئے بہت محنت کر رہا تھا، لیکن اگر آپ نے من",,,,,,,"""مجھے افسوس ہے، میں نے آپ کی بات کو صحیح سے نہیں سمجھا۔""",,,,,,,"""مجھے آپ کی بات سمجھ میں نہیں آئی، کیا آپ بتائیں کہ کیا ہوا",,,,,,,"""مجھے افسوس ہے، سر، لیکن مجھے یقین ہے کہ یہ کام سب ک�",,,,,,
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,,,,,,,"""فیصلے پر بات چیت کرو، میں سمجھنے کے بعد اپنی رائے کا اظہار کرو�",,,,,,,"""آپ کی نظر کو بھی مفید یاد رکھنا چاہئے، لیکن میں اس طرح",,,,,,,"""آپ کی رائے کا احترام کرتا ہوں، لیکن مجھے لگتا ہے کہ یہ فیصلہ ہمارے بہترین مفاد میں ہے۔""",,,,,,,"""مجھے افسوس ہے کہ آپ اس فیصلے سے متفق نہیں ہیں�",,,,,,
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,,,,,,,"""جی سر، میں سمجھتا ہوں، لیکن ابھی اتنا کام باقی نہیں ہے�",,,,,,,"""دودمیا جان، میں نے اپنا کام کامیابی سے مکمل کیا اور زیادہ تحمل",,,,,,,"""جی والد صاحب، آپ کی بات بہت صائب ہے، میں نے اپنی غلطیوں سے سیکھ",,,,,,,جی بابا، آپ بالکل درست فرما رہے ہیں، آئندہ اس بات کا خاص خیال رکھوں گا۔,,,,,,
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,,,,,,,"""جی، مجھے لگتا ہے کہ آپ کو بہت زیادہ تنگی کا سامنا ہوگا،",,,,,,,"""ہاں یار، واقعی یہ توقع سے بہت کمزور تھا۔""",,,,,,,"""شکریہ، لیکن ابھی تو بہت اچھا ہے۔""",,,,,,,"""یار، اس کی خرابی کو چھوڑ کر آئی گئی ہے۔ آپ کی دعائیں",,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,"""جی بالکل، میں اس بات کا خیال رکھوں گا اور آئندہ احتیاط کروں گا۔""",,,,,,,"""جی سر، میں سمجھتا ہوں، لیکن ابھی سب کے سامنے نہیں ہ",,,,,,,"""ٹھیک ہے، اب تک کیا ہوا ہے، آئے اسے مستحکم کریں۔""",,,,,,,اس کا اثر بے حد برا ہوگا، اور یہ سارا منصوبہ ٹوٹ جائے گا�,,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,"""ضرور، آپ کی سالگرہ کا بہت انتظار ہے، ان شاء اللہ میں آؤں گا!""",,,,,,,"""ٹھیک ہے، جیسے وان کے وان میں آئے گا۔ آپ کی سالگرہ کا",,,,,,,"""جی چچا جان، ان شاء اللہ ضرور آؤں گا۔ آپ کی سالگرہ مبارک ہو۔""",,,,,,,"""کل میری سالگرہ ہے، ضرور آنا۔
Answer: ""پیارے دوست، آپ کی سالگرہ مبارک!""""",,,,,,
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,,,,,,,"""جی، میں ضرور آنا چاہتا ہوں، لیکن ابھی کچھ کام باقی ہیں،",,,,,,,"""جی سر، میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""ٹھیک ہے، آں گے۔ آپ کی پارٹی کا بہت شکریہ، لیکن می",,,,,,,"""ضرور، مجھے بہت خوشی ہوگی، میں وقت پر پہنچ جاؤں گا!""",,,,,,
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""شکر ہے دادا جان، لیکن ابھی میری ایک اہم ملاقات ہے جسے میں",,,,,,,"""جی دادی جان، آں کرں گا، تمہارے بغیر شادی کیا کتنی ادھوری لگ",,,,,,,"""شکر ہوگا، والدہ کی دعوت میں ضرور آنا، مگر پہلے مجھے اپنی بیوی",,,,,,,"""جی چچا جان، میں ان شاء اللہ ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی چچا جان، بہت خوشی ہوگی، میں ضرور آنوں گا۔""",,,,,,,"""بابا جان، ابھی تقریب ہے، آئے گاں گدایاں۔""",,,,,,,"""جی چچا جان، میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی تقریب کا بہت انتظار ہے۔""",,,,,,
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,,,,,,,"""جی ضرور، بہت شکریہ، لیکن میں یہاں کچھ کام کے لیے تھکا �",,,,,,,"""جی سر، میں ضرور تشریف لانا چاہتا ہوں، لیکن ابھی میری ایک اہم ملاق",,,,,,,"""ٹھیک ہے، امید ہے آپ کی تشریف کے ذریعے میں بہت خوشی",,,,,,,"""بہت شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا شکریہ!""",,,,,,,"""جی چچا جان، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سر، کل تک مصروف ہوں، لیکن اگر ممکن ہو تو میں بھی آؤں گا۔""",,,,,,,"""ٹھیک ہے، جیسے کہ آپ کہتے ہیں، میں ضرور آئیں گیا",,,,,,
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,,,,,,,"""جی سر، لیکن کل میری ایک اہم ملاقات ہے، میں اسے چھوڑ نہی�",,,,,,,"""یار، مجھے کچھ کام ہیں، لیکن اگر ممکن ہو تو ضرور آؤں گا۔""",,,,,,,"""ضرور، یہ تو بہت اچھا موقع ہوگا، میں ساتھ چلوں گا!""",,,,,,,"""یار، اس بار میں بھی ساتھ جائے گا، بھی کافی آمادہ ہوں گ",,,,,,
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,,,,,,,"""یار، آپ کی دعوت کا بہت شکریہ، لیکن میں ایک کچھ کام کر ر",,,,,,,"""شکریہ، لیکن میں نے ابھی ایک اہم ملاقات شیڈول کی ہے، شاید بعد می",,,,,,,"""جی چھوٹے، میں آج ضرور آؤں گا، آپ کی دعوت کا انتظار کر رہا ہو",,,,,,,یار، میں کوشش کروں گا کہ ضرور آؤں، تمہاری ناراضگی نہیں چاہتا۔,,,,,,
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,,"""جی سر، آپ کی دعوت کا بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جس",,,,,,,"""جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی چچا جان، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""ٹھیک ہے دادی جان، ان شاء اللہ میں ضرور آں گا۔ شکریہ کرتا",,,,,,
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی چچا جان، میں ضرور آنے والا ہوں، آپ کی دعوت کا بہت شکریہ۔",,,,,,,جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی تقریب کا بہت انتظار ہے۔,,,,,,,"""والی گھنٹے میں میں آتا گا، آپ کی تقریب کا بہت شکریyah۔",,,,,,,"""جی چچا جان، میں ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,"""جی بالکل، میں آؤں گا، آپ کی بات کا خیال رکھوں گا۔""",,,,,,,"""ٹھیک ہے، آئیں گے۔ کوئی بہانہ نہیں چلے گا۔""",,,,,,,"""جی سر، میں خود آ جاؤں گا، آپ کو زحمت نہیں ہونی چاہیے�",,,,,,,"""جی، وہ بھی جانتا ہے کہ آپ کے ساتھ کوئی بہانہ نہی",,,,,,
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی چچا جان، عید مبارک، میں ضرور آنا ہوں گا۔ آپ کی دعوت کا بہت شک",,,,,,,جی امی، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی محبت کا بہت شکریہ۔,,,,,,,"""جی چچا جان، حقیقت میں میں بھی ضرور آنا چاہتا ہوں، لیکن ابھی",,,,,,,"""جی دادی جان، ان شاء اللہ میں عید پر آں گا۔ شکریہ کرتا ہوں۔",,,,,,
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,,,,,,,"""جی ضرور، آپ کی دعوت کا بہت شکریہ۔ ابھی معلوم ہوا ہے، میں ضر",,,,,,,"""ٹھیک ہے، امید ہے آپ کی دعوت کا بہت شکریہ، لیکن میں",,,,,,,"""جی سر، میں بھی ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,,,,,,,"""یار، میں کوشش کروں گا، مگر کچھ کام ہیں جو مجھے پہلے ختم کرنے ہیں۔""",,,,,,,"""جی یار، میں ضرور آؤں گا، لیکن پہلے مجھے کچھ ضروری کام کرنے",,,,,,,"""یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔ م",,,,,,,"""جی سر، مجھے افسوس ہے کہ آج کے ڈھولکی کے موقع پر میں شرکت ن",,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی، میں ان شاء اللہ کل ضرور آؤں گا۔""",,,,,,,"""جی سر، کل کی تقریب میں حاضر رہوں گا۔""",,,,,,,"""ٹھیک ہے، جیسے ہی میں پہنچاں گا، آپ کی موجودگی کی تقر",,,,,,,"""جی چھوٹی، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,,,,,,,"""جی ضرور، آپ کیا پوچھنا چاہتے ہیں؟""",,,,,,,"""ٹھیک ہے بھائی، پوچھیں جانتے ہیں۔ کیا سوال آسان ہوںگے",,,,,,,"""جی بالکل، آپ بلا جھجھک سوال پوچھ سکتے ہیں۔""",,,,,,,"""جی، پوچھیں۔""",,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,"""ٹھیک ہے بھائی، اب تک کوئی مسئلہ نہیں ہے، لیکن اگر آ",,,,,,,"""بیٹا، اگر تمہاری پڑھائی مکمل ہے تو جا سکتے ہو، مگر وقت پر واپس آنا۔""",,,,,,,"""جی بیٹا، بس اتنی ہی دیر میں چلو، اور جلدی واپس آؤ۔""",,,,,,,"""جی بیٹا، ابھی والدین کے ساتھ کچھ وقت گزارنا ضروری ہے، پھر جاؤ، لی",,,,,,
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,,,,,,,"""جی بیٹی، جاسکتی ہو، والدہ کا حکم ہے کہ کچھ عرصہ تک گھ",,,,,,,"""بیٹا، اگر تمہاری پڑھائی مکمل ہو گئی ہے تو جا سکتی ہو، مگر جلدی واپس آنا۔""",,,,,,,"""ٹھیک ہے، آپ کی دعوت کا بہت شکریہ، لیکن میں اپنے گ",,,,,,,"""جی بیٹی، بس کاغذی کاروبار کے لیے جاؤ۔""",,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,جی سر، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے ہیں۔,,,,,,,"""جی سر، آپ ضرور جاسکتے ہیں، یہ کام بہت اہم ہے اور جلد",,,,,,,"""جی، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے ہیں۔""",,,,,,,"""ٹھیک ہے، اگر آپ کے کام کے لیے جلدی ہے تو آج تھوڑا جلدی",,,,,,
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,,,,,,,"""ٹھیک ہے یار، میں اپنی بائیک دے دیتا ہوں، لیکن اگر",,,,,,,یار، بائیک تو میں نے کل ہی کسی کو دی تھی، لیکن تمہیں کوئی اور حل بتا سکتا ہوں۔,,,,,,,"""جی، بہت جلد دے دوں گا، ابھی چلو کچھ دیر انتظار کرو۔""",,,,,,,"""جی سر، میں آپ کی بائیک دے دوں گا، بس جلدی سے آؤ اور اسے مجھے د�",,,,,,
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,,,,,,,نہیں یار، پوچھو، میں برا نہیں مانوں گا۔,,,,,,,"""یار، میں تیرے بہترین دوست ہوں، تیرے لیے کوئی ماننے والا بات ن",,,,,,,"""جی ہاں، یقیناً نہیں۔""",,,,,,,"""جی، پوچھو، میں بھی جانوں کا مال ہوں، کیا پوچھنا ہ�",,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,"""جی، اگر آپ نے اپنا تمام کام مکمل کر لیا ہے تو ضرور، میں خود اسے جمع کر دیتا �",,,,,,,"""جی سر، اگر آپ کو یقین ہے کہ ابھی تمام کام مکمل ہو گیا ہے تو آپ جمع ک",,,,,,,"""جی سر، آپ جمع کرا سکتے ہیں، مجھے کوئی اعتراض نہیں۔""",,,,,,,"""ٹھیک ہے، اگر آپ نے تمام فایلز جمع کر liar، آپ جا سکتے ہیں۔",,,,,,
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,,,,,,,"""جی بھائی، کیا بات ہے؟ کہیں آپ کو کوئی مسئلہ نہیں ہ�",,,,,,,"""جبت آں گے، آپ کی بات بھی سمجھنے کیلئے میں ہنری ہوں",,,,,,,"""جی بیٹا، میں سن رہا ہوں، آپ بتائیں۔""",,,,,,,"""جی بیٹا، میں ابھی مصروف نہیں ہوں، بتا دیجیے گا۔""",,,,,,
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,,,,,,,"""ٹھیک ہے بھائی، اب تک کام کرنے کی ضرورت نہیں ہے، آپ کو",,,,,,,"""جی امی جان، آپ کی دعوت کا بہت شکریہ، لیکن ابھی تھوڑا سا کام باقی ہ",,,,,,,جی بیٹا، آرام کر لو، میں یہاں ہوں، تمہیں ضرورت پڑی تو بلا لوں گی۔,,,,,,,"""جی بیٹا، تمہارا بہت شکریہ، لیکن ابھی کچھ اور کام باقی ہے، می�",,,,,,
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,,,,,,,"""جی، یہ فائل لے آؤ، اور اگر کوئی اور چیز چاہیے ہو تو بتا دیجی�",,,,,,,"""جی، یہ فائل ضرور لے آؤ، اور اس کے ساتھ ہمارے اگلے منصوبے",,,,,,,"""ٹھیک ہے، بھائی، آپ نے فائل لے جا سکیں۔ میں اسے کام کر ر",,,,,,,"""جی سر، آپ لے آئیں، مجھے اس کی ضرورت ہے۔""",,,,,,
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی، میں نے ٹیکسی بک کر لی ہے، وہ بس آنے والی ہے۔""",,,,,,,"""یار، کوئی بات نہیں، مگر مجھے کچھ ضروری چیزیں چیک کرنی ہیں پہلے۔""",,,,,,,ٹھیک ہے، میں کہاں تھا، اب جلدی آؤں گا۔,,,,,,,"""ٹھیک ہے یار، میں بھی آپ کے ساتھ ہوں۔""",,,,,,
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,"""ٹھیک ہے بھائی، آپ کی دعوت کا بہت شکریہ، لیکن میں اب",,,,,,,"""بیٹا، میں تمہاری بھلائی کے لیے ہی یہ کہہ رہا ہوں، لیکن اگر تم واقعی چاہتے ہو تو کچھ دیر کے لیے جا سکتے ہو۔""",,,,,,,"""شکریہ ابو، لیکن ابھی میری ایک اہم ملاقات ہے جسے میں چھوڑ",,,,,,,"""کیا بات ہے ابو، میں نے کیا کیا کہا ہے؟ ابھی کچھ کام باقی",,,,,,
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,,,,,,,"""جی چچا جان، اگر آپ نے اپنا تمام کام مکمل کر لیا ہے تو آپ جا سکتے ہیں�",,,,,,,جی سر، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے ہیں۔,,,,,,,"""جی، اگر آپ کا کام ہمارے ساتھ کسی طرح منسلخ ہے تو ضرور جائیے، لیکن اگر ی�",,,,,,,"""ٹھیک ہے، اگر آپ کو ایسा ہوا ہے تو آج تھوڑا پہلے جا",,,,,,
164,کزن,کزن,Low,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,,,,,,,بالکل، دوست، تمہارا ساتھ خوشی کی بات ہوگی۔,,,,,,,"""جی، یقیناً۔ بس کچھ دیر ہو گئی تھی۔""",,,,,,,"""ٹھیک ہے یار، اگر آپ نے کسی مسئلے سے نہیں ناکا ہو تو م",,,,,,,"""جی، یقیناً چلو، میں بھی آج رات کا کھانا تمہارے ساتھ کروں گ",,,,,,
