ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,بل، آپ کی بہت شکریہ۔ میں اس کا معاملہ بہت آرام کرتa ہوں۔,3,3,3,3,0,0,بہت شکریہ! مجھے یہ موقع دیجیے۔ آج مجھے یہ موقع دیجیے، آج,3,3,3,3,0,0,شکریہ، آپ کی مہربانی، مگر میں کر دیتا ہوں۔,2,2,2,1,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,سر، آپ زحمت نہ کریں۔ آئندہ میں خود ادا کر دیتا ہوں۔,4,4,4,4,0,0,بہت شکریہ! آپ کی مہربانی اپنی جگہ، مگر معذرت چاہتی ہوں�,3,3,3,3,0,0,"پڑوسی: ""بہت شکریہ! آپ کی پہچان، آگے بھولنے والے نہیں۔""",2,2,2,1,0,0
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,3,3,4,4,0,0,بھائی، تم مت نکالو، آج بل میرے ذمے ہے۔ آئندہ موقع پر تم ادار، آ,3,3,3,3,0,0,ارے یار، تم نہیں نکال سکو، آج بل میرے behalf پر ہے۔,2,2,2,2,0,0,بھائی، تمہاری بہت مہربانی، مگر آج مجھ سے ڈول لو، یہ فکر کر,2,2,2,1,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,بہن، آپ زحمت نہ کریں۔ میں خود ادائیگی اپنے ذمے لوں گا۔,3,3,3,3,0,0,بہو، میں سارا بل خود ادا کر دوں گا، آپ فکر نہ کریں۔ آپ کی محبت میرے لی,3,3,3,3,0,0,بھائی، آپ کر лійте، میں اس کام کر لوں گی۔,2,2,2,2,0,1
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، آپ زحمت نہ کریں۔ آج مجھے یہ موقع دیجیے، اگر آگے میں اسی کام,2,2,2,2,0,0,بل، آپ کا بہت شکریہ۔ میری بہت معذرت ہی所需信息为生成符合要求的自然流暢的乌尔,3,3,3,3,0,0,سر، میں سارا کام اپنے زمرے میں رکھتا ہوں۔ آپ زحمت نہ کری�,2,2,2,2,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,3,4,4,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آجจรورت سے ادا کر لوں گا۔,3,3,3,3,0,1,بہت شکریہ! آئندہ کوشش کروں گا۔,3,3,3,3,0,0,سر، معذرت چاہتی ہوں، میں آج کیبل کی وجہ سے بل نہیں ادا,3,3,3,3,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,3,3,4,4,0,0,شکریہ یار، تم زحمت نہ کریں۔ آج مجھے دیتا ہوں، अगलی بار فرصت,3,3,3,3,0,0,شکریہ یار، تمہاری بہت مہربانی، مگر واقعی مجھے یار، بس آج بل میں د�,2,2,2,2,0,0,الحمدللہ یار، تمہاری ادائیگی۔ میری بہت سب کر لو، تم اپنی۔,2,2,2,2,0,0
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,بہت شکریہ! آپ کی بہت مہربانی۔ آگے میں سنبھال لوں گا۔,3,3,3,3,0,0,سر، آپ زحمت نہ کریں۔ آئندھاری رکھ لوں گا nächt,3,3,3,3,0,1,سر، میں سارا کام اپنے زمرے میں رکھوں گا، آپ فکر نہ کریں۔ آپ کی,3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,4,3,4,4,0,0,پapa، آپ زحمت نہ کریں۔ میں خود ادائیگی کر دوں گا۔,4,4,4,4,0,0,باپ، معذرت چاہتی ہوں، میں آج کا بل میں نہیں ادا کر پا�,3,3,3,3,0,0,بھائی، آپ فکر نہ کریں، میں ہی ان دوستوں کے ساتھ بل ادائیگی,2,2,2,2,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,باپ جان، معاملہ نہیں، آپ فکر نہ کریں۔ آگے میں سنتری کروں گا,3,3,3,3,0,0,پاپا، آپ زحمت نہ کریں، واقعی ضرورت ہو تو میں ادا کر دوں گا۔,3,3,3,3,0,0,آنے کا بہت شکریہ۔ آپ کا مہربانی۔,2,2,2,2,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,آنے کے بعدوں، بل نے فکر نہیں کی، آپ فکر کریں۔ آپ کا حضر مبار,4,4,4,4,0,0,سر، آپ زحمت نہ کریں۔ آئندہ میں خود سنبھال لوں گا۔,3,3,3,3,0,0,سر، یہی یہی کافی ہے، آپ زحمت نہ کریں۔ اس سب کام مجھے سنبھ,2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,سر، تم ارباب المہربانی، میں سارا کام اپنے ذمے لیتا ہوں۔,3,3,3,3,0,0,ارے یار، تم آگے میں، مجھے سن لو۔ آج مجھے واقعی یہ موقع دیجیے، پ,2,2,2,2,0,0,تمہاری بہت مہربانی۔ میں سنبھال لوں گا۔,2,2,2,2,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,بہتر، یار، آدھا آدھا کر لیتے ہیں۔,1,1,1,1,0,0,بہت یار، تم آرا۔ چلو، آدھا آدھا میں بھی ادا کر دوں گا۔ اس,2,2,2,2,0,0,بل، آپ کی تجویز دیجی، میرا بھی برابر تقسیم چاہتा ہوں۔,1,1,1,1,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,بھائی، تمہاری بہت مہربانی، میں سنبھال لوں گا، آگے میں سنبھ,3,3,3,3,0,0,دادا جان، میں معذرت چاہتی ہوں، میں آپ کے ساتھ نہیں جا س,2,2,2,1,0,1,جی دادا، میں آ سر پر فٹ ہوں گی، اب آج کل میں تैयار ہوں گی۔,1,1,1,1,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,جی دادی، تمہاری مہربانی، میں سنبھال لوں گا۔,3,3,3,3,0,0,جی دادی، ابھی لے لوں گی۔,2,2,2,2,0,0,جی دادی، میں نہیں بھولوں گا۔ آپ فکر نہ کریں۔ آگے میں,4,4,4,4,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,جی ابو، میں کل صبح ضرور جلدی اٹھ جاؤں گا۔ آپ فکر نہ کریں، ہم دونو,2,2,2,2,0,0,جی، پاپا، میں جلدی اٹھ جاؤں گا، آج ہم مل کر یہ کام جلدی مکمل کر ل,3,3,3,3,0,0,جی بать، میں بس کل صبح ہی اٹھ جاؤں گا۔ آپ کی مدد سے میرا مق,1,1,1,1,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,جی امی، ابھی واقعی کام نمٹا لو، پھر دوسری بار سنبھال لوں گی,3,3,3,3,0,0,جی امی، ابھی نمٹا لوں گی۔,3,3,3,3,0,0,جی امی، ابھی کر دیتا ہوں۔ آپ فکر نہ کریں۔ آئندہ تمہاری ب�,3,3,3,3,0,0
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,جی چچا، ابھی لیتا ہوں۔,3,3,3,3,0,0,چچا جان، آپ زحمت نہ کریں۔ میں ابھی آگے میں آئیں گا، فائل,3,3,3,3,0,0,چچا جان، اگر شاید ہو، فہمی کرنے کا بہت شکریہ۔ آؤ دیجی,4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,جی خالہ، ابھی لیتے ہوں۔,1,1,1,1,0,0,خالہ، تمہاری مصروفیت! چلو، بھائی کی بہت مصروفیت ہے، انہیں,3,3,3,3,0,0,خالہ جان، میں ضرور لے آئیں گی، آپ فکر نہ کریں۔ ابھی آگے می�,3,3,3,3,0,0
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,جی ماموں، اگر ضرورت پڑی تو میں سارا روز اپنے ساتھ چلوں گا,2,2,2,2,0,0,ماموں جان، میں آپ کی بہت مہربانی قبول کرُں گا، کل آپ کی مدد سنوار دوں گ,3,3,3,3,0,0,جی ماموں، میں آ گیا ہوں۔,4,4,4,4,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,سر، آپ کی تجویز مطلوبہ ہے۔ میں امتحان سے پہلے یہ باب دوبار�,3,3,3,3,0,0,جی سر، میں دوبارہ پڑھ لوں گا تاکہ امتحان میں میں بہتر پرفارمن,2,2,2,2,0,0,آپ کی بہت مہربانی۔ میں ان شاء اللہ اس باب سے پہلے دوبارہ پڑھ لوں,2,2,2,2,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,آپ کی بہت مہربانی۔ میں سنبھال لوں گا، ابھی دوبارہ کر لوں گ,3,3,3,3,0,0,جی سر، میں پھر سے کوشش کروں گا۔,3,3,3,3,0,1,آپی، معذرت چاہتی ہوں، میں غلط تھا۔ آپ کی رہنمائی سے مجھ,1,1,1,1,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,جی جی ابو، ابھی خود ہی گیٹ بند کر دیتا ہوں۔ آپ زحمت نہ کریں۔ اس,2,2,2,1,0,0,جان، یار، تمہاری چاہیے، چلو یہ بند کر لوں گا۔,4,4,4,4,0,0,جی پاپا، اب بند ہو گیا۔,4,4,4,4,0,1
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,جی امی، اب تک پہلے سے بہت چاہté تھے۔,3,3,3,3,0,0,جی امی، ابھی رکھ دیتہی۔,4,4,4,4,0,0,جی امی، ابھی مکمل کر دیتی ہوں۔ اسکرٹس ابھی رک گئیں، پھر آگ,3,3,3,3,0,0
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,جی ابو، میں سوری، مجھ سے واقعی غلطی ہو گئی۔ آپ کی ناراضگی کا کوئی سبب ن�,3,3,3,3,0,0,سر، میں نے سوچا تھا اس کام سے آپ کی بہتر معاملہ نمٹ جائے گی، اس ک�,2,2,2,2,0,0,آپ کی بہت مہربانی، مگر مجھ سے معاملہ کی جلدی کی وجہ بہت معقول نہی,0,0,0,0,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,داداجان، مجھ سے واقعی غلطی ہو گئی۔ میں اپنے کام میں مصروف رہا ا,1,1,1,0,0,1,بھائی، تمہاری وجہ بہت نہیں، مجھ سے دل کی ڈر ہی ٹھیک نہ,2,2,2,2,0,0,سر، میں معاملہ یہ تھا، راستے میں میرے دوست سے ملا تھا، اس سے,1,1,1,1,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,"جی امی، ابھی रहू, फिर बाहर निकलकर वापस आऊ",4,4,4,4,0,0,جی امی، ابھی جلدی آئی۔,3,3,3,3,0,0,امّي، معذرت چاہتی ہوں، ميں ابھي آگئی ہوں۔ اس س�,1,1,1,1,0,0
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,جی تایا، اب سن رہا ہوں۔ چلو، بتائیئے۔,3,3,3,3,0,0,جی، ابھی گئے۔ شاید میں سنبھال لوں گا، ابھی آئندہ۔,3,3,3,3,0,0,تایا جان، میں سارا وقت آپ کی نصیحتوں کا احترام کرتا ہوں۔ آپ کی رہ,3,3,3,3,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,جی، پapa، ابھی میں مدد کر دیتا ہوں۔,3,3,3,2,0,0,جی ابو، میں ضرور مدد دوں گا۔ آپ فکر نہ کریں۔ کل سب کام جلدی مکمل ہو جائی,4,4,4,4,0,0,جی ابی، ان مہمانोں کی وجہ سے بس لو۔ آئندہ کام جلدی میں ٹھیک ک,4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,جی امی، اب ہوں گی، کچن میں ہاتھ بٹATA دوں گی۔,3,3,3,3,0,0,جی والدہ، آئندہ میں سنبھال لوں گی، شاید یہ کافی نہ ہو۔,1,1,1,1,0,0,جی امی، ابھی مکمل کر دیتا ہوں۔ آپ فکر نہ کریں، سب جلدی نمٹا لوں گ,3,3,3,3,0,0
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,جی چچا، آگے میں سنبھال لوں گا، آپ بس جلدی م Pennsylvania Avenue پر سنبھال لو,3,3,3,3,0,0,چچا جان، میں آپ کے ساتھ جاؤں گا۔ آپ فکر نہ کریں، سب کام مکمل کر آؤ,3,3,3,3,0,0,چچا جان، میں ساتھ آ گیا، اب آپ فکر نہ کریں۔,4,4,4,4,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,"جی امی، ابھی خود ہی تیار کر لوں گی۔ آپ فکر نہ کریں۔
جی امی، ابھی خود",3,3,3,3,0,1,آنے والے مہمانوں کی ضرورت پر، جلدی تھی، آئندہ چلو۔ آپ کی بہت,3,3,3,3,0,0,جی خالہ، ابھی ہی کمرہ تیار کر دیتى ہوں۔,4,4,4,4,0,0
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,جی دادا، آؤں میں آ لوں گا۔,3,3,3,3,0,1,جی دادا، ابھی لیتا ہوں۔,2,2,2,2,0,0,"جی دادی، ابھی آگے میں خود لے آؤں گا۔ آپ فکر نہ کریں۔
سر، اب",3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,"جی دادی، ابھی آگے میں خود لاؤں گی۔ آپ زحمت نہ کریں۔
سر، می�",3,3,3,3,0,0,جی دادی، آئی گی جہاں پہنچ لوں۔,2,2,2,2,0,0,جی دادی، ابھی لیتے ہوں۔,2,2,2,2,0,0
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,ارے یار، تم زحمت نہ کریں، میں سنبھال لوں گی۔,3,3,3,3,0,0,بھائی، تمہاری بس، آگے کر لیتے ہیں۔ آپ سنبھال لو، پھر دیج,2,2,2,2,0,0,بھائی، سوری، میں اب نہیں توڑ سکتی، آپ خود ذہنی، مجھے اپنا کام سنبھ,2,2,2,2,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,بھائی، آپ کی بہت شکریہ! میں آئندہ فون چارجر دے دیتا ہوں,3,3,3,3,0,0,جی، میں دیڑھ منٹ میں دے دوں گا۔ پھر آگے تم ارؤ۔ چلو،,3,3,3,3,0,1,شکریہ، چلو، دیجیے۔,4,4,4,4,0,0
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,جی سسر، اگر تمہاری ہی، فکر نہ کر لو، چلو یہی کام دیکھ لو۔,3,3,3,3,0,0,سر، معذرت چاہتی ہوں، میں بہت مصروف ہوں۔ اگر ممکن ہو,2,2,2,2,0,0,جی سسر، ابھی کام کرتا ہوں۔,3,3,3,3,0,0
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,"ساسی، مہربانی یار، ابھی خود ہی سب کام نمٹا لوں گی، فکر نہ کریں۔
جی",4,4,4,4,0,0,جی ساسی، ابھی پہلے سے آرڈر دیئے ہوئے ہیں، اگر ضرورت,3,3,3,2,0,0,سر، آج مہمان آ رہے ہیں، تمہاری بہنوں، آپ کی فکر نہ کریں۔ م,3,3,3,3,0,0
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,آپی، معذرت چاہتی ہوں۔ مجھے سوری، میں کچھ یارے حالات می�,3,3,3,3,0,0,آنے والے جلدی میں کام کر دیتا ہوں، بھائی۔ آج ہی میں آئے اپ,2,2,2,2,0,1,سر، میں سوری۔ میں نے بہت فکر کی۔ آج میں ضرور مکمل کر دیتا ہو,3,3,3,3,0,0
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,4,4,4,0,0,جی امی، میں اپنے حصے کے کام بھی کروں گا، آپ آرام کریں۔,1,1,1,1,0,0,جی، آپ کی بہت معافی، میں گھر کی وجہ بہوجان ڈھونڈ لوں گا۔,3,3,3,2,0,0,آپی، میں سارا کام اپنی ذمہ داری سمجھتا ہوں، مگر اگر آپ زحمت نہ کری�,2,2,2,2,0,0
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0,جی تائی، ابھی آگے میں دیتا ہوں۔ آپ فکر نہ کریں۔ (جی تائی،,3,3,3,3,0,0,جی بھائی، آؤ دیو۔,3,3,3,3,0,1,جی тайا جان، ابھی لیتا ہوں۔,2,2,2,2,0,1
