ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
76,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست اصرار کرتا ہے کہ وہ ادائیگی کرے گا۔,یار، رہنے دو، آج بل میری طرف سے ہے۔,یارتمہاری مہربانی اس دفعہ مجھے دینے دو اگلی بار تم دے دینا۔,3,4,4,4,0,0,نہیں یار، تم رہنو، آئندہ میں تمہارا ضرور ہوں گا۔,2,2,2,2,0,1,سر، بس کچھ دھیان دینا چاہتا ہوں، مگر امید ہے یہ اچھی,2,2,2,2,0,0,یار، بس کام مکمل کر لوں، پھر ہم مل کر بل ادا کر لیٹے ہیں۔ تمہ,1,1,1,1,0,0
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,3,3,4,4,0,0,یار، بس کام ہو گیا، تمہارا بہت شکریہ۔,3,3,3,1,0,0,سر، آج میرا ہاتھ کچھ بخیل ہے، ان شاء اللہ آئندہ میں پورا ہو,2,2,2,2,0,1,"دude, آج مجھے جیب میں ہاتھ نہیں آنا یار، بل میری طرف سے ہ",1,1,1,1,0,0
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,سر، بس یہ کام مکمل ہو گیا، ان شاء اللہ آئندہ دن میں نہیں آؤ,2,2,2,2,0,0,سر، میری طرف سے بہت شکریہ! آپ کی اچھی دعائیں ہی معافیتیں برابر ہ,1,1,1,1,0,0,ضرور یار، بس تمہارا بہت شکریہ۔,2,2,2,1,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,ضرور یار، ان شاء اللہ میں پہل کروں گا۔,3,3,3,3,0,0,ضرور یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ (جی سر، بس کام مکمل �,2,2,2,2,0,0,نہیں یار، شکریہ! بس تھوڑا سا وقت منتظر رہنے دیجیے۔,2,2,2,1,0,0
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,3,3,4,4,0,0,بھائی، تم مت نکالو، آج بل میری طرف سے ہے۔ تمہارا دھیان نہیں ر,2,2,2,2,0,1,نہیں یار، بس تمہارا دن ختم ہو گیا، آئندہ میں میرا طرف ہو,2,2,2,2,0,0,ابّہ، آپ کی محبت کا شکریہ، مگر میں ضروری نہیں تھیں۔,2,2,2,2,0,1
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,نہیں یار، تمہارا بہت شکریہ، مگر میں نے تو بس تھوڑا کھ,2,2,2,2,0,0,ضرور یار، مگر میں بل دے دیتا ہوں۔ تمہارا بہت شکریہ۔,2,2,2,2,0,1,ابّی ہمیشہ ضروری نہیں، مگر امید ہے ان کا محنت کا اور ہو ج,2,2,2,2,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر آپ کی دعائیں ہی میرے لیے کافی ہیں۔,3,3,3,3,0,0,بہت شکریہ سر، بس چاہتا ہوں ان شاء اللہ ضرور بہتر خدمت مل جائ,3,3,3,3,0,0,سر، آپ کی محبت کا بے حد شکریہ، مگر آج آپ میرے مہمان ہیں، برا�,2,2,2,2,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,3,4,4,0,0,سر، میری طرف سے شکریہ، مگر بس یہ کام مکمل کر لوں، پھر کوئی اور ضروری کام ن�,2,2,2,2,0,0,سر، ضروری ہے کہ میں آج بل ادا کروں گا۔,2,2,2,2,0,0,"جی سر، آج بل ادا کر لوں گا۔ آپ کی حوصلہ افزائی کا بہت شکریہ۔
سر، بس",2,2,2,2,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,3,3,4,4,0,0,یار، بس آئندہ وقت ہو گیا، تمہارا بہت شکریہ۔,2,2,2,2,0,0,یار، بس آدھی دے لوں، باقی تو میں دیتا ہوں۔ تمہارا بہت,2,2,2,2,0,0,ابّا، امید ہے تھوڑا سا آرہوں گی۔ براہِ کرم کام مکمل کر لو,2,2,2,1,0,1
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,ابّا جان، بس کافی ہے، تمہارا بہت شکریہ۔ میری پیشکش یہ آ,2,2,2,2,0,0,نہیں یار، تمہارا بہت شکریہ، مگر بس ختم ہو گیا ہے، تم,2,2,2,2,0,0,نہیں یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ آپ کی اچھی,3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,4,3,4,4,0,0,ابو، آپ کی محبت کا بے حد شکریہ، مگر آئندہ بار میرا خyar ہو جائے گ,2,2,2,1,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے اس کے علا,3,3,3,3,0,0,ابّا جان، ضروری نہیں، میری طرف سے کچھ نہیں آئینے۔,1,1,1,1,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر آجکل کام نکل گیا۔ آپ کو اس کی تکلیف ن�,2,2,2,2,0,0,ابّا جان، نہیں یار، بس کام ہو گیا، تمہارا بہت شکریہ۔,3,3,3,3,0,0,ابو جی، تمہاری محبت کافی ہے۔ میری طرف سے یہ کافی تقریباً ہو,2,2,2,2,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,سر، ان شاء اللہ میں ضرور بہتر کارکردگی دکھانے دوں گا۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر آپ کو اس کی تکلیف نہیں کرنی چاہیے تھی۔,2,2,2,2,0,0,سر، یہ بل تو کمپنی کی طرف سے آ گیا ہے، مگر آپ کی اچھی نظر کا شکریہ�,2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,نہیں یار، یہ میری محبت کا ایک چھوٹا توثیق ہے، تم کو نہ,2,2,2,2,0,0,"Nah, یار، آج کا کھانا میری طرف سے رہنے دیجیے، تم بس آرام کرو۔ ان شاء",2,2,2,2,0,0,ٹھیک ہے، شکریہ! تم باقی چاہیے، میں آئندہ ضرور خوب کھانا,2,2,2,2,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,ضرور یار، بس ختم ہو گیا، تمہارا بہت شکریہ۔,2,2,2,2,0,0,یار، بل آدھا آدھا کر لیٹے ہیں، تمہارا بہت شکریہ۔ ان ش,2,2,2,2,0,0,بہت شکریہ! بس آدھا آدھا کر لوں۔,1,1,1,1,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,ضرور چलوں، بہت شکریہ!,3,3,3,3,0,0,جی یار، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ تمہارا بہ,2,2,2,2,0,0,جی دادا، میں ضرور تمہارا ساتھ چلاں گا۔,1,1,1,1,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,ابو، یار، میری دادی میری حوصلہ افزائی کے لیے بہت کام کر رہی ہ,3,3,3,3,0,1,ابو، ان شاء اللہ میں وقت پر دوا لیتا ہوں گا۔,2,2,2,2,0,1,ابّا جان، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ میں,4,4,4,4,0,1
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,جی سر، میں کل صبح ضرور جلدی اٹھ جاؤں گا۔ ان شاء اللہ ہم مل کر وہ,2,2,2,2,0,0,ابو، بس جلدی اٹھ جاؤ، پھر ہم مل کر اس کام کا خاطری کر لیتے ہیں,2,2,2,2,0,1,ابّا جان، ان شاء اللہ میں جلدی اٹھ کر آؤں گا۔ یہ کام میرا بہت,2,2,2,2,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,ابّی، ان شاء اللہ مجھے بس کچھ وقت کی ضرورت ہے، پھر تمہاری طرف سے د,1,1,1,1,0,1,ابّا جان، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔,3,3,3,3,0,1,ابّا جان، یہ کام مکمل ہو گیا، براہِ کرم دوسرے کام نمٹا لیں۔ ان ش,3,3,3,3,0,1
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,ابو، بس یہ کام مکمل ہو گیا، تو وہ فائل لیتا ہوں۔,2,2,2,1,0,1,"جی سر، فائل مل گیی، براہِ کرم کام مکمل کر لوں۔
سر، یہ تو بس کام مکمل ہو",3,3,3,3,0,1,ابّا جان، ان شاء اللہ مگر امید ہے وہ فائل میرے پاس لی آؤں گا۔,4,4,4,4,0,1
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,ابو، یہ کام مکمل کر لوں، پھر وہ بیگ لیتا ہوں۔,1,1,1,1,0,1,ابو، ضروری ہے یہ بیگ ان شاء اللہ رہنے دینیں، ان کی کام کرنا چ,3,3,3,3,0,1,جی امی، یہ تو آپ کی یاد دہانی ہی تھی۔ میں نے فوراً وہ بیگ لیا,3,3,3,3,0,1
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,ابّا جان، میری ماموں کی ضرورت دکھانے کی نیکی کا بے حد شکریہ,2,2,2,2,0,1,"جی ماموں، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
ابّا جان",3,3,3,3,0,1,ابّا جان، بس تیار ہو گیا نہ؟ آؤ جاؤ، ان شاء اللہ کام ہو جائے گا,4,4,4,4,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,جی سر، بس میں یہ باب دوبارہ پڑھ لوں، امید ہے کہ امتحان میں بخوبی,2,2,2,1,0,0,جی سر، میں اس باب کو پھر سے پڑھ لوں گا۔,2,2,2,2,0,0,جی سر، ان شاء اللہ میں اس باب کو امتحان سے پہلے دوبارہ پڑھ لوں۔,2,2,2,2,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,جی سر، یہ دھیانی ہے۔ میرا پچھان لیتا ہوں، میں ان شاء اللہ,1,1,1,1,0,0,جی سر، یہ طریقہ درست نہیں ہو گا، میں اسے دوبارہ دیکھ لیتا,3,3,3,3,0,0,"جی سر، یہ میری کوتاہی تھی، میں اسے درست کر دوں۔
سر، آپ کی نشاندہی",1,1,1,1,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,جی ابو، گیٹ بند ہو گیا۔ ان شاء اللہ میں آئندہ دھیان رکھوں گا�,2,2,2,1,0,0,ابّا جان، ضرور یہ کر لوں، لیکن یہ کام میری رہنمائی میں نہی,4,4,4,4,0,1,ابّا جان، بس ختم ہو گیا، گیٹ بند کر دینا چاہتا ہوں۔,2,2,2,2,0,0
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,ابوہیلا، یاری کر لو، یہ سامان اندر رکھ لو۔,3,3,3,3,0,0,جی ماں، ان شاء اللہ میں اس وقت ضرور ان شامل رکھ دوں گی۔,4,4,4,4,0,1,"جی امی، بس کام مکمل ہو گیا، ان شاء اللہ میں سب رک لوں۔
ابّا جان، آپ کی تک",2,2,2,2,0,0
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ میںfuture,3,3,3,3,0,0,ابو، یہ معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ ان,3,3,3,3,0,0,ابو، میرا ذہن مکمل نہیں ہے، میرے بارے میں کچھ ضرور کرنا ہ,0,0,0,0,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,ابّا جان، معذرت چاہتا ہوں، میری کوتاہی پیش آئی۔ یہ تو بس پہ,1,1,1,0,0,0,ابو، ضروری نہیں تھی، بس کچھ رکھ کر رہنا دینا شکارچی کا خی,2,2,2,2,0,1,ابو، معذرت چاہتا ہوں، بس تھوڑا دیر ہو گیا۔ ان شاء الل�,1,1,1,1,0,1
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,ابّا، میری محنت کا اس کچھ نہیں ہے، بس تھوڑا سا وقت رہنے کی,3,3,3,3,0,1,ابو، بس جاؤ، تمہارا انتظار کر لیتا ہوں۔,3,3,3,3,0,1,ابو، بس کام مکمل کر لوں، پھر گھر آ جاؤں۔ تمہاری فکر کا شکریہ۔ (,1,1,1,1,0,1
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,ابّا جان، یہ معاملہ تو بس ختم ہو گیا، پھر بھی آپ کی نشاندہی کا شکری�,3,3,3,3,0,1,ابّا جان، ضروری ہے کہ میں ان شاء اللہ بہتر بنا لوں۔,3,3,3,3,0,1,ابّا جان، آپ کی نصیحتیں ہمیشہ میرے لیے رہنُماٰی بنتی ہ,2,2,2,2,0,1
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,ابّا جان، ان شاء اللہ میں ضرور मदد کر دوں گا، بس یہ کام مکمل کر لوں، پھر ک,3,3,3,2,0,0,"جی سر، میں ضرور مدد دوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",4,4,4,4,0,1,ابّا جان، ضروری ہے گھر کے کاموں مکمل کر لو تھوڑا سا وقت مکمل,4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,ابّا جان، بس ختم ہو گیا، تمہارا بہت شکریہ۔,3,3,3,3,0,0,ابو، ضروری نہیں، تم باکس مکمل کر لو۔,1,1,1,1,0,1,جی امی، ان شاء اللہ میں کچن دیکھ لیتا ہوں۔ تمہارا بہت شکری,2,2,2,2,0,1
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,ابّا جان، تمہاری طرف سے شکریہ، مگر میری براہِ کرم ضروری نہیں,3,3,3,3,0,0,"جی سر، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔
ابّا جان، بس کام مک",2,2,2,2,0,1,جی چچّا، میں ضرور تمہارا ساتھ چلاوں گا، اگر تمہیں ضروری ہو تو می,2,2,2,2,0,1
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,"جی امی، ان شاء اللہ میں کام مکمل کر لوں۔ تمہارا بہت شکریہ۔
ابّا جان",4,4,4,3,0,1,ابّی، یار، ہمیشہ آپ کی مدد کا بہت شکریہ، میری طرف سے۔ تم,3,3,3,3,0,1,ابّا جان، ان شاء اللہ میں ضرور کام کر لیتا ہوں، بس یہ کام مکمل کر لوں، پ,3,3,3,3,0,1
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,ابّا جان، ان شاء اللہ میں آئندہ مکمل خوب کروں گا۔,3,3,3,3,0,1,ابّا جان، ان شاء اللہ میں جلد آؤں گا، پھر تمہارا بہت شکریہ۔,2,2,2,2,0,1,"جی ابو، میں فوراً آؤں گا۔ تمہارا بہت شکریہ۔
سر، ان شاء اللہ",3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,جیiji، بس آؤں، پھر پانی لیتا ہوں۔ (جیار، جلدی آؤں، پھر پ,3,3,3,3,0,1,ابو، ضروری نہیں یار، تمہارا بہت شکریہ۔ مجھے کافی ہے۔,2,2,2,2,0,1,جی دادی، ان شاء اللہ جل्द از جلد آؤں گا، پانی لیتا ہوں۔,2,2,2,2,0,0
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,جی یار، مدد کر لیتا ہوں، بس ختم ہو گیا ہے نا؟,3,3,3,3,0,0,ابّہ، یار، ضرور ہو گیا، ان شاء اللہ میں آئندہ مدد کر سکتا ہ,2,2,2,2,0,1,"ضرور پکڑ لیتا، بس کام مکمل کر لوں۔ تمہارا بہت شکریہ۔
جی سر، بس کام",2,2,2,2,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,ابو، میری بیٹری ختم ہو گی۔ تمہارے لیے فون چارجر دے دینا ی,3,3,3,3,0,0,"ضرور دیتا ہوں، بس کام مکمل کر لوں۔ تمہارا شکریہ۔
جی سر، بس کام مکمل",3,3,3,3,0,1,ضرور یار، چارج کر دینا، بس تمہارا فون چارج ہو جائے گا۔,4,4,4,4,0,0
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,ابّا جان، بس یہ کام دیکھ لوں، ان شاء اللہ میری مدد مکمل کرنا چاہ,2,2,2,2,0,0,ابّا جان، میں ضرور اس کام میں مدد دوں گا، مگر وقت نہ نکالنے دیجیے۔ ان,2,2,2,2,0,0,ابو، بس ختم ہو گیا، بس یہ کام مکمل کر لوں، پھر کچھ وقت نکل لیتا ہ,3,3,3,3,0,0
