ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,4,4,4,4,0,0,"""جی سر، ان شاء اللہ میں رپورٹ میں موجود خامیوں کو دور کر کے دوبارہ پیش کر دو�",3,3,3,3,0,0,"""جی سر، آپ کی نشاندہی کا شکریہ، میں ان خامیوں کو جلد درست کر دوں گا۔""",3,3,3,3,0,0,"""جی سر، میں ان خامیوں کو تنظیم کر کے معاپ کر دوں گا۔""",2,2,2,2,0,0,"""جی سر، میں ان خامیوں کو دور کر کے رپورٹ بہتر کر دوں گا۔ آپ کی مدد کی",2,2,2,2,0,0
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,3,4,4,4,0,0,"""مجھے اپنا معمول برقرار رکھنا چاہیے تھا۔
میں نے خود کو کمزور پایا",1,1,1,1,0,0,"""معاف کیجیے گا، میں صرف بہتر نتائج کی کوشش کر رہا ہوں۔""",2,2,2,2,0,0,"""ٹھیک ہے، میں کم کرکے سعی کر رہا ہوں۔ شاید کچھ تبدی",1,1,1,1,0,0,"""جی، یار، بس یہ کام کچھ زیادہ مشکل تھا، لیکن اب ہم دونوں نے مل کر مکمل",1,1,1,0,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,"""جی سر، میں بھی اس کے بارے میں کچھ نہیں کہ سکتا تھا۔ آپ",2,2,2,2,0,0,"""مجھے افسوس ہے کہ آپ کی توقعات پر پورا نہیں اتر سکا۔ میں اپنی کوششوں کو بہتر بنانے کی کوشش کروں گا۔""",3,3,3,3,0,0,"""اس میں مجھے بہت خوشی ہوئی کہ میں اپنی توقعات سے اوپر کی کارکردگی د",1,1,1,0,0,0,"""شکریہ جناب، یہ میری کوشش کا نتیجہ ہے۔""",2,2,2,0,0,0
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,4,4,4,4,0,0,"""جی، یہ میرے پیارے والدین اور دوستوں کی مدد اور راہنمائی کے نتیجے",3,3,3,0,0,1,"""میں صرف اپنی ذمہ داری نبھا رہا تھا، آپ کی رہنمائی کا شکریہ!""",2,2,2,2,0,0,"""جیسے ہی میں کچھ کام کر لیں گے، آپ کی وجہ سے اس کی تکل",0,0,0,0,0,0,"""نہیں، یہ سب ہمارے مشترکہ تعاون کے نتیجے میں ہوا",1,1,1,1,0,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,"""مجھے اپنی غلطی کی پشیش ہے، میں نے سمجھا تھا کہ آپ کی اجاز",1,1,1,1,0,0,"""مجھے افسوس ہے سر، لیکن یہ صرف ایک معمولی غلطی تھی۔ میں اسے درست",3,3,3,3,0,1,مجھے معاف کر دیں، میں نے آپ کی بات کا خیال نہیں رکھا۔ آئندہ احتیاط کروں گا۔,3,3,3,3,0,0,"""ٹھیک ہے، مگر میں نے اس کی کوشش کی، امید ہے بعد میں بہتر",1,1,1,1,0,0
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,3,4,4,4,0,0,"""جی، میں سمجھ گیا، اپنی رائے کا اظہار کرو، میں اس پر غور کروں گا",3,3,3,3,0,0,"""جبت کہ میں بھی آپ کے فیصلے کو متفق نہیں کرتا، لیکن آپ کی",1,1,1,1,0,0,"""مجھے افسوس ہے، لیکن میں سمجھتا ہوں کہ یہ آپ کا ذاتی",2,2,2,2,0,0,"""آپ کی رائے کا احترام کرتا ہوں، لیکن مجھے اس فیصلے کی وجوہات سمجھنے کی ضرورت ہے۔""",4,4,4,4,0,0
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,4,4,4,4,0,0,جی ابو، آپ بالکل صحیح کہہ رہے ہیں۔ آئندہ میں زیادہ تحمل سے کام لوں گا۔,3,3,3,3,0,1,"""جی ابو جان، مجھے اپنی کوتاہی کا احساس ہوا ہے، مجھے بہت سیکھ",2,2,2,2,0,1,"""ابو، میں میں کہتا ہوں کہ میں نے کافی تحمل کیا، لیکن آپ ک",1,1,1,1,0,1,"""جی ابو، بس اگلے موقع پر یاد رکھنا، ان شاء اللہ آئندہ بہتر کوشش کریں گ�",2,2,2,2,0,1
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,3,3,4,4,0,0,"""یار، میں بھی اسے نہیں لیا۔ لیکن آج کی تجربہ سے میں فائد",1,1,1,1,0,0,"""جی یار، مجھے بھی لگا کہ یہ کچھ زیادہ خراب ہوا ہے، م",1,1,1,1,0,0,"""جی ہاں، واقعی یہ توقع سے بہت کمزور تھا۔""",2,2,2,2,0,0,"""مجھے افسوس ہے، لیکن یہ ایک حقیقت ہے۔ مستقبل میں ہمی",1,1,1,1,0,0
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,"""جی سر، آپ کی صلاحیتوں کا اعتراف کرتے ہوئے کہا جا سکتا ہے ک",1,1,1,1,0,0,"""جی بالکل، میں نے اسے درست کر دیا ہے۔ بس یہ غلطی سب کے سامنے",1,1,1,1,0,0,"""جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریyah، م",2,2,2,2,0,0,"""جی سر، میں اس بات کا خیال رکھوں گا، آئندہ اس طرح کی غلطی نہیں ہوگی۔""",4,4,4,4,0,0
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,4,4,4,4,0,0,"""کل میری سالگرہ ہے، ضرور آنا۔
- (Natural Language Generation)""",0,0,0,0,0,2,"""بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا، آپ کی سالگرہ کی خوشی میں شریک ہونے کا انتظار ہے۔""",4,4,4,4,0,0,"""جی سر، کل آپ کی سالگرہ کیا جاسکتا ہے، آئیں جس کے لیے م",1,1,1,0,0,1,"""جی ابو جان، خوشیوں کا مبارک ہو، میں ضرور آؤں گا، اور آپ کی سالگرہ ک",2,2,2,2,0,1
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,3,4,4,4,0,0,"""ٹھیک ہے، میں آں گا۔ آپ کی جانب سے پارٹی چاہنا چاہئے",2,2,2,2,0,0,"""جی، میں ضرور آؤں گا، بس یہ نوٹ بنانا ہے۔""",2,2,2,2,0,0,"""جی، میں ضرور آؤں گا، پارٹی کا انتظار ہے!""",2,2,2,2,0,0,"""جی، میں ضرور آنا ہوں گا۔ کتنے बजے ہیں؟""",2,2,2,2,0,0
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,4,3,4,4,0,0,"""ابّا جان، میں بھی ضرور آں گا، تیزی سے آئیں گے۔""",1,1,1,1,0,1,"""جی ابو جان، میں ضرور آنوں گا، بس کچھ دیر کے لیے منصوبہ بنایا ہ",2,2,2,2,0,1,"""جی ابو، میں ضرور آؤں گا، آپ کی خوشی میرے لیے سب سے اہم ہے۔""",3,3,3,3,0,1,"""جی ابو جان، آپ کی دعوت پر ضرور آنا، مجھے خوشی ہوگی۔""",2,2,2,2,0,1
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,"""ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میں ضرور آ",2,2,2,1,0,1,"""جی ابو، ان شاء اللہ میں ضرور آؤں گا۔""",3,3,3,3,0,1,"""جی ابو جان، میں ضرور آنوں گا، مگر پہلے اپنی تیاریاں مکمل کر لوں گا",3,3,3,3,0,1,"""جی ابو جان، میں ضرور آؤں گا، بس کچھ دیر کے لیے منصوبہ بنانا چاہ",2,2,2,2,0,1
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,4,3,4,4,0,0,"""بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے، ان شاء اللہ میں تشریف لاؤں گا۔ میں کام کو تقریب",3,3,3,3,0,0,"""جی سر، بہت شکریہ، میں ضرور تشریف لاؤں گا، اگر ممکن ہو تو میں بھ",2,2,2,2,0,1,"""جی سر، ان شاء اللہ میں ضرور تشریف لاؤں گا۔""
[No other necessary responses]",2,2,2,2,0,1
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,4,4,4,4,0,0,"""جی سر، کل ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",2,2,2,2,0,0,"""جی، کل ضرور آؤں گا۔""",3,3,3,3,0,0,"""ٹھیک ہے، کل کی تقریب کے لیے میں آئیں گیا۔ مگر اگر",2,2,2,2,0,0,"""بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا۔""",3,3,3,3,0,0
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,4,4,4,4,0,0,"""جی، کل ایک فنکشن ہے، میں بھی ساتھ چلوں گا۔""",1,1,1,1,0,0,"""جی بالکل، میں ضرور چلوں گا، بہت مزہ آئے گا!""",3,3,3,3,0,0,"""ٹھیک ہے، جناب، میں بھی ساتھ چلتا ہوں، آئے ہم ساتھ",2,2,2,1,0,0,"""جی یار، کل ضرور آؤں گا، بس ابھی کچھ دیر ہی کھیلنا ہے، فون",2,2,2,2,0,0
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,4,4,4,4,0,0,"""یار، میں آئے گا، ناراض نہیں ہو جاں گا۔""",2,2,2,2,0,0,نہیں یار، میں ضرور آؤں گا، تمہاری ناراضگی نہیں چاہتا۔,4,4,4,4,0,0,"""نہیں یار، بس یہ کام مکمل ہو گیا ہے، اب آؤں گا۔""",2,2,2,2,0,0,"""میں نہیں جانتا یار، بس کل کا کام ختم ہو گیا ہے۔""",2,2,2,2,0,0
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,4,3,4,4,0,0,"""جی ابو جان، بہت شکریہ، میں ضرور آنا ہوں گا۔""",3,3,3,3,0,0,جی ابو، میں ان شاء اللہ ضرور آؤں گا۔,3,3,3,3,0,0,"""ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، لیکن میں",2,2,2,2,0,1,"""جی ابو جان، میں ضرور آؤں گا، بس حال ہی میں کچھ اور کام نکل آیا تھا۔",2,3,3,2,0,0
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,4,4,4,4,0,0,جی ابو، میں ان شاء اللہ ضرور آؤں گا۔,3,3,3,3,0,1,"""جی ابو جان، میں ضرور آؤں گا، بس اس بارے میں سوچنا ہے کہ کیسے",3,3,3,3,0,1,"""جی ابو جان، کل ضرور آؤں گا، آپ کی دعائیں میرے لیے کافی ہیں۔""",3,3,3,3,0,1,"""ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مگر آئے",2,2,2,2,0,1
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,4,4,4,4,0,0,"""جی، یقیناً آ جاؤں گا، کوئی بہانہ نہیں چلے گا۔",3,3,3,3,0,0,"""جی بالکل، بس آ جاؤں گے، کوئی بہانہ نہیں بنے گا۔""",3,3,3,3,0,0,"""جی، میں ضرور آؤں گا، آپ کی بات کا احترام کروں گا۔""",3,3,3,3,0,1,"""ٹھیک ہے، آئے گا، کوئی بہانہ نہیں چلے گا۔""",3,2,3,3,0,0
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,4,4,4,4,0,0,جی ابو، میں ان شاء اللہ عید پر ضرور آؤں گا۔,3,3,3,3,0,1,"""جی ابّا، آئے گا، عید کیلئے اپنا بہت خاص مقصد رکھتا ہوں",2,2,2,2,0,1,"""جی ابو جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میں ضرور آنا �",3,3,3,3,0,1,"""جی ابو جان، میں ضرور عید پر آنا ہوں گا۔""",3,3,3,3,0,1
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,4,4,4,4,0,0,"""جی سر، آئیں گے، مگر آفس کے وقت میں کچھ کام ہے۔ ان شاء اللہ بعد",3,3,3,3,0,1,"""بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا۔""",3,3,3,3,0,0,"""جی سر، بس کل کے لیے منصوبہ بنایا ہے، امید ہے آپ بھی شرکت کریں",2,2,2,1,0,1,"""جی سر، بہت شکریہ، مگر میں یہاں کسی خاص کام کے لیے موجود ہوں",3,3,3,3,0,0
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,4,4,4,4,0,0,"""بہت شکریہ، بس آئندہ کسی موقع پر ضرورت پڑنے پر آؤں گا۔""",2,2,2,2,0,0,"""جی بالکل، میں ضرور آؤں گا، ڈھولکی کا مزہ چھوڑنا نہیں چاہتا!""",3,3,3,3,0,0,"""جی یار، میں ضرور آؤں گا، ڈھولکی کا انتظار نہیں کرسکتا۔""",3,3,3,3,0,0,"""ٹھیک ہے، یار، میں آئے گا۔ آج کی ڈھولکی کچھ بڑی",1,1,1,1,0,0
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,4,3,4,4,0,0,"""جی سر، میں کل کی تقریب میں حاضر ہوں۔ آپ کی موجودگی کا بہت",2,2,2,1,0,0,"""جی سر، کل ضرور آنے کا ارادہ ہے، اگر کوئی اور ضروری کام نہ نکلے۔",3,3,3,3,0,0,"""جی سر، میں ان شاء اللہ تقریب میں ضرور حاضر ہوں گا۔""",4,4,4,4,0,0,"""جی سر، کل کی تقریب میں ضرور حاضر ہو جاؤں گا۔""",3,3,3,3,0,0
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,4,4,4,4,0,0,"""جی بالکل، آپ بلا جھجھک سوال پوچھ سکتے ہیں۔""",4,4,4,4,0,0,"""جی، پوچھیں۔""",3,3,3,3,0,0,"""جی ضرور بیٹا، پوچھیے جو چیز آپ کے دل میں ہے۔""",4,4,4,4,0,0,"""ٹھیک ہے، بولیں جان کیا پوچھنا چاہتے ہیں۔""",3,3,3,3,0,1
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,4,4,4,4,0,0,"""ٹھیک ہے، یہ بھی اچھا ہے۔ دوستوں کے ساتھ باہر جا کر",2,2,2,2,0,0,"""جی بیٹا، بس کچھ دیر کے لیے باہر جا سکو، پھر اپنا وقت دیکھو۔""",3,3,3,3,0,0,جی ابو، اگر آپ کو کوئی اعتراض نہ ہو تو میں جا سکتا ہوں۔,2,2,2,0,0,1,"""جی بیٹا، ابھی کچھ کام بچیے ہیں، فون کرکے بتا دے کہ کتن",3,3,3,3,0,0
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,4,4,4,4,0,0,"""ٹھیک ہے، آپ کافی تشریف لائیں گے، مگر میں اپنا لیپ ٹ",1,1,1,1,0,0,جی امی، میں جلدی واپس آ جاؤں گی۔,2,2,2,0,0,1,"""جی بیٹی، بس والد صاحب سے اجازت لیجیے۔""",2,2,2,2,0,0,"""جی بیٹی، ضرور جاسکتی ہو، والدین کی اجازت ہے۔""",2,2,2,2,0,0
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,4,3,4,4,0,0,"""ٹھیک ہے، جلدی جاولیں گے، میں آپ کی مدد کر سکتا ہوں۔",3,3,3,3,0,0,"""جی سر، یہ کام ضروری ہے، میں جلدی جا کر اسے مکمل کروں گا۔""",2,2,2,0,0,2,جی سر، اگر آپ کی اجازت ہو تو میں جلدی جا سکتا ہوں۔,2,2,2,0,0,1,"""جی بالکل، بس اپنا کام مکمل کر لو، پھر جلدی جا سکو۔
(کام مکمل کرنے کے بعد) """,3,3,3,3,0,0
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,"""جی بالکل، لے لو، جلدی واپس کر دینا۔""",2,2,2,2,0,0,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
[The response",1,1,1,0,0,0,"""جی یار، بائیک دے کر آؤں گا، فوری طور پر جانا ہے، بس کھڑا ہ",2,2,2,2,0,0,"""ٹھیک ہے یار، آپ کی مدد کا بہت شکریہ، میں بھی سریعاً",2,2,2,2,0,0
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,4,4,4,4,0,0,نہیں یار، بالکل نہیں! پوچھ لو، میں سننے کے لیے تیار ہوں۔,4,4,4,4,0,0,"""نہیں یار، بس منصوبہ بندی کا کوئی نیا طریقہ سوچیں گے۔""",2,2,2,2,0,0,"""جی یار، کہنا کیسا ہے؟""",2,2,2,2,0,0,"""یار، میں برا ہوں، لیکن اگر کوئی بات پوچھنا ہے تو میں آ",3,3,3,3,0,0
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,4,4,4,4,0,0,"""جی سر، آپ کی اجازت سے میں فائل جمع کر دیتا ہوں۔""",2,2,2,2,0,1,"""جی سر، بس فائل جمع کرانے کے بعد میں اپنا نوٹ بناؤں گا۔""",2,2,2,2,0,1,"""ٹھیک ہے، میں آپ کی فایل جمع کر دیں گے۔ میں آپ کی کوشش",2,2,2,2,0,0,"""جی، ابھی کرو، مجھے یہاں سے جانا ہے۔""",3,3,3,3,0,0
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,4,4,4,4,0,0,"""جی ابو جان، یہ کیسا ہوا کہ میں آپ سے یہ بات کرنا بھول گیا۔ اب ک",0,0,0,0,0,1,"""جی بیٹا، بس ابا جی کو مصروف نہ پایا۔ شاید کل یا اگلے روز۔""",2,2,2,2,0,1,"""جی بیٹا، میں سن رہا ہوں، بتاؤ کیا بات ہے؟""",4,4,4,4,0,0,"""ابو، مصروف ہوں جیسے ہوں تاکہ آپ کی بات سمجھیں۔""",1,1,1,0,0,1
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,4,4,4,4,0,0,"""جی ہمیں، بہت شکریہ، مگر آپ کی محبت کا بے حد شکریہ، می",2,2,2,2,0,0,جی بیٹا، آرام کر لو، میں تمہیں جگا دوں گی جب کچھ ضروری ہو گا۔,3,3,3,3,0,0,"""جی امی جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے بھی ت",0,0,0,0,0,1,"""جی بیٹا، بس تھوڑا آرام کر لینا، اور اپنا کھانا بنانے کے لیے کچھ وقت",2,2,2,2,0,0
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,3,4,4,4,0,0,"""جی، یہ فائل لے آؤں۔""",3,3,3,3,0,0,"""جی سر، براہ کرم لے آئیں، مجھے اس کی ضرورت ہے۔""",2,2,2,2,0,1,"""ٹھیک ہے، لے آؤں گے۔ میں اسے آپ کی جانب سے کچھ زاوٹا ہ",1,1,1,1,0,0,"""جی، یہ فائل لے آؤں گا، اور اپنی رپورٹ مکمل کر کے واپس آنا۔""",3,3,3,3,0,0
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,4,4,4,4,0,0,"""جی، میں ٹھیک ہوں، کیا ہوا؟""",1,1,1,1,0,0,"""جی بالکل، لے لو، مجھے کوئی مسئلہ نہیں ہے۔""",3,3,3,3,0,0,"""جی بالکل، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""",1,1,1,1,0,0,"""ٹھیک ہے، جیسے ہوا۔ میں منتظر ہوں۔""",1,1,1,0,0,0
