ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,پڑوسی جان، یہ بس کوتاہی ہے، اس کی ضرورت نہیں۔,3,3,3,3,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج کا کھ,3,3,3,3,0,0,ضرور یار، کام ہو جائے تو تمھارا بل میں ڈھونڈ کر دیتا ہوں گ,2,2,2,2,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,ضرور یار، آپ کی مہربانی اپنی جگہ، مگر اس بار میری طرف سے بل ادا نہیں �,3,3,3,3,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج مجھے,3,3,3,3,0,0,پڑوسی جان، تمہاری پیشکش مبارکہ ہے، میں ضرور اس کے حسب بل ادا ک,3,3,3,3,0,0
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,3,3,4,4,0,0,بھائی، تم مت نکالو، آج بل میری طرف سے ہے۔ پھر کبھی تم پلا دینا، م,4,4,4,4,0,0,بھائی، آپ کی محبت کا بے حد شکریہ، لیکن آج بل میری طرف سے ہے۔,3,3,3,3,0,0,بھائی، تمہاری محبت میرے لیے کافی ہے، میں بل ادا کر لوں گی۔,3,3,3,3,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,باجی، آپ کی محبت کا بہت شکریہ، مگر میں اس بار بل دے دیتا ہوں�,3,3,3,3,0,0,باجی، آپ کی محبت کا بے حد شکریہ، مگر ابھی تو بس اتنا ہی رہ گیا ہ,4,4,4,4,0,0,آپی، تم آئی۔ میں سارا بل ادا کر لوں گی۔,3,3,3,3,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، بہت شکریہ، لیکن آپ کی محبت کا بے حد شکریہ، یہ رشوت تھی جس ک,3,3,3,2,0,0,سر، آپ کی بہت اداوتوں کا شکریہ، مگر میں بل دکھانے دوں گا,3,3,3,3,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ چائے کا,3,3,3,3,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,3,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن آج بل میں ادا کر دینا چاہتا ہوں۔,2,2,2,2,0,0,آپ کی بہت شکریہ، میں آج بل ادا کروں گا۔,3,3,3,3,0,0,سر، معذرت چاہتا ہوں، آج مجھے دھیان نہیں رہا۔ آپ کی,3,3,3,3,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,3,3,4,4,0,0,ضرور یار، تم زحمت نہ کریں، میری طرف سے کام ہو جائے تو پھر ضرور تم ادا,3,3,3,3,0,0,یار، اس بار میری زحمت، وہ تمہاری بہت مہربانی۔ آئندہ کبھی می�,3,3,3,3,0,0,ضرور ٹھیک ہے، میں سارا بل میں دیتا ہوں، تم باج کر جاؤ۔,2,2,2,1,0,0
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,ضرور نہیں، تمہیں سب کیلیے کام ہے، بس کوتاہی کا بہت شکری,3,3,3,3,0,0,یار، بہت شکریہ، مگر اس بار تم زحمت نہ کریں، میں دھیان رکھوں گ,3,3,3,3,0,0,دستِدار، تمہاری مہربانی اپنی جگہ، مگر اس سب کی ضرورت نہیں۔ یہ م,3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,4,3,4,4,0,0,ابو، آپ کی محبت کا بے حد شکریہ، مگر آج کا بل میں خود ہی ادا کروں گ,3,3,3,3,0,0,ابّا جان، آپ کی بہت مہربانی، مگر ابھی اتنا وقت نہیں گزرا۔ آج کا بل,4,4,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر میری تقریباً اوری چا,3,3,3,3,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,ابّا جان، آپ کی فکر نہ کریں، بل خود مکمل کر لوں گا۔ آپ بس آرام کریں، ہم سب کا,2,2,2,2,0,1,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر ابھی صرف کھانے کا بل ہی نکل آیا,4,4,4,4,0,0,ابّا جان، تمہاری بہت مہربانی، مگر میری ادائیگی کا حجم زحمت نہ ک,3,3,3,3,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,سر، آپ کی بہت اچھی ادائیگی تھی۔ میں نے یہ جائزہ لیا ہے،,2,2,2,2,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر اس بار مجھے اس کام کا خيال کرنا پڑے گا,4,4,4,4,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر اس بار مجھے یہ موقع دیجیے۔ آجraelی کی م,2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,ٹھیک ہے، یہ میری ضرورت تھی، تم آرام کر لو۔,3,3,3,3,0,0,زحیر، اس سب کی ضرورت نہیں، کھانے کا بل میں ہی ادا کروں گا�,2,2,2,2,0,0,الحمدللہ! تمہاری بہت شکریہ۔ چلو، تھوڑا سا آرام کر لوں گا۔,3,3,3,3,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,ضرور یار، بالکل ٹھیک ہے، آدھا آدھا کر لیتے ہیں۔,2,2,2,2,0,0,یار، اس سب کی فکر نہ کریں، بل خود بخود برابر ہو جائے گا۔ تمہارا خیال بہ,2,2,2,2,0,0,ضرور یار، تمہاری حوصلہ افزائی، میری کوتاہی۔,3,3,3,3,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,دادا جان، معذرت چاہتا ہوں، میں نے کام لگا ڈالا ہے اس کے ل,2,2,2,2,0,0,جی دادا، میں ضرور تمہارا ساتھ چلا جاؤں گا۔ آپ کی صحبت ہمیش سے م,1,1,1,1,0,0,جی دادا، میں ضرور تمہارا ساتھ بازار چلا آؤں گا۔,3,3,3,3,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,دادی جان، معذرت چاہتی ہوں، میرا دھیان نہیں رہا۔ آئندہ می,2,2,2,2,0,0,جی دادی، میں ضرور وقت پر دوا لے لوں گی۔,2,2,2,2,0,0,جی دادی، اب سے میں ضرور وقت پر دوا لوں گا۔ آپ کی فکر کا بہت شکریہ۔,4,4,4,4,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,جی ابو، ان شاء اللہ میں کل صبح جلدی اٹھ جاؤں گا۔ آپ کی نشاندہی کا شکری,2,2,2,2,0,0,جی ابو، میں ضرور جلدی اٹھ جاؤں گا۔ آپ کی نشاندہی کا شکریہ۔,4,4,4,4,0,0,ابّا جان، معذرت چاہتا ہوں، میرا ایسा نہیں ہونا چاہیے,4,4,4,4,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,جی امی، ابھی نمٹا لو، تمہاری واقعی کوشش پڑی ہے۔,3,3,3,3,0,0,جی امی، ابھی اس کام کو مکمل کر لیتا ہوں۔,3,3,3,3,0,0,جی امی، ابھی مکمل کر دیتي ہوں۔ آپ بس آرام کریں، میں سب بخوبی نمٹا لوں,3,3,3,3,0,0
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,جی چچا جان، یہ فائل میں لے آتا ہوں۔,3,3,3,3,0,0,جی چچا جان، ابھی آنے ہی والا تھا۔ اگر مزید ضرورت پڑی تو آپ سے دوبار�,3,3,3,3,0,0,جی چچا جان، ان شاء اللہ میں وہ فایل بخوبی لے آتا ہوں۔ آپ کی ب,4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,جی خالہ، یہ بیگ میں لے آتا ہوں۔,3,3,3,3,0,0,الحمدللہ خالہ، اس سب کی ضرورت نہیں ہے۔ میں پڑھتے رہو گا,3,3,3,3,0,0,جی خالہ، ابھی لے آتا ہوں۔ اگر اور بھی ضرورت پڑی تو بتا دیجی�,3,3,3,3,0,0
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,ماموں جان، آپ کی بہت مہربانی، مگر میری ضرورت ابھی شکریہ کا,3,3,3,3,0,0,جی ماموں، ان شاء اللہ میں آپ کے ساتھ چلا جاؤں گا۔ آپ کی ضرورت پ�,3,3,3,3,0,0,ماموں جان، میں ضرور آؤں گا، اگر ضرورت پڑی تو آپ زحمت نہ کریں۔,4,4,4,4,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,جی سر، ابھی میں یہ باب مکمل کر ہی رہا ہوں۔ آپ کی نشاندہی ک,2,2,2,2,0,0,جی سر، میں اس باب کو دوبارہ پڑھ لوں گا۔ اگر ضرورت پڑی تو آپ سے پوچھ,2,2,2,2,0,0,جی سر، یہ میرے لیے خیال رہا ہے۔ یہ باب دوبارہ پڑھ کر می,2,2,2,2,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,جی سر، آپ کی نشاندہی کا شکریہ۔ میں ان شاء اللہ اسے دوبارہ کر,3,3,3,3,0,0,جی سر، میں دوبارہ کروں گا۔,3,3,3,3,0,0,جی سر، میری کوتاہی تھی، ابھی میں یہ درست کر دیتا ہوں۔ آپ کی نشاند,2,2,2,2,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,جی ابّا، میں ابھی ہی گیٹ بند کر دیتا ہوں۔ اگر اور بھی ضرورت ہ,2,2,2,1,0,1,جی امیار جان، ان شاء اللہ میں یہ چلوں گا۔,4,4,4,4,0,0,جی ابو، یہ گیٹ ابھی بند کر دیتا ہوں۔,3,3,3,3,0,0
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,جی امی، اس ساراں کوتاں پر رکھ لوں گی۔,3,3,3,3,0,0,جی امی، ابھی رکھ دیتي ہوں۔,4,4,4,4,0,0,"جی امی، ابھی رکھ لوں گی۔ آپ بس آرام کریں، میں سب سنبھال لوں گی۔"" ان ش",3,3,3,3,0,0
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,2,2,2,2,0,0,ابو، میں نے تمہاری نشاندہی نہیں ختم کی تھی، میری غلطی تھی،,2,2,2,2,0,0,ابو، میری کوتاہی کا بہت معذرت چاہتا ہوں۔ آپ کی نشاندہی ک,3,3,3,3,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,دادا جان، معذرت چاہتا ہوں، میری کوتاہی تھی۔ بس یہی سب کام مکمل,2,2,2,2,0,0,دادا جان، معذرت چاہتا ہوں، معاملات کی تکلیف ہونے دیجیے۔,3,3,3,3,0,0,دادا جان، معذرت چاہتا ہوں، ٹریفک تھی، میری گाडی روکنے میں آ,3,3,3,3,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,جی امی، معذرت چاہتا ہوں، میں غلط رہ گیا۔ آئندہ میں ضر,3,3,3,3,0,0,امی، نہنظرانداز کریں، میری نشستھی ٹھیک ہے۔ میں ضرور دیر تک با,3,3,3,3,0,0,امی، نہوں فکر کریں، میں جلدی آئے گی۔ اللہ کی بدولت ابھی صرف تھو�,3,3,3,2,0,0
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,جی تایا، میں سunj raha hoon۔ آپ کی نشیعت کا بہت شکریہ۔,4,4,4,4,0,0,ابّا جان، آپ کی بہت نصیحت، میں سارا سمجھا ہے۔,3,3,3,3,0,0,جی تایا، میں سُن رہا ہوں۔ آپ کی نصیحتیں ہمیشہ میرے,2,2,2,2,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,جی ابوطاؤ، میں ضرور मदد کروں گا۔,3,3,3,2,0,0,جی ابو، ان شاء اللہ میں ضرور تمہاری مدد کر دوں گا۔ آپ بس کام مکمل کر لو، میں سب,4,4,4,4,0,0,ابّا جان، آپ کی بہت مہربانی، میں ضرورत پڑی تو ٹھیک ہوں,4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,جی امی، ابھی ہاتھ بٹا دیتا ہوں۔,3,3,3,3,0,0,جی امی، ابھی ٹھیک ہوں، اس کے لیے تمہارا بہت شکریہ۔,2,2,2,2,0,0,جی امی، ابھی ہی کچن میں جاؤں گی۔ آپ فکر نہ کریں، میں سب ضروری,2,2,2,2,0,0
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,جی چچا جاؤ، تمہاری بہت شکریہ۔ آپنے سامان لی کر جاؤں گ,3,3,3,3,0,0,جی چچا، ان شاء اللہ میں ضرور ساتھ چلا جاؤں گا۔ آپ کی ضرورت پڑی کسی چیز,2,2,2,2,0,0,جی چچا جان، میں ضرور تمہارا ساتھ چلا آؤں گا۔,2,2,2,2,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,جی خالہ، ان شاء اللہ میں کام مکمل کر دیتا ہوں۔ آپ بس آرام کریں، میں,3,3,3,3,0,0,"الحمدللہ خالہ، میری طرف سے ہم مل کر آؤं龈标牌限制
emodel",3,3,3,3,0,0,جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔,3,3,3,3,0,0
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,دادا جان، معذرت چاہتا ہوں، میری دوائی ہی لے آئی۔,3,3,3,3,0,0,جی دادا، میں ابھی دوائی لے آتا ہوں۔,2,2,2,1,0,0,جی دادا جان، ابھی آئندہ لمحے میں ان کی دوائی لے آتا ہوں۔ اگر ان�,3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,"جی دادی، ابھی آئی۔ آپ زحمت نہ کریں، میں خود پانی لے آؤں گی۔""",3,3,3,3,0,0,دادی جان، ابھی صرف تھوڑا سا وقت Chلیں۔ میں بس آنے ہی والی ہو,2,2,2,2,0,0,جی دادی، ابھی لے آئی۔,2,2,2,2,0,0
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,ٹھیک ہے بھائی، تم آ گئے، میری مدد ہی کافی ہے۔,3,3,3,3,0,0,ضرور ہی، یار! تمہاری جگہ، میں یہی ختم کر دیتا ہوں۔,2,2,2,2,0,0,ٹھیک ہے بھائی، میں ابھی ہی بیگ پکڑ لوں گی۔ تمہاری مدد,2,2,2,2,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,ضرور ہو، ابھی تک آنے والی ہیں۔ تمہارا بہت شکریہ۔,3,3,3,3,0,0,شکریہ بہو، ابھی چارجر دے دوں گا۔ تمہاری بات نہیں بھولتا,3,3,3,3,0,0,ٹھیک ہے باجی، چارج رہو دوں۔,4,4,4,4,0,0
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,ابّا جان، ان شاء اللہ میں یہ کام دیکھ لوں گا، اگر تمہاری بہت م,3,3,3,3,0,0,جی ابو، ان شاء اللہ میں ضرور اس کام کو مکمل کر دوں گا۔ آپ کی بہت مہربانی۔,2,2,2,2,0,0,جی باپو، ابھی دیکھتا ہوں۔,3,3,3,3,0,0
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,جی ساس، ان شاء اللہ میں سب تیار کر لوں گی۔ اگر ابھی تک کچھ بھول گئی تو بتا,4,4,4,3,0,0,جی ساسی، میں سب تیاری مکمل کر لوں گی، آپ بس آرام کریں۔,2,2,2,2,0,0,سی آؤں ہیں، تمہاری بہنو، چلو ٹھیک ہوگی۔ آپ کو یہ ک,3,3,3,3,0,0
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,3,3,3,3,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج ہی یہ ک,2,2,2,2,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج بس کام,3,3,3,3,0,0
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,4,4,4,0,0,ماموں، میں نے یہ کام نہیں چھوڑ دیا تھا، آپ زحمت نہ کری,2,2,2,2,0,0,جی والدہ، آپ کی بہت مہربانی، مگر یہ کام میری کوتاہی ہے۔ آ,3,3,3,2,0,0,ما، میں سارا کام خود مکمل کر لوں گا، آپ بس آرام کریں۔ آپ کی دیکھ بھال کا بہت,2,2,2,2,0,0
