ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,سر، معذرت چاہتا ہوں، آج مجھے دھیان نہیں رہا۔ آپ کی,,,,,,,آپ کی بہت شکریہ، میں آج بل ادا کروں گا۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن آج بل میں ادا کر دینا چاہتا ہوں۔,,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,یار، اس بار میری زحمت، وہ تمہاری بہت مہربانی۔ آئندہ کبھی می�,,,,,,,ضرور یار، تم زحمت نہ کریں، میری طرف سے کام ہو جائے تو پھر ضرور تم ادا,,,,,,,ضرور ٹھیک ہے، میں سارا بل میں دیتا ہوں، تم باج کر جاؤ۔,,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,یار، بہت شکریہ، مگر اس بار تم زحمت نہ کریں، میں دھیان رکھوں گ,,,,,,,دستِدار، تمہاری مہربانی اپنی جگہ، مگر اس سب کی ضرورت نہیں۔ یہ م,,,,,,,ضرور نہیں، تمہیں سب کیلیے کام ہے، بس کوتاہی کا بہت شکری,,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,ابو، آپ کی محبت کا بے حد شکریہ، مگر آج کا بل میں خود ہی ادا کروں گ,,,,,,,ابّا جان، آپ کی بہت مہربانی، مگر ابھی اتنا وقت نہیں گزرا۔ آج کا بل,,,,,,,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر میری تقریباً اوری چا,,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,ابّا جان، تمہاری بہت مہربانی، مگر میری ادائیگی کا حجم زحمت نہ ک,,,,,,,ابّا جان، آپ کی فکر نہ کریں، بل خود مکمل کر لوں گا۔ آپ بس آرام کریں، ہم سب کا,,,,,,,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر ابھی صرف کھانے کا بل ہی نکل آیا,,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر اس بار مجھے اس کام کا خيال کرنا پڑے گا,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر اس بار مجھے یہ موقع دیجیے۔ آجraelی کی م,,,,,,,سر، آپ کی بہت اچھی ادائیگی تھی۔ میں نے یہ جائزہ لیا ہے،,,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,ٹھیک ہے، یہ میری ضرورت تھی، تم آرام کر لو۔,,,,,,,الحمدللہ! تمہاری بہت شکریہ۔ چلو، تھوڑا سا آرام کر لوں گا۔,,,,,,,زحیر، اس سب کی ضرورت نہیں، کھانے کا بل میں ہی ادا کروں گا�,,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,ضرور یار، تمہاری حوصلہ افزائی، میری کوتاہی۔,,,,,,,ضرور یار، بالکل ٹھیک ہے، آدھا آدھا کر لیتے ہیں۔,,,,,,,یار، اس سب کی فکر نہ کریں، بل خود بخود برابر ہو جائے گا۔ تمہارا خیال بہ,,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,جی دادا، میں ضرور تمہارا ساتھ چلا جاؤں گا۔ آپ کی صحبت ہمیش سے م,,,,,,,دادا جان، معذرت چاہتا ہوں، میں نے کام لگا ڈالا ہے اس کے ل,,,,,,,جی دادا، میں ضرور تمہارا ساتھ بازار چلا آؤں گا۔,,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,جی دادی، میں ضرور وقت پر دوا لے لوں گی۔,,,,,,,دادی جان، معذرت چاہتی ہوں، میرا دھیان نہیں رہا۔ آئندہ می,,,,,,,جی دادی، اب سے میں ضرور وقت پر دوا لوں گا۔ آپ کی فکر کا بہت شکریہ۔,,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,ابّا جان، معذرت چاہتا ہوں، میرا ایسा نہیں ہونا چاہیے,,,,,,,جی ابو، ان شاء اللہ میں کل صبح جلدی اٹھ جاؤں گا۔ آپ کی نشاندہی کا شکری,,,,,,,جی ابو، میں ضرور جلدی اٹھ جاؤں گا۔ آپ کی نشاندہی کا شکریہ۔,,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,جی امی، ابھی نمٹا لو، تمہاری واقعی کوشش پڑی ہے۔,,,,,,,جی امی، ابھی مکمل کر دیتي ہوں۔ آپ بس آرام کریں، میں سب بخوبی نمٹا لوں,,,,,,,جی امی، ابھی اس کام کو مکمل کر لیتا ہوں۔,,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,جی چچا جان، ان شاء اللہ میں وہ فایل بخوبی لے آتا ہوں۔ آپ کی ب,,,,,,,جی چچا جان، یہ فائل میں لے آتا ہوں۔,,,,,,,جی چچا جان، ابھی آنے ہی والا تھا۔ اگر مزید ضرورت پڑی تو آپ سے دوبار�,,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,الحمدللہ خالہ، اس سب کی ضرورت نہیں ہے۔ میں پڑھتے رہو گا,,,,,,,جی خالہ، یہ بیگ میں لے آتا ہوں۔,,,,,,,جی خالہ، ابھی لے آتا ہوں۔ اگر اور بھی ضرورت پڑی تو بتا دیجی�,,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,ماموں جان، میں ضرور آؤں گا، اگر ضرورت پڑی تو آپ زحمت نہ کریں۔,,,,,,,ماموں جان، آپ کی بہت مہربانی، مگر میری ضرورت ابھی شکریہ کا,,,,,,,جی ماموں، ان شاء اللہ میں آپ کے ساتھ چلا جاؤں گا۔ آپ کی ضرورت پ�,,,,,,
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,,,,,,,جی سر، یہ میرے لیے خیال رہا ہے۔ یہ باب دوبارہ پڑھ کر می,,,,,,,جی سر، میں اس باب کو دوبارہ پڑھ لوں گا۔ اگر ضرورت پڑی تو آپ سے پوچھ,,,,,,,جی سر، ابھی میں یہ باب مکمل کر ہی رہا ہوں۔ آپ کی نشاندہی ک,,,,,,
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,,,,,,,جی سر، آپ کی نشاندہی کا شکریہ۔ میں ان شاء اللہ اسے دوبارہ کر,,,,,,,جی سر، میری کوتاہی تھی، ابھی میں یہ درست کر دیتا ہوں۔ آپ کی نشاند,,,,,,,جی سر، میں دوبارہ کروں گا۔,,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,جی امیار جان، ان شاء اللہ میں یہ چلوں گا۔,,,,,,,جی ابّا، میں ابھی ہی گیٹ بند کر دیتا ہوں۔ اگر اور بھی ضرورت ہ,,,,,,,جی ابو، یہ گیٹ ابھی بند کر دیتا ہوں۔,,,,,,
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,"جی امی، ابھی رکھ لوں گی۔ آپ بس آرام کریں، میں سب سنبھال لوں گی۔"" ان ش",,,,,,,جی امی، اس ساراں کوتاں پر رکھ لوں گی۔,,,,,,,جی امی، ابھی رکھ دیتي ہوں۔,,,,,,
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,,,,,,,ابو، میں نے تمہاری نشاندہی نہیں ختم کی تھی، میری غلطی تھی،,,,,,,,ابو، میری کوتاہی کا بہت معذرت چاہتا ہوں۔ آپ کی نشاندہی ک,,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,دادا جان، معذرت چاہتا ہوں، معاملات کی تکلیف ہونے دیجیے۔,,,,,,,دادا جان، معذرت چاہتا ہوں، ٹریفک تھی، میری گाडی روکنے میں آ,,,,,,,دادا جان، معذرت چاہتا ہوں، میری کوتاہی تھی۔ بس یہی سب کام مکمل,,,,,,
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,امی، نہنظرانداز کریں، میری نشستھی ٹھیک ہے۔ میں ضرور دیر تک با,,,,,,,امی، نہوں فکر کریں، میں جلدی آئے گی۔ اللہ کی بدولت ابھی صرف تھو�,,,,,,,جی امی، معذرت چاہتا ہوں، میں غلط رہ گیا۔ آئندہ میں ضر,,,,,,
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,جی تایا، میں سُن رہا ہوں۔ آپ کی نصیحتیں ہمیشہ میرے,,,,,,,ابّا جان، آپ کی بہت نصیحت، میں سارا سمجھا ہے۔,,,,,,,جی تایا، میں سunj raha hoon۔ آپ کی نشیعت کا بہت شکریہ۔,,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,جی ابوطاؤ، میں ضرور मदد کروں گا۔,,,,,,,جی ابو، ان شاء اللہ میں ضرور تمہاری مدد کر دوں گا۔ آپ بس کام مکمل کر لو، میں سب,,,,,,,ابّا جان، آپ کی بہت مہربانی، میں ضرورत پڑی تو ٹھیک ہوں,,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,جی امی، ابھی ہی کچن میں جاؤں گی۔ آپ فکر نہ کریں، میں سب ضروری,,,,,,,جی امی، ابھی ٹھیک ہوں، اس کے لیے تمہارا بہت شکریہ۔,,,,,,,جی امی، ابھی ہاتھ بٹا دیتا ہوں۔,,,,,,
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,جی چچا جان، میں ضرور تمہارا ساتھ چلا آؤں گا۔,,,,,,,جی چچا جاؤ، تمہاری بہت شکریہ۔ آپنے سامان لی کر جاؤں گ,,,,,,,جی چچا، ان شاء اللہ میں ضرور ساتھ چلا جاؤں گا۔ آپ کی ضرورت پڑی کسی چیز,,,,,,
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,جی خالہ، ان شاء اللہ میں کام مکمل کر دیتا ہوں۔ آپ بس آرام کریں، میں,,,,,,,"الحمدللہ خالہ، میری طرف سے ہم مل کر آؤं龈标牌限制
emodel",,,,,,,جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔,,,,,,
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,جی دادا جان، ابھی آئندہ لمحے میں ان کی دوائی لے آتا ہوں۔ اگر ان�,,,,,,,دادا جان، معذرت چاہتا ہوں، میری دوائی ہی لے آئی۔,,,,,,,جی دادا، میں ابھی دوائی لے آتا ہوں۔,,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,"جی دادی، ابھی آئی۔ آپ زحمت نہ کریں، میں خود پانی لے آؤں گی۔""",,,,,,,دادی جان، ابھی صرف تھوڑا سا وقت Chلیں۔ میں بس آنے ہی والی ہو,,,,,,,جی دادی، ابھی لے آئی۔,,,,,,
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,,,,,,,ٹھیک ہے بھائی، تم آ گئے، میری مدد ہی کافی ہے۔,,,,,,,ٹھیک ہے بھائی، میں ابھی ہی بیگ پکڑ لوں گی۔ تمہاری مدد,,,,,,,ضرور ہی، یار! تمہاری جگہ، میں یہی ختم کر دیتا ہوں۔,,,,,,
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,,,,,,,ٹھیک ہے باجی، چارج رہو دوں۔,,,,,,,ضرور ہو، ابھی تک آنے والی ہیں۔ تمہارا بہت شکریہ۔,,,,,,,شکریہ بہو، ابھی چارجر دے دوں گا۔ تمہاری بات نہیں بھولتا,,,,,,
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,,,,,,,جی باپو، ابھی دیکھتا ہوں۔,,,,,,,جی ابو، ان شاء اللہ میں ضرور اس کام کو مکمل کر دوں گا۔ آپ کی بہت مہربانی۔,,,,,,,ابّا جان، ان شاء اللہ میں یہ کام دیکھ لوں گا، اگر تمہاری بہت م,,,,,,
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,,,,,,,جی ساس، ان شاء اللہ میں سب تیار کر لوں گی۔ اگر ابھی تک کچھ بھول گئی تو بتا,,,,,,,جی ساسی، میں سب تیاری مکمل کر لوں گی، آپ بس آرام کریں۔,,,,,,,سی آؤں ہیں، تمہاری بہنو، چلو ٹھیک ہوگی۔ آپ کو یہ ک,,,,,,
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج بس کام,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج ہی یہ ک,,,,,,
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,,,,,,,جی والدہ، آپ کی بہت مہربانی، مگر یہ کام میری کوتاہی ہے۔ آ,,,,,,,ما، میں سارا کام خود مکمل کر لوں گا، آپ بس آرام کریں۔ آپ کی دیکھ بھال کا بہت,,,,,,,ماموں، میں نے یہ کام نہیں چھوڑ دیا تھا، آپ زحمت نہ کری,,,,,,
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,,,,,,,جی تایا، یہ کاغذات لیتا ہوں۔,,,,,,,جی تایا، ان شاء اللہ میںMoment کاغذات لے آتا ہوں۔ اگر کوئی اور ضروری کام,,,,,,,ابو، معذرت چاہتا ہوں، میرے دھیان سے نہیں رہا۔ آئندہ میں,,,,,,
119,کزن,کزن,Low,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,,,,,,,ضرور، یار! ان شاء اللہ میں بس آنے ہی والی ہوں۔,,,,,,,ضرور یار، آ گئی، تمہاری معذرت چاہتی ہوں اگر کام مکمل ہو جائے,,,,,,,ٹھیک ہے یار، آئندہ تمہارا ساتھ رہنے دوں گا۔ ابھی کام,,,,,,
120,کزن,کزن,Low,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,,,,,,,نہیں یار، تم باقی رہ لو، میں یہ کام کر لوں گا۔,,,,,,,نہیں یار، یہ کام ہم مل کر مکمل کر لیتے ہیں۔ تمہارا سات,,,,,,,ضرور، یہ کام میں خود مکمل کر دوں گا۔,,,,,,
121,سینئر,جونیئر,High,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,,,,,,,آپ کی نشاندہی کا شکریہ، مگر میں سمجھ نہیں پاں کہ کیا آپ ک,,,,,,,آپ کی نشاندہی کا شکریہ، میں آپ کی تجاویز کے مطابق اس عمل کو بہتر کرنگا۔,,,,,,,سر، آپ کی تھوڑی سی تنقید کا بہت شکریہ۔ میں ان شاء اللہ بہتر کام,,,,,,
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,جی سر، آپ کی نشاندہی کا شکریہ۔ میں اس پر کام کر کے بہتر جواب دے سکو�,,,,,,,بہت شکریہ سر، آپ کی نشاندہی کا میں دھیان رکھتا ہوں۔ میں,,,,,,,سر، میری کوتاہی بس آپ کی حوصلہ افزائی تھی۔ میں ان شاء اللہ بہتر کر,,,,,,
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی نشاند,,,,,,,ابو، ان شاء اللہ میں یہ بس کوتاہی دھونڈ لوں گا، پھر سے بہتر ک,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,,,,,,
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,یار، اس بار تمہاری رائے کا بہت شکریہ۔ میں دوسرے طریقے آزماتا,,,,,,,شکریہ براےِ محرمانہ، تمھارا شکریہ، میرے لیے یہ بہت اہ,,,,,,,آپ کی بہت محبت کا شکریہ، لیکن میری طرف سے اس کی وجہ بہتر آئی,,,,,,
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,آپ کی تھوڑی زحمت ہوگی، میری غلطی کا بہت شکریہ۔,,,,,,,دOST، معذرت چاہتا ہوں، میرا رویہ بہتر کرنے کی ضرورت ہے,,,,,,,شکریہ یار، یہ میری عادت ہے، تم زحمت نہ کریں۔,,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,والدہ جان، آپ کی بات کا بہت شکریہ۔ میں آپ کی بہت محبت کرتی ہ,,,,,,,ابو، معاملہ سمجھ گیا، میرا رویہ شاید آپ کو نہیں پزیر کیا گیا۔,,,,,,,ماما، آپ کی بہت نشاندہی، میں اس پر غور کرونی۔ آپ کی نشاندہی کا شکریہ�,,,,,,
