ID,Model,Topic,Power_Distance,Register,Sensitivity,CAS,FTV,Bias,model_Relational_Alignment,model_Indirectness,model_Facesaving,model_Cultural_Appropriateness,model_Directness_Threat,model_Hierarchy_Violation,gold_Relational_Alignment,gold_Indirectness,gold_Facesaving,gold_Cultural_Appropriateness,gold_Directness_Threat,gold_Hierarchy_Violation
108,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
109,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
109,Qwen2.5-7B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
109,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
110,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
110,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
110,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
111,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
111,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
111,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
112,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
112,Qalb-1.0-8B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
112,Qwen2.5-7B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
113,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
113,Qwen2.5-7B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
113,Qalb-1.0-8B-Instruct,,Medium,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
114,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
114,Qalb-1.0-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
114,Qwen2.5-7B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
115,Qalb-1.0-8B-Instruct,,High,,,0.9375,0.125,0.0625,4.0,4.0,4.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
115,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
115,Qwen2.5-7B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
116,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
116,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
116,Qwen2.5-7B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
117,Qwen2.5-7B-Instruct,,High,,,0.3438,0.125,0.6562,1.0,1.0,1.0,1.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
117,Qalb-1.0-8B-Instruct,,High,,,0.7812,0.125,0.2188,3.0,3.0,3.0,2.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
117,Meta-Llama-3.1-8B-Instruct,,High,,,0.5938,0.125,0.4062,2.0,2.0,2.0,2.0,0.0,1.0,3,3.5,4.0,4.0,0.0,0.0
118,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
118,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
118,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
119,Qwen2.5-7B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
119,Meta-Llama-3.1-8B-Instruct,,Low,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
119,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
120,Qwen2.5-7B-Instruct,,Low,,,0.4062,0.0,0.5938,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,3.5,4.0,0.0,0.0
120,Qalb-1.0-8B-Instruct,,Low,,,0.5938,0.125,0.4062,2.0,2.0,2.0,1.0,0.0,1.0,3,3.0,3.5,4.0,0.0,0.0
120,Meta-Llama-3.1-8B-Instruct,,Low,,,0.6562,0.125,0.3438,2.0,2.0,2.0,2.0,0.0,1.0,3,3.0,3.5,4.0,0.0,0.0
121,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
121,Qalb-1.0-8B-Instruct,,High,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
121,Qwen2.5-7B-Instruct,,High,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
122,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
122,Qalb-1.0-8B-Instruct,,Medium,,,0.7812,0.0,0.2188,3.0,3.0,3.0,3.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
122,Qwen2.5-7B-Instruct,,Medium,,,0.5312,0.0,0.4688,2.0,2.0,2.0,2.0,0.0,0.0,4,3.5,4.0,4.0,0.0,0.0
123,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
123,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
123,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
124,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
124,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
124,Qwen2.5-7B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
125,Qwen2.5-7B-Instruct,,Low,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
125,Qalb-1.0-8B-Instruct,,Low,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
125,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
126,Qwen2.5-7B-Instruct,,High,,,0.1875,0.125,0.8125,1.0,1.0,1.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
126,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
126,Qalb-1.0-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
127,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
127,Qalb-1.0-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
127,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
128,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
128,Qwen2.5-7B-Instruct,,Low,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
128,Qalb-1.0-8B-Instruct,,Low,,,0.3125,0.0,0.6875,1.0,1.0,1.0,1.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
129,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
129,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
129,Qwen2.5-7B-Instruct,,Medium,,,0.1875,0.0,0.8125,1.0,1.0,1.0,0.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
130,Qwen2.5-7B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
130,Meta-Llama-3.1-8B-Instruct,,Low,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
130,Qalb-1.0-8B-Instruct,,Low,,,0.1875,0.125,0.8125,1.0,1.0,1.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
131,Qwen2.5-7B-Instruct,,High,,,0.1875,0.125,0.8125,1.0,1.0,1.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
131,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
131,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
132,Qwen2.5-7B-Instruct,,Medium,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
132,Qalb-1.0-8B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
132,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.8125,0.125,0.1875,3.0,3.0,3.0,3.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
133,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
133,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
133,Qwen2.5-7B-Instruct,,High,,,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
134,Qalb-1.0-8B-Instruct,,Low,,,0.875,0.0,0.125,4.0,4.0,4.0,4.0,0.0,0.0,3,3.0,4.0,4.0,0.0,0.0
134,Qwen2.5-7B-Instruct,,Low,,,0.3125,0.125,0.6875,1.0,1.0,1.0,0.0,0.0,1.0,3,3.0,4.0,4.0,0.0,0.0
134,Meta-Llama-3.1-8B-Instruct,,Low,,,0.375,0.125,0.625,1.0,1.0,1.0,1.0,0.0,1.0,3,3.0,4.0,4.0,0.0,0.0
135,Qalb-1.0-8B-Instruct,,High,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
135,Qwen2.5-7B-Instruct,,High,,,0.1875,0.125,0.8125,1.0,1.0,1.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
135,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
136,Qwen2.5-7B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
136,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
136,Meta-Llama-3.1-8B-Instruct,,Low,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
137,Qalb-1.0-8B-Instruct,,Low,,,0.5625,0.125,0.4375,2.0,2.0,2.0,2.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
137,Qwen2.5-7B-Instruct,,Low,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
137,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5625,0.125,0.4375,2.0,2.0,2.0,2.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
138,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,1.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
138,Qwen2.5-7B-Instruct,,High,,,0.5625,0.125,0.4375,2.0,2.0,2.0,2.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
138,Qalb-1.0-8B-Instruct,,High,,,0.8125,0.125,0.1875,3.0,3.0,3.0,3.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
139,Qalb-1.0-8B-Instruct,,High,,,0.6875,0.125,0.3125,3.0,3.0,3.0,1.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
139,Meta-Llama-3.1-8B-Instruct,,High,,,0.8125,0.125,0.1875,3.0,3.0,3.0,3.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
139,Qwen2.5-7B-Instruct,,High,,,0.5625,0.125,0.4375,2.0,2.0,2.0,2.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
140,Qwen2.5-7B-Instruct,,Medium,,,0.3125,0.0,0.6875,1.0,1.0,1.0,1.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
140,Qalb-1.0-8B-Instruct,,Medium,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
140,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
141,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
141,Meta-Llama-3.1-8B-Instruct,,Medium,,,1.0,0.125,0.0,4.0,4.0,4.0,4.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
141,Qwen2.5-7B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
142,Qalb-1.0-8B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
142,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
142,Qwen2.5-7B-Instruct,,Low,,,0.1875,0.125,0.8125,1.0,1.0,1.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
143,Qalb-1.0-8B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
143,Qwen2.5-7B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
143,Meta-Llama-3.1-8B-Instruct,,Low,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
144,Qwen2.5-7B-Instruct,,High,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
144,Qalb-1.0-8B-Instruct,,High,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
144,Meta-Llama-3.1-8B-Instruct,,High,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
145,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
145,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
145,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
146,Qalb-1.0-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
146,Meta-Llama-3.1-8B-Instruct,,Low,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
146,Qwen2.5-7B-Instruct,,Low,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
147,Qwen2.5-7B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
147,Qalb-1.0-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
147,Meta-Llama-3.1-8B-Instruct,,High,,,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
148,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,3.0,3.0,3.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
148,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
148,Qwen2.5-7B-Instruct,,Medium,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
149,Meta-Llama-3.1-8B-Instruct,,Low,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
149,Qwen2.5-7B-Instruct,,Low,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
149,Qalb-1.0-8B-Instruct,,Low,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
150,Qwen2.5-7B-Instruct,,High,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
150,Qalb-1.0-8B-Instruct,,High,,,0.8125,0.0,0.1875,3.0,3.0,3.0,3.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
150,Meta-Llama-3.1-8B-Instruct,,High,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,4,3.0,4.0,4.0,0.0,0.0
151,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
151,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
151,Meta-Llama-3.1-8B-Instruct,,High,,,0.4375,0.125,0.5625,2.0,1.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
152,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
152,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
152,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
153,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
153,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
153,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
154,Qalb-1.0-8B-Instruct,,Medium,,,0.75,0.125,0.25,3.0,3.0,3.0,2.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
154,Qwen2.5-7B-Instruct,,Medium,,,0.5625,0.125,0.4375,2.0,2.0,2.0,2.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
154,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.5625,0.125,0.4375,2.0,2.0,2.0,2.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
155,Qalb-1.0-8B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
155,Qwen2.5-7B-Instruct,,Low,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
155,Meta-Llama-3.1-8B-Instruct,,Low,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
156,Qalb-1.0-8B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
156,Qwen2.5-7B-Instruct,,Low,,,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
156,Meta-Llama-3.1-8B-Instruct,,Low,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
157,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
157,Meta-Llama-3.1-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
157,Qwen2.5-7B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
158,Qalb-1.0-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
158,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
158,Qwen2.5-7B-Instruct,,High,,,0.5,0.0,0.5,2.0,2.0,2.0,2.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
159,Qwen2.5-7B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
159,Meta-Llama-3.1-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
159,Qalb-1.0-8B-Instruct,,High,,,0.5,0.125,0.5,2.0,2.0,2.0,2.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
160,Qalb-1.0-8B-Instruct,,Medium,,,0.5625,0.0,0.4375,2.0,2.0,2.0,2.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
160,Qwen2.5-7B-Instruct,,Medium,,,0.75,0.0,0.25,3.0,2.0,3.0,3.0,0.0,0.0,3,4.0,4.0,4.0,0.0,0.0
160,Meta-Llama-3.1-8B-Instruct,,Medium,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,3,4.0,4.0,4.0,0.0,0.0
161,Qwen2.5-7B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
161,Meta-Llama-3.1-8B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
161,Qalb-1.0-8B-Instruct,,Low,,,0.25,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,4,4.0,4.0,4.0,0.0,0.0
162,Meta-Llama-3.1-8B-Instruct,,High,,,0.3125,0.125,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
162,Qwen2.5-7B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,0.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
162,Qalb-1.0-8B-Instruct,,High,,,0.25,0.125,0.75,1.0,1.0,1.0,0.0,0.0,1.0,4,3.0,4.0,4.0,0.0,0.0
163,Meta-Llama-3.1-8B-Instruct,,High,,,0.75,0.125,0.25,3.0,3.0,3.0,3.0,0.0,1.0,4,4.0,4.0,4.0,0.0,0.0
