ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,"""جی، میں سمجھتا ہوں، مگر میں نے اس پر مزید غور کیا ہے اور",,,,,,,"""ٹھیک ہے، مگر میں اس کو آسانی سے کھوڑنے والا نہیں تصور کرتا",,,,,,,"""یار، مجھے تو لگتا ہے کہ یہ آئیڈیا بہت اچھا ہ",,,,,,,"""ٹھیک ہے، اگر تمہیں ایسا لگتا ہے تو ہم کوئی اور حل تلاش کر لیتے ہیں۔""",,,,,,
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,"""دوست، مگر اس بار میں کچھ تیزی سے رویے کھولنا چاہتا ہوں۔",,,,,,,"""جی، میں جانتا ہوں کہ یہ میرا روایتی رویہ ہے، لیکن مجھ",,,,,,,"""یار، میں جانتا ہوں، اور میں اس پر کام کر رہا ہوں۔ تمہاری رائے کا شکریہ!""",,,,,,,"""یار، میں نے تو اسے بار بار درست کر دیا ہے، لیکن ابھی بھی یاد نہی�",,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,"""والدہ جان، میں تماشا کر رہی ہوں، لیکن میں اپنے رویے کو م",,,,,,,"""ماں، مجھے افسوس ہے کہ آپ کو مایوسی ہوئی، میں کوشش کروں گی کہ آئندہ آپ کی باتوں کا خیال رکھوں۔""",,,,,,,"""ماں، مجھے کہاں کہاں لگتا ہے کہ میں نے آپ کی",,,,,,,"""والدہ جان، میں سمجھتا ہوں، لیکن میں نے اپنے فیصلے پر عمل کر",,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,"""سر، آپ کی ملاحظے کو بہت مہربانی سے ملاحظہ کر لیا ہے۔ میں اس ک",,,,,,,"""سر، میں نے رپورٹ کو بہترین طریقے سے تیار کیا ہے، لیکن اگر آپ کو کو",,,,,,,"""جی سر، میں ان خامیوں پر توجہ دیتا ہوں اور اصلاحات کرلوں گا۔""",,,,,,,"""جی سر، میں ان خامیوں کو دور کرنے کی کوشش کروں گا۔ آپ کی رہنمائی کا شکریہ۔""",,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,"""ہاہا، شاید تھوڑی سختی ضروری ہے، لیکن میں کوشش کروں گا کہ زیادہ سخت نہ ہوں!""",,,,,,,"""جی، کزن جان، مجھے تو لگتا ہے کہ میں کچھ حد سے زیادہ سخت ہ",,,,,,,"""کزن، میں کیا زیادہ سخت ہو رہا ہوں؟ آپ کیا میں کسی می",,,,,,,"""جی کزن، شاید، مگر میں خود سنبھال لوں گا، آپ زحمت نہ کریں۔""",,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,"""سر، میں اس معیار کے کام کی توقع نہیں کر سکتا تھا، مگر ابھی اتنا کام با",,,,,,,"""جی سر، مجھے اپنی غلطی کا احساس ہوا ہے۔ میں اس سے سیکھنے",,,,,,,"""استاد جان، میں اس معیار کے کام کی توقع نہیں کرتا تھا، لیکن آپ ک",,,,,,,"""سر، میں اپنی غلطی تسلیم کرتا ہوں اور آئندہ بہتر کارکردگی کا وعدہ کرتا ہوں۔""",,,,,,
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,,,,,,,"""یہ سب میں کی وجہ سے ہو گا، آپ کی ذمہ داری نہیں ہے۔""",,,,,,,"""نہیں یار، یہ سب ہمارے مشترکے فیصلوں کے نتیجے ہ",,,,,,,"""دوست، میں سمجھتا ہوں، لیکن ابھی اتنا کام نہیں ہے۔ می",,,,,,,"""یار، یہ تو ہم سب کی مشترکہ غلطی ہے، اس میں صرف میری ذمہ داری نہیں ہے۔""",,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""والد جان، میں نے اس کام کیا ہے لیکن میں نے اسے اپنے ذہانت",,,,,,,"""ابا، مجھے اس پر افسوس ہے، میں نے آپ کی بات کو نظرانداز کیا، آئندہ احتیاط کروں گا۔""",,,,,,,"""والد جی، مجھے لگتا تھا کہ یہ کام ضروری ہے، اور میں نے سوچ",,,,,,,"""والد جان، میں سمجھتا ہوں کہ آپ میرے فیصلے سے مطمئن نہ",,,,,,
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,,,,,,,"""اس کے بارے میں بات چلتے رہیں، میں سمجھنے کے بعد اپنے",,,,,,,"""ٹھیک ہے، مگر آپ کی رائے بھی مہربان ہے۔ میں آپ کی نظر ک",,,,,,,"""میں آپ کی رائے کا احترام کرتا ہوں، کیا آپ اپنی تشویشات کو مزید وضاحت سے بیان کر سکتے ہیں؟""",,,,,,,"""ٹھیک ہے، اگر آپ کو یقین ہے کہ یہ فیصلہ صحیح نہیں",,,,,,
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,,,,,,,"""جی تایا جان، میں نے یقین کیا تھا کہ وہ کام کامیابی سے مکمل ہو ج",,,,,,,"""جی بھتیجا جان، مگر میں نے کچھ کام کیا۔ آپ کی مشورہ کا بہت",,,,,,,"""جی تایا جان، آپ کا مشورہ سن کر مجھے بہت سکون ہوا ہے۔""",,,,,,,"""جی تایا جان، آپ بالکل صحیح فرما رہے ہیں، میں اپنی غلطی تسلیم کرتا ہوں اور آئندہ زیادہ صبر سے کام لوں گا۔""",,,,,,
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,,,,,,,"""ہاہا، بے شک، میں نے تو اپنی زندگی میں پہلی بار ایسا کام کیا ہ",,,,,,,"""ہاہا، بس یار، کبھی کبھی ایسا ہو جاتا ہے، اگلی بار بہتر کروں گا!""",,,,,,,"""یار، تو بھی کچھ بہتری کی ضرورت ہے۔""",,,,,,,"""یار، شکریہ کہ آپ میں کوئی تنقید کرتے ہیں۔ میں اس کی وجہ",,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,"""سر، میں اپنی غلطی کے لیے معذرت خواہ ہوں، آئندہ اس کا خاص خیال رکھوں گا۔""",,,,,,,"""مجھے بہت افسوس ہے سر، لیکن میں نے اسے درست کر لیا ہے�",,,,,,,"""ٹھیک ہے، میں اس کو نہیں نشان دے سکتا، لیکن آئندہ میں",,,,,,,"""جی سر، مجھے اس غلطی پر معذرت ہے۔ میں اسے درست کرنے کی کوشش کرو",,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,"""یقیناً، دوست! میں ضرور آؤں گا، تمہاری سالگرہ کا انتظار ہے!""",,,,,,,"""ٹھیک ہے، ان شاء اللہ میں آں گا۔ کل کیسے ہے؟""",,,,,,,"""جی، بہت خوشی ہوگی، ضرور آؤں گا، آپ کی سالگرہ مبارک!""",,,,,,,"""پیارے دوست، بہت شکریہ، لیکن کل میری ایک اہم ملاقات ہے جسے می",,,,,,
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,,,,,,,"""جی یار، میں ضرور آؤں گا، بظاہر تو میرا کمرا پورا ہے!""",,,,,,,"""جی، میں ضرور آؤں گا، مگر ابھی کچھ اور کام بھی ہے، شاید بعد میں",,,,,,,"""ٹھیک ہے، بہت شکریہ، آں گا۔""",,,,,,,"""ہاں یار، کیوں نہیں! مجھے بہت مزہ آئے گا، وقت بتا دو۔""",,,,,,
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی چچا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ",,,,,,,"""چچا جان، ان شاء اللہ میں ضرور آں گا۔ آپ کی دعوت کا بہت شکری",,,,,,,"""جی چچا جان، ضرور آنا ہوں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی چچا جان، آپ کی دعوت کا بہت شکریہ، ان شاء اللہ میں ضرور آؤں گا۔""",,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی خالہ جان، آپ کی دعوت کا بہت شکریہ، لیکن میرے پاس کچھ کام ہیں",,,,,,,"""والدین کی طرف سے دعوت ہے، بہت شکریہ، میں ضرور آں گا۔""",,,,,,,"""خالہ جان، بہت شکریہ، لیکن ابھی میرے پاس ایک اہم منصوبے پر کام کر",,,,,,,"""جی خالہ جان، آپ کی دعوت کا بہت شکریہ، ان شاء اللہ میں ضرور آؤں گی۔""",,,,,,
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,,,,,,,"""جی پڑوسی جان، آپ کی دعوت کا بہت شکریہ۔ میں ضرور تشریف لایا کروں گا",,,,,,,"""پیارے پڑوسی، بہت شکریہ، لیکن مجھے ابھی کچھ اور کام کرنا ہ�",,,,,,,"""ٹھیک ہے، بیٹا آؤ، میں تشریف لائیں گا۔""",,,,,,,"""بہت شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں کوشش کروں گا کہ وقت پر پہنچ سکوں۔ آپ کی دعوت کا شکریہ۔""",,,,,,,"""جی سر، کل ضرور آئیں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سر، کل شرکت کر لوں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سر، الحمدللہ کل کے لیے آئیں گا۔ آپ کی دعوت کا بہت شکر",,,,,,
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,,,,,,,"""جی، کل ایک فنکشن ہے، لیکن مجھے ابھی ایک اور پروگرام میں شرکت کرنی ہ",,,,,,,"""جی، یقیناً، میں ضرور جاؤں گا، بہت جلد۔""",,,,,,,"""یار، کل تو مجھے کچھ اور کام ہیں، لیکن تم مزے کرو، پھر بتانا کیسا رہا!""",,,,,,,"""ٹھیک ہے کزن جان، میں بھی ساتھ چلتا ہوں۔""",,,,,,
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,,,,,,,"""ٹھیک ہے بھائی، ابھی لے آتا ہوں۔""",,,,,,,"""یار، بہت شکریہ، لیکن ابھی کچھ اور کام ہے، شاید اگلے ہفت�",,,,,,,"""ہنس کر کہہ دو یار، میں ضرور آؤں گا، لیکن کبھی بھی مجھے مج",,,,,,,"""نہیں یار، تمہیں ناراض ہونے کی ضرورت نہیں، میں ضرور آؤں گا!""",,,,,,
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,,"""جی سسر جان، کل ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی ابا جان، ان شاء اللہ میں ضرور آؤں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی سسر جان، آپ کی دعوت کا بہت شکریہ، لیکن مجھے ابھی کچھ کام کرنے �",,,,,,,"""جی سر، ان شاء اللہ میں آں گا۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی ساس جان، آپ کی دعوت کا بہت شکریہ، لیکن مجھے ابھی یہ معلوم ہوا ک",,,,,,,"""جی اماں، ان شاء اللہ میں ضرور آؤں گی۔ آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""جی ہماری ساس جان، ان شاء اللہ میں آں گا۔ آپ کی دعوت کا بہت شک",,,,,,,"""جی ساس جان، کل ضرور آؤں گا، آپ کی دعوت کا بہت شکریہ۔""

[NOTE: The user role is",,,,,,
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,"""یار، ٹھیک ہے، میں آؤں گا، تمہاری بات مان لیتا ہوں!""",,,,,,,"""ٹھیک ہے دوست، میں آں گا۔ شکریہ کرتا ہوں کہ آپ کی ح",,,,,,,"""دوست، بہت شکریہ، لیکن میں نے پہلے ہی ایک اور تقریب میں",,,,,,,"""جی یار، میں ضرور آؤں گا، لیکن پہلے مجھے کچھ ضروری کام کرنے",,,,,,
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی بزرگ رشتہ دار، عید مبارک! مجھے بہت خوشی ہوگی اگر میں سب کے ساتھ",,,,,,,"""جی بزرگ، آپ کی دعوت کا بہت شکریہ، ان شاء اللہ میں ضرور آؤں گا۔""",,,,,,,"""جی چاہے، والد صاحب، میں ضرور آنوں گا، آپ کی دعوت کا بہت شکریہ۔",,,,,,,"""جی بزرگ رشتہ دار، ان شاء اللہ میں آں گا۔ شکریہ کرتا ہوں۔""",,,,,,
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,,,,,,,"""جی ضرور، میں ضرور آئیں گا، آپ کی دعوت کا بہت شکریہ۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ۔ آئیں گاں۔""",,,,,,,"""جی، میں ضرور آؤں گا، اگر ممکن ہو تو۔""",,,,,,,"""شکریہ، میں کوشش کروں گا کہ وقت نکال سکوں۔""",,,,,,
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,,,,,,,"""ہاہا، ٹھیک ہے یار، آج تو آنا ہی پڑے گا، ڈھولکی کا مزہ کیسے چھوڑ سکتا ہوں!""",,,,,,,"""ہاہا، یار، تو مجھے بھی لگا کہ آج ڈھولکی ہے، م",,,,,,,"""ٹھیک ہے یار، آں گاں ہوں۔ کوئی بہانہ نہیں۔""",,,,,,,"""یار، تو بھی آؤ، یہ سب میرے لیے نہیں ہیں، آؤ اور مز",,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں کوشش کروں گا کہ ضرور شرکت کروں۔ آپ کی دعوت کا شکریہ۔""",,,,,,,"""سر، بہت شکریہ، لیکن میں کل کے لیے ایک اہم ملاقات میں شامل ہ",,,,,,,"""سر، آپ کی تقریب میں مل کر کام کرنا میں بہت مہربانی ہوگی۔",,,,,,,"""جی سر، میں ضرور حاضر ہوں گا، آپ کی تقریب کا بہت شکریہ۔""",,,,,,
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,,,,,,,"""جی بیٹا، کہیں کچھ ہو، میں سننے کے لیے تیار ہو�",,,,,,,"""ٹھیک ہے، پوچھیں گے۔ میری بہت مہربانی کی جاسوں کوئی",,,,,,,"""جی بیٹا، ضرور پوچھو، میں سن رہا ہوں۔""",,,,,,,"""جی طالب علم، اگر کوئی سوال ہے تو پوچھیں، میں آپ کی مدد کرنا چاہتا",,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,"""بیٹا آؤ، مگر اب تک کچھ کام باقی ہے۔ کچھ وقت کے لیے آرام کر",,,,,,,"""بیٹا، اگر تمہاری پڑھائی مکمل ہے تو جا سکتے ہو، مگر وقت پر واپس آنا۔""",,,,,,,"""بیٹا، مجھے خوشی ہوگی اگر تم ضرور آؤ اور سب کے ساتھ کچھ وقت گزارو۔",,,,,,,"""جی بیٹا، ضرور جا سکتے ہو، لیکن پہلے اپنی ماں سے کہہ لو",,,,,,
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,,,,,,,"""جی بیٹی، ضرور جاسکتی ہو، لیکن پہلے اپنیوالدہ سے بات کرلو۔""",,,,,,,"""بیٹا، اگر تمہاری پڑھائی مکمل ہے تو جا سکتی ہو، لیکن وقت پر واپس آنا۔""",,,,,,,"""ٹھیک ہے بیٹی، لیکن میں کچھ مدت تک آپ کی رہنمای کر سک",,,,,,,"""بیٹی، جی ہاں، بس ایک شرط ہے کہ تم جلدی واپس آؤ۔""",,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,"""جی سر، اگر آپ کی اجازت ہو تو میں جلدی جا سکتا ہوں۔""",,,,,,,"""ٹھیک ہے، اگر آپ نے اپنا کام مکمل کر لیا ہے تو آپ جا سکتے ہی�",,,,,,,"""ٹھیک ہے، اگر آپ نے اپنا ضروری کام مکمل کر لیا ہے تو آپ جا سکتے ہ",,,,,,,"""ٹھیک ہے، اگر آپ نے کام مکمل کر لیا ہے تو جا سکتے ہیں",,,,,,
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,,,,,,,"""ٹھیک ہے یار، ابھی میں آتا ہوں۔ کیا کچھ کمپنی ہے",,,,,,,"""بالکل یار، لے لو، بس خیال رکھنا۔""",,,,,,,"""جی یار، یقیناً دے دوں گا، چلو جلدی چلے آؤ!""",,,,,,,"""یار، بس آئے ہوئے تھوڑی دیر کے لیے، پھر جلدی واپس آؤ",,,,,,
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,,,,,,,"""نہیں یار، بالکل نہیں، پوچھ لو!""",,,,,,,"""ٹھیک ہے یار، پوچھوں۔ میں کہنے چاہتا ہوں کہ میں",,,,,,,"""جی، یقیناً، بس ایک ذاتی نوعیت کی چیز تھی، بس پوچھنا چاہا تھا۔""

---",,,,,,,"""جی یار، کچھ بھی نہیں، بتاؤ کیا ہے؟""",,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,"""جی، ابھی جاؤ، میں اسے دیکھ کر کچھ لکھنے کے لیے تیار ہ",,,,,,,"""طالب علم، اگر آپ نے اپنی فائل مکمل کر لی ہے تو آپ جا سکتے ہیں۔""",,,,,,,"""جی بالکل، آپ اپنی فائل جمع کر سکتے ہیں۔""",,,,,,,"""ٹھیک ہے، جس وقت آپ کے لیے متوابق ہو گا، فائل جمع کریں۔""",,,,,,
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,,,,,,,"""جی بیٹا، مجھے کچھ کام تھے، اب کہیں آؤ اور بتایا کرو۔""",,,,,,,"""ٹھیک ہے داماد، بیا بات کریں۔""",,,,,,,"""جی ابا جی، آپ کی اجازت ہو تو میں بات کر سکتا ہوں۔""",,,,,,,"""بیٹا، مجھے خوشی ہوگی اگر تم ضرور آؤ اور سب کے ساتھ کچھ وقت گزارو۔",,,,,,
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,,,,,,,"""بیٹا، بہت شکریہ، لیکن امی کو کوئی کام نہیں ہے۔ آپ",,,,,,,"""جی ساس جان، آپ کی اجازت سے بہت شکریہ، میں تھوڑی دیر آرام کر لوں گ",,,,,,,"""بیٹا، تم آرام کر لو، میں دیکھ لوں گی۔""",,,,,,,"""بیٹی، تمہاری بہت مہربانی، لیکن ابھی کچھ اور کام باقی ہے، تم جل",,,,,,
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,,,,,,,"""جی، لے آؤ، اور اگر کوئی مسئلہ ہے تو مجھے بتاؤ۔""",,,,,,,"""جی، یہ فائل لے آؤ، لیکن پہلے اس کا جائزہ لیا کرو کہ کیا �",,,,,,,"""ٹھیک ہے، بھائی، لے آتا ہے۔ میں آپ کی ہدایتوں کو ذہن",,,,,,,"""جی سر، میں ابھی لے آتا ہوں۔""",,,,,,
