ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
77,قریبی دوست,قریبی دوست,Low,آپ اور آپ کا قریبی دوست ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا دوست مزاحیہ انداز میں ادائیگی کی ذمہ داری اپنے اوپر لینے پر اصرار کرتا ہے۔,یار، آج تم جیب میں ہاتھ نہیں ڈالنا، بل میری طرف سے ہے۔,یار، ایسا نہیں ہو سکتا ہر بار تم ہی بچ جاتے ہو، آج مجھے بل دینے دو۔,3,3,4,4,0,0,دستو، بس اس بار میری طرف سے رہنے دو، پھر کبھی تم پلا دینا۔,3,3,3,2,0,0,سر، آپ کی بہت مہربانی، مگر آج مجھے یہ موقع چاہیے ہے۔ یہ,2,2,2,2,0,0,یار، اس بار میرے لیے رہنے دو، پھر کبھی تم پلا دینا۔ آئندہ ک,2,2,2,2,0,0
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,پڑوسی جان، اس بار اس کام کا بہت شکریہ۔ یہ آپ کی تھی، مجھے,3,3,3,3,0,0,سر، آپ کی مہربانی، لیکن آج مجھے یہ موقع دیجیے۔ آج کا بل میں ہی,3,3,3,3,0,0,سر، آپ کو زحمت نہ کریں، بس رہنے دو، پھر کھانے کا بیلنس ہم,2,2,2,2,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,سر، آپ کی مہربانی اپنی جگہ، براہِ کرم رہنے دیجیے۔,3,3,3,3,0,0,سر، آپ کی مہربانی اپنی جگہ، لیکن آج مجھے یہ موقع دیجیے۔ آئندہ ک,3,3,3,3,0,0,پھر بھی، میں ضرور تھاں سمجھت ہوں۔ یہ آپ کی بہت مہربان,3,3,3,3,0,0
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,3,3,4,4,0,0,بھائی، اس بار تم آگے رہو، پھر کبھی میں ادائیگی کروں گا۔ یاریت,2,2,2,1,0,0,بھائی، بس کام ہو گیا، آئندہ کوشش کیجیے گا کہ تم نہیں نکالو,2,2,2,2,0,0,بھائی، تمہاری ادائیگی میرے لیے بہت اہم ہے، مگر آج مجھے ی,3,3,3,3,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,باجی، آپ کی محبت کا بہت شکریہ، مگر میں بل دیتا ہوں۔,3,3,3,3,0,0,باجی، آپ کی محبت کا بے حد شکریہ، مگر آج مجھے یہ موقع دیجیے۔ آئند,3,3,3,3,0,0,باجی، شکریہ! آپ کی بہت مہربانی، مگر مجھے یہ معاملہ ہی نہ,3,3,3,3,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، بہت شکریہ، لیکن آپ کی محبت کا بے حد شکریہ۔,3,3,3,2,0,0,ضرور ٹیک کر لو، میں بل سنبھال لوں گا۔ آپ زحمت نہ کریں۔,3,3,3,3,0,0,استاد، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ چائے ک,3,3,3,3,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,3,4,4,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے اس بات کا بہت شکریہ چاہ,2,2,2,2,0,0,ضرور، بل ادا کر لو، میری تھیہ۔,3,3,3,3,0,0,"جی سر، آج کاجوں کی خریداری مکمل کر لوں گا۔ آپ کی بہت مہربانی۔

جی سر،",3,3,3,3,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,3,3,4,4,0,0,ضرور یار، تم زحمت نہ کریں۔,3,3,3,3,0,0,شکریہ یار، مگر آج مجھے اس بل کی زحمت کرنی پڑے گی، تمہارا بہت شکری,2,2,2,2,0,0,یار، شکریہ، لیکن اس بار میری تقریباً ٹھیک ہو گئی۔ مجھ,2,2,2,1,0,0
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,یار، تمہیں کوتاہی نہیں، مجھ سے بس لے لیتا ہوں۔,2,2,2,2,0,0,سر، بہت شکریہ، مگر آپ زحمت نہ کریں۔ یہ بس ایک معمولی ٹھیک کار کی اد,3,3,3,3,0,0,دعاء، یار، تمھاری مہربانی اپنی جگہ، مگر اس بار مجھے سننے دیجیے۔,3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,4,3,4,4,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر ابھی کھانے کا بل میں نے �,3,3,3,3,0,0,ابو، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ یہ بل م,3,3,3,3,0,0,والد، معذرت چاہتا ہوں، میری طرف سے بہت شکریہ۔ آج کی کوتاہ,3,3,3,3,0,0
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,ابو، آپ کی محبت کا بے حد شکریہ، مگر آج مجھے یہ موقع دیجیے۔ میں ضر,2,2,2,2,0,0,ابّا جان، آپ کی محبت کا بے حد شکریہ، مگر اس بار میری طرف سے نہیں، آپ زحمت,3,3,3,3,0,0,والد جان، آپ کی محبت کا بے حد شکریہ، مگر میری کوتاہی کافی ہے۔,3,3,3,3,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,سر، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آپ کی مہربانی ا,2,2,2,2,0,0,سر، بہت شکریہ، آپ کی محبت کا بے حد شکریہ۔,3,3,3,3,0,0,سر، آپ کو اس سب کی ضرورت نہیں ہے۔ آج کل کی بات ہے، میں شریک �,2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,بھائی، بس کام ہو گیا، تم آرام کر، پھر آ گزاری دور کر دیتا ہوں۔,3,3,3,3,0,0,یار، اس بار میرے لیے رہنے دیجیے، پلاٹ خریدنے کی تیاری ہے۔,2,2,2,2,0,0,سر، تم باقی رہیں، میں بل ادا کر لوں گا۔ آپ زحمت نہ کریں۔,3,3,3,3,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,ضرور یار، تم آدھا آدھا کر لو، بس کام مکمل ہو جائے گا۔,1,1,1,1,0,0,یار، اس بار میں شریک ہوں گا، پھر آئندہ کھانے پینے پر بل آد,2,2,2,2,0,0,نہیں یار، تمہاری کوتاہی۔ میری کوتاہی کبھی نہیں۔,2,2,2,2,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,جی دادا، میں پہلے ہी اچھی اوقات کے لیے معاملہ کر رہا ہوں,2,2,2,2,0,0,جی دادا جان، میں ضرور تمہارا ساتھ چلا دوں گا۔ اگر کوئی اور ضروری کام نکل آیا تو آپ,1,1,1,1,0,0,جی دادا، میں ضرور تمہارا ساتھ چلا آؤں گا۔,3,3,3,3,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,دادی جان، میں ضرورت پر دوا لیتا ہوں، اگر اس سے بہتر فکر ہو,2,2,2,2,0,0,جی دادی، ابھی لیتا ہوں۔ آپ زحمت نہ کریں۔,2,2,2,2,0,0,"جی دادی، میں شکریہ! اب سے میں ضرور وقت پر دوا لے گا۔
دادی جان، میں",4,4,4,4,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,"جی ابو، میں ضرور جلدی اٹھوں گا۔ آپ کی نشاندہی کا شکریہ۔

جی یار،",2,2,2,2,0,0,جی دада جان، میں ضرور جلدی اٹھوں گا۔ آپ فکر نہ کریں، ہم مل کر کام مکمل,2,2,2,2,0,0,جی سر، میں غلط نہیں کرنے دیتا، ہم مل کر واقعی کام کر لیتے,3,3,3,3,0,1
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,جی امی، ابھی یہی کام نمٹا لوں گا۔,3,3,3,3,0,0,جی امی، ابھی کر دیتا ہوں۔,3,3,3,3,0,0,جی امی، ابھی مکمل کر دیتا ہوں۔ اگر اور بھی کچھ چاہیے ہ,3,3,3,3,0,0
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,جی چچا جان، ابھی لیتا ہوں۔,3,3,3,3,0,0,شکریہ چچا جان، میں ابھی فائل لے آتا ہوں۔ اگر اور بھی کچھ چ,3,3,3,3,0,0,جی چچا جان، میں ان شاء اللہ وہ فائل بھی لے آؤں گا۔,4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,جی خالہ جان، ابھی لیتا ہوں۔,3,3,3,3,0,0,ٹھیک ہے خالہ جان، میں ابھی وہ لے آتا ہوں۔,3,3,3,3,0,0,شکریہ خالہ، یہ بیگ ہے۔ اگر اور بھی کچھ چاہیے ہ,3,3,3,3,0,0
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,ماموں، میں ضرورت نہیں، آپ فکر نہ کریں۔ میرے لیے اس سب کاف,2,2,2,2,0,0,جی ماموں، میں ضرور آپ کے ساتھ چلا جاؤں گا۔ آپ کی ضرورت پڑی تو می,3,3,3,3,0,0,جی ماموں، میں ضرور تمہارا ساتھ چلاں گا۔,4,4,4,4,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,"جی سر، میں اس باب کو دوبارہ پڑھ لوں گا۔ شکریہ۔""جی سر، میں نے",2,2,2,2,0,0,جی سر، ان شاء اللہ میں اس باب کو دوبارہ پڑھ لوں گا۔ اگر ضرورت پڑی تو آپ س,2,2,2,2,0,0,جی سر، میں نے ڈھونڈ دیے ہیں، بس ابھی صرف یہ باب دوبارہ,2,2,2,2,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,جی سر، میری تھی غلطی، پہلے کارکردگی کا بہت شکریہ۔ یہ ب,1,1,1,1,0,0,جی سر، اب میں اسے دوبارہ کروں گا۔,3,3,3,3,0,0,جی سر، یہ میری کوتاہی تھی، میں اسے درست کر دوں۔ آپ کی نشاندہی کا ب,2,2,2,2,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,"جی دادی، ابھی ہی بند کر دیتا ہوں۔ آپ زحمت نہ کریں۔

جی دادی",2,2,2,1,0,0,جی دادی، ابھی چلاوں گی۔,4,4,4,4,0,1,جی دادی جان، ابھی بند کر دیتا ہوں۔,3,3,3,3,0,1
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,جی دادی، ابھی چلا جاؤں گا۔,3,3,3,3,0,0,جی دادی، ابھی رکھ دیتا ہوں۔,4,4,4,4,0,0,جی امی، ابھی رکھ دیتا ہوں۔ آپ بس آرام کریں۔ یہ سب میں سنبھال,3,3,3,3,0,0
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,ابو، میں سوری چاہتا تھا، اس لیے میں نے یہ کام خود مکمل کر لیا۔ آپ,2,2,2,2,0,0,ابو، آپ زحمت نہ کریں، مجھے اس سب کا پتہ نہیں تھا۔,2,2,2,2,0,0,والد جان، میرا دھیان نہیں رہا۔ مجھے معذرت چاہیے۔,3,3,3,3,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,دادا جان، معذرت چاہتا ہوں، میری غلطی تھی۔ آئندہ میں ایسی غ,2,2,2,2,0,0,دادا جان، معذرت چاہتا ہوں، میری تھی کام، اس کے علاوہ میری رت,3,3,3,3,0,0,دادا جان، معذرت چاہتا ہوں، ٹرafiک کی شکایت تھی۔,3,3,3,3,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,والدہ جان، معذرت چاہتی ہوں، میری فکر کا تمہاری کوتاہی۔ چ,3,3,3,3,0,0,جی امی، بس جاؤں گا، تم فکر نہ کریں۔,3,3,3,3,0,0,جی امی، ابھی آئی۔ آپ کو فکر ہوگی، اس کے لیے معذرت چاہتا ہو,3,3,3,2,0,0
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,جی تایا جان، بس معاملہ سن لوں، پھر آپ کی نشاندہی کا بہت شکریہ۔,3,3,3,3,0,0,جی دادی، میں سمع کر رہا ہوں، ابھی تھوڑا سا تمہاری بات کا,3,3,3,3,0,0,جی تایا، میں سن رہا ہوں۔ براہِ کرم بتائیے، میں ان شاء الل�,2,2,2,2,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,جی ابو، ابھی مدد کر دیتا ہوں۔ آپ بس فکر نہ کریں۔,3,3,3,2,0,0,جی ابو، ابھی مکمل کر دیتا ہوں۔ اگر اور بھی کچھ ضرورت پڑی تو بتا دیجی,4,4,4,4,0,0,جی دادی، میں ضرورत پڑی تو مہمانوں کے لیے غرفے تھیک کرنے دوں,4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,جی امی، ابھی ہاتھ بٹا دیتا ہوں۔,3,3,3,3,0,0,جی والدہ، معذرت چاہتی ہوں، میں ابھی ضرورت نہیں ہے۔,2,2,2,2,0,0,جی امی، ابھی ہی کچن میں آؤں گا۔ آپ فکر نہ کریں، میں ضرور مد,2,2,2,2,0,0
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,جی چچا جان، میں ساتھ چلا جاؤں گا، آپ فکر نہ کریں۔,3,3,3,3,0,0,جی چچا جان، میں ضرور ساتھ چلا جاؤں گا۔ اگر اور بھی کچھ چاہی�,2,2,2,2,0,0,جی چچا جان، میں ضرور ساتھ آؤں گا۔,2,2,2,2,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,جی امی، ابھی کام مکمل کر دیتا ہوں۔ آپ فکر نہ کریں، ہم مل کر سب وقت پر,3,3,3,3,0,1,ٹھیک ہے خالہ، میں ابھی صرف تیاری کر دیتا ہوں۔,3,3,3,3,0,0,جی خالہ، ابھی ڈھونڈتا ہوں۔,3,3,3,3,0,0
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,دادا جان، معذرت چاہتا ہوں، میری دوائی مکمل نہیں ہوگی۔ آپ,3,3,3,3,0,0,جی دادا جان، ابھی لیتا ہوں۔,2,2,2,1,0,0,جی دادا جان، میں ابھی دوائی لے آتا ہوں۔ اگر اور بھی کچھ چاہی,3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,جی دادی، ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہیے ہو,3,3,3,3,0,0,دادی جان، معذرت چاہتی ہوں، میں بالکل ہی میں لے آیی۔ آپ ز,2,2,2,2,0,0,جی دادی، ابھی لeta hoon.,2,2,2,2,0,0
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,ٹھیک ہے بھائی، بس رہ دو، میں سنبھال لیتا ہوں۔,3,3,3,3,0,0,ٹھیک ہے بھائی، دیکھتا ہوں۔ آپ کی بہت مہربانی۔,2,2,2,2,0,0,ٹھیک ہے بھائی، تمہاری مدد ضروری ہے۔ چلو، میں تمہارا بیگ پ,2,2,2,2,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,ٹھیک ہے بہن، میں نے یہی چارجر دیجیے گا۔,3,3,3,3,0,0,شکریہ بھائی، ابھی دے دوں۔ اگر تمہاری بات نہیں ہوگی تو میں,3,3,3,3,0,0,ٹھیک ہے باجی، چارج کر دینا، بس تھوڑا سا منتظر رہنا پیٹھ کا بھاری,4,4,4,4,0,0
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,جی دادی، ان شاء اللہ میں یہ کام دیکھ لوں گا۔,3,3,3,3,0,0,ابو، آپ کو زحمت ہوگی، مگر میں اس وقت کچھ اور ضروری کام مکمل کرنا چاہتا �,2,2,2,2,0,0,جی دادی جان، ابھی ہی دیکھ لیتا ہوں۔,3,3,3,3,0,1
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,جی امی، میں سب تیار کر دوں گا، آپ بس آرام کریں۔ ان شاء اللہ ہمیشہ ی�,4,4,4,3,0,0,ٹھیک ہے ساسی، بس تقریباً خUSHK  بھی готов ہو گیا، ابھی بس کافی وقت �,2,2,2,2,0,0,سر، میری بہت سی تیاری ہے، بس کام کرنے دیجیے۔ آپ فکر نہ کر,3,3,3,3,0,0
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,3,3,3,3,0,0,ابو، میری کوتاہی، میں غلط کر دیتا ہوں۔ آج ہی یہ کام پوری,2,2,2,2,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج بسوت,3,3,3,3,0,0
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,4,4,4,0,0,جی امی، بس ابھی مکھن لگا دیتا ہوں، پھر آپ آرام کریں۔,2,2,2,2,0,0,نہیں جان، ابھی صرف تھوڑا سا کام میری طرف سے کر لو، مگر میری وال,3,3,3,2,0,1,والدین، معذرت چاہتی ہوں، میں بالکل ٹھیک ہوں۔ آپ بس آرام کری,2,2,2,2,0,0
