ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,پھر کبھی! تمہاری اندھی رہ کا بہت شکریہ۔,3,3,3,3,0,0,سر، آپ کو یہی بتینا چاہیے تھا، ابھی میں خود بل ادا کر دیتا ہو,3,3,3,3,0,0,ضرور یار، تم زحمت نہ کریں۔,2,2,2,2,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,ضرور یار، اگر آپ کو لگے تو آؤ مل کر ادا کر لیٹے۔,3,3,3,3,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے یہ موقع دیجیے۔ آج کی خوبصورت,3,3,3,3,0,0,نہیں یار، تمہاری خدمت کا بہت شکریہ۔ یہ کام ٹھیک ہے ج,3,3,3,3,0,0
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,3,3,4,4,0,0,بھائی، تم مت نکالو، آج بل میری طرف سے ہے۔ اس بار میں سنتی ہوں�,2,2,2,1,0,0,بھائی جان، آپ کی محبت کا بہت شکریہ، لیکن آج بل میرا ہے۔,3,3,3,3,0,0,بھائی، تمہاری محبت میرے لیے کافی ہے، میں خود ابھی تکلیف کرت,3,3,3,3,0,0
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,باجی، آپ کو نہیں دینا چاہیے تھا، میں خود ضرور ادا کرتا۔,3,3,3,3,0,0,باجی، آپ کو زحمت ہوگی، میں بل دے دوں گا۔ اس سب کی ضرورت نہیں,4,4,4,4,0,0,باجی، شکریہ! میں ضرور خود اس کام کر لوں گا، تم باقی تھی، ی,3,3,3,3,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن آج آپ میرے مہمان تھے، بل کی فکر نہ کری�,3,3,3,2,0,0,جی سر، ان شاء اللہ میں فکر نہ کروں گا۔ آپ کی دعائیگی میرے لی,3,3,3,3,0,0,سر، آپ کی مہربانی، لیکن آج آپ میرے مہمان ہیں، براہِ کرم بل ن�,3,3,3,3,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,3,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی صرف کلاس ہی ختم ہوئی ہے، اب,2,2,2,2,0,0,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے اسے باقی رہنے دیج,3,3,3,3,0,0,بہت شکریہ سر، آج میں بل خود ادا کروں گا۔ آپ کی بہت مہربانی۔,3,3,3,3,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,3,3,4,4,0,0,یار، بس آئندہ کا خیال رکھنا، ابھی بس یہ بل میں دے دینا چاہتا,3,3,3,3,0,0,یار، اس بار میری زحمت ہوگی، میں بل خود دے دیتا ہوں۔ وہ ب�,3,3,3,3,0,0,ضرور ٹھیک ہوگی، میں سارا کام مکمل کر لوں گا۔,2,2,2,1,0,0
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,ضرور کرنے کی ضرورت نہیں، میری کوتاہی ہے۔,2,2,2,2,0,0,یار، تم اور میرے لیے یہی کام ہے، ایک دوسرے کو مدد کرنا۔,3,3,3,3,0,0,دعاء، تمہارا بہت شکریہ، مگر اس بار مجھے یہ موقع دیجیے۔ آئندہ,3,3,3,3,0,0
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,4,3,4,4,0,0,ابو، آپ کو زحمت ہوگی، مگر آج کا بل میں خود ادا کر دوں گا۔,3,3,3,3,0,0,ابّا جان، آپ کی بہت مہربانی، مگر ابّا جان، آپ زحمت نہ کریں۔ آج مجھے,4,4,4,4,0,0,ابّا جان، تمہاری بہت مہربانی، مگر آج مجھے یہ غلط نشہ دینا چ,3,3,3,3,0,1
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,ابّا جان، آپ فکر نہ کریں، میں خود اس کا خیال رکھتا ہوں۔ آج مجھے,2,2,2,2,0,0,ابو، بس کام ہو گیا، تم زحمت نہ کریں۔,4,4,4,4,0,0,ابّا جان، تمہاری بہت مہربانی، مگر اس کے لیے میرا کام تھا، ان ش,3,3,3,3,0,0
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,3,4,4,0,0,سر، آپ کی تھی کوتاہی، میں یہ بس معاملہ دیکھ لوں گا۔,2,2,2,2,0,0,سر، آپ کی مہربانی نہیں چاہیے تھی۔ یہ بل کمپنی کی طرف سے سم,4,4,4,4,0,0,سر، اس سب کی ضرورت نہیں، میں دیکھ لوں گا۔ آپ کی مہربانی اپنی جگہ,2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,3,3,4,4,0,0,یار، نہیں یار، تم فکر نہ کریں، آج کھانا میری طرف سے، تم بس آرام کرو۔,3,3,3,3,0,0,یار، اس بار میرے لیے یہی یہی کافی ہے، تمہارا بہت شکریہ,2,2,2,2,0,0,سر، تمہاری حوصلہ افزائی، میں سب کام مکمل کر لوں گا۔,3,3,3,3,0,0
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,3,4,4,4,0,0,ضرور یار، آدھا آدھا کر لیتے ہیں۔,2,2,2,2,0,0,یار، اس بار میں سارا بل ادا کروں گا، پھر آئندہ آدھا آدھا کر لیں,2,2,2,2,0,0,ضرور یار، میں ضرور ایک آدھا لیتا ہوں، تم باقی کے لیے رہ لو۔,2,2,2,2,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,جی دادا، ان شاء اللہ میں سبھی معاملات بخوبی ختم کر لوں گا۔,2,2,2,2,0,0,جی دادا، میں ضرور ساتھ چلا جاؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ آپ,1,1,1,1,0,0,جی دادا، میں ضرور تمہارا ساتھ بازار چلا آؤں گا۔,3,3,3,3,0,0
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,دادی جان، معذرت چاہتی ہوں، میں ضرور دua لاؤں گی۔,2,2,2,2,0,0,جی دادی، میں ضرور وقت پر دوا لے آؤں گا۔,2,2,2,2,0,0,جی دادی، میں شکریہ! اب سے میں ضرور وقت پر دوا لؤں گا۔ آپ کی فکر کا ب�,4,4,4,4,0,0
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,4,4,4,4,0,0,جی ابو، میں ضرور جلدی اٹھ جاؤں گا۔ آپ فکر نہ کریں، ہم مل کر کام مکمل,2,2,2,2,0,0,جی ابو، میں ضرور جلدی اٹھ پڑتا ہوں۔ آپ کی نشاندہی کا شکریہ�,4,4,4,4,0,0,جی اپنا فکر ہے، میں ضرورت پڑی تو اٹھ جاؤں گا۔,3,3,3,3,0,0
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,3,4,4,0,0,جی امی، ابھی یہ کام نمٹا لوں گی۔ آپ راحة ہی کام چلا لوں,3,3,3,3,0,0,جی امی، ابھی اسے نمٹا دیتا ہوں۔,3,3,3,3,0,0,ٹھیک ہے امی، ابھی کام مکمل کر دیتا ہوں۔ اگر اور بھی کچھ چا,3,3,3,3,0,0
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,جی چچا جان، اب آئیا، آپ کی ضرورت ہے تو اسے لے دینا۔,3,3,3,3,0,0,چچا جان، معذرت چاہتا ہوں، فائل نہیں مل سکی۔ آپ فکر نہ کری�,3,3,3,3,0,0,جی چچا جان، ان شاء اللہ میں وہ فایل بہت سریع لے آتا ہوں۔,4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,جی خالہ، ابھی لے آتا ہوں۔,3,3,3,3,0,0,الحمدللہ خالہ، میں ضرور لے آتا ہوں۔ ان شاء اللہ وہ بیگ بہت خوبصورت,3,3,3,3,0,0,یار، میں سارا وقت تمہاری مدد کر رہی ہوں، تم اور یہ بیگ زحمت �,3,3,3,3,0,0
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,ماموں جان، ان شاء اللہ میں ضرور اس بات کا حکم دینا چاہتا ہوں، ا,2,2,2,2,0,0,جی ماموں، میں ضرور آپ کے ساتھ چلا جاؤں گا۔ اگر اور بھی کچھ چ,3,3,3,3,0,0,جی ماموں، میں ضرور تمہارا ساتھی ہوں گا۔,4,4,4,4,0,0
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,4,4,4,4,0,0,جی سر، میں اس باب کو دوبارہ پڑھ لوں گا۔ اگر آپ چاہیں تو میں اپنی difficulties,2,2,2,2,0,0,جی سر، ان شاء اللہ میں اس باب کو دوبارہ پڑھ لوں گا۔,2,2,2,2,0,0,جی سر، یہ میری کوتاہی ہے۔ امتحان سے پہلے اس باب کو دوبارہ,2,2,2,2,0,0
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,جی سر، میری رہنمائی کا بہت شکریہ، میں ان شاء اللہ اسے دوبارہ ک,3,3,3,3,0,0,جی سر، میں پھر سے کوشش کروں گا۔,3,3,3,3,0,0,جی سر، یہ میری کوتاہی تھی، میں اسے درست کر دوں گا۔ آپ کی نشاندہی ک,2,2,2,2,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,جی دادی، ابھی بند کر دیتا ہوں۔ اگر اور بھی کچھ چاہیے ہو,2,2,2,1,0,0,ابّا جان، وہی میری رکاوٹ ہے۔ آپ فکر نہ کریں، میں یہ ڈ,4,4,4,4,0,1,جی ابّا جان، یہ گیٹ ابھی بند کر دیتا ہوں۔,3,3,3,3,0,0
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,3,4,4,0,0,جی امی، اس بارہ میں اندر رکھ لوں گی۔,3,3,3,3,0,0,جی امی، ابھی رکھ دیتا ہوں۔,4,4,4,4,0,0,ٹھیک ہے امی، ابھی آئی۔ آپ بس آرام کریں، میں سب سنبھال لوں گی۔,3,3,3,3,0,0
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,ابّا جان، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند,2,2,2,2,0,0,ابو، آپ کی نشاندہی کا شکریہ، مگر مجھے لگ رہا ہے کہ یہ,2,2,2,2,0,0,ابّا جان، میرا دھیان نہیں رہا۔ شاید میری کوتاہی کا خیال نہی,3,3,3,3,0,0
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,دادا جان، معذرت چاہتا ہوں، میری کوتاہی تھی۔ بس کام مکمل ہوا,2,2,2,2,0,0,دادا جان، معذرت چاہتا ہوں، میری تھی کام کا ایک معاملہ جسے میں,3,3,3,3,0,0,دادا جان، معذرت چاہتا ہوں، ٹرafiک کی سب سے زیادہ تھی۔,3,3,3,3,0,0
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,4,4,4,4,0,0,جی امی، معذرت چاہتا ہوں، میں غلط ہو گیا۔ تمہاری فکر ک,3,3,3,3,0,0,ام، نہیں یار، بس تھوڑا سا وقت باہر گزار لوں، پھر آؤنگا۔,3,3,3,3,0,0,جی امی، بس مل گیا، اب آ جاؤں گا۔ آپ کو فکر نہیں کرنی چاہیے تھ,3,3,3,2,0,0
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,جی تایا، میں سunj raha hoon. آپ کی نشیعت کا بہت شکریہ۔,3,3,3,3,0,0,ابّا جان، اس بار میری توجہ ہے، آپ کی نشاندہی کا شکریہ۔,3,3,3,3,0,0,جی تایا جان، میں سُن رہا ہوں۔ آپ کی نصیحتیں ہمیشہ میر�,2,2,2,2,0,0
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,جی ابّا جان، میں ضرور تمہارا بہت شکریہ، میں ابھی کام کرتا ہوں�,3,3,3,2,0,0,جی ابو، میں ضرور مدد کر دوں گا۔ آپ بس کام مکمل کر لیں، میں بعد میں ان شاء الل�,4,4,4,4,0,0,جی اپنا دعائے ہی مکمل ہے، آئندہ میں ضرور تمام کاموں مکمل کر د,4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,جی امی، ابھی آؤ کچن میں گئے۔,3,3,3,3,0,0,جی امی، ابھی ٹھیک ہوں، اس کچھ لگ رہا ہے۔,2,2,2,2,0,0,ٹھیک ہے امی، ابھی آئی۔ آپ فکر نہ کریں، میں کچن میں ضرور ب,2,2,2,2,0,0
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,جی چچا جاؤ، تمہاری اچھی بہتیہ ہے۔ آپنے لیے بہت خوبصور,3,3,3,3,0,0,جی چچا جان، میں آپ کے ساتھ چلوں گا۔ اگر کوئی اور ضروری کام نکل آتا ہ,2,2,2,2,0,0,جی چچا جان، میں ضرور تمہارا ساتھ چلا آؤں گا۔,2,2,2,2,0,0
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,ٹھیک ہے خالہ، میں ابھی کمرہ تیار کر آئی۔ اگر اور بھی تمہ,3,3,3,3,0,0,جی خالہ، میں ضروری تھی، ان شاء اللہ مہمانوں کے لیے یہی کام جلد,3,3,3,3,0,0,جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔,3,3,3,3,0,0
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,جی دادا، ابھی لے آئی۔ اگر تمہاری دوائی پڑی ہو تو ان شاء اللہ م,3,3,3,3,0,0,جی دادا، میں ابھی لیتا ہوں۔,2,2,2,1,0,0,دادا جان، میں صرف گیارہ سال کا پوتا ہوں، میرے لیے یہی تک رسائی ممکن,3,3,3,3,0,0
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,جی دادی، ابھی آئی۔ آپ زحمت نہ کریں، میں خود پانی لے آؤں گی۔,3,3,3,3,0,0,جی دادی، ابھی چلا جاؤں گا۔,2,2,2,2,0,0,جی دادی، ابھی آؤ پانی لے آتی ہوں۔,2,2,2,2,0,0
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,3,4,4,4,0,0,ٹھیک ہے بھائی، تم آؤ آئندہ ساتھ میں لے کر آؤ گاں جاؤ�,3,3,3,3,0,0,ضرور، ڈھونڈتے ہیں۔ تمہارا بیگ پکڑ لیتا ہوں۔,2,2,2,2,0,0,ٹھیک ہے بھائی، میں ابھی آئی۔ تمہاری مدد کر دوں گی، فکر نہ کری,2,2,2,2,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,3,4,4,4,0,0,ٹھیک ہے بہن، کام ہو گیا۔ تمہارا فون چارج ہو گیا ہ,3,3,3,3,0,0,ٹھیک ہے باجی، ابھی دے دوں۔ اگر کوئی اور چارجر مل گیا تو دل سے د,3,3,3,3,0,0,ٹھیک ہے باجی، چارجر آ گئی ہے۔ چارج کر دینا یار، جلد آؤ آئند,4,4,4,4,0,0
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,جی سر، ان شاء اللہ میں یہ کام بہتر دیکھ لوں گا۔,3,3,3,3,0,0,ابّا جان، معذرت چاہتا ہوں، میرے لیے یہ کام دیکھنا مشکل ہو گی,2,2,2,2,0,0,ابو، میں ابھی یہ کام مکمل کر لوں، پھر تمہارا ساتھ دیتا ہوں�,3,3,3,3,0,0
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,"جی امی، ابھی مکمل کر لوں گی، آپ فکر نہ کریں۔
ٹھیک ہے بیٹی، بس ی",4,4,4,3,0,0,جی ساسی، ان شاء اللہ میں تمام تیاری مکمل کر لوں گی۔ آپ زحمت نہ کریں۔,2,2,2,2,0,1,سری آئندہ، میں تمام کام چلا دیتا ہوں۔ آپ بس آرام کریں۔,3,3,3,3,0,0
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,3,3,3,3,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئندہ میں ضر,2,2,2,2,0,0,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج می�,3,3,3,3,0,0
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,4,4,4,0,0,جی امی، میں نے یہ نہیں دیکھا کہ آپ کو بہت زحمت ہو ر,2,2,2,2,0,1,ابّی، تمہاری بہت مہربانی، مگر یہ کام میری ضرورت ہے۔,3,3,3,2,0,0,والدامہ، میں سوری، بس کام مکمل ہونے دوں، پھر آگے میں آپ کی مدد,2,2,2,2,0,0
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0,ٹائیّا جان، معذرت چاہتا ہوں، میرے لیے یہی تک یہی رہن,3,3,3,3,0,0,جی دادی، اس کام کا بہت شکریہ۔ یہ کاغذات میں ڈھونڈتا ہ,3,3,3,3,0,1,جی تایا، یہ کاغذات لے لیتا ہوں۔,2,2,2,2,0,0
