ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف کلاس ہی ختم ہوئی ہے، اب,,,,,,,سر، آپ کی مہربانی اپنی جگہ، مگر آج مجھے اسے باقی رہنے دیج,,,,,,,بہت شکریہ سر، آج میں بل خود ادا کروں گا۔ آپ کی بہت مہربانی۔,,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,یار، بس آئندہ کا خیال رکھنا، ابھی بس یہ بل میں دے دینا چاہتا,,,,,,,یار، اس بار میری زحمت ہوگی، میں بل خود دے دیتا ہوں۔ وہ ب�,,,,,,,ضرور ٹھیک ہوگی، میں سارا کام مکمل کر لوں گا۔,,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,ضرور کرنے کی ضرورت نہیں، میری کوتاہی ہے۔,,,,,,,یار، تم اور میرے لیے یہی کام ہے، ایک دوسرے کو مدد کرنا۔,,,,,,,دعاء، تمہارا بہت شکریہ، مگر اس بار مجھے یہ موقع دیجیے۔ آئندہ,,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,ابو، آپ کو زحمت ہوگی، مگر آج کا بل میں خود ادا کر دوں گا۔,,,,,,,ابّا جان، آپ کی بہت مہربانی، مگر ابّا جان، آپ زحمت نہ کریں۔ آج مجھے,,,,,,,ابّا جان، تمہاری بہت مہربانی، مگر آج مجھے یہ غلط نشہ دینا چ,,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,ابّا جان، آپ فکر نہ کریں، میں خود اس کا خیال رکھتا ہوں۔ آج مجھے,,,,,,,ابو، بس کام ہو گیا، تم زحمت نہ کریں۔,,,,,,,ابّا جان، تمہاری بہت مہربانی، مگر اس کے لیے میرا کام تھا، ان ش,,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,سر، آپ کی تھی کوتاہی، میں یہ بس معاملہ دیکھ لوں گا۔,,,,,,,سر، آپ کی مہربانی نہیں چاہیے تھی۔ یہ بل کمپنی کی طرف سے سم,,,,,,,سر، اس سب کی ضرورت نہیں، میں دیکھ لوں گا۔ آپ کی مہربانی اپنی جگہ,,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,یار، نہیں یار، تم فکر نہ کریں، آج کھانا میری طرف سے، تم بس آرام کرو۔,,,,,,,یار، اس بار میرے لیے یہی یہی کافی ہے، تمہارا بہت شکریہ,,,,,,,سر، تمہاری حوصلہ افزائی، میں سب کام مکمل کر لوں گا۔,,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,ضرور یار، آدھا آدھا کر لیتے ہیں۔,,,,,,,یار، اس بار میں سارا بل ادا کروں گا، پھر آئندہ آدھا آدھا کر لیں,,,,,,,ضرور یار، میں ضرور ایک آدھا لیتا ہوں، تم باقی کے لیے رہ لو۔,,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,جی دادا، ان شاء اللہ میں سبھی معاملات بخوبی ختم کر لوں گا۔,,,,,,,جی دادا، میں ضرور ساتھ چلا جاؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔ آپ,,,,,,,جی دادا، میں ضرور تمہارا ساتھ بازار چلا آؤں گا۔,,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,دادی جان، معذرت چاہتی ہوں، میں ضرور دua لاؤں گی۔,,,,,,,جی دادی، میں ضرور وقت پر دوا لے آؤں گا۔,,,,,,,جی دادی، میں شکریہ! اب سے میں ضرور وقت پر دوا لؤں گا۔ آپ کی فکر کا ب�,,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,جی ابو، میں ضرور جلدی اٹھ جاؤں گا۔ آپ فکر نہ کریں، ہم مل کر کام مکمل,,,,,,,جی ابو، میں ضرور جلدی اٹھ پڑتا ہوں۔ آپ کی نشاندہی کا شکریہ�,,,,,,,جی اپنا فکر ہے، میں ضرورت پڑی تو اٹھ جاؤں گا۔,,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,جی امی، ابھی یہ کام نمٹا لوں گی۔ آپ راحة ہی کام چلا لوں,,,,,,,جی امی، ابھی اسے نمٹا دیتا ہوں۔,,,,,,,ٹھیک ہے امی، ابھی کام مکمل کر دیتا ہوں۔ اگر اور بھی کچھ چا,,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,جی چچا جان، اب آئیا، آپ کی ضرورت ہے تو اسے لے دینا۔,,,,,,,چچا جان، معذرت چاہتا ہوں، فائل نہیں مل سکی۔ آپ فکر نہ کری�,,,,,,,جی چچا جان، ان شاء اللہ میں وہ فایل بہت سریع لے آتا ہوں۔,,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,جی خالہ، ابھی لے آتا ہوں۔,,,,,,,الحمدللہ خالہ، میں ضرور لے آتا ہوں۔ ان شاء اللہ وہ بیگ بہت خوبصورت,,,,,,,یار، میں سارا وقت تمہاری مدد کر رہی ہوں، تم اور یہ بیگ زحمت �,,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,ماموں جان، ان شاء اللہ میں ضرور اس بات کا حکم دینا چاہتا ہوں، ا,,,,,,,جی ماموں، میں ضرور آپ کے ساتھ چلا جاؤں گا۔ اگر اور بھی کچھ چ,,,,,,,جی ماموں، میں ضرور تمہارا ساتھی ہوں گا۔,,,,,,
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,,,,,,,جی سر، میں اس باب کو دوبارہ پڑھ لوں گا۔ اگر آپ چاہیں تو میں اپنی difficulties,,,,,,,جی سر، ان شاء اللہ میں اس باب کو دوبارہ پڑھ لوں گا۔,,,,,,,جی سر، یہ میری کوتاہی ہے۔ امتحان سے پہلے اس باب کو دوبارہ,,,,,,
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,,,,,,,جی سر، میری رہنمائی کا بہت شکریہ، میں ان شاء اللہ اسے دوبارہ ک,,,,,,,جی سر، میں پھر سے کوشش کروں گا۔,,,,,,,جی سر، یہ میری کوتاہی تھی، میں اسے درست کر دوں گا۔ آپ کی نشاندہی ک,,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,جی دادی، ابھی بند کر دیتا ہوں۔ اگر اور بھی کچھ چاہیے ہو,,,,,,,ابّا جان، وہی میری رکاوٹ ہے۔ آپ فکر نہ کریں، میں یہ ڈ,,,,,,,جی ابّا جان، یہ گیٹ ابھی بند کر دیتا ہوں۔,,,,,,
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,جی امی، اس بارہ میں اندر رکھ لوں گی۔,,,,,,,جی امی، ابھی رکھ دیتا ہوں۔,,,,,,,ٹھیک ہے امی، ابھی آئی۔ آپ بس آرام کریں، میں سب سنبھال لوں گی۔,,,,,,
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,ابّا جان، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند,,,,,,,ابو، آپ کی نشاندہی کا شکریہ، مگر مجھے لگ رہا ہے کہ یہ,,,,,,,ابّا جان، میرا دھیان نہیں رہا۔ شاید میری کوتاہی کا خیال نہی,,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,دادا جان، معذرت چاہتا ہوں، میری کوتاہی تھی۔ بس کام مکمل ہوا,,,,,,,دادا جان، معذرت چاہتا ہوں، میری تھی کام کا ایک معاملہ جسے میں,,,,,,,دادا جان، معذرت چاہتا ہوں، ٹرafiک کی سب سے زیادہ تھی۔,,,,,,
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,جی امی، معذرت چاہتا ہوں، میں غلط ہو گیا۔ تمہاری فکر ک,,,,,,,ام، نہیں یار، بس تھوڑا سا وقت باہر گزار لوں، پھر آؤنگا۔,,,,,,,جی امی، بس مل گیا، اب آ جاؤں گا۔ آپ کو فکر نہیں کرنی چاہیے تھ,,,,,,
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,جی تایا، میں سunj raha hoon. آپ کی نشیعت کا بہت شکریہ۔,,,,,,,ابّا جان، اس بار میری توجہ ہے، آپ کی نشاندہی کا شکریہ۔,,,,,,,جی تایا جان، میں سُن رہا ہوں۔ آپ کی نصیحتیں ہمیشہ میر�,,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,جی ابّا جان، میں ضرور تمہارا بہت شکریہ، میں ابھی کام کرتا ہوں�,,,,,,,جی ابو، میں ضرور مدد کر دوں گا۔ آپ بس کام مکمل کر لیں، میں بعد میں ان شاء الل�,,,,,,,جی اپنا دعائے ہی مکمل ہے، آئندہ میں ضرور تمام کاموں مکمل کر د,,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,جی امی، ابھی آؤ کچن میں گئے۔,,,,,,,جی امی، ابھی ٹھیک ہوں، اس کچھ لگ رہا ہے۔,,,,,,,ٹھیک ہے امی، ابھی آئی۔ آپ فکر نہ کریں، میں کچن میں ضرور ب,,,,,,
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,جی چچا جاؤ، تمہاری اچھی بہتیہ ہے۔ آپنے لیے بہت خوبصور,,,,,,,جی چچا جان، میں آپ کے ساتھ چلوں گا۔ اگر کوئی اور ضروری کام نکل آتا ہ,,,,,,,جی چچا جان، میں ضرور تمہارا ساتھ چلا آؤں گا۔,,,,,,
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,ٹھیک ہے خالہ، میں ابھی کمرہ تیار کر آئی۔ اگر اور بھی تمہ,,,,,,,جی خالہ، میں ضروری تھی، ان شاء اللہ مہمانوں کے لیے یہی کام جلد,,,,,,,جی خالہ، میں ابھی کمرہ تیار کر دیتا ہوں۔,,,,,,
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,جی دادا، ابھی لے آئی۔ اگر تمہاری دوائی پڑی ہو تو ان شاء اللہ م,,,,,,,جی دادا، میں ابھی لیتا ہوں۔,,,,,,,دادا جان، میں صرف گیارہ سال کا پوتا ہوں، میرے لیے یہی تک رسائی ممکن,,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,جی دادی، ابھی آئی۔ آپ زحمت نہ کریں، میں خود پانی لے آؤں گی۔,,,,,,,جی دادی، ابھی چلا جاؤں گا۔,,,,,,,جی دادی، ابھی آؤ پانی لے آتی ہوں۔,,,,,,
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,,,,,,,ٹھیک ہے بھائی، تم آؤ آئندہ ساتھ میں لے کر آؤ گاں جاؤ�,,,,,,,ضرور، ڈھونڈتے ہیں۔ تمہارا بیگ پکڑ لیتا ہوں۔,,,,,,,ٹھیک ہے بھائی، میں ابھی آئی۔ تمہاری مدد کر دوں گی، فکر نہ کری,,,,,,
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,,,,,,,ٹھیک ہے بہن، کام ہو گیا۔ تمہارا فون چارج ہو گیا ہ,,,,,,,ٹھیک ہے باجی، ابھی دے دوں۔ اگر کوئی اور چارجر مل گیا تو دل سے د,,,,,,,ٹھیک ہے باجی، چارجر آ گئی ہے۔ چارج کر دینا یار، جلد آؤ آئند,,,,,,
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,,,,,,,جی سر، ان شاء اللہ میں یہ کام بہتر دیکھ لوں گا۔,,,,,,,ابّا جان، معذرت چاہتا ہوں، میرے لیے یہ کام دیکھنا مشکل ہو گی,,,,,,,ابو، میں ابھی یہ کام مکمل کر لوں، پھر تمہارا ساتھ دیتا ہوں�,,,,,,
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,,,,,,,"جی امی، ابھی مکمل کر لوں گی، آپ فکر نہ کریں۔
ٹھیک ہے بیٹی، بس ی",,,,,,,جی ساسی، ان شاء اللہ میں تمام تیاری مکمل کر لوں گی۔ آپ زحمت نہ کریں۔,,,,,,,سری آئندہ، میں تمام کام چلا دیتا ہوں۔ آپ بس آرام کریں۔,,,,,,
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند�,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئندہ میں ضر,,,,,,,ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آج می�,,,,,,
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,,,,,,,جی امی، میں نے یہ نہیں دیکھا کہ آپ کو بہت زحمت ہو ر,,,,,,,ابّی، تمہاری بہت مہربانی، مگر یہ کام میری ضرورت ہے۔,,,,,,,والدامہ، میں سوری، بس کام مکمل ہونے دوں، پھر آگے میں آپ کی مدد,,,,,,
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,,,,,,,ٹائیّا جان، معذرت چاہتا ہوں، میرے لیے یہی تک یہی رہن,,,,,,,جی دادی، اس کام کا بہت شکریہ۔ یہ کاغذات میں ڈھونڈتا ہ,,,,,,,جی تایا، یہ کاغذات لے لیتا ہوں۔,,,,,,
119,کزن,کزن,Low,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,,,,,,,ٹھیک ہے یار، اگر تمہاری ضرورت ہے تو میرے ساتھ چلا جاؤں,,,,,,,ضرور یار، آؤ جاؤ، وقت کا کام ہے۔,,,,,,,ٹھیک ہے، آؤ مل کر چلتے ہیں۔ اگر کوئی اور ضروری بات آ گئی تو تم,,,,,,
120,کزن,کزن,Low,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,,,,,,,نہیں یار، یہ کام میں نہیں کروں گا۔ آپ زحمت کرئے گی اگر,,,,,,,ضرور، یہ کام میں خود مکمل کر دوں گا۔,,,,,,,ضرور یہ کام مکمل کر لوں گا، اس کے بخ党校，请给出你的问题或命令，我将根据需要提供详细的回答,,,,,,
121,سینئر,جونیئر,High,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,,,,,,,سر، اس بات کا خيال بہت سے لوگ رکھتے ہیں، مگر میں نے ی,,,,,,,آپ کی نشاندہی کا شکریہ، میں آپ کی تجاویز کا جائزہ لیتا ہوں۔,,,,,,,سر، آپ کی نشاندہی کا شکریہ۔ میں ضروری تھا، ابھی میں آپ,,,,,,
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,جی سر، آپ کی نشاندہی کا شکریہ۔ میں نے اس غلطی کو اگلی بار避 کرنے کی ک,,,,,,,جی سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ آپ کی نشاندہی,,,,,,,بہت شکریہ سر، میں آپ کی نشاندہی کا دھیان رکھتا ہوں۔ آئند,,,,,,
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,,,,,,,ابو، آپ کی نشاندہی کا شکریہ۔ میں نے یہ کام ٹھیک نہیں دیک,,,,,,,ابّا، میرا دھیان چک لیتا ہوں، تھوڑا سا کام مجدد ڈھونڈ لوں,,,,,,,ابّا جان، آپ کی نشاندہی کا شکریہ، میں سوری نہیں رہا۔ یہ میری,,,,,,
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,ضرور، اس کی تجزیاتی تجزیہ کریں، شاید میرا دھیان نہیں رہا۔,,,,,,,شکریہ، تمہاری نشاندہی کا شکریہ۔ میں دوسرے اختیارات پر غور کر دوں گ,,,,,,,ابّا، ان شاء اللہ یہ آئیڈیا کام کرے گا، تمہاری بہت مہربانی۔,,,,,,
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,جی، آپ کا بہت شکریہ۔ میں ان شاء اللہ بہتر کام کر یہ غلطی دوبار,,,,,,,یار، تم زحمت نہ کریں، یہ میری نشاندہی تھی۔,,,,,,,دOST، معذرت چاہتا ہوں، میرا رویہ واقعی غلط ہے۔ تمہاری نشاند,,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,جی امی، آپ کی نشاندہی کا شکریہ۔ میں نے شاید غلطی کی تھی، اب آئندہ,,,,,,,ابو، میری بات کوتا دکھانی، میری محبت کا بے حد شکریہ۔,,,,,,,آپی، میں سمجھ گئی۔ آپ کی بہت نشاندہی، میں اس معاملے پر مزید غور کر,,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق ان خامیوں کو پلاگ کر,,,,,,,سر، اس بار میری تیار کردہ رپورٹ دوبارہ ختم کر لوں گا۔ آپ کی نشان,,,,,,,جی سر، یہ میری کوتاہی تھی۔ آئندہ میں ان خامیوں کو دور کر کے ب�,,,,,,
