ID,Language,Topic,User Role,Model Role,Power Distance,Register,Pragmatic Genre,Sensitivity,User Utterance,Context,Gold Response,Qalb_Response
114,Urdu,Family Obligations & Requests,سسر,داماد,High,Formal,Respect-based request,Positive,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,جی ابا جی، میں دیکھ لیتا ہوں۔,"""ابا جان، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"""
115,Urdu,Family Obligations & Requests,ساس,بہو,High,Formal,Household duty,Neutral,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,"""جی اماں جان، بس یہ کام مکمل کر لوں، پھر کھانے کی تیاری شروع کر لیتی ہوں"
116,Urdu,Family Obligations & Requests,والد,بیٹا,High,Formal,Authoritative request,Negative,میں نے کہا تھا یہ کام آج ہی کر دینا۔,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,"""ابو، معذرت چاہتا ہوں، میرا دھیان نہیں رہا۔ آئند"
117,Urdu,Family Obligations & Requests,والدہ,بیٹا,High,Informal,Emotional pressure,Negative,ہر کام مجھے ہی کرنا پڑتا ہے؟,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,"""والدہ جان، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"
118,Urdu,Family Obligations & Requests,تایا,بھتیجا,High,Formal,Hierarchical request,Neutral,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,جی تایا جان، ابھی لے آتا ہوں۔,"""جی ابو جان، بس یہ کاغذات میرے پاس لے آؤں گا۔""

---"
119,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Friendly request,Positive,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,"""جی یار، بس ایک مختصر کام ہے، بس اتنا ہی۔"""
120,Urdu,Family Obligations & Requests,کزن,کزن,Low,Informal,Dismissive request,Negative,یہ کام تو تم ہی کرو گے۔,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔"""
121,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Respectful disagreement,Positive,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,"""جی سر، بس اس بات کو زیادہ دھیان نہیں دیا تھا، ابھی اسے درست کر لوں گا�"
122,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Academic acceptance,Positive,یہ جواب مزید بہتر ہو سکتا تھا۔,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,"""جی سر، میں بہترین کارکردگی کا مظاہرہ کرنا چاہتا تھا، بس یہا"
123,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Obedient acknowledgment,Neutral,تم نے یہ کام ٹھیک نہیں کیا۔,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,"""جی ابو، بس یہ غلطی ہو گئی تھی، ابھی درست کر دیا ہے۔"""
124,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Friendly disagreement,Positive,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,"""جی یار، شاید نہیں، بس ایک خیال تھا جو مجھے اس وقت میں نظر آیا تھا، بس اتنا"
125,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Defensive response,Negative,تم ہمیشہ یہی غلطی کرتے ہو۔,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,"""یار، بس ایک بار غلطی ہو گئی، بس اتنی بار دہرائی جا رہی ہے۔"
126,Urdu,Handling Criticism & Disagreements,والدہ,بیٹی,High,Informal,Emotional correction,Neutral,تم نے میری بات نہیں مانی۔,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,"""والدہ جان، معذرت چاہتا ہوں، بس وقت نہیں ملا۔"""
127,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Corrective feedback,Neutral,اس رپورٹ میں کچھ خامیاں ہیں۔,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,"""جی سر، ان شاء اللہ میں ان خامیوں کو دور کر کے رپورٹ بہتر بنا دوں گا�"
128,Urdu,Handling Criticism & Disagreements,کزن,کزن,Low,Informal,Light disagreement,Positive,تم کچھ زیادہ سخت ہو رہے ہو۔,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,"""جی یار، بس یہ کام ختم ہونا چاہیے۔"""
129,Urdu,Handling Criticism & Disagreements,استاد,طالب علم,Medium,Formal,Strict correction,Negative,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,"""سر، معذرت چاہتا ہوں، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر"
130,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Argumentative response,Negative,یہ سب تمہاری وجہ سے ہوا ہے۔,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,"""یار، بس یہ سب ہمارے مشترکہ تعلقات کا نتیجہ ہے۔"""
131,Urdu,Handling Criticism & Disagreements,والد,بیٹا,High,Formal,Authoritative reprimand,Negative,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,"""والد جان، مجھے افسوس ہے، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر"
132,Urdu,Handling Criticism & Disagreements,ساتھی,ساتھی,Medium,Formal,Professional disagreement,Neutral,میں اس فیصلے سے متفق نہیں ہوں۔,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,"""جی ساتھی، بس یہ فیصلہ ہمارے درمیان بحث کے بعد ہوا ہے۔"
133,Urdu,Handling Criticism & Disagreements,تایا,بھتیجا,High,Formal,Respectful listening,Positive,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,"""جی ابا جان، بس یہی ہونا چاہیے تھا۔ تمہاری نصیحت کا بہت"
134,Urdu,Handling Criticism & Disagreements,دوست,دوست,Low,Informal,Teasing criticism,Neutral,یار، یہ تو بہت ہی خراب تھا۔,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,"""نہیں یار، بس ابھی کچھ کام ختم ہو گیا ہے۔"""
135,Urdu,Handling Criticism & Disagreements,سینئر,جونیئر,High,Formal,Public correction,Negative,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,"""جی سر، بس یہ غلطی ہوئی، مگر مستقبل میں اس طرح کی غلطیاں دوبارہ نہی"
136,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Warm invitation,Positive,کل میری سالگرہ ہے، ضرور آنا۔,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,"""جی یار، میں ضرور آؤں گا، صرف یہ کہنا چاہتا تھا کہ میں ک"
137,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Casual invitation,Neutral,آج رات پارٹی ہے، آنا ہے؟,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,"""جی یار، بس اتنی دیر ہو گئی ہے کہ میں نہ جا سکوں۔"""
138,Urdu,Invitation to Celebrations,چچا,بھتیجا,High,Formal,Respectful invitation,Positive,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,"""جی چچا جان، میں ضرور آؤں گا، بس یہ نوٹ بناؤں گا، تاکہ میں"
139,Urdu,Invitation to Celebrations,خالہ,بھانجی,High,Formal,Affectionate invitation,Positive,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,"""خالہ جان، بہت شکریہ، بس کل آنے کے لیے ہونا، امید ہے تم�"
140,Urdu,Invitation to Celebrations,پڑوسی,پڑوسی,Medium,Formal,Polite invitation,Neutral,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,"""جی، بہت شکریہ! ان شاء اللہ میں ضرور تشریف لاؤں گا۔"""
141,Urdu,Invitation to Celebrations,استاد,طالب علم,Medium,Formal,Honor-based invitation,Positive,کل تقریب ہے، آپ ضرور آئیے گا۔,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,"""جی استاد، میں کل ضرور شرکت کر کے آؤں گا۔"""
142,Urdu,Invitation to Celebrations,کزن,کزن,Low,Informal,Friendly invitation,Positive,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,"""جی یار، بس کل کے فنکشن میں جا کر اس کی خوبصورتی میں اضافہ کر لوں گے۔"""
143,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Pressuring invitation,Negative,یار، نہ آئے تو ناراض ہو جاؤں گا۔,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�"
144,Urdu,Invitation to Celebrations,سسر,داماد,High,Formal,Family honor invitation,Positive,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,"""جی ابا جان، کل ضرور آنا ہو گا، صرف کچھ اور کام نہیں نکلے گا۔"""
145,Urdu,Invitation to Celebrations,ساس,بہو,High,Formal,Family Invitation,Neutral,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,"""جی اماں جان، کل ضرور آنا ہوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""
'''"
146,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Dismissive invitation,Negative,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,"""جی یار، بس آ جاؤں گے، بس یہ کہنا چاہتا تھا کہ کچھ اور"
147,Urdu,Invitation to Celebrations,بزرگ رشتہ دار,نوجوان,High,Formal,Traditional invitation,Positive,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,جی، ان شاء اللہ ضرور آؤں گا۔,"""جی ابو جان، عید پر سب اکٹھے ہوں گے، میں بھی ضرور آنا۔"""
148,Urdu,Invitation to Celebrations,ساتھی,ساتھی,Medium,Formal,Professional celebration,Neutral,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,"""جی، بہت شکریہ! ان شاء اللہ میں ضرور آؤں گا، اگر کوئی اور ضروری کام ن"
149,Urdu,Invitation to Celebrations,دوست,دوست,Low,Informal,Playful invitation,Positive,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,"""جی یار، بس یہ کام مکمل کر لوں، پھر آ جاؤں گا۔"""
150,Urdu,Invitation to Celebrations,سینئر,جونیئر,High,Formal,Obligatory invitation,Negative,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,"""جی سر، کل کی تقریب میں شرکت کروں گا، امید ہے آپ بھی شرکت کر سکیں گے۔"
151,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Deferential request,Positive,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,"""طالب علم، اگر اجازت ہو تو آپ اپنے سوالات پوچھ سکتے ہیں۔"""
152,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Respectful request,Neutral,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,"""بیٹا، مجھے افسوس ہے، لیکن ابھی کچھ اہم کام ہیں جو انجام کر"
153,Urdu,Asking for Permission,بیٹی,والدہ,High,Informal,Affectionate request,Positive,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,"""بیٹی، تمہارے دوست کے گھر جانے کے لیے اجازت نہیں دیں گ"
154,Urdu,Asking for Permission,ملازم,افسر,Medium,Formal,Professional request,Neutral,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,"""جی ملازم، بس آج جلدی جا سکو۔"" (Answering)
""جی سر، بس آج جلدی جا سکو۔"" (Asking)"
155,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Casual request,Positive,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,"""جی یار، بس چند لمحات کے لیے، بس اتنا ہی کہا جا رہا ہے۔"""
156,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Hesitant request,Neutral,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,"""جی، بس یہ بات چھیڑنے سے پہلے جانچیں، کاش تمہیں کوئ"
157,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Careful request,Neutral,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,"""طالب علم، میری طرف سے آپ کو کچھ دیر انتظار کرنا پڑے گا، لیکن جلدی سے جمع کرو"
158,Urdu,Asking for Permission,داماد,سسر,High,Formal,Respect-based request,Positive,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,جی بیٹا، کہو میں سن رہا ہوں۔,"""بیٹا، میں یقین دلاتا ہوں کہ تمہاری بات بہت اہم ہو"
159,Urdu,Asking for Permission,بہو,ساس,High,Formal,Household permission,Neutral,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,"""بیٹی، بس یہ کام مکمل کر لو، پھر کچھ دیر آرام کر لیتی ہوں۔"" (Answer by User"
160,Urdu,Asking for Permission,جونیئر,سینئر,Medium,Formal,Hierarchical request,Negative,سر، کیا میں یہ فائل لے آؤں؟,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,"""جی بیٹا، یہ فائل ضرورت مند ہے، لیکن آپ کو اس کے بارے میں مزید تفصیل"
161,Urdu,Asking for Permission,دوست,دوست,Low,Informal,Pushy request,Negative,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,"""جی بالکل، بس ابھی کچھ دیر کے لیے فیصلہ سنا رہا ہوں، بس رسمی منظ"
162,Urdu,Asking for Permission,بیٹا,والد,High,Formal,Repeated request,Negative,ابو، پلیز، ایک بار جانے دیں۔,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,"""بیٹا، تمہاری درخواست پر غور کیا جا رہا ہے، لیکن ابھی کچھ اور ضروری کام ن"
163,Urdu,Asking for Permission,طالب علم,استاد,High,Formal,Late request,Negative,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,"""طالب علم، کلاس کے دوران رخصت ہونا مناسب نہیں ہے۔ آپ کو اپنے استاد س�"
164,Urdu,Asking for Permission,کزن,کزن,Low,Informal,Friendly ask,Positive,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,"""جی یار، بس یہ کام ختم ہو جائے گا، پھر ساتھ چلنے کے لیے"
165,Urdu,Asking for Permission,نوجوان,بزرگ رشتہ دار,High,Formal,Authoritative control,Negative,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,"""بیٹا، تمہاری عمر کے لیے یہ صحیح نہیں ہے، تمہیں"
166,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Modest acceptance,Positive,یار، تم نے کمال کام کیا ہے۔,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,"""شکریہ یار، بس ابھی کچھ دیر کے لیے آرام کر رہا ہوں، بس اتنا"
167,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Playful rejection,Neutral,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,"""شکریہ یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں�"
168,Urdu,Accepting & Rejecting Compliments,استاد,طالب علم,Medium,Formal,Respectful deflection,Positive,تمہاری پریزنٹیشن بہت اچھی تھی۔,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,"""جی استاد، آپ کی حوصلہ افزائی کا بہت شکریہ!"""
169,Urdu,Accepting & Rejecting Compliments,والد,بیٹا,High,Formal,Grateful acceptance,Positive,آج تم نے بہت اچھا کام کیا ہے۔,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,"""والد جان، شکریہ، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�"
170,Urdu,Accepting & Rejecting Compliments,والدہ,بیٹی,High,Informal,Affectionate acceptance,Positive,آج تو کھانے کا ذائقہ ہی الگ تھا۔,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,"""والدہ جان، شکریہ، بس یہ کھانا پکانے کا ذائقہ ہی الگ تھا۔"
171,Urdu,Accepting & Rejecting Compliments,کزن,کزن,Low,Informal,Light rejection,Neutral,آج تو بڑے اسٹائل میں لگ رہے ہو۔,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,"""جی یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
("
172,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Over-acceptance,Negative,یار، تم نے تو کمال کر دیا۔,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,"""شکریہ یار، بس یہ کمرے کا کام ہے، بس اتنی تعریف کی جاۓ۔""

---
'''
'''
'''"
173,Urdu,Accepting & Rejecting Compliments,سینئر,جونیئر,High,Formal,Measured acceptance,Neutral,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,"""بہت شکریہ سر، یہ آپ کی حوصلہ افزائی اور رہنمائی کا نتیجہ ہ�"
174,Urdu,Accepting & Rejecting Compliments,بزرگ رشتہ دار,نوجوان,High,Formal,Humble rejection,Positive,تم تو کافی سمجھدار ہو گئے ہو۔,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,"""بزرگ رشتہ دار، شکریہ! بس اتنا ہی کہ میں نے اپنی پوری محنت سے"
175,Urdu,Accepting & Rejecting Compliments,دوست,دوست,Low,Informal,Teasing response,Neutral,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,"""نہیں یار، بس اتنا ہی ہے کہ آج موسم بہت اچھا ہ"
176,Urdu,Accepting & Rejecting Compliments,استاد,طالب علم,Medium,Formal,Corrective humility,Neutral,تم نے آج بہت اچھا جواب دیا۔,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,"""جی استاد، بس اتنی محنت کے ساتھ بہترین جواب دینا چاہیے تھا۔"""
