ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
78,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں ادائیگی کی ذمہ داری لینا چاہتے ہیں۔,اجازت دیجیے، آج کا بل میں ادا کر دیتا ہوں۔,بہت مہربانی، لیکن اس بار مجھے یہ موقع دیجیے۔,4,4,4,4,0,0,ٹھیک ہے باجی، ابھی ادائیگی کروانے دوں گا۔,1,1,1,1,0,1,بھائی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں مکمل کر لو�,1,1,1,1,0,1,ٹھیک ہے، آپ جان، ابھی اس سے بہت زحمت ہوگی۔,2,2,2,1,0,0
79,پڑوسی,پڑوسی,Medium,آپ اور آپ کے پڑوسی ایک ساتھ کھانا کھانے کے بعد بل کی ادائیگی کے بارے میں بات کر رہے ہیں۔ آپ کے پڑوسی مؤدبانہ انداز میں بل ادا کرنے کی پیشکش کرتے ہیں۔,اگر آپ مناسب سمجھیں تو میں بل ادا کر دوں۔,آپ کی نوازش ہے، لیکن اس بار مجھے یہ خوشی حاصل کرنے دیجیے۔,4,4,4,4,0,0,باجی، شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لو,2,2,2,1,0,1,سر، اس بار میرے لئے شکریہ، لیکن آپ کی بہت مہربانی کا بہت ش,2,2,2,2,0,1,سر، اگر آپ نے بہت کام کیا ہے تو اس سب کی دعوت ہوگی میری زحمت۔,2,2,2,1,0,1
80,بھائی,بہن,Medium,آپ اور آپ کے بھائی ایک ریسٹورنٹ میں کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا بھائی محبت سے ادائیگی اپنے ذمے لینا چاہتا ہے۔,تم مت نکالو، آج بل میری طرف سے ہے۔,بھائی، ہر بار آپ ہی دیتے ہیں، اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,آپ نے بہت شکریہ، مگر ابھی کافی زحمت ہوگی، میں نے اپنا کام مک,2,2,2,2,0,0,سر، اس بار مفتخر ہونے دو، پھر کبھی تم پلا دینا۔ آئندہ میں خود �,2,2,2,2,0,1,سر، اس بار میری بھائی، وہ لگتا ہے خود کا زحمت کر رہے ہیں۔,2,2,2,1,0,1
81,بڑی بہن,بھائی,Medium,آپ اپنی بڑی بہن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ وہ محبت سے ادائیگی اپنے ذمے لینے کی پیشکش کرتی ہیں۔,میں بل دے دیتی ہوں۔,باجی، آپ کی مہربانی، لیکن اس بار مجھے دینے دیجیے۔,4,4,4,4,0,0,سر، آپ کی بھائی جان کا بہت شکریہ، مگر میں صرفٹ بن لوں گا۔,1,1,1,1,0,1,آپ نے بلا دعوت کا اعلان کر دیا ہے۔ ابھی سے مفتخور ہوں�,1,1,1,1,0,0,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مکمل کر لو,2,2,2,2,0,0
82,استاد,طالب علم,Medium,ایک تعلیمی ملاقات کے بعد آپ اپنے استاد کے ساتھ چائے پینے گئے ہیں۔ بل آنے پر استاد ادائیگی اپنے ذمے لینے پر اصرار کرتے ہیں۔,آج آپ میرے مہمان ہیں، بل کی فکر نہ کریں۔,سر، آپ کی عنایت ہے، لیکن آپ نے پہلے ہی بہت وقت دیا، مجھے بھی کچھ خدمت کا موقع دیجیے۔,4,4,4,4,0,0,سر، بہت شکریہ، مگر مفت کا غلط فہمی نہیں ہونا چاہیے,2,2,2,2,0,0,سر، اس بار میں ابھی तक कोई دعوت نہیں تھी۔,1,1,1,0,1,0,سر، آپ کی دعوت کا بہت شکریہ، لیکن ابھی صرف ایک چای کا سامان باقی ہے، اگر,2,2,2,2,0,0
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,4,4,4,4,0,0,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں مکمل کر لو�,1,1,1,1,0,1,دادا جان، اگر تمھیں لگتا ہے کہ اس سے بہت زیادہ بحث نہیں، تو,1,1,1,1,0,1,سر، آپ کی دعوت کا بہت شکریہ، مگر ابھی اتنا پلا دینا پڑے گا کہ می�,1,1,1,1,0,0
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,4,4,4,4,0,0,ٹھیک ہے، ابھی صرف ایک اور چیز باقی ہے، پھر ہم ختم کر دیجیے,1,1,1,1,0,0,سر، آپ کی دعوت کا بہت شکریہ، مگر ابھی اتنا زحمت ہوگی، میں چھو�,2,2,2,2,0,1,یار، ابھی تک بات کر لوں، لیکن آپ نے دل میں بھیٹا ہے، وہ,2,2,2,1,0,0
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا باقی ہے، میں خود,2,2,2,2,0,1,سر، بہت شکریہ، مگر اس سب پر زحمت نہیں ہوگی۔ میں نے خود,2,2,2,2,0,1,سر، بہت شکریہ، لیکن اس سب کی ضرورت نہیں، میں خود مکمل کر,3,3,3,3,0,1
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,3,4,4,4,0,0,سر، آپ کی دعوت کا بہت شکریہ، مگر آج میری ایک اہم ملاقات ہے جس�,1,1,1,1,1,2,دادی جان، بہت شکریہ، مگر اس بار میرے لیے فکر نہ کریں۔ میں نے بال,2,2,2,2,0,1,دادا جان، میں بالکل آؤنٹ ہوں، آپ فکر نہ کریں۔,1,1,1,1,0,1
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,4,4,4,4,0,0,ٹھیک ہے، مگر میری ضروریت ہے، ابھی دیجیے گا۔,2,2,2,2,0,0,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا باقی ہے، آپ زحمت نہ,2,2,2,2,0,1,سر، آپ کی بہت مہربانی، لیکن اس غلطی کا زحمت ہوگی۔,2,2,2,2,0,1
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,4,4,4,4,0,0,سر، آپ فکر نہ کریں، میں خود اس بارے میں بات چلتا ہوں گا۔,2,2,2,2,0,0,سر، بہت شکریہ، مگر اس بار مفت کا انکار نہیں ہونے دوںگا۔,2,2,2,2,0,0,سر، اگر اور بہت زحمت نہیں ہو تو آؤ مل کر جائزہ لیتے ہیں۔,2,2,2,2,0,0
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,4,4,4,4,0,0,سر، آپ کی دعوت کا بہت شکریہ، میں نے صرف تھوڑا سا چای پلا پلنا �,2,2,2,2,0,1,سر، اب تو آرام ہوں۔ مگر اگر غلط نہیں ہے تو اس دعائے کا بہت ش,2,2,2,2,0,1,سر، بہت شکریہ، مگر آج میری ایک اہم ملاقات ہے جسے میں چھ,2,2,2,2,0,1
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,4,4,4,4,0,0,سر، اس سب کی ضرورت ہے۔,1,1,1,1,0,1,سر، آپ کی دعوت کا بہت شکریہ، لیکن اس بار صرف چائے پانی ہی رہتا ہ�,1,1,1,1,0,1,آپ کو زحمت ہوگی، میں نے ٹیکسی بک کر لی ہے، وہ بس آنے,1,1,1,1,0,0
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,4,4,4,4,0,0,باجی، آج میری ایک اہم ملاقات ہے جسے میں چھوڑ نہیں,2,2,2,2,0,1,ٹھیک ہے، لیکن میں اور میری دوست کی بہت زحمت ہوگی۔ آپ ک,1,1,1,1,0,1,جی چچا، آؤنے دوں گا,1,1,1,1,0,1
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,4,4,4,4,0,0,جی چچا جان، آپ کی دعائیں کا بہت شکریہ۔ میں نے دوا اور سب کچھ اٹ,2,2,2,2,0,1,دادا جان، اس بار میں خود ہی زحمت کر لوں گا۔,2,2,2,2,0,1,"الحمدللہ، دادا جان، میں نے وقت پر دوا لی ہے۔ آپ فکر نہ کریں۔
داد",4,4,4,4,0,1
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,3,3,4,4,0,0,سر، میں ضرور اٹھ لوں گا، آپ کی دعوت کا بہت شکریہ۔,2,2,2,2,0,1,باجی، اس بار مفتحً اللہ میں کل صبح جلدی اٹھ جاؤں گا، آپ فکر نہ کریں,2,2,2,2,0,1,سر، آؤ مل کر تیار ہو جاتے ہیں۔ ابھی مکمل準یت ہوں گا�,1,1,1,1,0,1
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,دادا جان، میں بالکل ٹھیک ہوں، اس سے بہت زحمت نہیں تھی۔,1,1,1,1,0,2,جی چچا جان، میں ابھی اسے مکمل کر دینا ہوں۔ آپ زحمت نہ کریں۔,3,3,3,3,0,1,جی چچا جان، ابھی مکمل کر لوں گا۔,3,3,3,3,0,1
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,4,4,4,4,0,0,دادا جان، ابھی خود لے جا عینہ فائل دوں گا۔,1,1,1,1,0,1,جی چچا جان، ابھی لیتا ہوں۔,3,3,3,3,0,0,"جی چچا جان، میں ابھی لے آتا ہوں۔ آپ زحمت نہ کریں۔
سر،",4,4,4,4,0,0
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,4,4,4,4,0,0,دادی جان، اس بار بالکل ہوں، ذرہ وہ بیگ میرے کمرے سے لے آتا ہو,2,2,2,2,0,1,جی چچا جان، ابھی لیتا ہوں۔,3,3,3,3,0,1,جی چچا جان، میں ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہی�,3,3,3,3,0,1
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,4,4,4,4,0,0,سر، آپ کی بہت مہربانی، لیکن آج میری ایک اہم ملاقات ہے جسے می�,2,2,2,2,0,1,دادا جان، میں بالکل آتا ہوں، اس بار میں آپ کی ضرورت پڑی گی۔,3,3,3,3,0,1,جی چچا جان، ان شاء اللہ میں کل آپ کے ساتھ جاؤں گا۔ آپ کی بہت م�,4,4,4,4,0,1
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,3,3,4,4,0,0,ٹھیک ہے، اگر اور آپ نے اس بارے فکر کر لی تھی۔ یہ بہت خ,1,1,1,1,0,0,سر، اس بار کوشش کریں گا بہت بہتر ہوگا اگر آپ اس بار ساتھ میری رہن�,2,2,2,2,0,0,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں اسے مکمل,2,2,2,2,0,1
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,4,4,4,4,0,0,ٹھیک ہے بھائی، ابھی دوبارہ سعی کر لوں گا۔,1,1,1,1,0,1,سر، آپ کی بہت مہربانی، لیکن اس عمل کو مکمل ہونے دوں گا، پھر میں دوب,2,2,2,2,0,0,سر، اس بار میں دھ्यاں سے کام بھی کرata hoon گا، اگر آپ نے کچھ غلط پاحا,1,1,1,1,0,0
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,4,4,4,4,0,0,دادا جان، ابھی گیٹ بند ہے، ذرہ میں اور اس سے زائد مہربانی کرت,2,2,2,1,0,1,جی چچا جان، میں ابھی ہی بند کر دیتا ہوں۔ آپ زحمت نہ کریں�,4,4,4,4,0,1,ٹھیک ہے باجی، ابھی رکھ دیتا ہوں۔,2,2,2,2,0,1
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,4,4,4,4,0,0,"جی چچا جان، میں ابھی سامان اٹھا لوں گا۔ آپ زحمت نہ کریں۔
سر،",3,3,3,3,0,1,ٹھیک ہے مادر جان، ابھی یہ سامان اندر رکھ لوں گا۔,4,4,4,4,0,1,ٹیا، ابھی رکھ دیتا ہوں۔,2,2,2,2,0,1
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,4,4,4,4,0,0,سر، میری غلطی، لیکن اس سے کام مکمل ہو گیا ہے۔ آئندہ میں ایسی,2,2,2,2,0,1,سر، اس بارہی میں غلطی ہوگی، آپ کی بہت مہربانی ہوگی,2,2,2,2,0,1,سر، اس سب کی دعوت کا ملک بہت زحمتی ہے۔,0,0,0,0,0,2
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,4,4,4,4,0,0,سر، اتنا زمانا چھوڑ لوگا۔,1,1,1,0,1,1,سر، اس کام کا بہت زحمت ہوا۔,1,1,1,1,0,1,باجی، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ زحمت ہو,1,1,1,1,0,1
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,3,4,4,4,0,0,سر، ان شاء اللہ میں جلد واپس آتا ہوں گا۔,3,3,3,3,0,1,جی چچا جان، ان شاء اللہ میں جلدی آؤں گا۔ آپ فکر نہ کریں، میں حفاظت,4,4,4,4,0,1,دادا جان، اب تو میں بیٹا، اور آنے دو، میں خود مکمل طور پر باہر ر,1,1,1,1,0,1
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,4,4,4,4,0,0,سر، میں بہت شکر گزار ہوں کہ آپ نے اس اہم مضمٰہ پر زح,2,2,2,2,0,1,سر، میں آپ کی بہت تھیک توجہ سے سن رہا ہوں، لیکن اگر آپ پ,3,3,3,3,0,1,جی چچا جان، اب کہیں زحمت ہوگی، آپ کی بہت مہربانی کا بہت شک,2,2,2,2,0,1
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,4,4,4,4,0,0,جی چچا جان، ابھی مکمل کر لوں گا۔ آپ فکر نہ کریں۔,3,3,3,3,0,1,جی چچا جان، ان شاء اللہ میں کل سب کام مکمل کر لوں گا۔ آپ زحمت نہ کریں۔,4,4,4,4,0,1,ٹھیک ہے بابا، میں ابھی گھر کے کاموں میں مدد کر لوں گا,4,4,4,4,0,0
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,4,4,4,4,0,0,جی چچا جان، ان شاء اللہ میں کچن مکمل کر لوں گا۔ آپ زحمت نہ کریں۔,3,3,3,3,0,1,دادا جان، آپ کی بہت مہربانی، لیکن میرے ہاتھ بٹا نہیں دیتا,1,1,1,1,0,1,جی چچا جان، ابھی رکhta ہوں پلا، چند منٹ میں آتا ہوں۔,2,2,2,2,0,1
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,4,4,4,4,0,0,آپ نے باجی، میں آپ کے ساتھ ملتا ہوں گا۔ اگر آپ نے ٹیکسی,2,2,2,2,0,1,ٹھیک ہے، اب تو زحمت نہ کریں، میں خود بس لوں گا۔,2,2,2,2,0,0,باجی، کل تک الگ رہنے دو، میں سامان اٹھا لوں گا۔ آپ زحمت نہ کری,2,2,2,2,0,1
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,4,4,4,4,0,0,جی چچا جان، میں ابھی کمرہ تیار کر دیتا ہوں۔ آپ زحمت نہ کریں,3,3,3,3,0,1,ٹھیک ہے بابا، میں ابھی ذرہ کمرہ تیار کر لوں گا، اور میں,3,3,3,3,0,1,جی چچا جان، ابھی مکمل کر دیتا ہوں۔,3,3,3,3,0,1
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,4,4,4,4,0,0,جی چچا جان، میں ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہی�,3,3,3,3,0,1,دادا جان، ابھی صرف میری دوائی لیتے ہیں۔ ذیلی سے آپ کی دوائ,1,1,1,1,0,1,جی چچا جان، ابھی لیتا ہوں۔,3,3,3,3,0,1
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,4,4,4,4,0,0,جی چچا جان، میں ابھی پانی لے آتا ہوں۔ آپ زحمت نہ کریں۔,3,3,3,3,0,1,دادی جان، میں خود مکمل ہوں، آپ فکر نہ کریں۔ میں اگر بھی با,2,2,2,2,0,1,ٹھیک ہے باجی، ابھی لeta hoon.,2,2,2,2,0,1
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,4,4,4,4,0,0,ٹھیک ہے باجی، میں نے بیگ پکڑ لیا ہے۔ اب آپ زحمت ہ,3,3,3,3,0,1,ٹھیک ہے، بیگ پکڑ لوں گا، مگر ابھی صرف تھوڑا سا باقی ہ,2,2,2,2,0,1,ٹھیک ہے بھائی، میں ابھی ابھی ایسے ہی باج لوں گا۔,2,2,2,2,0,0
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,4,4,4,4,0,0,ٹھیک ہے باجی، ابھی چارجر لتا ہوں۔,3,3,3,3,0,0,ٹھیک ہے، میں ابھی فون چارجر لگاوں گا۔,3,3,3,3,0,1,ٹھیک ہے، میں ابھی چارجر دے دیتا ہوں۔ آپ زحمت نہ کری,4,4,4,4,0,0
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,4,4,4,4,0,0,آپ نے کیا کام کا حوالہ دیا ہے؟ میں دیکھنے کا انتظار کر رہا,2,2,2,2,0,1,دادا جان، اس سب کام پر میں نے دیکھا ہے، وہ مکمل ہوگئے ہ,2,2,2,2,0,1,دادا جان، اس سے بہت زحمت ہوگی، میں خود یہ دیکھ لوں گا۔,3,3,3,3,0,1
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,4,4,4,4,0,0,باجی، فکر نہ کریں، میں نے بالکل انتظام کر لیا ہے۔ سب کچھ تیار �,4,4,4,4,0,1,سر، اس بارہا بہت شکریہ، میں نے کھانا تैयار کر لیا ہے۔,2,2,2,2,0,1,ٹھیک ہے بھائی، ابھی سے کھانے کا انتظام کر لوں گا، مہمانوں,3,3,3,3,0,1
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,4,4,4,4,0,0,آپ نے بہت انتظار نہیں کرنا پڑا، اس کام کو میں نے ابھی مکمل کر دی,3,3,3,3,0,0,آپ کو زحمت ہوگی، اس کام پر ابھی اتنا وقت باقی نہیں ہے۔ میں ن,2,2,2,2,0,1,سر، اس بار میں جائزہ لیتا ہوں کہ آج یہ کام کر لوں گا۔,3,3,3,3,0,1
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,3,3,4,4,0,0,سر، اگر آپ نے بہت کام کر رہے ہیں تو اس سب کا ایک دلیلاں ہ,1,1,1,1,1,1,باجی، آپ زحمت نہ کریں، میں نے ابھی اس کام کو مکمل کر لیا ہے۔ اگر,3,3,3,3,0,1,سر، آپ کی بہت مہربانی، لیکن آؤ مل کر جائزہ لیتے ہیں کہ دوسرو,2,2,2,2,0,1
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,4,4,4,4,0,0,جی چچا جان، ابھی لیتا ہوں۔,3,3,3,3,0,1,جی چچا جان، انہیں میں خود ہی اٹھا لوں گا۔ آپ زحمت نہ کری�,3,3,3,3,0,1,دادا جان، یہ کاغذات ابھی میرے باجی سے دور ہیں، چاہے میں اب,1,1,1,1,0,1
