ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
83,استاد,طالب علم,Medium,استاد دوستانہ لیکن پُرعزم انداز میں بل ادا کرنے پر اصرار کرتے ہیں۔,اس پر مزید بحث نہیں، آج بل میں ادا کروں گا۔,سر، یہ آپ کی مہربانی ہے، لیکن واقعی اس کی ضرورت نہیں۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، مگر ابھی اتنا پلا دینا پڑے گا کہ می�,,,,,,,دادا جان، اگر تمھیں لگتا ہے کہ اس سے بہت زیادہ بحث نہیں، تو,,,,,,,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں مکمل کر لو�,,,,,,
84,دوست,دوست,Low,آپ اور آپ کا قریبی دوست کھانا کھانے کے بعد بل کی ادائیگی پر بحث کر رہے ہیں۔ آپ کا دوست پُرزور انداز میں ادائیگی اپنے ذمے لینے پر اصرار کرتا ہے۔,یار، بس آج بل میں دے رہا ہوں، بات ختم۔,اچھا یار، اس بار تمہاری مرضی، لیکن اگلی بار مجھے موقع دینا۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، مگر ابھی اتنا زحمت ہوگی، میں چھو�,,,,,,,ٹھیک ہے، ابھی صرف ایک اور چیز باقی ہے، پھر ہم ختم کر دیجیے,,,,,,,یار، ابھی تک بات کر لوں، لیکن آپ نے دل میں بھیٹا ہے، وہ,,,,,,
85,دوست,دوست,Low,آپ بل ادا کرنا چاہتے ہیں، لیکن آپ کا دوست آپ کی پیشکش کو رد کرتے ہوئے خود ادائیگی پر اصرار کرتا ہے۔,تمہیں بل دینے کی ضرورت نہیں، میں دے دوں گا۔,شکریہ یار، لیکن اگلی بار مجھے موقع ضرور دینا۔,,,,,,,سر، بہت شکریہ، لیکن اس سب کی ضرورت نہیں، میں خود مکمل کر,,,,,,,سر، آپ کی بہت مہربانی، لیکن ابھی صرف تھوڑا سا باقی ہے، میں خود,,,,,,,سر، بہت شکریہ، مگر اس سب پر زحمت نہیں ہوگی۔ میں نے خود,,,,,,
86,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لیتے ہیں۔,بیٹا، آج کا بل میں ادا کروں گا۔,جی ابو، جیسا آپ مناسب سمجھیں۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، مگر آج میری ایک اہم ملاقات ہے جس�,,,,,,,دادی جان، بہت شکریہ، مگر اس بار میرے لیے فکر نہ کریں۔ میں نے بال,,,,,,,دادا جان، میں بالکل آؤنٹ ہوں، آپ فکر نہ کریں۔,,,,,,
87,والد,بیٹا,High,آپ اپنے والد کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ آپ کے اخراجات کا خیال رکھتے ہوئے ادائیگی کرنا چاہتے ہیں۔,بل مجھے دے دو، میں ادا کر دیتا ہوں۔,ابو، آپ کا خیال اپنی جگہ، لیکن اس بار مجھے موقع دیجیے۔,,,,,,,سر، بہت شکریہ، مگر ابھی صرف تھوڑا سا باقی ہے، آپ زحمت نہ,,,,,,,سر، آپ کی بہت مہربانی، لیکن اس غلطی کا زحمت ہوگی۔,,,,,,,ٹھیک ہے، مگر میری ضروریت ہے، ابھی دیجیے گا۔,,,,,,
88,سینئر,جونیئر,High,ایک پیشہ ورانہ ملاقات کے بعد آپ اپنے سینئر کے ساتھ کھانے پر ہیں۔ بل آنے پر وہ فیصلہ کن انداز میں ادائیگی اپنے ذمے لے لیتے ہیں۔,نہیں، یہ بل کمپنی کی طرف سے سمجھیں، میں دیکھ لیتا ہوں۔,جی سر، بہت شکریہ، میں آپ کی بات کا احترام کرتا ہوں۔,,,,,,,سر، اگر اور بہت زحمت نہیں ہو تو آؤ مل کر جائزہ لیتے ہیں۔,,,,,,,سر، آپ فکر نہ کریں، میں خود اس بارے میں بات چلتا ہوں گا۔,,,,,,,سر، بہت شکریہ، مگر اس بار مفت کا انکار نہیں ہونے دوںگا۔,,,,,,
89,کزن,کزن,Low,آپ اپنے کزن کے ساتھ کھانا کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن دوستانہ انداز میں ادائیگی اپنے ذمے لینے کی پیشکش کرتا ہے۔,آج کھانا میری طرف سے، تم بس آرام کرو۔,بہت شکریہ، لیکن بل بانٹ لیتے ہیں، یہی بہتر رہے گا۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، میں نے صرف تھوڑا سا چای پلا پلنا �,,,,,,,سر، بہت شکریہ، مگر آج میری ایک اہم ملاقات ہے جسے میں چھ,,,,,,,سر، اب تو آرام ہوں۔ مگر اگر غلط نہیں ہے تو اس دعائے کا بہت ش,,,,,,
90,کزن,کزن,Low,آپ اور آپ کا کزن کھانے کے بعد بل ادا کرنے لگتے ہیں۔ آپ کا کزن خرچ برابر تقسیم کرنے کی تجویز دیتا ہے۔,یار، بل آدھا آدھا کر لیتے ہیں۔,ارے نہیں، آج مجھے موقع دو، اگلی بار تم حساب برابر کر دینا۔,,,,,,,سر، آپ کی دعوت کا بہت شکریہ، لیکن اس بار صرف چائے پانی ہی رہتا ہ�,,,,,,,آپ کو زحمت ہوگی، میں نے ٹیکسی بک کر لی ہے، وہ بس آنے,,,,,,,سر، اس سب کی ضرورت ہے۔,,,,,,
91,دادا,پوتا,High,آپ کے دادا بازار جانے کی تیاری کر رہے ہیں اور چاہتے ہیں کہ آپ ان کے ساتھ چلیں۔,میرے ساتھ بازار چلو گے؟,جی دادا جان ضرور چلوں گا۔,,,,,,,ٹھیک ہے، لیکن میں اور میری دوست کی بہت زحمت ہوگی۔ آپ ک,,,,,,,باجی، آج میری ایک اہم ملاقات ہے جسے میں چھوڑ نہیں,,,,,,,جی چچا، آؤنے دوں گا,,,,,,
92,دادی,پوتی,High,آپ کی دادی آپ کی طبیعت کے بارے میں فکر مند ہیں اور دوا وقت پر لینے کی نصیحت کر رہی ہیں۔,بیٹا، وقت پر دوا لینا مت بھولنا۔,جی دادی جان، میں خیال رکھوں گی، آپ بالکل فکر نہ کریں۔,,,,,,,دادا جان، اس بار میں خود ہی زحمت کر لوں گا۔,,,,,,,جی چچا جان، آپ کی دعائیں کا بہت شکریہ۔ میں نے دوا اور سب کچھ اٹ,,,,,,,"الحمدللہ، دادا جان، میں نے وقت پر دوا لی ہے۔ آپ فکر نہ کریں۔
داد",,,,,,
93,والد,بیٹا,High,آپ کے والد اگلے دن کے ایک ضروری کام کے لیے آپ کو وقت کی پابندی کی تاکید کر رہے ہیں۔,کل صبح جلدی اٹھ جانا، ہمیں ایک کام سے ساتھ جانا ہے۔,جی ابو، ان شاء اللہ وقت پر اٹھ جاؤں گا۔,,,,,,,باجی، اس بار مفتحً اللہ میں کل صبح جلدی اٹھ جاؤں گا، آپ فکر نہ کریں,,,,,,,سر، آؤ مل کر تیار ہو جاتے ہیں۔ ابھی مکمل準یت ہوں گا�,,,,,,,سر، میں ضرور اٹھ لوں گا، آپ کی دعوت کا بہت شکریہ۔,,,,,,
94,والدہ,بیٹی,High,آپ کی والدہ گھر کے کاموں میں مصروف ہیں اور آپ سے ایک کام کرنے کو کہتی ہیں۔,بیٹا، ذرا یہ کام ابھی نمٹا لو۔,ٹھیک ہے امی، ابھی کر دیتی ہوں۔,,,,,,,دادا جان، میں بالکل ٹھیک ہوں، اس سے بہت زحمت نہیں تھی۔,,,,,,,جی چچا جان، ابھی مکمل کر لوں گا۔,,,,,,,جی چچا جان، میں ابھی اسے مکمل کر دینا ہوں۔ آپ زحمت نہ کریں۔,,,,,,
95,چچا,بھتیجا,High,آپ کے چچا کسی کام میں مصروف ہیں اور آپ سے ایک فائل لانے کو کہتے ہیں۔,بیٹا، ذرا وہ فائل میرے پاس لے آؤ۔,جی چچا جان، ابھی لے کر آتا ہوں۔,,,,,,,جی چچا جان، ابھی لیتا ہوں۔,,,,,,,"جی چچا جان، میں ابھی لے آتا ہوں۔ آپ زحمت نہ کریں۔
سر،",,,,,,,دادا جان، ابھی خود لے جا عینہ فائل دوں گا۔,,,,,,
96,خالہ,بھانجی,High,آپ کی خالہ کسی کام میں مصروف ہیں اور اپنے کمرے سے ایک بیگ منگواتی ہیں۔,بیٹا، ذرا وہ بیگ میرے کمرے سے لے آؤ۔,جی خالہ جان، ابھی لے آتی ہوں۔,,,,,,,جی چچا جان، ابھی لیتا ہوں۔,,,,,,,دادی جان، اس بار بالکل ہوں، ذرہ وہ بیگ میرے کمرے سے لے آتا ہو,,,,,,,جی چچا جان، میں ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہی�,,,,,,
97,ماموں,بھانجا,High,آپ کے ماموں کسی کام کے لیے آپ کی مدد چاہتے ہیں اور آپ کو اپنے ساتھ چلنے کو کہتے ہیں۔,بیٹا، کل میرے ساتھ جانا، مجھے تمہاری ضرورت پڑے گی۔,جی ماموں جان، آپ فرمائیں، میں ضرور ساتھ چلوں گا۔,,,,,,,دادا جان، میں بالکل آتا ہوں، اس بار میں آپ کی ضرورت پڑی گی۔,,,,,,,جی چچا جان، ان شاء اللہ میں کل آپ کے ساتھ جاؤں گا۔ آپ کی بہت م�,,,,,,,سر، آپ کی بہت مہربانی، لیکن آج میری ایک اہم ملاقات ہے جسے می�,,,,,,
98,استاد,طالب علم,Medium,آپ کے استاد امتحان کی تیاری کے سلسلے میں آپ کو ایک اہم باب پر توجہ دینے کا مشورہ دیتے ہیں۔,امتحان سے پہلے یہ باب دوبارہ پڑھ لینا۔,جی سر، میں اس پر دوبارہ توجہ دوں گا۔,,,,,,,باجی، شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں اسے مکمل,,,,,,,سر، اس بار کوشش کریں گا بہت بہتر ہوگا اگر آپ اس بار ساتھ میری رہن�,,,,,,,ٹھیک ہے، اگر اور آپ نے اس بارے فکر کر لی تھی۔ یہ بہت خ,,,,,,
99,استاد,طالب علم,Medium,آپ کے استاد آپ کے حل یا کام میں ایک غلطی کی نشاندہی کرتے ہیں اور اسے درست کرنے کا کہتے ہیں۔,یہ طریقہ درست نہیں، اسے دوبارہ کرو۔,جی سر، میں اسے درست کر لیتا ہوں۔,,,,,,,ٹھیک ہے بھائی، ابھی دوبارہ سعی کر لوں گا۔,,,,,,,سر، اس بار میں دھ्यاں سے کام بھی کرata hoon گا، اگر آپ نے کچھ غلط پاحا,,,,,,,سر، آپ کی بہت مہربانی، لیکن اس عمل کو مکمل ہونے دوں گا، پھر میں دوب,,,,,,
100,بزرگ پڑوسی,نوجوان,High,آپ کے بزرگ پڑوسی گھر کے باہر کھڑے ہیں اور آپ سے گیٹ بند کرنے کو کہتے ہیں۔,بیٹا، ذرا یہ گیٹ بند کر دو۔,جی انکل، ابھی بند کر دیتا ہوں۔,,,,,,,جی چچا جان، میں ابھی ہی بند کر دیتا ہوں۔ آپ زحمت نہ کریں�,,,,,,,دادا جان، ابھی گیٹ بند ہے، ذرہ میں اور اس سے زائد مہربانی کرت,,,,,,,ٹھیک ہے باجی، ابھی رکھ دیتا ہوں۔,,,,,,
101,بزرگ خاتون,نوجوان لڑکی,High,ایک بزرگ خاتون گھر کے باہر کھڑی ہیں اور آپ سے سامان اندر رکھنے میں مدد مانگتی ہیں۔,بیٹی، ذرا یہ سامان اندر رکھ دو۔,جی اماں جی، ابھی اندر رکھ دیتی ہوں۔,,,,,,,ٹھیک ہے مادر جان، ابھی یہ سامان اندر رکھ لوں گا۔,,,,,,,ٹیا، ابھی رکھ دیتا ہوں۔,,,,,,,"جی چچا جان، میں ابھی سامان اٹھا لوں گا۔ آپ زحمت نہ کریں۔
سر،",,,,,,
102,والد,بیٹا,High,آپ کے والد کسی ناپسندیدہ کام پر ناراضی کا اظہار کرتے ہوئے آپ سے وضاحت طلب کر رہے ہیں۔,میں نے تم سے منع کیا تھا، پھر یہ کیوں کیا؟,جی ابو، مجھ سے غلط فیصلہ ہو گیا، آئندہ آپ کی بات کا زیادہ خیال رکھوں گا۔,,,,,,,سر، میری غلطی، لیکن اس سے کام مکمل ہو گیا ہے۔ آئندہ میں ایسی,,,,,,,سر، اس بارہی میں غلطی ہوگی، آپ کی بہت مہربانی ہوگی,,,,,,,سر، اس سب کی دعوت کا ملک بہت زحمتی ہے۔,,,,,,
103,دادا,پوتا,High,آپ معمول سے کافی دیر بعد گھر پہنچے ہیں اور آپ کے دادا آپ سے وجہ پوچھ رہے ہیں۔,اتنی دیر کیوں ہو گئی؟,معاف کیجیے دادا جان، دیر ہو گئی، آئندہ خیال رکھوں گا۔,,,,,,,باجی، میں بالکل ٹھیک ہوں، آپ فکر نہ کریں۔ یہ زحمت ہو,,,,,,,سر، اتنا زمانا چھوڑ لوگا۔,,,,,,,سر، اس کام کا بہت زحمت ہوا۔,,,,,,
104,امی,بیٹا,High,آپ گھر سے باہر جا رہے ہیں۔ آپ کی والدہ محبت بھرے انداز میں اپنی فکر کا اظہار کرتی ہیں۔,بیٹا، باہر دیر تک مت رہنا، مجھے فکر ہوتی ہے۔,اچھا امی، میں جلد واپس آ جاؤں گا، آپ پریشان نہ ہوں۔,,,,,,,دادا جان، اب تو میں بیٹا، اور آنے دو، میں خود مکمل طور پر باہر ر,,,,,,,سر، ان شاء اللہ میں جلد واپس آتا ہوں گا۔,,,,,,,جی چچا جان، ان شاء اللہ میں جلدی آؤں گا۔ آپ فکر نہ کریں، میں حفاظت,,,,,,
105,تایا,بھتیجا,High,آپ کے تایا آپ کو زندگی کے ایک اہم معاملے پر نصیحت کر رہے ہیں۔,بیٹا، ایک بات سمجھا رہا ہوں، ذرا توجہ سے سنو۔,جی تایا جان، میں پوری توجہ سے سن رہا ہوں۔,,,,,,,جی چچا جان، اب کہیں زحمت ہوگی، آپ کی بہت مہربانی کا بہت شک,,,,,,,سر، میں آپ کی بہت تھیک توجہ سے سن رہا ہوں، لیکن اگر آپ پ,,,,,,,سر، میں بہت شکر گزار ہوں کہ آپ نے اس اہم مضمٰہ پر زح,,,,,,
106,والد,بیٹا,High,آپ کے والد مہمانوں کی آمد سے پہلے گھر کی تیاریوں میں مصروف ہیں اور آپ سے تعاون چاہتے ہیں۔,بیٹا، کل مہمان آ رہے ہیں، ذرا گھر کے کاموں میں مدد کر دینا۔,جی ابو، آپ بے فکر رہیں، میں وقت پر سب کام سنبھال لوں گا۔,,,,,,,جی چچا جان، ابھی مکمل کر لوں گا۔ آپ فکر نہ کریں۔,,,,,,,جی چچا جان، ان شاء اللہ میں کل سب کام مکمل کر لوں گا۔ آپ زحمت نہ کریں۔,,,,,,,ٹھیک ہے بابا، میں ابھی گھر کے کاموں میں مدد کر لوں گا,,,,,,
107,والدہ,بیٹی,High,گھر میں مہمان آنے والے ہیں اور آپ کی والدہ تیاریوں میں مصروف ہیں اور آپ سے مدد چاہتی ہیں۔,بیٹا، ذرا کچن میں ہاتھ بٹا دو۔,جی امی، ابھی آتی ہوں، بتائیے کیا کرنا ہے۔,,,,,,,جی چچا جان، ابھی رکhta ہوں پلا، چند منٹ میں آتا ہوں۔,,,,,,,دادا جان، آپ کی بہت مہربانی، لیکن میرے ہاتھ بٹا نہیں دیتا,,,,,,,جی چچا جان، ان شاء اللہ میں کچن مکمل کر لوں گا۔ آپ زحمت نہ کریں۔,,,,,,
108,چچا,بھتیجا,High,آپ کے چچا خریداری کے لیے جا رہے ہیں اور آپ کو ساتھ چلنے کے لیے کہتے ہیں۔,کل میرے ساتھ بازار جانا ہے، کچھ سامان لینا ہے۔,جی چچا جان، آپ فکر نہ کریں، میں ساتھ چلوں گا۔,,,,,,,ٹھیک ہے، اب تو زحمت نہ کریں، میں خود بس لوں گا۔,,,,,,,باجی، کل تک الگ رہنے دو، میں سامان اٹھا لوں گا۔ آپ زحمت نہ کری,,,,,,,آپ نے باجی، میں آپ کے ساتھ ملتا ہوں گا۔ اگر آپ نے ٹیکسی,,,,,,
109,خالہ,بھانجی,High,گھر میں مہمانوں کی آمد متوقع ہے اور آپ کی خالہ آپ سے تیاریوں میں مدد چاہتی ہیں۔,بیٹا، مہمانوں کے لیے ذرا کمرہ تیار کر دو، وہ آنے والے ہیں۔,جی خالہ جان، ابھی کر دیتی ہوں۔,,,,,,,جی چچا جان، میں ابھی کمرہ تیار کر دیتا ہوں۔ آپ زحمت نہ کریں,,,,,,,ٹھیک ہے بابا، میں ابھی ذرہ کمرہ تیار کر لوں گا، اور میں,,,,,,,جی چچا جان، ابھی مکمل کر دیتا ہوں۔,,,,,,
110,دادا,پوتا,High,آپ کے دادا کو اپنی روزمرہ کی دوائی کی ضرورت ہے اور وہ آپ سے مدد چاہتے ہیں۔,بیٹا، ذرا میری دوائی لے آؤ۔,جی دادا جان، ابھی لے آتا ہوں، آپ آرام کریں۔,,,,,,,دادا جان، ابھی صرف میری دوائی لیتے ہیں۔ ذیلی سے آپ کی دوائ,,,,,,,جی چچا جان، ابھی لیتا ہوں۔,,,,,,,جی چچا جان، میں ابھی لے آتا ہوں۔ اگر اور بھی کچھ چاہی�,,,,,,
111,دادی,پوتی,High,آپ کی دادی آرام کر رہی ہیں اور آپ سے ایک گلاس پانی لانے کی درخواست کرتی ہیں۔,بیٹی، ذرا میرے لیے پانی لے آنا۔,جی دادی جان، ابھی لاتی ہوں۔,,,,,,,جی چچا جان، میں ابھی پانی لے آتا ہوں۔ آپ زحمت نہ کریں۔,,,,,,,دادی جان، میں خود مکمل ہوں، آپ فکر نہ کریں۔ میں اگر بھی با,,,,,,,ٹھیک ہے باجی، ابھی لeta hoon.,,,,,,
112,بھائی,بہن,Medium,آپ کا بھائی کچھ سامان اٹھائے ہوئے ہے اور آپ سے تھوڑی مدد مانگتا ہے۔,ذرا میرا بیگ پکڑ لو، ہاتھ بھرے ہوئے ہیں۔,ہاں، دو، میں سنبھال لیتی ہوں۔,,,,,,,ٹھیک ہے باجی، میں نے بیگ پکڑ لیا ہے۔ اب آپ زحمت ہ,,,,,,,ٹھیک ہے بھائی، میں ابھی ابھی ایسے ہی باج لوں گا۔,,,,,,,ٹھیک ہے، بیگ پکڑ لوں گا، مگر ابھی صرف تھوڑا سا باقی ہ,,,,,,
113,بہن,بھائی,Medium,آپ کی بہن آپ سے اپنا فون چارج کرنے کے لیے چارجر مانگتی ہے۔,ذرا فون چارجر دے دینا، بیٹری ختم ہونے والی ہے۔,ہاں، یہ رہا، استعمال کر لو۔,,,,,,,ٹھیک ہے، میں ابھی فون چارجر لگاوں گا۔,,,,,,,ٹھیک ہے، میں ابھی چارجر دے دیتا ہوں۔ آپ زحمت نہ کری,,,,,,,ٹھیک ہے باجی، ابھی چارجر لتا ہوں۔,,,,,,
114,سسر,داماد,High,آپ کے سسر آپ سے ایک کام میں مدد کی درخواست کرتے ہیں۔,بیٹا، فرصت ملے تو ذرا یہ کام دیکھ لیجیے گا۔,جی ابا جی، میں دیکھ لیتا ہوں۔,,,,,,,دادا جان، اس سے بہت زحمت ہوگی، میں خود یہ دیکھ لوں گا۔,,,,,,,دادا جان، اس سب کام پر میں نے دیکھا ہے، وہ مکمل ہوگئے ہ,,,,,,,آپ نے کیا کام کا حوالہ دیا ہے؟ میں دیکھنے کا انتظار کر رہا,,,,,,
115,ساس,بہو,High,گھر میں مہمان آنے والے ہیں اور آپ کی ساس آپ کو تیاریوں کی یاد دہانی کرا رہی ہیں۔,آج مہمان آ رہے ہیں، کھانے کا انتظام کرنا ہے۔,جی امی جان، آپ بتا دیجیے کیا کیا بنانا ہے۔,,,,,,,باجی، فکر نہ کریں، میں نے بالکل انتظام کر لیا ہے۔ سب کچھ تیار �,,,,,,,سر، اس بارہا بہت شکریہ، میں نے کھانا تैयار کر لیا ہے۔,,,,,,,ٹھیک ہے بھائی، ابھی سے کھانے کا انتظام کر لوں گا، مہمانوں,,,,,,
116,والد,بیٹا,High,آپ کے والد اس بات پر ناراض ہیں کہ آپ ایک ذمہ داری وقت پر پوری نہیں کر سکے۔,میں نے کہا تھا یہ کام آج ہی کر دینا۔,جی ابو، میں ابھی یہ کام کر دیتا ہوں۔,,,,,,,آپ کو زحمت ہوگی، اس کام پر ابھی اتنا وقت باقی نہیں ہے۔ میں ن,,,,,,,سر، اس بار میں جائزہ لیتا ہوں کہ آج یہ کام کر لوں گا۔,,,,,,,آپ نے بہت انتظار نہیں کرنا پڑا، اس کام کو میں نے ابھی مکمل کر دی,,,,,,
117,والدہ,بیٹا,High,آپ کی والدہ گھر کے کام کرتے کرتے تھک گئی ہیں اور آپ سے شکوہ کر رہی ہیں۔,ہر کام مجھے ہی کرنا پڑتا ہے؟,اچھا امی، آپ رہنے دیں، میں کر لیتا ہوں۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن آؤ مل کر جائزہ لیتے ہیں کہ دوسرو,,,,,,,سر، اگر آپ نے بہت کام کر رہے ہیں تو اس سب کا ایک دلیلاں ہ,,,,,,,باجی، آپ زحمت نہ کریں، میں نے ابھی اس کام کو مکمل کر لیا ہے۔ اگر,,,,,,
118,تایا,بھتیجا,High,آپ کے تایا ایک ضروری کام میں مصروف ہیں اور آپ سے کچھ کاغذات منگواتے ہیں۔,بیٹا، ذرا یہ کاغذات میرے پاس لے آؤ۔,جی تایا جان، ابھی لے آتا ہوں۔,,,,,,,جی چچا جان، انہیں میں خود ہی اٹھا لوں گا۔ آپ زحمت نہ کری�,,,,,,,دادا جان، یہ کاغذات ابھی میرے باجی سے دور ہیں، چاہے میں اب,,,,,,,جی چچا جان، ابھی لیتا ہوں۔,,,,,,
119,کزن,کزن,Low,آپ کا کزن ایک مختصر کام کے لیے باہر جا رہا ہے اور چاہتا ہے کہ آپ بھی ساتھ چلیں۔,یار، ذرا میرے ساتھ چلنا، ایک کام ہے۔,ہاں یار، چلو، کوئی مسئلہ نہیں، چلتے ہیں۔,,,,,,,یار، آپ کی بہت شکریہ، لیکن ابھی صرف تھوڑا سا کام باقی ہ,,,,,,,ٹھیک ہے بھائی، ابھی آتا ہوں۔,,,,,,,ٹھیک ہے بھائی، میں اس ساتھ چلا دوں گا، اگر تمہیں کچھ دیگر کامو,,,,,,
120,کزن,کزن,Low,آپ کا کزن بغیر پوچھے ذمہ داری آپ پر ڈال دیتا ہے۔,یہ کام تو تم ہی کرو گے۔,کر دیتا ہوں، لیکن پہلے پوچھ تو لیا کرو۔,,,,,,,سر، مفتحانہ، لیکن اس کام پر میں نے مکمل طور پر تیاری کر لی ہے، آپ فکر نہ کری,,,,,,,سر، آپ کی بہت مہربانی، میں اس کام کو مکمل کر لوں گا۔,,,,,,,سر، میں اور اتنا قوت نہیں ہوں۔ آپ کا مکمل طور پر مزاج بہت شکر,,,,,,
121,سینئر,جونیئر,High,دفتر میں آپ کے سینئر آپ کے کام کے طریقے پر تنقید کرتے ہیں۔,میرا خیال ہے تم نے طریقہ درست نہیں اپنایا۔,جی سر، آپ کی بات درست ہو سکتی ہے، لیکن اُس وقت حالات کے مطابق مجھے یہی بہتر لگا تھا پھر بھی میں اسے دوبارہ دیکھ لیتا ہوں۔,,,,,,,سر، اس بار میری رائے کا بہت شک ہوگا کہ میں نے غلطی کی ہو,,,,,,,سر، آپ کی رائے کا بہت شکریہ، میں نے غلط سمجھا ہوگا، آئ,,,,,,,آپ کو بہت مہربانی، لیکن میری تھوڑی سا زحمت ہوگی، میں خ,,,,,,
122,استاد,طالب علم,Medium,استاد آپ کے جواب کا جائزہ لیتے ہوئے بہتری کی گنجائش کی نشاندہی کرتے ہیں۔,یہ جواب مزید بہتر ہو سکتا تھا۔,جی سر، میں دوبارہ اس پر کام کر لیتا ہوں۔,,,,,,,سر، آپ کی رائے کا بہت شکریہ، اس بارہ میں کام بہت زحمت ہوئی�,,,,,,,سر، اگر آپ دعوت کرتے ہیں، میں زحمت کر لوں گا لیکن میں اس,,,,,,,سر، آپ کی رائے کا بہت شکریہ۔ آئندہ میں اس بارے میں زحمت کرنا,,,,,,
123,والد,بیٹا,High,آپ کے والد آپ کے کام میں موجود ایک غلطی کی نشاندہی کر رہے ہیں۔,تم نے یہ کام ٹھیک نہیں کیا۔,جی ابو مجھ سے کوئی غلطی ہو گئی ہو گی، میں دوبارہ دیکھ لیتا ہوں۔,,,,,,,سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔,,,,,,,سر، اس سب کی بہت شکریہ، مگر آپ کی دعوت کا بہت بار بھی شکر,,,,,,,سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتاہی ت,,,,,,
124,دوست,دوست,Low,آپ اور آپ کا دوست ایک مسئلے کے حل پر گفتگو کر رہے ہیں اور وہ آپ کے تجویز کردہ خیال سے متفق نہیں۔,مجھے نہیں لگتا یہ آئیڈیا کام کرے گا۔,یار، ہو سکتا ہے تم ٹھیک کہہ رہے ہو، لیکن مجھے لگتا ہے ایک موقع تو دینا چاہیے۔,,,,,,,سر، اس بارہ میں آپ کی فکر نہ کریں، اگر ان شاء اللہ میں خود اس پر کام کر لوں گا ا,,,,,,,سر، آپ کی رائے کا بہت شکریہ، مگر میں نے اس آئیڈیا پر مزید تحقیق کی,,,,,,,سر، اگر آپ نے ایسा فکر کر لوٹا ہے، تو آپ کو بہت مکمل طور پر,,,,,,
125,دوست,دوست,Low,آپ کا دوست آپ کے رویے پر تنقید کرتے ہوئے اسے بار بار دہرائی جانے والی غلطی قرار دیتا ہے۔,تم ہمیشہ یہی غلطی کرتے ہو۔,یار، ہر بار ایسا نہیں ہوتا، اس دفعہ ذرا صورتحال کچھ اور تھی۔,,,,,,,سر، آپ کی بہت مہربانی، لیکن اس سب کی ضروری نہیں ہے۔ میری,,,,,,,سر، آپ نے میری غلطی کا بہت شکریہ۔ میں دوبارہ کوشش کرungaga.,,,,,,,سر، اس بار میں شکریہ، مگر ابھی صرف تھوڑا سا کام باقی ہے، میں خود مک,,,,,,
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,سر، اس بار مفتخور ہوں کہ آپ نے اس غلطی پر زحمت خالہ سے خلاصی,,,,,,,سر، میری بہت عذروں، مگر میں آپ کی بھائی جان کی بٹی سIRZ کا ق,,,,,,,سر، اس بار میری باتیں سن لیجیے گا، پھر کبھی تم پلا دینا۔ یہ مفت کا �,,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,سر، اس رپورٹ پر کام جاری رہنے سے خامیاں دور ہوگیں گی۔,,,,,,,سر، آپ نے اورانے لوگوں کی ضروری ابلاغات دینے دلی لی ہے۔ آپ کی ب,,,,,,,ضرور، اگر آپ نے انہیں درست کر لیے ہیں تو آؤ مل کر جائزہ لیتے �,,,,,,
