ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
126,والدہ,بیٹی,High,آپ کی والدہ کسی معاملے میں آپ کے رویے سے مایوسی کا اظہار کر رہی ہیں۔,تم نے میری بات نہیں مانی۔,امی، آپ ٹھیک کہہ رہی ہیں، آئندہ زیادہ خیال رکھوں گی۔,,,,,,,"""والدین جان، میں آپ کی طرف سے کوئی مایوسی نہیں کر رہا ہوں،",,,,,,,"""ماں، مجھے افسوس ہے کہ میں نے آپ کی توقعات پر پورا نہیں اترا۔ میں کوشش کروں گا کہ آئندہ بہتر رہوں۔""",,,,,,,"""ابو جان، مجھے کہاں گزر گیا، میری غلطی تھی، مجھے معاف کر دیجیے",,,,,,,"""والدہ جان، بس میں نے آپ کی بات کو سمجھا ہی نہیں، مگر میں آپ ک",,,,,,
127,سینئر,جونیئر,High,آپ کے سینئر آپ کی تیار کردہ رپورٹ کا جائزہ لیتے ہوئے کچھ مسائل کی نشاندہی کرتے ہیں۔,اس رپورٹ میں کچھ خامیاں ہیں۔,جی سر، میں دوبارہ جائزہ لے کر انہیں درست کر دیتا ہوں۔,,,,,,,"""جی، میں اس میں کچھ خامیاں ملاحظہ کر سکتا ہوں۔ آپ کی مدد ک",,,,,,,"""جی سر، ان شاء اللہ میں ان خامیوں کو دور کر کے دوبارہ رپورٹ تیار کر دوں گ",,,,,,,"""جی سر، رپورٹ میں کچھ نقائص ہیں جو میں درست کر کے دوبارہ پیش کرو�",,,,,,,"""جی سر، آپ کی نشاندہی کا شکریہ، میں انہیں درست کر کے رپورٹ کو بہتر بنا دوں گا۔""",,,,,,
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,,,,,,,"""یار، کبھی کبھی ایسا ہی ہوتا ہے، بس تھوڑا پریشان ہوں۔""",,,,,,,"""جی یار، مجھے کچھ کام کا دباؤ ہے، یہ لہجہ تو صرف اس کے",,,,,,,"""میں کیا چاہتا ہوں کہ تبدیلیں کر لیں؟ مگر میری طرزِ صح",,,,,,,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
""بس کام",,,,,,
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,,,,,,,"""استاد صاحب، معاف کیجیے، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہ",,,,,,,"""جی سر، مجھے اپنی غلطیوں کا احساس ہوا ہے۔ میں بہتر کوشش",,,,,,,"""استاد کی ناراضی کو مفہومت سے ملائیں گے، مگر میں کام کیا تھ",,,,,,,"""سر، میں اپنی غلطیوں سے سیکھنے کی کوشش کروں گا، آپ کی رہنمائی کا شکریہ۔""",,,,,,
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,,,,,,,"""نہیں یار، میری کوئی ذمہ داری نہیں دے سکتے۔ میں اس کے",,,,,,,"""جی یار، مجھے اپنی غلطیوں کا احساس ہے، میں اس کا مقابلہ کروں گ",,,,,,,"""نہیں یار، بس یہ سب ہمارے مشترکہ مقصد کے لیے ہوا ہ",,,,,,,"""یار، یہ درست نہیں ہے۔ ہم سب نے مل کر کام کیا ہے، اس میں میری کوئی خاص غلطی نہیں تھی۔""",,,,,,
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""والد جان، میں نے کام کرنے کی قصد نہیں تھی، لیکن اس کام سے مم",,,,,,,"""ابو، مجھے معاف کر دیں، میں نے سوچا تھا کہ یہ ٹھیک ہے۔ آئندہ احتیاط کروں گا۔""",,,,,,,"""مجھے لگتا تھا کہ یہ کام ضروری ہے، لیکن اب جانتا ہوں ک�",,,,,,,"""یقیناً ابو، بس یہ کام مکمل کر لوں، پھر اس کے بارے میں کچھ نہی",,,,,,
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,,,,,,,"""اس کے بارے میں بات چلتے رہیں، میں سمجھنے کا کوشش کرو�",,,,,,,"""جب کہ میں اسے نہیں متفق ہوں، لیکن آپ کی نظر کو بھی کوئ",,,,,,,"""میں آپ کے نقطہ نظر کا احترام کرتا ہوں، کیا آپ اپنی وجوہات بتا سکتے ہیں؟""",,,,,,,"""مجوزہ فیصلے پر اختلاف کا حق ہر شخص کو حاصل ہے۔ تاہم، میٹنگ کے دوران",,,,,,
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,,,,,,,"""جی ابو، بس یہی ہونا چاہیے تھا، مگر اب کچھ دیر کے لیے صبر",,,,,,,"""ابّا جان، میں نے کچھ زیادہ تحمل کیا، لیکن تمہاری مشورہ کا بہ",,,,,,,"""جی ابو، آپ کی نصیحت کا بہت شکریہ۔ میں نے شاید اس وقت بہتر فیصلہ ن�",,,,,,,"""جی تایا، آپ بالکل درست فرما رہے ہیں، آئندہ میں زیادہ صبر سے کام لوں گا۔""",,,,,,
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,,,,,,,"""ہا ہا، یار، تم بھی کیسے کہہ سکتے ہو؟""",,,,,,,"""ہاہاہا، بس یار، کبھی کبھی ایسا ہو جاتا ہے، اگلی بار بہتر کرنے کی کوشش کروں گا!""",,,,,,,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",,,,,,,"""جب کہ میں نے کام کیا تھا، لیکن اس میں کچھ نقصانہ ہیں۔""",,,,,,
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,,,,,,,"""سر، میں معذرت خواہ ہوں، یہ میری غلطی تھی اور میں اس کا خیال رکھوں گا۔""",,,,,,,"""جی سر، بس یہ غلطی ہو گئی، مگر میں نے اسے درست کر لیا ہے�",,,,,,,"""جی سر، میں اس کی نشاندہی کرکے بہتر بنainesakar.""",,,,,,,"""جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں اس غلطی",,,,,,
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,,,,,,,"""جی دوست، میں ضرور آؤں گا، تمہاری سالگرہ کی خوشی میں شریک ہونا خوشی کی بات ہے!""",,,,,,,"""جی ہاں، ان شاء اللہ میں ضرور آں گوں۔""",,,,,,,"""جی یار، میں ضرور آنوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,,"""جی، میں ضرور آؤں گا، صرف یہ کہہ کر کہ اگر کوئی اہم کام نہ",,,,,,
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,,,,,,,"""جی یار، بہت شکریہ! لیکن ابھی کچھ کام ہیں، پھر آؤں گا،",,,,,,,"""جی، بس میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,,"""ٹھیک ہے، میں آں گا۔ بہت شکریہ!""",,,,,,,"""جی بالکل، میں آؤں گا! بہت مزہ آئے گا۔""",,,,,,
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی چچا جان، میں ضرور آؤں گا، بس یہ کہنا چاہتا ہوں ک�",,,,,,,"""جی چچا، آئے گا۔ میں ان شاء اللہ تشریف لائے گا۔""",,,,,,,"""جی چچا جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ہو۔""",,,,,,,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا، آپ کی محبت کا شکریہ!""",,,,,,
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی خالہ جان، ضرور آنا، اگر کوئی اور ضروری کام نہ ہو۔""",,,,,,,"""جی خالہ جان، آئے گا۔ میں اس کیلئے بہت آمیزش کر رہا",,,,,,,"""جی خالہ جان، ان شاء اللہ میں ضرور آؤں گا، بس یہ نوٹ کر لینا کہ کسی",,,,,,,"""جی خالہ، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,,,,,,,"""جی، بہت شکریہ! ان شاء اللہ میں ضرور تشریف لاؤں گا۔""",,,,,,,"""جی بالکل، بہت شکریہ!""",,,,,,,"""بہت شکریہ، ان شاء اللہ میں تشریف لاؤں گا۔""",,,,,,,"""بہت شکریہ! میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,,"""جی سر، بہت شکریہ، میں ضرور آنے کا ارادہ کرتا ہوں، لیکن اگر",,,,,,,"""جی استاد، کل ضرور شرکت کروں گا، اگر کوئی اہم کام نہ نکل آیا۔""
""جی استاد، کل ضرور",,,,,,,"""جی سر، ان شاء اللہ میں ضرور آئیں گے۔""",,,,,,
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,,,,,,,"""جی یار، بس کل کے فنکشن میں شرکت کر لوں، میں بھی ساتھ چلوں گا۔""",,,,,,,"""جی، یار، میرا کیا ہے؟ میں ضرور ساتھ چلوں گا، اگر کوئی چیز نہ",,,,,,,"""جی، کیوں نہیں! میں ضرور چلوں گا، یہ اچھا موقع ہوگا ملنے کا۔""",,,,,,,"""ٹھیک ہے، میں بھی ساتھ چلتا ہوں۔ میں اس کے لیے آمی",,,,,,
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,,,,,,,"""بہت شکریہ، آئے گا۔ امید ہے آپ کی شرکت کے لیے مدد ہ",,,,,,,"""بہت شکریہ، لیکن ابھی کچھ اور زیادہ اہم کام ہیں جو میں ن�",,,,,,,"""جی یار، میں ضرور آؤں گا، بس یہاں کچھ کام ہیں، جب تک مکمل",,,,,,,"""نہیں یار، میں ضرور آؤں گا، تم فکر نہ کرو!""",,,,,,
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,,,,,,,"""جی ابا جان، کل ضرور آؤں گا، بشرطیکہ کوئی اور ضروری کام نہ نکل آئے۔",,,,,,,"""جی ابا جان، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,,"""جی ابّا جان، ضرور آنا ہوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,,"""جی ماموں، آپ کی دعائیں ہی میرے لیے کافی ہیں، لیکن می",,,,,,
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,,,,,,,"""جی ساس جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ہو۔""",,,,,,,"""جی امی، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,,"""جی ماموں، آئے گا۔ میں آپ کی تیاریوں میں مدد کر سکتا ہ",,,,,,,"""جی اماں جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",,,,,,
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,,,,,,,"""ٹھیک ہے، میں آؤں گا، تمہاری بات مان لیتا ہوں!""",,,,,,,"""جی ہاں، میں آں گا۔ آپ کی مدد کا شکریہ، مگر میں آں",,,,,,,"""جی، بس آ جاؤں گا، یہاں تک کہ پکی حامی بھی بن جاؤں گا۔",,,,,,,"""جی یار، بس آ جاؤں گا، لیکن پھر بھی کچھ دیر کا فائدہ اٹھا لو�",,,,,,
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,,,,,,,"""جی ابو جان، عید پر سب اکٹھے ہوں گے، میں بھی ضرور آنا۔""",,,,,,,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا۔""",,,,,,,"""جی ابو جان، بہت شکریہ، میں ضرور آنا چاہوں گا۔""",,,,,,,"""جی پدر، آئے گا، میں عید کیلئے آپ کے ساتھ ہوں گا۔""",,,,,,
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,,,,,,,"""جی، بہت شکریہ، میں ضرور آنے کا ارادہ کرتا ہوں۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ۔ میں ضرور آئیں گی۔""",,,,,,,"""جی، بہت شکری۔ بس آئندہ کے لیے بتا دیں، میں ضرور شرکت کر لوں گ",,,,,,,"""ضرور، میں کوشش کروں گا کہ وقت پر پہنچ سکوں۔ شکریہ!""",,,,,,
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,,,,,,,"""ہاں یار، آج تو آنا پڑے گا، مزہ آئے گا!""",,,,,,,"""جی یار، بس میں ضرور آؤں گا، اگر کوئی ضروری کام نہ ہو۔""",,,,,,,"""ٹھیک ہے، میں آں گا۔ مزاحیہ کے لیے بہت شکریہ!""",,,,,,,"""جی یار، بس آج ہی آؤں گا، اگر کوئی اہم کام نہ نکل آیا۔""",,,,,,
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,,,,,,,"""جی سر، میں کوشش کروں گا کہ ضرور آؤں۔""",,,,,,,"""جی سر، میں کل شرکت کر لوں گا۔""",,,,,,,"""جی سر، آپ کی مدد کے لیے بہت شکریہ، میں کل کی تقریب میں",,,,,,,"""جی سر، کل ضرور آنا چاہیے گا، اگر کوئی اور ضروری کام نہ ہو۔""",,,,,,
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,,,,,,,"""جی بیٹا، پوچھو، میں بتاؤں گا۔""",,,,,,,"""ٹھیک ہے، پوچھیں گے۔ میں آپ کی صحت سے بھی جواب دے سکتا",,,,,,,"""جی سر، براہ کرم، میں سوال پوچھ سکتا ہوں۔""",,,,,,,"""جی بیٹا، کسی بھی چیز کے متعلق سوالات پوچھنے میں کوئی حرج نہیں",,,,,,
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,,,,,,,"""ٹھیک ہے بیٹا، لیکن آپ کو اپنا وقت متعین کر لیں۔""",,,,,,,"""جی ابو، اگر آپ کو کوئی اعتراض نہ ہو تو میں جا سکتا ہوں۔""",,,,,,,"""جی بیٹا، بس کچھ وقت کے لیے باہر جا سکو۔""",,,,,,,"""جی بیٹا، ضرور جاؤ، لیکن کچھ اوقات کے لیے ہمارا فون ضرور رکھو، مج",,,,,,
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,,,,,,,"""جی بیٹی، ضرور جا سکتی ہو، لیکن کچھ دیر کے لیے تو ہی جاؤ، فجر",,,,,,,"""جی بیٹا، مگر جلدی واپس آنا۔""",,,,,,,"""بالکل ماما، میں اجازت مانگ رہی ہوں۔""",,,,,,,"""جی بیٹی، بس یہ کہو کہ تمہاری دوست کے گھر جانا ہے، اور ک�",,,,,,
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,,,,,,,"""جی سر، میں جلدی جانے کی اجازت چاہتا ہوں، آپ کی مہربانی ہوگی۔""",,,,,,,"""جی سر، یہ ضروری نہیں ہے کہ آپ جلدی جائیں، مگر اگر ضروری ہ�",,,,,,,"""جی، بس ایک ضروری کام ہے، آج تھوڑا جلدی جا سکتے ہیں۔""",,,,,,,"""ٹھیک ہے، میں آپ کی مدد کر رہا ہوں۔ افسر سے اجازت لیکर",,,,,,
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,,,,,,,"""ٹھیک ہے، یار، میں آپ کی مدد کر سکتا ہوں۔""",,,,,,,"""جی بالکل، لے لو، جلد واپس کر دینا۔""",,,,,,,"""جی یار، بہت شکریہ! میں ضرور دے دوں گا، جب تک کہ مجھے ضرورت",,,,,,,"""جی یار، بس چند لمحات کے لیے مانگوں گا، پھر واپس کر دوں گا۔""",,,,,,
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,,,,,,,"""نہیں یار، پوچھو! میں سننے کے لیے تیار ہوں۔""",,,,,,,"""ٹھیک ہے یار، میں جانتا ہوں کہ میں برا ہوں۔ میں آپ ک",,,,,,,"""جی بالکل، بس یہ پوچھنا تھا کہ آپ کوئی اعتراض نہ کریں۔""",,,,,,,"""جی، بے شک، بتا، میں سن رہا ہوں۔""",,,,,,
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,,,,,,,"""جی سر، یقیناً، مجھے جمع کرنے کی اجازت ہے۔""",,,,,,,"""جی، بس ابھی جمع کروا دیجیے۔""",,,,,,,"""جی سر، میں ابھی جمع کرا دیتا ہوں۔""",,,,,,,"""ٹھیک ہے، میں آپ کی اجازت دے رہا ہوں۔ جمع کریں۔""",,,,,,
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,,,,,,,"""جی ابو، یہ صرف ایک معمولی بات ہے، آپ کو کچھ دیر کا وقت ملے تو ضرور بات کر لوں",,,,,,,"""ٹھیک ہے بھائی، کہاں چاہتے ہیں بات کریں۔""",,,,,,,"""جی بیٹا، میں سن رہا ہوں، آپ کہیے۔""",,,,,,,"""بہت شکریہ بابا، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہ",,,,,,
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,,,,,,,"""جی بھائی، بہت شکریہ، میں تھوڑی دیر آرام کرکے کام کر لیں",,,,,,,"""جی امی جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میں تھوڑ",,,,,,,"""جی امی جان، میں تھوڑی دیر آرام کر لوں گی، شکریہ!""",,,,,,,"""جی بیٹا، بس تھوڑا آرام کر لو، بس یہ کام مکمل کر لو۔""",,,,,,
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,,,,,,,"""جی بیٹا، یہ فائل لے آؤں، اور اسے مناسب طریقے سے ترتیب دیجیے۔""",,,,,,,"""جی سر، یہ ضروری ہے کہ آپ اسے دیکھیں، میں اس کے بارے می�",,,,,,,"""ٹھیک ہے، میں آپ کی مدد کر رہا ہوں، لے جائیدے فائل۔""",,,,,,,"""جی سر، میں ابھی لے آتا ہوں۔""",,,,,,
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی بالکل، بس یہ فیصلہ سنا رہا ہے، بس رسمی منظوری مانگ رہا ہے",,,,,,,"""یار، میں نے تمہیں پہلے ہی بتایا تھا کہ مجھے اس کی ضرورت نہیں ہے۔""",,,,,,,"""جی، ٹھیک ہے، بس یہ کام مکمل ہو گیا ہے۔""",,,,,,,"""ٹھیک ہے، بہت شکریہ!""",,,,,,
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,"""بیٹا، میری محبت کا بے حد شکریہ، لیکن والد کی مہربانی کو نہ",,,,,,,"""بیٹا، میں نے پہلے ہی کہا ہے کہ ابھی تمہیں باہر جانے کی اجازت نہیں دے سکتا۔""",,,,,,,"""بالکل ابو، بس یہی کہنا چاہتا تھا کہ اب تو کچھ دیر کے لیے با�",,,,,,,"""ابو جان، آپ کی بات سمجھی گئی، لیکن آپ کی حفاظت اور مرضی کا خیال رکھتے ہ",,,,,,
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,,,,,,,"""جی بیٹا، بس آج کے کام کو مکمل کر لینا اور کلاس کے بعد آ جاؤ۔""

---",,,,,,,"""جی سر، اگر آپ اجازت دیں تو میں جلدی جا سکتا ہوں۔""",,,,,,,"""جی سر، یہ ضروری نہیں ہے۔ کیا یہ کام کثرتا ہو سکتا",,,,,,,"""ٹھیک ہے، بھیجا گیا، لیکن آپ کو کلاس کے ذریعے آئنے",,,,,,
