ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
128,کزن,کزن,Low,ایک دوستانہ گفتگو میں آپ کا کزن آپ کے لہجے پر تبصرہ کرتا ہے۔,تم کچھ زیادہ سخت ہو رہے ہو۔,یار، میرا مقصد سخت ہونا نہیں تھا، بس اپنی رائے دے رہا تھا۔,3,4,4,4,0,0,"""جی، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہوں۔""
""بس کام",1,1,1,1,0,1,"""یار، کبھی کبھی ایسا ہی ہوتا ہے، بس تھوڑا پریشان ہوں۔""",2,2,2,2,0,0,"""میں کیا چاہتا ہوں کہ تبدیلیں کر لیں؟ مگر میری طرزِ صح",1,1,1,1,0,0,"""جی یار، مجھے کچھ کام کا دباؤ ہے، یہ لہجہ تو صرف اس کے",1,1,1,1,0,0
129,استاد,طالب علم,Medium,استاد آپ کی کارکردگی پر سخت ناراضی کا اظہار کرتے ہیں۔,میں اس معیار کے کام کی توقع نہیں کر رہا تھا۔,معذرت سر، میں دوبارہ محنت کر کے اسے بہتر کر لیتا ہوں۔,4,4,4,4,0,0,"""استاد کی ناراضی کو مفہومت سے ملائیں گے، مگر میں کام کیا تھ",2,2,2,2,0,0,"""سر، میں اپنی غلطیوں سے سیکھنے کی کوشش کروں گا، آپ کی رہنمائی کا شکریہ۔""",3,3,3,3,0,0,"""جی سر، مجھے اپنی غلطیوں کا احساس ہوا ہے۔ میں بہتر کوشش",2,2,2,2,0,0,"""استاد صاحب، معاف کیجیے، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہ",2,2,2,1,0,0
130,دوست,دوست,Low,کسی مسئلے کے بعد آپ کا دوست ساری ذمہ داری آپ پر ڈال رہا ہے۔,یہ سب تمہاری وجہ سے ہوا ہے۔,یار، میں مانتا ہوں مجھ سے بھی غلطی ہوئی ہوگی، لیکن سارا قصور مجھ پر نہیں ڈالا جا سکتا۔,4,4,4,4,0,0,"""جی یار، مجھے اپنی غلطیوں کا احساس ہے، میں اس کا مقابلہ کروں گ",3,3,3,2,0,0,"""یار، یہ درست نہیں ہے۔ ہم سب نے مل کر کام کیا ہے، اس میں میری کوئی خاص غلطی نہیں تھی۔""",3,3,3,3,0,0,"""نہیں یار، میری کوئی ذمہ داری نہیں دے سکتے۔ میں اس کے",1,1,1,1,0,0,"""نہیں یار، بس یہ سب ہمارے مشترکہ مقصد کے لیے ہوا ہ",2,2,2,2,0,0
131,والد,بیٹا,High,آپ کے والد کسی ایسے کام پر ناراضی کا اظہار کر رہے ہیں جس سے انہوں نے پہلے منع کیا تھا۔,میں نے منع کیا تھا، پھر بھی تم نے یہ کام کیا۔,جی ابو، مجھ سے غلطی ہو گئی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,"""مجھے لگتا تھا کہ یہ کام ضروری ہے، لیکن اب جانتا ہوں ک�",1,1,1,1,0,0,"""یقیناً ابو، بس یہ کام مکمل کر لوں، پھر اس کے بارے میں کچھ نہی",2,2,2,2,0,0,"""ابو، مجھے معاف کر دیں، میں نے سوچا تھا کہ یہ ٹھیک ہے۔ آئندہ احتیاط کروں گا۔""",3,3,3,3,0,0,"""والد جان، میں نے کام کرنے کی قصد نہیں تھی، لیکن اس کام سے مم",1,1,1,1,0,0
132,ساتھی,ساتھی,Medium,ایک میٹنگ کے دوران آپ کا ساتھی مجوزہ فیصلے پر اعتراض اٹھاتا ہے۔,میں اس فیصلے سے متفق نہیں ہوں۔,آپ کی بات سمجھ رہا ہوں، آئیے وجوہات پر بات کر لیتے ہیں تاکہ بہتر فیصلہ ہو سکے۔,3,4,4,4,0,0,"""اس کے بارے میں بات چلتے رہیں، میں سمجھنے کا کوشش کرو�",2,2,2,2,0,0,"""جب کہ میں اسے نہیں متفق ہوں، لیکن آپ کی نظر کو بھی کوئ",1,1,1,1,0,0,"""مجوزہ فیصلے پر اختلاف کا حق ہر شخص کو حاصل ہے۔ تاہم، میٹنگ کے دوران",2,2,2,2,0,0,"""میں آپ کے نقطہ نظر کا احترام کرتا ہوں، کیا آپ اپنی وجوہات بتا سکتے ہیں؟""",4,4,4,4,0,0
133,تایا,بھتیجا,High,ایک تنازعے کے بعد آپ کے تایا آپ کو صبر اور تحمل کا مشورہ دیتے ہیں۔,بیٹا، تمہیں زیادہ تحمل سے کام لینا چاہیے تھا۔,جی تایا جان، آپ کی بات سمجھ گیا ہوں آئندہ دھیان رکھوں گا۔,4,4,4,4,0,0,"""جی تایا، آپ بالکل درست فرما رہے ہیں، آئندہ میں زیادہ صبر سے کام لوں گا۔""",4,4,4,4,0,0,"""جی ابو، آپ کی نصیحت کا بہت شکریہ۔ میں نے شاید اس وقت بہتر فیصلہ ن�",2,2,2,2,0,1,"""ابّا جان، میں نے کچھ زیادہ تحمل کیا، لیکن تمہاری مشورہ کا بہ",2,2,2,2,0,1,"""جی ابو، بس یہی ہونا چاہیے تھا، مگر اب کچھ دیر کے لیے صبر",2,2,2,2,0,1
134,دوست,دوست,Low,دوستوں کی غیر رسمی گفتگو میں آپ کا دوست مذاقاً آپ کے کام پر تنقید کرتا ہے۔,یار، یہ تو بہت ہی خراب تھا۔,چلو، اگلی بار تمہیں شکایت کا موقع نہیں دوں گا۔,3,3,4,4,0,0,"""جب کہ میں نے کام کیا تھا، لیکن اس میں کچھ نقصانہ ہیں۔""",1,1,1,1,0,0,"""ہا ہا، یار، تم بھی کیسے کہہ سکتے ہو؟""",2,2,2,2,0,0,"""ہاہاہا، بس یار، کبھی کبھی ایسا ہو جاتا ہے، اگلی بار بہتر کرنے کی کوشش کروں گا!""",3,3,3,3,0,0,"""نہیں یار، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہو�",1,1,1,1,0,0
135,سینئر,جونیئر,High,ایک میٹنگ کے دوران آپ سے ایسی غلطی ہو جاتی ہے جس کی نشاندہی آپ کے سینئر سب کے سامنے کرتے ہیں۔,یہ غلطی سب کے سامنے نہیں ہونی چاہیے تھی۔,جی سر، غلطی ہو گئی، آئندہ زیادہ احتیاط کروں گا۔,4,4,4,4,0,0,"""جی سر، یہ میری کوتاہی تھی۔ آپ کی نشاندہی کا شکریہ، میں اس غلطی",2,2,2,2,0,0,"""جی سر، بس یہ غلطی ہو گئی، مگر میں نے اسے درست کر لیا ہے�",1,1,1,1,0,0,"""جی سر، میں اس کی نشاندہی کرکے بہتر بنainesakar.""",2,2,2,2,0,0,"""سر، میں معذرت خواہ ہوں، یہ میری غلطی تھی اور میں اس کا خیال رکھوں گا۔""",4,4,4,4,0,0
136,دوست,دوست,Low,آپ کا دوست خوشی کے موقع پر آپ کو شرکت کی دعوت دیتا ہے۔,کل میری سالگرہ ہے، ضرور آنا۔,یار، ضرور آؤں گا، تمہاری سالگرہ کیسےبھول سکتا ہوں ۔,4,4,4,4,0,0,"""جی، میں ضرور آؤں گا، صرف یہ کہہ کر کہ اگر کوئی اہم کام نہ",1,1,1,1,0,0,"""جی دوست، میں ضرور آؤں گا، تمہاری سالگرہ کی خوشی میں شریک ہونا خوشی کی بات ہے!""",4,4,4,4,0,0,"""جی ہاں، ان شاء اللہ میں ضرور آں گوں۔""",2,2,2,2,0,0,"""جی یار، میں ضرور آنوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",2,2,2,2,0,0
137,دوست,دوست,Low,آپ کا دوست غیر رسمی انداز میں آپ کو رات کی ایک پارٹی میں مدعو کر رہا ہے۔,آج رات پارٹی ہے، آنا ہے؟,یار، ابھی پکا نہیں کہہ سکتا، لیکن کوشش کروں گا۔,3,4,4,4,0,0,"""ٹھیک ہے، میں آں گا۔ بہت شکریہ!""",2,2,2,2,0,0,"""جی، بس میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",2,2,2,2,0,0,"""جی بالکل، میں آؤں گا! بہت مزہ آئے گا۔""",2,2,2,2,0,0,"""جی یار، بہت شکریہ! لیکن ابھی کچھ کام ہیں، پھر آؤں گا،",3,3,3,3,0,0
138,چچا,بھتیجا,High,خاندان میں شادی کی تقریب ہے اور آپ کے چچا آپ کو خاص طور پر مدعو کر رہے ہیں۔,بیٹا، شادی میں ضرور آنا، تمہارے بغیر محفل ادھوری لگے گی۔,جی چچا جان، ان شاء اللہ ضرور آؤں گا۔,4,3,4,4,0,0,"""جی چچا، آئے گا۔ میں ان شاء اللہ تشریف لائے گا۔""",2,2,2,2,0,0,"""جی چچا جان، میں ضرور آؤں گا، بس یہ کہنا چاہتا ہوں ک�",3,3,3,3,0,0,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا، آپ کی محبت کا شکریہ!""",3,3,3,3,0,0,"""جی چچا جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ہو۔""",3,3,3,3,0,0
139,خالہ,بھانجی,High,آپ کی خالہ خاندان کی ایک مہندی کی تقریب میں آپ کو محبت سے مدعو کر رہی ہیں۔,بیٹا، کل مہندی کی تقریب ہے، ضرور آنا۔,جی خالہ جان، ان شاء اللہ ضرور آؤں گی۔,4,3,4,4,0,0,"""جی خالہ جان، آئے گا۔ میں اس کیلئے بہت آمیزش کر رہا",2,2,2,2,0,0,"""جی خالہ، میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,1,0,"""جی خالہ جان، ضرور آنا، اگر کوئی اور ضروری کام نہ ہو۔""",3,3,3,3,0,0,"""جی خالہ جان، ان شاء اللہ میں ضرور آؤں گا، بس یہ نوٹ کر لینا کہ کسی",3,3,3,3,0,1
140,پڑوسی,پڑوسی,Medium,آپ کے پڑوسی آپ کو ایک تقریب میں مدعو کر رہے ہیں۔,ہم نے کل ایک تقریب رکھی ہے، آپ ضرور تشریف لائیے گا۔,بہت شکریہ، ان شاء اللہ کوشش کروں گا کہ شریک ہو سکوں۔,4,3,4,4,0,0,"""بہت شکریہ! میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,0,"""بہت شکریہ، ان شاء اللہ میں تشریف لاؤں گا۔""",3,3,3,3,0,0,"""جی، بہت شکریہ! ان شاء اللہ میں ضرور تشریف لاؤں گا۔""",3,3,3,3,0,0,"""جی بالکل، بہت شکریہ!""",2,2,2,2,0,0
141,استاد,طالب علم,Medium,استاد طالب علم کو ایک تعلیمی تقریب میں شرکت کی دعوت دے رہے ہیں۔,کل تقریب ہے، آپ ضرور آئیے گا۔,بہت شکریہ سر، ان شاء اللہ شرکت کرنے کی کوشش کروں گا۔,4,4,4,4,0,0,"""جی سر، بہت شکریہ، میں ضرور آنے کا ارادہ کرتا ہوں، لیکن اگر",2,2,2,2,0,0,"""جی استاد، کل ضرور شرکت کروں گا، اگر کوئی اہم کام نہ نکل آیا۔""
""جی استاد، کل ضرور",3,3,3,3,0,0,"""جی سر، ان شاء اللہ میں ضرور آئیں گے۔""",3,3,3,3,0,0,"""جی سر، میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,0
142,کزن,کزن,Low,آپ کا کزن ایک تقریب میں جانے کا پروگرام بنا رہا ہے اور چاہتا ہے کہ آپ بھی اس کے ساتھ چلیں۔,یار، کل ایک فنکشن ہے، تم بھی ساتھ چلو۔,ہاں یار، اگر کوئی ضروری کام نہ نکلا تو میں ضرور چلوں گا۔,4,4,4,4,0,0,"""جی یار، بس کل کے فنکشن میں شرکت کر لوں، میں بھی ساتھ چلوں گا۔""",2,2,2,2,0,0,"""جی، کیوں نہیں! میں ضرور چلوں گا، یہ اچھا موقع ہوگا ملنے کا۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں بھی ساتھ چلتا ہوں۔ میں اس کے لیے آمی",2,2,2,2,0,0,"""جی، یار، میرا کیا ہے؟ میں ضرور ساتھ چلوں گا، اگر کوئی چیز نہ",3,3,3,3,0,0
143,دوست,دوست,Low,آپ کا دوست آپ کی شرکت کے لیے اصرار کر رہا ہے۔,یار، نہ آئے تو ناراض ہو جاؤں گا۔,یار، اب اتنا کہہ رہے ہو تو کوشش کروں گا ضرور آؤں۔,4,4,4,4,0,0,"""بہت شکریہ، آئے گا۔ امید ہے آپ کی شرکت کے لیے مدد ہ",2,2,2,2,0,0,"""نہیں یار، میں ضرور آؤں گا، تم فکر نہ کرو!""",4,4,4,4,0,0,"""جی یار، میں ضرور آؤں گا، بس یہاں کچھ کام ہیں، جب تک مکمل",2,2,2,2,0,0,"""بہت شکریہ، لیکن ابھی کچھ اور زیادہ اہم کام ہیں جو میں ن�",2,2,2,2,0,0
144,سسر,داماد,High,آپ کے سسر ایک خاندانی دعوت میں شرکت کی درخواست کر رہے ہیں۔,بیٹا، کل گھر پر دعوت ہے، آپ نے ضرور آنا ہے۔,جی ابا جی، ان شاء اللہ ضرور حاضر ہوں گا۔,4,3,4,4,0,0,"""جی ابّا جان، ضرور آنا ہوں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",3,3,3,3,0,0,"""جی ابا جان، میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,0,"""جی ماموں، آپ کی دعائیں ہی میرے لیے کافی ہیں، لیکن می",2,2,2,2,0,1,"""جی ابا جان، کل ضرور آؤں گا، بشرطیکہ کوئی اور ضروری کام نہ نکل آئے۔",3,3,3,3,0,0
145,ساس,بہو,High,آپ کی ساس آپ کو ایک خاندانی تقریب میں شرکت کی دعوت دے رہی ہیں۔,بیٹا، کل گھر میں تقریب ہے، تمہیں ضرور آنا ہے۔,جی امی جان، ان شاء اللہ ضرور آؤں گی۔,4,4,4,4,0,0,"""جی امی، میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,1,"""جی اماں جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ نکل آیا۔""",3,3,3,3,0,1,"""جی ساس جان، میں ضرور آؤں گا، اگر کوئی اور ضروری کام نہ ہو۔""",3,3,3,3,0,1,"""جی ماموں، آئے گا۔ میں آپ کی تیاریوں میں مدد کر سکتا ہ",2,2,2,2,0,1
146,دوست,دوست,Low,آپ کا دوست تقریب میں شرکت کے لیے اصرار کر رہا ہے اور آپ سے پکی حامی چاہتا ہے۔,بس آ جانا، کوئی بہانہ نہیں چلے گا۔,یار، اگر کوئی ضروری کام نہ ہوا تو ضرور آؤں گا۔,4,4,4,4,0,0,"""جی یار، بس آ جاؤں گا، لیکن پھر بھی کچھ دیر کا فائدہ اٹھا لو�",3,3,3,3,0,0,"""جی، بس آ جاؤں گا، یہاں تک کہ پکی حامی بھی بن جاؤں گا۔",3,3,3,3,0,0,"""ٹھیک ہے، میں آؤں گا، تمہاری بات مان لیتا ہوں!""",3,3,3,3,0,0,"""جی ہاں، میں آں گا۔ آپ کی مدد کا شکریہ، مگر میں آں",3,2,3,3,0,0
147,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار عید کی خاندانی ملاقات میں آپ کو شرکت کی دعوت دے رہے ہیں۔,بیٹا، عید پر سب اکٹھے ہوں گے، تم بھی ضرور آنا۔,جی، ان شاء اللہ ضرور آؤں گا۔,4,4,4,4,0,0,"""جی چچا، میں ان شاء اللہ ضرور آؤں گا۔""",3,3,3,3,0,1,"""جی پدر، آئے گا، میں عید کیلئے آپ کے ساتھ ہوں گا۔""",2,2,2,2,0,1,"""جی ابو جان، بہت شکریہ، میں ضرور آنا چاہوں گا۔""",3,3,3,3,0,1,"""جی ابو جان، عید پر سب اکٹھے ہوں گے، میں بھی ضرور آنا۔""",4,4,4,4,0,1
148,ساتھی,ساتھی,Medium,آپ کا ایک ساتھی دفتر کی تقریب میں شرکت کی دعوت دے رہا ہے۔,آفس میں ایک فنکشن رکھا ہے، آپ بھی ضرور آئیے گا۔,شکریہ، اگر مصروفیت نہ ہوئی تو ضرور شرکت کروں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، بہت شکریہ۔ میں ضرور آئیں گی۔""",3,3,3,3,0,0,"""ضرور، میں کوشش کروں گا کہ وقت پر پہنچ سکوں۔ شکریہ!""",3,3,3,3,0,0,"""جی، بہت شکری۔ بس آئندہ کے لیے بتا دیں، میں ضرور شرکت کر لوں گ",2,2,2,2,0,0,"""جی، بہت شکریہ، میں ضرور آنے کا ارادہ کرتا ہوں۔""",3,3,3,3,0,0
149,دوست,دوست,Low,آپ کا دوست مزاحیہ انداز میں تقریب میں آپ کی شرکت پر زور دے رہا ہے۔,یار، آج ڈھولکی ہے، آنا لازمی ہے، کوئی بہانہ نہیں۔,چلو ٹھیک ہے یار، آج کوئی بہانہ نہیں بناؤں گا۔,4,4,4,4,0,0,"""جی یار، بس آج ہی آؤں گا، اگر کوئی اہم کام نہ نکل آیا۔""",2,2,2,2,0,0,"""ہاں یار، آج تو آنا پڑے گا، مزہ آئے گا!""",3,3,3,3,0,0,"""جی یار، بس میں ضرور آؤں گا، اگر کوئی ضروری کام نہ ہو۔""",3,3,3,3,0,0,"""ٹھیک ہے، میں آں گا۔ مزاحیہ کے لیے بہت شکریہ!""",2,2,2,2,0,0
150,سینئر,جونیئر,High,آپ کے سینئر ایک دفتری تقریب میں شرکت پر زور دے رہے ہیں۔,کل کی تقریب میں آپ کی موجودگی ضروری ہے۔,جی سر، میں شرکت کرنے کی کوشش کروں گا۔,4,3,4,4,0,0,"""جی سر، آپ کی مدد کے لیے بہت شکریہ، میں کل کی تقریب میں",2,2,2,2,0,0,"""جی سر، کل ضرور آنا چاہیے گا، اگر کوئی اور ضروری کام نہ ہو۔""",3,3,3,3,0,0,"""جی سر، میں کوشش کروں گا کہ ضرور آؤں۔""",4,4,4,4,0,0,"""جی سر، میں کل شرکت کر لوں گا۔""",3,3,3,3,0,0
151,طالب علم,استاد,High,کلاس کے دوران آپ اپنے استاد سے وضاحت حاصل کرنا چاہتے ہیں۔,سر، اگر اجازت ہو تو ایک سوال پوچھنا چاہتا ہوں۔,جی، ضرور پوچھیں، میں سننے کے لیے حاضر ہوں۔,4,4,4,4,0,0,"""جی سر، براہ کرم، میں سوال پوچھ سکتا ہوں۔""",2,2,2,2,0,0,"""جی بیٹا، کسی بھی چیز کے متعلق سوالات پوچھنے میں کوئی حرج نہیں",3,3,3,3,0,0,"""جی بیٹا، پوچھو، میں بتاؤں گا۔""",4,4,4,4,0,0,"""ٹھیک ہے، پوچھیں گے۔ میں آپ کی صحت سے بھی جواب دے سکتا",3,3,3,3,0,0
152,بیٹا,والد,High,آپ اپنے والد سے دوستوں کے ساتھ کچھ وقت گزارنے کے لیے باہر جانے کی اجازت مانگ رہے ہیں۔,ابو، کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ہاں، جا سکتے ہو، مگر وقت کا خیال رکھنا۔,4,4,4,4,0,0,"""ٹھیک ہے بیٹا، لیکن آپ کو اپنا وقت متعین کر لیں۔""",2,2,2,2,0,0,"""جی بیٹا، بس کچھ وقت کے لیے باہر جا سکو۔""",3,3,3,3,0,0,"""جی ابو، اگر آپ کو کوئی اعتراض نہ ہو تو میں جا سکتا ہوں۔""",2,2,2,0,0,1,"""جی بیٹا، ضرور جاؤ، لیکن کچھ اوقات کے لیے ہمارا فون ضرور رکھو، مج",3,3,3,3,0,0
153,بیٹی,والدہ,High,آپ اپنی دوست سے ملنے جانا چاہتی ہیں اور والدہ سے اجازت مانگ رہی ہیں۔,امی، کیا میں اپنی دوست کے گھر جا سکتی ہوں؟,ہاں، مگر زیادہ دیر مت کرنا اور پہنچ کر مجھے بتا دینا۔۔,4,4,4,4,0,0,"""بالکل ماما، میں اجازت مانگ رہی ہوں۔""",1,1,1,1,0,1,"""جی بیٹا، مگر جلدی واپس آنا۔""",3,3,3,3,0,0,"""جی بیٹی، بس یہ کہو کہ تمہاری دوست کے گھر جانا ہے، اور ک�",2,2,2,2,0,0,"""جی بیٹی، ضرور جا سکتی ہو، لیکن کچھ دیر کے لیے تو ہی جاؤ، فجر",2,2,2,2,0,0
154,ملازم,افسر,Medium,آپ کو ذاتی کام کی وجہ سے دفتر سے معمول سے پہلے نکلنے کی ضرورت ہے، اس لیے آپ اپنے افسر سے اجازت مانگ رہے ہیں۔,سر، ایک ضروری کام ہے، کیا میں آج تھوڑا جلدی جا سکتا ہوں؟,ٹھیک ہے، لیکن ضروری کام نمٹا کر جائیے گا۔,4,3,4,4,0,0,"""ٹھیک ہے، میں آپ کی مدد کر رہا ہوں۔ افسر سے اجازت لیکर",3,3,3,3,0,0,"""جی سر، یہ ضروری نہیں ہے کہ آپ جلدی جائیں، مگر اگر ضروری ہ�",2,2,2,2,0,1,"""جی سر، میں جلدی جانے کی اجازت چاہتا ہوں، آپ کی مہربانی ہوگی۔""",2,2,2,0,0,1,"""جی، بس ایک ضروری کام ہے، آج تھوڑا جلدی جا سکتے ہیں۔""",3,3,3,3,0,0
155,دوست,دوست,Low,آپ اپنے دوست سے مختصر وقت کے لیے اس کی بائیک مانگ رہے ہیں۔,یار، ذرا اپنی بائیک دے دو، ایک کام سے جانا ہے۔,ہاں یار، لے جاؤ، کوئی مسئلہ نہیں۔,4,4,4,4,0,0,"""جی بالکل، لے لو، جلد واپس کر دینا۔""",2,2,2,2,0,0,"""جی یار، بس چند لمحات کے لیے مانگوں گا، پھر واپس کر دوں گا۔""",2,2,2,2,0,0,"""جی یار، بہت شکریہ! میں ضرور دے دوں گا، جب تک کہ مجھے ضرورت",2,2,2,2,0,0,"""ٹھیک ہے، یار، میں آپ کی مدد کر سکتا ہوں۔""",2,2,2,2,0,0
156,دوست,دوست,Low,آپ ایک ذاتی نوعیت کی بات چھیڑنے سے پہلے اپنے دوست کی رضامندی جانچ رہے ہیں۔,یار، ایک بات پوچھوں، برا تو نہیں نہ مانو گے؟,ارے نہیں یار، پوچھو جو پوچھنا چاہتے ہو۔,4,4,4,4,0,0,"""نہیں یار، پوچھو! میں سننے کے لیے تیار ہوں۔""",4,4,4,4,0,0,"""جی بالکل، بس یہ پوچھنا تھا کہ آپ کوئی اعتراض نہ کریں۔""",2,2,2,1,0,0,"""جی، بے شک، بتا، میں سن رہا ہوں۔""",2,2,2,2,0,0,"""ٹھیک ہے یار، میں جانتا ہوں کہ میں برا ہوں۔ میں آپ ک",3,3,3,3,0,0
157,طالب علم,استاد,High,کلاس کے بعد آپ استاد سے فائل جمع کرانے کی اجازت طلب کر رہے ہیں۔,سر، اگر اجازت ہو تو میں اپنی فائل ابھی جمع کرا دوں؟,جی، اگر آپ کام مکمل کر چکے ہیں تو ابھی فائل جمع کرا سکتے ہیں۔,4,4,4,4,0,0,"""جی سر، میں ابھی جمع کرا دیتا ہوں۔""",2,2,2,2,0,1,"""جی، بس ابھی جمع کروا دیجیے۔""",2,2,2,2,0,0,"""ٹھیک ہے، میں آپ کی اجازت دے رہا ہوں۔ جمع کریں۔""",2,2,2,2,0,0,"""جی سر، یقیناً، مجھے جمع کرنے کی اجازت ہے۔""",3,3,3,3,0,1
158,داماد,سسر,High,آپ اپنے سسر سے بات کرنے کی اجازت طلب کر رہے ہیں۔,ابا جی، اگر آپ مصروف نہ ہوں تو آپ سے ایک بات کرنی تھی۔,جی بیٹا، کہو میں سن رہا ہوں۔,4,4,4,4,0,0,"""جی ابو، یہ صرف ایک معمولی بات ہے، آپ کو کچھ دیر کا وقت ملے تو ضرور بات کر لوں",0,0,0,0,0,1,"""بہت شکریہ بابا، بس یہ کام مکمل کر لوں، پھر کچھ دیر آرام کر لیتا ہ",2,2,2,2,0,1,"""جی بیٹا، میں سن رہا ہوں، آپ کہیے۔""",4,4,4,4,0,0,"""ٹھیک ہے بھائی، کہاں چاہتے ہیں بات کریں۔""",2,2,2,2,0,1
159,بہو,ساس,High,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,4,4,4,4,0,0,"""جی بھائی، بہت شکریہ، میں تھوڑی دیر آرام کرکے کام کر لیں",2,2,2,2,0,1,"""جی امی جان، میں تھوڑی دیر آرام کر لوں گی، شکریہ!""",3,3,3,0,0,1,"""جی امی جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، میں تھوڑ",0,0,0,0,0,0,"""جی بیٹا، بس تھوڑا آرام کر لو، بس یہ کام مکمل کر لو۔""",2,2,2,2,0,0
160,جونیئر,سینئر,Medium,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,3,4,4,4,0,0,"""جی بیٹا، یہ فائل لے آؤں، اور اسے مناسب طریقے سے ترتیب دیجیے۔""",3,3,3,3,0,1,"""جی سر، میں ابھی لے آتا ہوں۔""",2,2,2,0,0,1,"""ٹھیک ہے، میں آپ کی مدد کر رہا ہوں، لے جائیدے فائل۔""",1,1,1,1,0,0,"""جی سر، یہ ضروری ہے کہ آپ اسے دیکھیں، میں اس کے بارے می�",2,2,2,2,0,1
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,4,4,4,4,0,0,"""جی، ٹھیک ہے، بس یہ کام مکمل ہو گیا ہے۔""",2,2,2,2,0,0,"""یار، میں نے تمہیں پہلے ہی بتایا تھا کہ مجھے اس کی ضرورت نہیں ہے۔""",2,2,2,1,0,0,"""جی بالکل، بس یہ فیصلہ سنا رہا ہے، بس رسمی منظوری مانگ رہا ہے",1,1,1,1,0,0,"""ٹھیک ہے، بہت شکریہ!""",1,1,1,1,0,0
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,4,3,4,4,0,0,"""ابو جان، آپ کی بات سمجھی گئی، لیکن آپ کی حفاظت اور مرضی کا خیال رکھتے ہ",2,2,2,2,0,0,"""بالکل ابو، بس یہی کہنا چاہتا تھا کہ اب تو کچھ دیر کے لیے با�",0,0,0,0,0,1,"""بیٹا، میں نے پہلے ہی کہا ہے کہ ابھی تمہیں باہر جانے کی اجازت نہیں دے سکتا۔""",4,4,4,4,0,0,"""بیٹا، میری محبت کا بے حد شکریہ، لیکن والد کی مہربانی کو نہ",1,1,1,1,0,0
